person_id,dcb_url,dcb_url_en,dcb_url_fr,dcb_label_en,dcb_label_fr,in_cohort
viaf:68304013,http://www.biographi.ca/en/bio/boulle_helene_1E.html,http://www.biographi.ca/en/bio/boulle_helene_1E.html,http://www.biographi.ca/fr/bio/boulle_helene_1F.html,English DCB biography of Hélène Boullé,,0
viaf:68436778,http://www.biographi.ca/en/bio/mcneill_william_henry_10E.html,http://www.biographi.ca/en/bio/mcneill_william_henry_10E.html,http://www.biographi.ca/fr/bio/mcneill_william_henry_10F.html,English DCB biography of William Henry McNeill,Biographie en anglais du DBC de William Henry McNeill,1
viaf:68459237,http://www.biographi.ca/en/bio/signay_joseph_7E.html,http://www.biographi.ca/en/bio/signay_joseph_7E.html,http://www.biographi.ca/fr/bio/signay_joseph_7F.html,English DCB biography of Joseph Signay,Biographie en anglais du DBC de Joseph Signay,1
viaf:68461752,http://www.biographi.ca/en/bio/gravel_elphege_13E.html,http://www.biographi.ca/en/bio/gravel_elphege_13E.html,http://www.biographi.ca/fr/bio/gravel_elphege_13F.html,French DCB biography of Elphège Gravel,,1
viaf:68489749,http://www.biographi.ca/en/bio/macdonell_george_richard_john_9E.html,http://www.biographi.ca/en/bio/macdonell_george_richard_john_9E.html,http://www.biographi.ca/fr/bio/macdonell_george_richard_john_9F.html,English DCB biography of George Richard John MacDonell,Biographie en anglais du DBC de George Richard John MacDonell,1
viaf:68510098,http://www.biographi.ca/en/bio/le_moyne_de_bienville_jean_baptiste_3E.html,http://www.biographi.ca/en/bio/le_moyne_de_bienville_jean_baptiste_3E.html,http://www.biographi.ca/fr/bio/le_moyne_de_bienville_jean_baptiste_3F.html,French DCB biography of Jean-Baptiste Le Moyne de Bienville,Biographie française du DBC de Jean-Baptiste Le Moyne de Bienville,0
viaf:68586971,http://www.biographi.ca/en/bio/lamberville_jacques_de_2E.html,http://www.biographi.ca/en/bio/lamberville_jacques_de_2E.html,http://www.biographi.ca/fr/bio/lamberville_jacques_de_2F.html,English DCB biography of Jacques de Lamberville,Biographie en anglais du DBC de Jacques de Lamberville,0
viaf:68597045,http://www.biographi.ca/en/bio/buteux_jacques_1E.html,http://www.biographi.ca/en/bio/buteux_jacques_1E.html,http://www.biographi.ca/fr/bio/buteux_jacques_1F.html,English DCB biography of Jacques Buteux,Biographie en anglais du DBC de Jacques Buteux,0
viaf:68638549,http://www.biographi.ca/en/bio/blanshard_richard_12E.html,http://www.biographi.ca/en/bio/blanshard_richard_12E.html,http://www.biographi.ca/fr/bio/blanshard_richard_12F.html,English DCB biography of Richard Blanshard,Biographie en anglais du DBC de Richard Blanshard,1
viaf:68673987,http://www.biographi.ca/en/bio/pope_william_henry_10E.html,http://www.biographi.ca/en/bio/pope_william_henry_10E.html,http://www.biographi.ca/fr/bio/pope_william_henry_10F.html,English DCB biography of William Henry Pope,Biographie en anglais du DBC de William Henry Pope,1
viaf:68796947,http://www.biographi.ca/en/bio/mcdougall_duncan_5E.html,http://www.biographi.ca/en/bio/mcdougall_duncan_5E.html,http://www.biographi.ca/fr/bio/mcdougall_duncan_5F.html,English DCB biography of Duncan McDougall,Biographie en anglais du DBC de Duncan McDougall,0
viaf:68807329,http://www.biographi.ca/en/bio/burton_francis_nathaniel_6E.html,http://www.biographi.ca/en/bio/burton_francis_nathaniel_6E.html,http://www.biographi.ca/fr/bio/burton_francis_nathaniel_6F.html,English DCB biography of Sir Francis Nathaniel Burton,,0
viaf:68827095,http://www.biographi.ca/en/bio/rolph_john_9E.html,http://www.biographi.ca/en/bio/rolph_john_9E.html,http://www.biographi.ca/fr/bio/rolph_john_9F.html,English DCB biography of John Rolph,Biographie en anglais du DBC de John Rolph,1
viaf:68842149,http://www.biographi.ca/en/bio/scott_thomas_seaton_12E.html,http://www.biographi.ca/en/bio/scott_thomas_seaton_12E.html,http://www.biographi.ca/fr/bio/scott_thomas_seaton_12F.html,English DCB biography of Thomas Seaton Scott,Biographie en anglais du DBC de Thomas Seaton Scott,1
viaf:68866657,http://www.biographi.ca/en/bio/allan_john_5E.html,http://www.biographi.ca/en/bio/allan_john_5E.html,http://www.biographi.ca/fr/bio/allan_john_5F.html,English DCB biography of John Allan,Biographie en anglais du DBC de John Allan,0
viaf:68918929,http://www.biographi.ca/en/bio/fortin_pierre_etienne_11E.html,http://www.biographi.ca/en/bio/fortin_pierre_etienne_11E.html,http://www.biographi.ca/fr/bio/fortin_pierre_etienne_11F.html,French DCB biography of Pierre-Étienne Fortin,Biographie française du DBC de Pierre-Étienne Fortin,1
viaf:68919733,http://www.biographi.ca/en/bio/braun_antoine_nicolas_11E.html,http://www.biographi.ca/en/bio/braun_antoine_nicolas_11E.html,http://www.biographi.ca/fr/bio/braun_antoine_nicolas_11F.html,English DCB biography of Antoine-Nicolas Braun,Biographie en anglais du DBC de Antoine-Nicolas Braun,1
viaf:68919854,http://www.biographi.ca/en/bio/ragueneau_paul_1E.html,http://www.biographi.ca/en/bio/ragueneau_paul_1E.html,http://www.biographi.ca/fr/bio/ragueneau_paul_1F.html,English DCB biography of Paul Ragueneau,Biographie en anglais du DBC de Paul Ragueneau,0
viaf:69144648391733174292,http://www.biographi.ca/en/bio/hale_robert_3E.html,http://www.biographi.ca/en/bio/hale_robert_3E.html,http://www.biographi.ca/fr/bio/hale_robert_3F.html,English DCB biography of Robert Hale,Biographie en anglais du DBC de Robert Hale,0
viaf:69162927,http://www.biographi.ca/en/bio/eaton_edith_maud_14E.html,http://www.biographi.ca/en/bio/eaton_edith_maud_14E.html,http://www.biographi.ca/fr/bio/eaton_edith_maud_14F.html,English DCB biography of Edith Maud Eaton,Biographie en anglais du DBC de Edith Maud Eaton,1
viaf:6918535,http://www.biographi.ca/en/bio/allison_david_15E.html,http://www.biographi.ca/en/bio/allison_david_15E.html,http://www.biographi.ca/fr/bio/allison_david_15F.html,English DCB biography of David Allison,Biographie en anglais du DBC de David Allison,1
viaf:69222473,http://www.biographi.ca/en/bio/peck_edmund_james_15E.html,http://www.biographi.ca/en/bio/peck_edmund_james_15E.html,http://www.biographi.ca/fr/bio/peck_edmund_james_15F.html,English DCB biography of Edmund James Peck,Biographie en anglais du DBC de Edmund James Peck,1
viaf:69261568,http://www.biographi.ca/en/bio/raudot_jacques_2E.html,http://www.biographi.ca/en/bio/raudot_jacques_2E.html,http://www.biographi.ca/fr/bio/raudot_jacques_2F.html,English DCB biography of Jacques Raudot,Biographie en anglais du DBC de Jacques Raudot,0
viaf:69291395,http://www.biographi.ca/en/bio/kingsford_william_12E.html,http://www.biographi.ca/en/bio/kingsford_william_12E.html,http://www.biographi.ca/fr/bio/kingsford_william_12F.html,English DCB biography of William Kingsford,Biographie en anglais du DBC de William Kingsford,1
viaf:6933153411891241700000,http://www.biographi.ca/en/bio/sully_jack_13E.html,http://www.biographi.ca/en/bio/sully_jack_13E.html,http://www.biographi.ca/fr/bio/sully_jack_13F.html,English DCB biography of Jack Sully,Biographie en anglais du DBC de Jack Sully,1
viaf:69353537,http://www.biographi.ca/en/bio/durell_philip_3E.html,http://www.biographi.ca/en/bio/durell_philip_3E.html,http://www.biographi.ca/fr/bio/durell_philip_3F.html,English DCB biography of Philip Durell,Biographie en anglais du DBC de Philip Durell,0
viaf:6969311,http://www.biographi.ca/en/bio/mathieu_michel_14E.html,http://www.biographi.ca/en/bio/mathieu_michel_14E.html,http://www.biographi.ca/fr/bio/mathieu_michel_14F.html,French DCB biography of Michel Mathieu,Biographie française du DBC de Michel Mathieu,1
viaf:697151353512352720004,http://www.biographi.ca/en/bio/dickinson_moss_kent_12E.html,http://www.biographi.ca/en/bio/dickinson_moss_kent_12E.html,http://www.biographi.ca/fr/bio/dickinson_moss_kent_12F.html,English DCB biography of Moss Kent Dickinson,Biographie en anglais du DBC de Moss Kent Dickinson,1
viaf:69729082,http://www.biographi.ca/en/bio/marjoribanks_ishbel_maria_16E.html,http://www.biographi.ca/en/bio/marjoribanks_ishbel_maria_16E.html,http://www.biographi.ca/fr/bio/marjoribanks_ishbel_maria_16F.html,French DCB biography of Ishbel Maria Marjoribanks,Biographie française du DBC de Ishbel Maria Marjoribanks,1
viaf:69733868,http://www.biographi.ca/en/bio/lesueur_william_dawson_14E.html,http://www.biographi.ca/en/bio/lesueur_william_dawson_14E.html,http://www.biographi.ca/fr/bio/lesueur_william_dawson_14F.html,English DCB biography of William Dawson Lesueur,Biographie en anglais du DBC de William Dawson Lesueur,1
viaf:69751782,http://www.biographi.ca/en/bio/horden_john_12E.html,http://www.biographi.ca/en/bio/horden_john_12E.html,http://www.biographi.ca/fr/bio/horden_john_12F.html,English DCB biography of John Horden,Biographie en anglais du DBC de John Horden,1
viaf:69853358,http://www.biographi.ca/en/bio/pichon_thomas_4E.html,http://www.biographi.ca/en/bio/pichon_thomas_4E.html,http://www.biographi.ca/fr/bio/pichon_thomas_4F.html,English DCB biography of Thomas Pichon,Biographie en anglais du DBC de Thomas Pichon,0
viaf:69865012,http://www.biographi.ca/en/bio/ingersoll_laura_9E.html,http://www.biographi.ca/en/bio/ingersoll_laura_9E.html,http://www.biographi.ca/fr/bio/ingersoll_laura_9F.html,English DCB biography of Laura Ingersoll,Biographie en anglais du DBC de Laura Ingersoll,1
viaf:69867538,http://www.biographi.ca/en/bio/hamel_theophile_9E.html,http://www.biographi.ca/en/bio/hamel_theophile_9E.html,http://www.biographi.ca/fr/bio/hamel_theophile_9F.html,English DCB biography of Théophile Hamel,Biographie en anglais du DBC de Théophile Hamel,1
viaf:70082402,http://www.biographi.ca/en/bio/daniel_antoine_1E.html,http://www.biographi.ca/en/bio/daniel_antoine_1E.html,http://www.biographi.ca/fr/bio/daniel_antoine_1F.html,English DCB biography of Antoine Daniel,Biographie en anglais du DBC de Antoine Daniel,0
viaf:70129621,http://www.biographi.ca/en/bio/wilson_daniel_12E.html,http://www.biographi.ca/en/bio/wilson_daniel_12E.html,http://www.biographi.ca/fr/bio/wilson_daniel_12F.html,English DCB biography of Sir Daniel Wilson,Biographie en anglais du DBC de Sir Daniel Wilson,1
viaf:70240498,http://www.biographi.ca/en/bio/viger_denis_benjamin_9E.html,http://www.biographi.ca/en/bio/viger_denis_benjamin_9E.html,http://www.biographi.ca/fr/bio/viger_denis_benjamin_9F.html,English DCB biography of Denis-Benjamin Viger,,1
viaf:70261671,http://www.biographi.ca/en/bio/larocque_francois_antoine_9E.html,http://www.biographi.ca/en/bio/larocque_francois_antoine_9E.html,http://www.biographi.ca/fr/bio/larocque_francois_antoine_9F.html,English DCB biography of François-Antoine Larocque,Biographie en anglais du DBC de François-Antoine Larocque,1
viaf:70265363,http://www.biographi.ca/en/bio/monk_maria_7E.html,http://www.biographi.ca/en/bio/monk_maria_7E.html,http://www.biographi.ca/fr/bio/monk_maria_7F.html,English DCB biography of Maria Monk,Biographie en anglais du DBC de Maria Monk,0
viaf:70267221,http://www.biographi.ca/en/bio/abbott_john_joseph_caldwell_12E.html,http://www.biographi.ca/en/bio/abbott_john_joseph_caldwell_12E.html,http://www.biographi.ca/fr/bio/abbott_john_joseph_caldwell_12F.html,English DCB biography of Sir John Joseph Caldwell Abbott,Biographie en anglais du DBC de Sir John Joseph Caldwell Abbott,1
viaf:70276963,http://www.biographi.ca/en/bio/vincent_sarah_anne_12E.html,http://www.biographi.ca/en/bio/vincent_sarah_anne_12E.html,http://www.biographi.ca/fr/bio/vincent_sarah_anne_12F.html,English DCB biography of Sarah Anne Vincent,Biographie en anglais du DBC de Sarah Anne Vincent,1
viaf:70281966,http://www.biographi.ca/en/bio/scriven_joseph_medlicott_11E.html,http://www.biographi.ca/en/bio/scriven_joseph_medlicott_11E.html,http://www.biographi.ca/fr/bio/scriven_joseph_medlicott_11F.html,English DCB biography of Joseph Medlicott Scriven,Biographie en anglais du DBC de Joseph Medlicott Scriven,1
viaf:70286964,http://www.biographi.ca/en/bio/crofton_francis_blake_14E.html,http://www.biographi.ca/en/bio/crofton_francis_blake_14E.html,http://www.biographi.ca/fr/bio/crofton_francis_blake_14F.html,English DCB biography of Francis Blake Crofton,Biographie en anglais du DBC de Francis Blake Crofton,1
viaf:70295746,http://www.biographi.ca/en/bio/swan_anna_haining_11E.html,http://www.biographi.ca/en/bio/swan_anna_haining_11E.html,http://www.biographi.ca/fr/bio/swan_anna_haining_11F.html,English DCB biography of Anna Haining Swan,Biographie en anglais du DBC de Anna Haining Swan,1
viaf:70357482,http://www.biographi.ca/en/bio/bennet_james_13E.html,http://www.biographi.ca/en/bio/bennet_james_13E.html,http://www.biographi.ca/fr/bio/bennet_james_13F.html,English DCB biography of James Bennet,Biographie en anglais du DBC de James Bennet,1
viaf:70453405,http://www.biographi.ca/en/bio/durnford_elias_walker_7E.html,http://www.biographi.ca/en/bio/durnford_elias_walker_7E.html,http://www.biographi.ca/fr/bio/durnford_elias_walker_7F.html,English DCB biography of Elias Walker Durnford,Biographie en anglais du DBC de Elias Walker Durnford,1
viaf:70454999,http://www.biographi.ca/en/bio/cordner_john_12E.html,http://www.biographi.ca/en/bio/cordner_john_12E.html,http://www.biographi.ca/fr/bio/cordner_john_12F.html,French DCB biography of John Cordner,Biographie française du DBC de John Cordner,1
viaf:70480161,http://www.biographi.ca/en/bio/humphreys_james_5E.html,http://www.biographi.ca/en/bio/humphreys_james_5E.html,http://www.biographi.ca/fr/bio/humphreys_james_5F.html,English DCB biography of James Humphreys,Biographie en anglais du DBC de James Humphreys,0
viaf:70509909,http://www.biographi.ca/en/bio/prowse_daniel_woodley_14E.html,http://www.biographi.ca/en/bio/prowse_daniel_woodley_14E.html,http://www.biographi.ca/fr/bio/prowse_daniel_woodley_14F.html,English DCB biography of Daniel Woodley Prowse,Biographie en anglais du DBC de Daniel Woodley Prowse,1
viaf:70558556,http://www.biographi.ca/en/bio/lesperance_john_12E.html,http://www.biographi.ca/en/bio/lesperance_john_12E.html,http://www.biographi.ca/fr/bio/lesperance_john_12F.html,English DCB biography of John Lesperance,,1
viaf:70646177,http://www.biographi.ca/en/bio/eddy_jonathan_5E.html,http://www.biographi.ca/en/bio/eddy_jonathan_5E.html,http://www.biographi.ca/fr/bio/eddy_jonathan_5F.html,English DCB biography of Jonathan Eddy,Biographie en anglais du DBC de Jonathan Eddy,0
viaf:70648449,http://www.biographi.ca/en/bio/bayard_robert_9E.html,http://www.biographi.ca/en/bio/bayard_robert_9E.html,http://www.biographi.ca/fr/bio/bayard_robert_9F.html,English DCB biography of Robert Bayard,Biographie en anglais du DBC de Robert Bayard,1
viaf:70703283,http://www.biographi.ca/en/bio/bouchette_robert_errol_14E.html,http://www.biographi.ca/en/bio/bouchette_robert_errol_14E.html,http://www.biographi.ca/fr/bio/bouchette_robert_errol_14F.html,English DCB biography of Robert-Errol Bouchette,,1
viaf:70721472,http://www.biographi.ca/en/bio/cadet_joseph_michel_4E.html,http://www.biographi.ca/en/bio/cadet_joseph_michel_4E.html,http://www.biographi.ca/fr/bio/cadet_joseph_michel_4F.html,English DCB biography of Joseph-Michel Cadet,Biographie en anglais du DBC de Joseph-Michel Cadet,0
viaf:70747007,http://www.biographi.ca/en/bio/brossard_joseph_3E.html,http://www.biographi.ca/en/bio/brossard_joseph_3E.html,http://www.biographi.ca/fr/bio/brossard_joseph_3F.html,English DCB biography of Joseph Brossard,Biographie en anglais du DBC de Joseph Brossard,0
viaf:70816067,http://www.biographi.ca/en/bio/blowers_sampson_salter_7E.html,http://www.biographi.ca/en/bio/blowers_sampson_salter_7E.html,http://www.biographi.ca/fr/bio/blowers_sampson_salter_7F.html,English DCB biography of Sampson Salter Blowers,Biographie en anglais du DBC de Sampson Salter Blowers,0
viaf:70848755,http://www.biographi.ca/en/bio/eaton_wyatt_12E.html,http://www.biographi.ca/en/bio/eaton_wyatt_12E.html,http://www.biographi.ca/fr/bio/eaton_wyatt_12F.html,English DCB biography of Wyatt Eaton,Biographie en anglais du DBC de Wyatt Eaton,1
viaf:70921864,http://www.biographi.ca/en/bio/truteau_alexis_frederic_10E.html,http://www.biographi.ca/en/bio/truteau_alexis_frederic_10E.html,http://www.biographi.ca/fr/bio/truteau_alexis_frederic_10F.html,English DCB biography of Alexis-Frédéric Truteau,Biographie en anglais du DBC de Alexis-Frédéric Truteau,1
viaf:70948335,http://www.biographi.ca/en/bio/livius_peter_4E.html,http://www.biographi.ca/en/bio/livius_peter_4E.html,http://www.biographi.ca/fr/bio/livius_peter_4F.html,French DCB biography of Peter Livius,Biographie française du DBC de Peter Livius,0
viaf:70950125,http://www.biographi.ca/en/bio/belcher_jonathan_4E.html,http://www.biographi.ca/en/bio/belcher_jonathan_4E.html,http://www.biographi.ca/fr/bio/belcher_jonathan_4F.html,English DCB biography of Jonathan Belcher,Biographie en anglais du DBC de Jonathan Belcher,0
viaf:70962556,http://www.biographi.ca/en/bio/mackenzie_alexander_12E.html,http://www.biographi.ca/en/bio/mackenzie_alexander_12E.html,http://www.biographi.ca/fr/bio/mackenzie_alexander_12F.html,French DCB biography of Alexander Mackenzie,Biographie française du DBC de Alexander Mackenzie,1
viaf:70976305,http://www.biographi.ca/en/bio/badgley_william_11E.html,http://www.biographi.ca/en/bio/badgley_william_11E.html,http://www.biographi.ca/fr/bio/badgley_william_11F.html,English DCB biography of William Badgley,Biographie en anglais du DBC de William Badgley,1
viaf:70976426,http://www.biographi.ca/en/bio/harvey_moses_13E.html,http://www.biographi.ca/en/bio/harvey_moses_13E.html,http://www.biographi.ca/fr/bio/harvey_moses_13F.html,English DCB biography of Moses Harvey,Biographie en anglais du DBC de Moses Harvey,1
viaf:7102768,http://www.biographi.ca/en/bio/wood_edmund_burke_11E.html,http://www.biographi.ca/en/bio/wood_edmund_burke_11E.html,http://www.biographi.ca/fr/bio/wood_edmund_burke_11F.html,English DCB biography of Edmund Burke Wood,Biographie en anglais du DBC de Edmund Burke Wood,1
viaf:71034869,http://www.biographi.ca/en/bio/cresswell_samuel_gurney_9E.html,http://www.biographi.ca/en/bio/cresswell_samuel_gurney_9E.html,http://www.biographi.ca/fr/bio/cresswell_samuel_gurney_9F.html,English DCB biography of Samuel Gurney Cresswell,Biographie en anglais du DBC de Samuel Gurney Cresswell,1
viaf:71044058,http://www.biographi.ca/en/bio/meredith_william_ralph_15E.html,http://www.biographi.ca/en/bio/meredith_william_ralph_15E.html,http://www.biographi.ca/fr/bio/meredith_william_ralph_15F.html,English DCB biography of Sir William Ralph Meredith,Biographie en anglais du DBC de Sir William Ralph Meredith,1
viaf:71159553,http://www.biographi.ca/en/bio/annand_william_11E.html,http://www.biographi.ca/en/bio/annand_william_11E.html,http://www.biographi.ca/fr/bio/annand_william_11F.html,English DCB biography of William Annand,Biographie en anglais du DBC de William Annand,1
viaf:71181057,http://www.biographi.ca/en/bio/hamilton_thomas_glendenning_16E.html,http://www.biographi.ca/en/bio/hamilton_thomas_glendenning_16E.html,http://www.biographi.ca/fr/bio/hamilton_thomas_glendenning_16F.html,English DCB biography of Thomas Glendenning Hamilton,Biographie en anglais du DBC de Thomas Glendenning Hamilton,1
viaf:71230709,http://www.biographi.ca/en/bio/cassidy_francis_10E.html,http://www.biographi.ca/en/bio/cassidy_francis_10E.html,http://www.biographi.ca/fr/bio/cassidy_francis_10F.html,English DCB biography of Francis Cassidy,,1
viaf:71284625,http://www.biographi.ca/en/bio/mcleod_norman_9E.html,http://www.biographi.ca/en/bio/mcleod_norman_9E.html,http://www.biographi.ca/fr/bio/mcleod_norman_9F.html,English DCB biography of Norman McLeod,Biographie en anglais du DBC de Norman McLeod,1
viaf:71292727,http://www.biographi.ca/en/bio/cardinal_joseph_narcisse_7E.html,http://www.biographi.ca/en/bio/cardinal_joseph_narcisse_7E.html,http://www.biographi.ca/fr/bio/cardinal_joseph_narcisse_7F.html,English DCB biography of Joseph-Narcisse Cardinal,Biographie en anglais du DBC de Joseph-Narcisse Cardinal,0
viaf:71347143,http://www.biographi.ca/en/bio/gargot_de_la_rochette_nicolas_1E.html,http://www.biographi.ca/en/bio/gargot_de_la_rochette_nicolas_1E.html,http://www.biographi.ca/fr/bio/gargot_de_la_rochette_nicolas_1F.html,English DCB biography of Nicolas Gargot de la Rochette,Biographie en anglais du DBC de Nicolas Gargot de la Rochette,0
viaf:71391353,http://www.biographi.ca/en/bio/garneau_francois_xavier_9E.html,http://www.biographi.ca/en/bio/garneau_francois_xavier_9E.html,http://www.biographi.ca/fr/bio/garneau_francois_xavier_9F.html,English DCB biography of François-Xavier Garneau,Biographie en anglais du DBC de François-Xavier Garneau,1
viaf:71469079,http://www.biographi.ca/en/bio/mooney_helen_letitia_18E.html,http://www.biographi.ca/en/bio/mooney_helen_letitia_18E.html,http://www.biographi.ca/fr/bio/mooney_helen_letitia_18F.html,English DCB biography of Helen Letitia Mooney,Biographie en anglais du DBC de Helen Letitia Mooney,1
viaf:71630874,http://www.biographi.ca/en/bio/lorimier_chevalier_de_7E.html,http://www.biographi.ca/en/bio/lorimier_chevalier_de_7E.html,http://www.biographi.ca/fr/bio/lorimier_chevalier_de_7F.html,English DCB biography of Chevalier de Lorimier,,0
viaf:71638655,http://www.biographi.ca/en/bio/martin_felix_11E.html,http://www.biographi.ca/en/bio/martin_felix_11E.html,http://www.biographi.ca/fr/bio/martin_felix_11F.html,English DCB biography of Félix Martin,Biographie en anglais du DBC de Félix Martin,1
viaf:71663492,http://www.biographi.ca/en/bio/chabert_de_cogolin_joseph_bernard_de_5E.html,http://www.biographi.ca/en/bio/chabert_de_cogolin_joseph_bernard_de_5E.html,http://www.biographi.ca/fr/bio/chabert_de_cogolin_joseph_bernard_de_5F.html,English DCB biography of Joseph-Bernard de Chabert de Cogolin,Biographie en anglais du DBC de Joseph-Bernard de Chabert de Cogolin,0
viaf:71697874,http://www.biographi.ca/en/bio/gridley_richard_4E.html,http://www.biographi.ca/en/bio/gridley_richard_4E.html,http://www.biographi.ca/fr/bio/gridley_richard_4F.html,French DCB biography of Richard Gridley,,0
viaf:71769800,http://www.biographi.ca/en/bio/ross_george_william_14E.html,http://www.biographi.ca/en/bio/ross_george_william_14E.html,http://www.biographi.ca/fr/bio/ross_george_william_14F.html,French DCB biography of Sir George William Ross,Biographie française du DBC de Sir George William Ross,1
viaf:71825151,http://www.biographi.ca/en/bio/gesner_abraham_9E.html,http://www.biographi.ca/en/bio/gesner_abraham_9E.html,http://www.biographi.ca/fr/bio/gesner_abraham_9F.html,English DCB biography of Abraham Gesner,Biographie en anglais du DBC de Abraham Gesner,1
viaf:72173502,http://www.biographi.ca/en/bio/forbin_janson_charles_auguste_marie_joseph_de_7E.html,http://www.biographi.ca/en/bio/forbin_janson_charles_auguste_marie_joseph_de_7E.html,http://www.biographi.ca/fr/bio/forbin_janson_charles_auguste_marie_joseph_de_7F.html,English DCB biography of Charles-Auguste-Marie-Joseph de Forbin-Janson,,0
viaf:72177028,http://www.biographi.ca/en/bio/jukes_joseph_beete_9E.html,http://www.biographi.ca/en/bio/jukes_joseph_beete_9E.html,http://www.biographi.ca/fr/bio/jukes_joseph_beete_9F.html,English DCB biography of Joseph Beete Jukes,Biographie en anglais du DBC de Joseph Beete Jukes,1
viaf:72189618,http://www.biographi.ca/en/bio/tecumseh_5E.html,http://www.biographi.ca/en/bio/tecumseh_5E.html,http://www.biographi.ca/fr/bio/tecumseh_5F.html,English DCB biography of  Tecumseh,Biographie en anglais du DBC de  Tecumseh,0
viaf:72197891,http://www.biographi.ca/en/bio/strange_thomas_bland_15E.html,http://www.biographi.ca/en/bio/strange_thomas_bland_15E.html,http://www.biographi.ca/fr/bio/strange_thomas_bland_15F.html,English DCB biography of Thomas Bland Strange,Biographie en anglais du DBC de Thomas Bland Strange,1
viaf:72225664,http://www.biographi.ca/en/bio/warren_john_borlase_6E.html,http://www.biographi.ca/en/bio/warren_john_borlase_6E.html,http://www.biographi.ca/fr/bio/warren_john_borlase_6F.html,French DCB biography of Sir John Borlase Warren,Biographie française du DBC de Sir John Borlase Warren,0
viaf:72251810,http://www.biographi.ca/en/bio/barry_james_9E.html,http://www.biographi.ca/en/bio/barry_james_9E.html,http://www.biographi.ca/fr/bio/barry_james_9F.html,English DCB biography of James Barry,Biographie en anglais du DBC de James Barry,1
viaf:72289550,http://www.biographi.ca/en/bio/natawista_12E.html,http://www.biographi.ca/en/bio/natawista_12E.html,http://www.biographi.ca/fr/bio/natawista_12F.html,English DCB biography of Natawista,Biographie en anglais du DBC de  Natawista,1
viaf:7231406,http://www.biographi.ca/en/bio/drapeau_stanislas_12E.html,http://www.biographi.ca/en/bio/drapeau_stanislas_12E.html,http://www.biographi.ca/fr/bio/drapeau_stanislas_12F.html,English DCB biography of Stanislas Drapeau,Biographie en anglais du DBC de Stanislas Drapeau,1
viaf:72328127,http://www.biographi.ca/en/bio/macmechan_archibald_mckellar_16E.html,http://www.biographi.ca/en/bio/macmechan_archibald_mckellar_16E.html,http://www.biographi.ca/fr/bio/macmechan_archibald_mckellar_16F.html,French DCB biography of Archibald Mckellar Macmechan,Biographie française du DBC de Archibald Mckellar Macmechan,1
viaf:72333982,http://www.biographi.ca/en/bio/sureau_esther_11E.html,http://www.biographi.ca/en/bio/sureau_esther_11E.html,http://www.biographi.ca/fr/bio/sureau_esther_11F.html,French DCB biography of Esther Sureau,Biographie française du DBC de Esther Sureau,1
viaf:72457015,http://www.biographi.ca/en/bio/dunsmuir_james_14E.html,http://www.biographi.ca/en/bio/dunsmuir_james_14E.html,http://www.biographi.ca/fr/bio/dunsmuir_james_14F.html,English DCB biography of James Dunsmuir,,1
viaf:7246779,http://www.biographi.ca/en/bio/cochran_william_6E.html,http://www.biographi.ca/en/bio/cochran_william_6E.html,http://www.biographi.ca/fr/bio/cochran_william_6F.html,English DCB biography of William Cochran,Biographie en anglais du DBC de William Cochran,0
viaf:72502537,http://www.biographi.ca/en/bio/martinez_fernandez_y_martinez_de_la_sierra_esteban_jose_4E.html,http://www.biographi.ca/en/bio/martinez_fernandez_y_martinez_de_la_sierra_esteban_jose_4E.html,http://www.biographi.ca/fr/bio/martinez_fernandez_y_martinez_de_la_sierra_esteban_jose_4F.html,English DCB biography of Esteban José Martínez Fernández y Martínez de la Sierra,Biographie en anglais du DBC de Esteban José Martínez Fernández y Martínez de la Sierra,0
viaf:72577225,http://www.biographi.ca/en/bio/ouimet_andre_8E.html,http://www.biographi.ca/en/bio/ouimet_andre_8E.html,http://www.biographi.ca/fr/bio/ouimet_andre_8F.html,English DCB biography of André Ouimet,Biographie en anglais du DBC de André Ouimet,1
viaf:72632331,http://www.biographi.ca/en/bio/viger_amanda_13E.html,http://www.biographi.ca/en/bio/viger_amanda_13E.html,http://www.biographi.ca/fr/bio/viger_amanda_13F.html,French DCB biography of Amanda Viger,Biographie française du DBC de Amanda Viger,1
viaf:72633645,http://www.biographi.ca/en/bio/morris_charles_1711_81_4E.html,http://www.biographi.ca/en/bio/morris_charles_1711_81_4E.html,http://www.biographi.ca/fr/bio/morris_charles_1711_81_4F.html,English DCB biography of Charles Morris,Biographie en anglais du DBC de Charles Morris,0
viaf:72636016,http://www.biographi.ca/en/bio/heavysege_charles_10E.html,http://www.biographi.ca/en/bio/heavysege_charles_10E.html,http://www.biographi.ca/fr/bio/heavysege_charles_10F.html,English DCB biography of Charles Heavysege,Biographie en anglais du DBC de Charles Heavysege,1
viaf:72809851,http://www.biographi.ca/en/bio/yonge_james_2E.html,http://www.biographi.ca/en/bio/yonge_james_2E.html,http://www.biographi.ca/fr/bio/yonge_james_2F.html,English DCB biography of James Yonge,Biographie en anglais du DBC de James Yonge,0
