confidence,dcb_birthYear,dcb_birthplace_buckets,dcb_deathYear,dcb_name,dcb_personId,dcb_url_en,locality_conflict,match_status,matched_age,matched_chain,matched_name,matched_uid,n_candidates
medium_no_birthplace,1864,,1913,David Russell Jack,viaf:23582744,http://www.biographi.ca/en/bio/jack_david_russell_14E.html,,matched,18,PLACE_QC179012,david jack,491203921,1
,1814,,1888,Kittson,viaf:23695903,http://www.biographi.ca/en/bio/kittson_norman_wolfred_11E.html,,no_lastname,,,,,0
medium_no_birthplace,1855,,1931,Albert Scott White,viaf:23697635,http://www.biographi.ca/en/bio/white_albert_scott_16E.html,,ambiguous,,,,,4
medium_no_birthplace,1855,,1936,Homer Ransford Watson,viaf:23763539,http://www.biographi.ca/en/bio/watson_homer_ransford_16E.html,,matched,26,PLACE_ON131002_1901,homer watson,1032203513,1
,1837,ireland,1888,Elwyn Thomas,viaf:238888696,http://www.biographi.ca/en/bio/elwyn_thomas_11E.html,,no_match,,,,,0
,1809,,1888,Victor Bourgeau,viaf:24166008,http://www.biographi.ca/en/bio/bourgeau_victor_11E.html,,no_match,,,,,0
high,1843,ontario,1922,Charles Hugh Gauthier,viaf:242159397448819301827,http://www.biographi.ca/en/bio/gauthier_charles_hugh_15E.html,,no_match,,,,,0
,1834,england,1909,Arthur Sweatman,viaf:24320454,http://www.biographi.ca/en/bio/sweatman_arthur_13E.html,,no_match,,,,,0
medium_no_birthplace,1860,,1892,Paul Peel,viaf:24446863,http://www.biographi.ca/en/bio/peel_paul_12E.html,,matched,20,PLACE_ON170002,paul peel,1091203320,1
,1840,,1896,Sir John Christian Schultz,viaf:244788448,http://www.biographi.ca/en/bio/schultz_john_christian_12E.html,,no_match,,,,,0
high,1844,england,1886,Francis Dickens,viaf:24649302,http://www.biographi.ca/en/bio/dickens_francis_jeffrey_11E.html,,matched,36,PLACE_NT193007,francis dickens,1243700109,1
medium_no_birthplace,1860,,1924,Alexis Lapointe,viaf:2465504,http://www.biographi.ca/en/bio/lapointe_alexis_15E.html,,ambiguous,,,,,8
medium_no_birthplace,1856,,1921,William Peterson,viaf:24705767,http://www.biographi.ca/en/bio/peterson_william_15E.html,,ambiguous,,,,,4
medium_no_birthplace,1818,,1898,Louis-François Laflèche,viaf:24728807,http://www.biographi.ca/en/bio/lafleche_louis_francois_12E.html,,matched,62,PLACE_QC198002,louis lafleche,530302416,1
,1840,,1901,Nicholas Flood Davin,viaf:24961655,http://www.biographi.ca/en/bio/davin_nicholas_flood_13E.html,,no_match,,,,,0
,1861,,1919,Sir Rodolphe Forget,viaf:251354179,http://www.biographi.ca/en/bio/forget_rodolphe_14E.html,,no_match,,,,,0
medium_no_birthplace,1839,,1929,Antonin Nantel,viaf:2525555,http://www.biographi.ca/en/bio/nantel_antonin_15E.html,,matched,41,PLACE_QC096020,anton nantel,613203907,1
high,1849,ontario,1923,William Mackenzie,viaf:25403557,http://www.biographi.ca/en/bio/mackenzie_william_15E.html,,ambiguous,,,,,11
,1820,ontario,1903,Sir Oliver Mowat,viaf:25405370,http://www.biographi.ca/en/bio/mowat_oliver_13E.html,,no_match,,,,,0
,1834,,1901,George Cochran,viaf:254499560,http://www.biographi.ca/en/bio/cochran_george_13E.html,,no_match,,,,,0
,1825,,1912,Sir James Macpherson Le Moine,viaf:25463834,http://www.biographi.ca/en/bio/le_moine_james_macpherson_14E.html,,no_match,,,,,0
,1842,ontario,1929,Sir John Morison Gibson,viaf:255145542623796640499,http://www.biographi.ca/en/bio/gibson_john_morison_15E.html,,no_match,,,,,0
,1833,,1889,William George Richardson Hind,viaf:25691436,http://www.biographi.ca/en/bio/hind_william_george_richardson_11E.html,,no_match,,,,,0
high,1855,quebec,1920,Simon-Napoléon Parent,viaf:25706169,http://www.biographi.ca/en/bio/parent_simon_napoleon_14E.html,,matched,25,PLACE_QC188006,simon parent,490102106,1
,1823,,1887,Samuel Sobieski Nelles,viaf:25752459,http://www.biographi.ca/en/bio/nelles_samuel_sobieski_11E.html,,no_match,,,,,0
,1820,,1889,William Sawyer,viaf:25887861,http://www.biographi.ca/en/bio/sawyer_william_11E.html,,no_match,,,,,0
,1850,,1905,Raymond Préfontaine,viaf:25926952,http://www.biographi.ca/en/bio/prefontaine_raymond_13E.html,,no_match,,,,,0
medium_no_birthplace,1826,,1914,Charles Arnaud,viaf:2598885,http://www.biographi.ca/en/bio/arnaud_charles_14E.html,,matched,55,PLACE_QC149046,charles arnaud,471100102,1
,1805,england,1886,W.T. (William Turnbull) Leach,viaf:26036017,http://www.biographi.ca/en/bio/leach_william_turnbull_11E.html,,no_match,,,,,0
medium_no_birthplace,1801,,1883,John Herbert Caddy,viaf:26084290,http://www.biographi.ca/en/bio/caddy_john_herbert_11E.html,,matched,79,PLACE_ON069002_1881,john caddy,952002715,1
,1810,ireland,1891,James Caughey,viaf:26183714,http://www.biographi.ca/en/bio/caughey_james_12E.html,,no_match,,,,,0
medium_no_birthplace,1845,,1921,Zacharie Lacasse,viaf:26300008,http://www.biographi.ca/en/bio/lacasse_zacharie_15E.html,,matched,35,PLACE_QC179013,zacharie lacasse,490802616,1
high,1841,ontario,1917,Robert Bell,viaf:26451924,http://www.biographi.ca/en/bio/bell_robert_1841_1917_14E.html,,ambiguous,,,,,5
high,1852,nova scotia;scotland,1913,James Gordon MacGregor,viaf:266588705,http://www.biographi.ca/en/bio/macgregor_james_gordon_14E.html,,matched,28,PLACE_NS009006,james macgregor,71212022,1
,1854,british columbia,1910,Su-á-pu-luck,viaf:26855561,http://www.biographi.ca/en/bio/su_a_pu_luck_13E.html,,no_lastname,,,,,0
,1845,quebec,1937,saint André Bessette,viaf:268974950,http://www.biographi.ca/en/bio/bessette_alfred_16E.html,,no_match,,,,,0
,1860,ontario,1927,E.J. (Edward James) Devine,viaf:26967458,http://www.biographi.ca/en/bio/devine_edward_james_15E.html,,no_match,,,,,0
medium_no_birthplace,1854,,1921,Mary Hiester Reid,viaf:26991344,http://www.biographi.ca/en/bio/hiester_mary_augusta_catharine_15E.html,,ambiguous,,,,,60
medium_no_birthplace,1811,,1890,Samuel Keefer,viaf:27000862,http://www.biographi.ca/en/bio/keefer_samuel_11E.html,,matched,70,PLACE_ON047002_1871,samuel keefer,710406701,1
,1842,,1910,James Hannay,viaf:27058120,http://www.biographi.ca/en/bio/hannay_james_13E.html,,no_match,,,,,0
,1809,,1899,Charles Chiniquy,viaf:27171261,http://www.biographi.ca/en/bio/chiniquy_charles_12E.html,,no_match,,,,,0
medium_no_birthplace,1842,,1895,Robert Brown,viaf:27283813,http://www.biographi.ca/en/bio/brown_robert_12E.html,,ambiguous,,,,,25
,1817,,1887,John Palliser,viaf:27367784,http://www.biographi.ca/en/bio/palliser_john_11E.html,,no_match,,,,,0
,1847,ontario,1903,L. McMaster,viaf:273773880,http://www.biographi.ca/en/bio/wyllie_elizabeth_jennet_13E.html,,no_match,,,,,0
medium_no_birthplace,1837,,1923,George Frederic Matthew,viaf:27430342,http://www.biographi.ca/en/bio/matthew_george_frederic_15E.html,,matched,42,PLACE_NB032014,george matthew,170701005,1
,1849,france,1924,Édouard Deville,viaf:27447738,http://www.biographi.ca/en/bio/deville_edouard_15E.html,,no_match,,,,,0
high,1850,ontario,1919,Edmund Burke,viaf:27880864,http://www.biographi.ca/en/bio/burke_edmund_1850_1919_14E.html,,no_match,,,,,0
high,1865,ontario,1929,Agar Adamson,viaf:27909045,http://www.biographi.ca/en/bio/adamson_agar_stewart_allan_masterton_15E.html,,no_match,,,,,0
high,1839,england,1881,Samuel Anderson,viaf:27960051,http://www.biographi.ca/en/bio/anderson_samuel_11E.html,,no_match,,,,,0
,1849,,1888,Sallie Holman,viaf:28146332893718731637,http://www.biographi.ca/en/bio/holman_sarah_11E.html,,no_match,,,,,0
medium_no_birthplace,1827,,1916,Napoléon Bourassa,viaf:28184193,http://www.biographi.ca/en/bio/bourassa_napoleon_14E.html,,matched,53,PLACE_QC182002,napoleon bourassa,570511118,1
medium_no_birthplace,1823,,1908,Henry Youle Hind,viaf:2828904,http://www.biographi.ca/en/bio/hind_henry_youle_13E.html,,matched,57,PLACE_NS012019,henry hind,130103109,1
medium_no_birthplace,1810,,1894,Daniel Fowler,viaf:28348455,http://www.biographi.ca/en/bio/fowler_daniel_12E.html,,matched,71,PLACE_ON125002,daniel fowler,743301704,1
,1834,,1910,Hector Fabre,viaf:28398221,http://www.biographi.ca/en/bio/fabre_hector_13E.html,,no_match,,,,,0
,1849,,1934,Elisabeth Robinson Scovil,viaf:28401155,http://www.biographi.ca/en/bio/scovil_elisabeth_robinson_16E.html,,no_match,,,,,0
,1834,,1881,Thomas-Aimé Chandonnet,viaf:28498017,http://www.biographi.ca/en/bio/chandonnet_thomas_aime_11E.html,,no_match,,,,,0
,1810,,1882,Sir Hugh Allan,viaf:28498029,http://www.biographi.ca/en/bio/allan_hugh_11E.html,,no_match,,,,,0
,1832,quebec,1900,Benjamin Paquet,viaf:28504013,http://www.biographi.ca/en/bio/paquet_benjamin_12E.html,,no_match,,,,,0
high,1829,nova scotia;scotland,1916,Edward Manning Saunders,viaf:285796957,http://www.biographi.ca/en/bio/saunders_edward_manning_14E.html,,matched,51,PLACE_NS045043,edward saunders,70304625,1
,1844,,1923,C.S.C. mère Marie-de-Saint-Basile,viaf:28796040,http://www.biographi.ca/en/bio/bertrand_julie_15E.html,,no_match,,,,,0
,1849,,1920,Émile-Joseph Legal,viaf:289577277,http://www.biographi.ca/en/bio/legal_emile_joseph_14E.html,,no_match,,,,,0
,1837,ontario,1905,A.P. (Alexander Peter) Cockburn,viaf:29183347,http://www.biographi.ca/en/bio/cockburn_alexander_peter_13E.html,,no_match,,,,,0
high,1828,ontario,1905,Christopher Robinson,viaf:29247979,http://www.biographi.ca/en/bio/robinson_christopher_1828_1905_13E.html,,matched,53,PLACE_ON120001,christofr robinson,860402121,1
,1859,england,1905,Ada Florence Kinton,viaf:293550170,http://www.biographi.ca/en/bio/kinton_ada_florence_13E.html,,no_match,,,,,0
,1841,,1894,Joseph James Hargrave,viaf:29432595,http://www.biographi.ca/en/bio/hargrave_joseph_james_12E.html,,no_match,,,,,0
medium_no_birthplace,1817,,1885,John Creighton,viaf:29453657,http://www.biographi.ca/en/bio/creighton_john_1817_85_11E.html,,ambiguous,,,,,3
high,1844,manitoba,1885,Louis Riel,viaf:29542511,http://www.biographi.ca/en/bio/riel_louis_1844_85_11E.html,,no_match,,,,,0
high,1861,new brunswick,1929,William Bliss Carman,viaf:29655268,http://www.biographi.ca/en/bio/carman_william_bliss_15E.html,,matched,20,PLACE_NB025006,william carman,202303518,1
,1826,,1902,Marquis of Frederick Temple Blackwood Dufferin and Ava,viaf:29677139,http://www.biographi.ca/en/bio/blackwood_frederick_temple_13E.html,,no_match,,,,,0
,1830,,1890, Isapo-Muxika,viaf:297792800,http://www.biographi.ca/en/bio/isapo_muxika_11E.html,,no_lastname,,,,,0
,1788,,1883,Sir Edward Sabine,viaf:29833874,http://www.biographi.ca/en/bio/sabine_edward_11E.html,,no_match,,,,,0
medium_no_birthplace,1848,,1926,Ralph Joseph Horner,viaf:299165271792910690007,http://www.biographi.ca/en/bio/horner_ralph_joseph_15E.html,,matched,35,PLACE_QC079005_1901,ralph horner,643404622,1
,1814,,1894,Pierre de Boucherville,viaf:300996345,http://www.biographi.ca/en/bio/boucherville_georges_de_12E.html,,no_match,,,,,0
,1860,,1903,Jósef Olesków,viaf:301991769,http://www.biographi.ca/en/bio/oleskow_josef_13E.html,,no_match,,,,,0
medium_no_birthplace,1846,,1906,François-Xavier Cormier,viaf:304913542,http://www.biographi.ca/en/bio/cormier_francois_xavier_13E.html,,matched,33,PLACE_QC044012,francois cormier,261104002,1
medium_no_birthplace,1851,,1934,Neil McNeil,viaf:305115007,http://www.biographi.ca/en/bio/mcneil_neil_16E.html,,ambiguous,,,,,7
medium_no_birthplace,1839,,1923,Henry Melville Whitney,viaf:305128674,http://www.biographi.ca/en/bio/whitney_henry_melville_15E.html,,matched,43,PLACE_ON047004,henry whitney,710101414,1
,1855,,1933,Claver Casavant,viaf:305398452,http://www.biographi.ca/en/bio/casavant_claver_16E.html,,no_match,,,,,0
medium_no_birthplace,1859,,1922,Robert Chambers Edwards,viaf:305857951,http://www.biographi.ca/en/bio/edwards_robert_chambers_15E.html,,ambiguous,,,,,6
high,1825,ireland,1901,John Travers Lewis,viaf:30595446,http://www.biographi.ca/en/bio/lewis_john_travers_13E.html,,ambiguous,,,,,2
medium_no_birthplace,1833,,1914,David Laird,viaf:30639106,http://www.biographi.ca/en/bio/laird_david_14E.html,,matched,48,PLACE_PE136001,david laird,20211725,1
medium_no_birthplace,1833,,1891,Antoine Labelle,viaf:30642060,http://www.biographi.ca/en/bio/labelle_francois_xavier_antoine_12E.html,,matched,47,PLACE_QC096019,antoine labelle,620702515,1
medium_no_birthplace,1850,,1931,John Hines,viaf:307458411,http://www.biographi.ca/en/bio/hines_john_16E.html,,ambiguous,,,,,3
,1859,nova scotia;scotland,1931,Edmund L. (Edmund Leslie) Newcombe,viaf:308180948,http://www.biographi.ca/en/bio/newcombe_edmund_leslie_16E.html,,no_match,,,,,0
,1828,,1899,Peter John Leech,viaf:308227169,http://www.biographi.ca/en/bio/leech_peter_john_12E.html,,no_match,,,,,0
,1853,,1917,Dominique-Ceslas Gonthier,viaf:30831697,http://www.biographi.ca/en/bio/gonthier_dominique_ceslas_14E.html,,no_match,,,,,0
,1824,,1909,George-Fréderic-Théophile Baillairgé,viaf:30893134,http://www.biographi.ca/en/bio/baillairge_george_frederic_theophile_13E.html,,no_match,,,,,0
high,1837,quebec,1905,Louis-Prudent Vallée,viaf:309816741,http://www.biographi.ca/en/bio/vallee_louis_prudent_13E.html,,ambiguous,,,,,2
high,1836,ontario,1907,Henry (Canadian architect Langley,viaf:310519350,http://www.biographi.ca/en/bio/langley_henry_13E.html,,matched,44,PLACE_ON120004,henry langley,860102302,1
medium_no_birthplace,1818,,1904,Augustin Côté,viaf:311309165,http://www.biographi.ca/en/bio/cote_augustin_13E.html,,ambiguous,,,,,4
,1819,england,1893,Eden Colvile,viaf:311425221,http://www.biographi.ca/en/bio/colvile_eden_12E.html,,no_match,,,,,0
,1858,,1920,קלרנס יצחק דה- סולה,viaf:311794247,http://www.biographi.ca/en/bio/de_sola_clarence_isaac_14E.html,,no_match,,,,,0
,1863,,1925,Nestor Dmytriw,viaf:313511473,http://www.biographi.ca/en/bio/dmytriw_nestor_15E.html,,no_match,,,,,0
,1848,,1932,James Henry Plummer,viaf:315074040,http://www.biographi.ca/en/bio/plummer_james_henry_16E.html,,no_match,,,,,0
,1850,ontario,1929,Macdonald,viaf:315074042,http://www.biographi.ca/en/bio/macdonald_hugh_john_15E.html,,no_lastname,,,,,0
,1820,,1898,Eléar-Alexandre Taschereau,viaf:31526959,http://www.biographi.ca/en/bio/taschereau_elzear_alexandre_12E.html,,no_match,,,,,0
,1861,,1915,Frederick Stark Pearson,viaf:315533866,http://www.biographi.ca/en/bio/pearson_frederick_stark_14E.html,,no_match,,,,,0
,1824,,1897,Philip Francis Little,viaf:315632224,http://www.biographi.ca/en/bio/little_philip_francis_12E.html,,no_match,,,,,0
,1833,ontario,1912,Edward Blake,viaf:31565244,http://www.biographi.ca/en/bio/blake_edward_14E.html,,no_match,,,,,0
,1862,,1937,William F. Lloyd Canadian politician (1864-1937),viaf:315940117,http://www.biographi.ca/en/bio/lloyd_william_frederick_16E.html,,no_match,,,,,0
,1822,,1896,Timothy Warren Anglin,viaf:315945255,http://www.biographi.ca/en/bio/anglin_timothy_warren_12E.html,,no_match,,,,,0
high,1853,ontario,1934,Clarendon Lamb Worrell,viaf:315945570,http://www.biographi.ca/en/bio/worrell_clarendon_lamb_16E.html,,matched,27,PLACE_ON124012,clarendon worrell,711206721,1
medium_no_birthplace,1812,,1891,Andrew Godfrey Stuart,viaf:315945638,http://www.biographi.ca/en/bio/stuart_andrew_12E.html,,ambiguous,,,,,2
,1803,,1882,Angus Morrison Gidney,viaf:315993761,http://www.biographi.ca/en/bio/gidney_angus_morrison_11E.html,,no_match,,,,,0
medium_no_birthplace,1844,,1919,Valentin Landry,viaf:316736562,http://www.biographi.ca/en/bio/landry_valentin_14E.html,,matched,39,PLACE_QC054010_1921,valerie landry,352305023,1
medium_no_birthplace,1851,,1929,Guillaume-Narcisse Ducharme,viaf:316884445,http://www.biographi.ca/en/bio/ducharme_guillaume_narcisse_15E.html,,matched,30,PLACE_QC160001_1881,guil ducharme,601200213,1
medium_no_birthplace,1848,,1927,Nazaire LeVasseur,viaf:316890413,http://www.biographi.ca/en/bio/le_vasseur_nazaire_15E.html,,matched,33,PLACE_QC188001,nazaire levasseur,490703007,1
,1833,,1910,Aurélie Crépeau,viaf:316892477,http://www.biographi.ca/en/bio/crepeau_aurelie_13E.html,,no_match,,,,,0
,1813,,1884,Pierre Gauvreau,viaf:316898871,http://www.biographi.ca/en/bio/gauvreau_pierre_11E.html,,no_match,,,,,0
medium_no_birthplace,1855,,1919,Charles Henry Gould,viaf:316898948,http://www.biographi.ca/en/bio/gould_charles_henry_14E.html,,ambiguous,,,,,3
,1842,,1926,Placide Vigneau,viaf:316909679,http://www.biographi.ca/en/bio/vigneau_placide_15E.html,,no_match,,,,,0
medium_no_birthplace,1826,,1895,Godf. (Godefroi) Laviolette,viaf:316925103,http://www.biographi.ca/en/bio/laviolette_godefroy_12E.html,,matched,54,PLACE_QC096019,godfroy laviolette,620700201,1
high,1851,quebec,1937,Françoise Simard,viaf:316930418,http://www.biographi.ca/en/bio/simard_francoise_16E.html,,ambiguous,,,,,5
,1852,ontario,1911,Fergus Patrick McEvay,viaf:316945693,http://www.biographi.ca/en/bio/mcevay_fergus_patrick_14E.html,,no_match,,,,,0
medium_no_birthplace,1858,,1908,Henry Herbert Godfrey,viaf:316951371,http://www.biographi.ca/en/bio/godfrey_henry_herbert_13E.html,,matched,22,PLACE_QC182001,henry godfrey,591505522,1
medium_no_birthplace,1830,,1919,Joseph Hébert,viaf:317005233,http://www.biographi.ca/en/bio/hebert_joseph_1830_1919_14E.html,,ambiguous,,,,,8
,1814,,1881,Richard Graves Macdonnell,viaf:31720211,http://www.biographi.ca/en/bio/macdonnell_richard_graves_11E.html,,no_match,,,,,0
medium_no_birthplace,1859,,1929,James A. (James Alexander) Robb,viaf:317273214,http://www.biographi.ca/en/bio/robb_james_alexander_15E.html,,ambiguous,,,,,8
high,1860,ontario,1932,Napoléon Antoine Belcourt,viaf:317273242,http://www.biographi.ca/en/bio/belcourt_napoleon_antoine_16E.html,,matched,21,PLACE_QC176002,napoleon belcourt,570800120,1
medium_no_birthplace,1833,,1918,James McShane,viaf:317273323,http://www.biographi.ca/en/bio/mcshane_james_14E.html,,ambiguous,,,,,2
medium_no_birthplace,1823,,1902,Praxède LaRue,viaf:317273346,http://www.biographi.ca/en/bio/larue_praxede_13E.html,,matched,57,PLACE_QC080010,praxede larue,511403223,1
,1815,quebec,1888,Jean-Baptiste Rolland,viaf:317273383,http://www.biographi.ca/en/bio/rolland_jean_baptiste_11E.html,,no_match,,,,,0
medium_no_birthplace,1819,,1897,David Alexander Ross,viaf:317273384,http://www.biographi.ca/en/bio/ross_david_alexander_12E.html,,ambiguous,,,,,4
,1834,,1918,Charles Fleetford Sise,viaf:317273386,http://www.biographi.ca/en/bio/sise_charles_fleetford_14E.html,,no_match,,,,,0
,1852,,1921,Lawrence John Cannon,viaf:317273403,http://www.biographi.ca/en/bio/cannon_lawrence_john_15E.html,,no_match,,,,,0
medium_no_birthplace,1865,,1939,Henry George Carroll,viaf:317273408,http://www.biographi.ca/en/bio/carroll_henry_george_16E.html,,ambiguous,,,,,4
high,1824,quebec,1887,George Couture,viaf:317273426,http://www.biographi.ca/en/bio/couture_george_11E.html,,matched,58,PLACE_QC066014,george couture,311210325,1
medium_no_birthplace,1825,,1908,Jean-Docile Brousseau,viaf:317273450,http://www.biographi.ca/en/bio/brousseau_jean_docile_13E.html,,matched,57,PLACE_QC080018,jean brousseau,511204123,1
,1823,quebec,1896,Télesphore Fournier,viaf:317273454,http://www.biographi.ca/en/bio/fournier_telesphore_12E.html,,no_match,,,,,0
,1823,,1905,Pierre Garneau,viaf:317273460,http://www.biographi.ca/en/bio/garneau_pierre_13E.html,,no_match,,,,,0
,1839,,1899,F. (Frantz) Jehin-Prume,viaf:317273479,http://www.biographi.ca/en/bio/jehin_prume_frantz_12E.html,,no_match,,,,,0
medium_no_birthplace,1811,,1888,Joseph Laurin,viaf:317273491,http://www.biographi.ca/en/bio/laurin_joseph_11E.html,,matched,68,PLACE_QC081001,joseph laurin,510306916,1
medium_no_birthplace,1815,,1884,Jean-Étienne Landry,viaf:317273493,http://www.biographi.ca/en/bio/landry_jean_etienne_11E.html,,ambiguous,,,,,4
,1812,,1884,P.N. (Philippe Napoléon) Pacaud,viaf:317273531,http://www.biographi.ca/en/bio/pacaud_philippe_napoleon_11E.html,,no_match,,,,,0
medium_no_birthplace,1811,,1896,Olivier Robitaille,viaf:317273543,http://www.biographi.ca/en/bio/robitaille_olivier_12E.html,,matched,68,PLACE_QC187002,olivier robitaille,500806507,1
medium_no_birthplace,1848,,1938,Hugh Graham,viaf:317273594,http://www.biographi.ca/en/bio/graham_hugh_1848_1938_16E.html,,ambiguous,,,,,4
