person_id,person_name,person_qid,dcb_url,event_type,event_year,census_year,place_id,place_label,geonames_id,geonames_name,match_strategy,confidence
viaf:104479064,D'Alton McCarthy,Q5211704,http://www.biographi.ca/en/bio/mccarthy_d_alton_12E.html,death,1898,1901,PLACE_ON129007,"Toronto, Ward—Quartier 2 (part)",,Toronto,pip,high
viaf:104479064,D'Alton McCarthy,Q5211704,http://www.biographi.ca/en/bio/mccarthy_d_alton_12E.html,death,1898,,PLACE_ON154011,Toronto,,,wd,high
viaf:104479525,François Eugène Alfred Evanturel,Q5493090,http://www.biographi.ca/en/bio/evanturel_francois_eugene_alfred_13E.html,death,1908,1911,PLACE_ON139001,Alfred,5883588,Alfred,pip,high
viaf:104479905,Arthur Bouchard,Q2865005,http://www.biographi.ca/en/bio/bouchard_arthur_12E.html,birth,1845,,PLACE_QC061002_1911,Rivière-Ouelle,,,wd,high
viaf:104480924,Archibald Blue,Q4786223,http://www.biographi.ca/en/bio/blue_archibald_14E.html,birth,1840,1851,PLACE_ON110006,Maidstone,6955983,Southwestern Ontario,pip,high
viaf:104480924,Archibald Blue,Q4786223,http://www.biographi.ca/en/bio/blue_archibald_14E.html,death,1914,1911,PLACE_ON105007_1901,"Ottawa, Victoria ward-quartier",,"Ottawa, Ontario",pip,high
viaf:104480930,S.H. (Samuel Hume) Blake,Q7411752,http://www.biographi.ca/en/bio/blake_samuel_hume_14E.html,birth,1835,1851,PLACE_ON138001_1911,York,,Toronto,pip,high
viaf:104480930,S.H. (Samuel Hume) Blake,Q7411752,http://www.biographi.ca/en/bio/blake_samuel_hume_14E.html,birth,1835,,PLACE_ON154011,Toronto,,,wd,high
viaf:104481004,Joseph-Henri Tabaret,Q6280634,http://www.biographi.ca/en/bio/tabaret_joseph_henri_11E.html,death,1886,1881,PLACE_ON104004_1871,"Ottawa, Victoria Ward—Quartier",,"Ottawa, Ontario",pip,high
viaf:104481015,Louis-François-Georges Baby,Q3261934,http://www.biographi.ca/en/bio/baby_louis_francois_georges_13E.html,birth,1832,,PLACE_QC076013_1921,Montreal,,,wd,high
viaf:104481015,Louis-François-Georges Baby,Q3261934,http://www.biographi.ca/en/bio/baby_louis_francois_georges_13E.html,death,1906,,PLACE_QC076013_1921,Montreal,,,wd,high
viaf:104481138,Sir Antoine-Aimé Dorion,Q2853440,http://www.biographi.ca/en/bio/dorion_antoine_aime_12E.html,death,1891,,PLACE_QC076013_1921,Montreal,,,wd,high
viaf:104481234,Donald Ferguson,Q5294345,http://www.biographi.ca/en/bio/ferguson_donald_13E.html,death,1909,1911,PLACE_PE003011,Township 34,6066867,Marshfield,pip,high
viaf:104481309,Luc Letellier de Saint-Just,Q730078,http://www.biographi.ca/en/bio/letellier_de_saint_just_luc_11E.html,birth,1820,1851,PLACE_QC061002_1911,Rivière-Ouelle,11497449,Rivière-Ouelle,wd+pip,high
viaf:104481309,Luc Letellier de Saint-Just,Q730078,http://www.biographi.ca/en/bio/letellier_de_saint_just_luc_11E.html,death,1881,1881,PLACE_QC061002_1911,Rivière-Ouelle,11497449,Rivière-Ouelle,wd+pip,high
viaf:104481345,Frederick Charles Denison,Q5497509,http://www.biographi.ca/en/bio/denison_frederick_charles_12E.html,birth,1846,1861,PLACE_ON135035,Nipissing,6136507,Rusholme Island,pip,high
viaf:104481345,Frederick Charles Denison,Q5497509,http://www.biographi.ca/en/bio/denison_frederick_charles_12E.html,birth,1846,,PLACE_ON154011,Toronto,,,wd,high
viaf:104481384,Baron Joseph Marshall De Brett Maréchal D'Avray,Q6285342,http://www.biographi.ca/en/bio/marshall_de_brett_marechal_joseph_10E.html,death,1871,1871,PLACE_NB036008,New Maryland,,"Fredericton, N.B",pip,high
viaf:104481494,Archibald McKellar,Q4786437,http://www.biographi.ca/en/bio/mckellar_archibald_12E.html,death,1894,1891,PLACE_ON069001_1881,"Hamilton, Ward—Quartier No. 1",5969782,Hamilton,pip,high
viaf:104481494,Archibald McKellar,Q4786437,http://www.biographi.ca/en/bio/mckellar_archibald_12E.html,death,1894,,PLACE_ON153009_1921,Hamilton,,,wd,high
viaf:104481603,Samuel Creelman,Q7411181,http://www.biographi.ca/en/bio/creelman_samuel_12E.html,death,1891,1891,PLACE_NS007022,Upper Stewiacke W-O,6172653,Upper Stewiacke,pip,high
viaf:104481977,James Alexander MacDonald,Q6128180,http://www.biographi.ca/en/bio/macdonald_james_alexander_15E.html,birth,1862,1861,PLACE_ON135004,"Yorkville, Village",6093943,Toronto,pip,high
viaf:104481977,James Alexander MacDonald,Q6128180,http://www.biographi.ca/en/bio/macdonald_james_alexander_15E.html,death,1923,1921,PLACE_ON154011,"Toronto, C",,Toronto,pip,high
viaf:104481996,V. (Victor) Rousselot,Q17621947,http://www.biographi.ca/en/bio/rousselot_benjamin_victor_11E.html,death,1889,,PLACE_QC076013_1921,Montreal,,,wd,high
viaf:104482132,John Charles Dent,Q6225742,http://www.biographi.ca/en/bio/dent_john_charles_11E.html,death,1888,1891,PLACE_ON131003_1891,"Toronto, St. Paul & St. Mathew’s, Ward—Quartier",,Toronto,pip,high
viaf:104482132,John Charles Dent,Q6225742,http://www.biographi.ca/en/bio/dent_john_charles_11E.html,death,1888,,PLACE_ON154011,Toronto,,,wd,high
viaf:104482150,Adolphe Caron,Q365644,http://www.biographi.ca/en/bio/caron_adolphe_philippe_13E.html,birth,1843,1851,PLACE_QC081017,Quebec City,6325494,Québec,wd+pip,high
viaf:104482150,Adolphe Caron,Q365644,http://www.biographi.ca/en/bio/caron_adolphe_philippe_13E.html,death,1908,,PLACE_QC076013_1921,Montreal,,,wd,high
viaf:104482258,Lanctot,Q3332737,http://www.biographi.ca/en/bio/lanctot_mederic_10E.html,birth,1838,1851,PLACE_QC065010,St. Louis,6077243,Montreal,pip,high
viaf:104482258,Lanctot,Q3332737,http://www.biographi.ca/en/bio/lanctot_mederic_10E.html,birth,1838,,PLACE_QC076013_1921,Montreal,,,wd,high
viaf:104482258,Lanctot,Q3332737,http://www.biographi.ca/en/bio/lanctot_mederic_10E.html,death,1877,1881,PLACE_QC097025,Hull,6061777,Lucerne,pip,high
viaf:104482420,HBC fur trader George Barnston,Q5536733,http://www.biographi.ca/en/bio/barnston_george_11E.html,death,1883,,PLACE_QC076013_1921,Montreal,,,wd,high
viaf:104482454,François Évanturel,Q5493474,http://www.biographi.ca/en/bio/evanturel_francois_12E.html,birth,1821,,PLACE_QC081017,Quebec City,,,wd,high
viaf:104482454,François Évanturel,Q5493474,http://www.biographi.ca/en/bio/evanturel_francois_12E.html,death,1891,,PLACE_QC081017,Quebec City,,,wd,high
viaf:104482454,François Évanturel,Q5493474,http://www.biographi.ca/en/bio/evanturel_francois_12E.html,death,1891,1891,PLACE_QC182002,"Québec, Montcalm Centre, Ward—Quartier",6325494,Québec,pip,high
viaf:104482580,Ambroise-Dydime Lépine,Q443093,http://www.biographi.ca/en/bio/lepine_ambroise_dydime_15E.html,birth,1840,,PLACE_MB160012,Saint Boniface,,,wd,high
viaf:104482580,Ambroise-Dydime Lépine,Q443093,http://www.biographi.ca/en/bio/lepine_ambroise_dydime_15E.html,death,1923,1921,PLACE_MB160012,Saint Boniface,6155708,St. Boniface,wd+pip,high
viaf:104482630,H. G. C. Ketchum,Q63159599,http://www.biographi.ca/en/bio/ketchum_henry_george_clopper_12E.html,death,1896,1891,PLACE_NS030001,"Amherst, Town—Ville",5884467,Amherst Nova Scotia,pip,high
viaf:104482682,Alexander Ferrie Kemp,Q113183329,http://www.biographi.ca/en/bio/kemp_alexander_ferrie_11E.html,death,1884,1881,PLACE_ON069001_1881,"Hamilton, Ward—Quartier No. 1",5969782,Hamilton,pip,high
viaf:104482695,Wellington Jeffers,Q7981429,http://www.biographi.ca/en/bio/jeffers_wellington_12E.html,death,1896,1891,PLACE_ON118025,"Belleville, City—Cité",,"Belleville, Ont.",pip,high
viaf:104482885,Charles Séraphin Rodier,Q1063441,http://www.biographi.ca/en/bio/rodier_charles_seraphin_1797_1876_10E.html,birth,1797,1851,PLACE_QC065010,St. Louis,6077243,Montreal,pip,high
viaf:104482885,Charles Séraphin Rodier,Q1063441,http://www.biographi.ca/en/bio/rodier_charles_seraphin_1797_1876_10E.html,birth,1797,,PLACE_QC076013_1921,Montreal,,,wd,high
viaf:104482885,Charles Séraphin Rodier,Q1063441,http://www.biographi.ca/en/bio/rodier_charles_seraphin_1797_1876_10E.html,death,1876,,PLACE_QC076013_1921,Montreal,,,wd,high
viaf:104482885,Charles Séraphin Rodier,Q1063441,http://www.biographi.ca/en/bio/rodier_charles_seraphin_1797_1876_10E.html,death,1876,1871,PLACE_QC107004,Côteau St. Louis,6077243,Montreal,pip,high
viaf:104482960,J.-M.-Amédée (Joseph-Marie-Amédée) Denault,Q111242998,http://www.biographi.ca/en/bio/denault_joseph_marie_amedee_16E.html,death,1939,1921,PLACE_QC081017,"Québec, C",6325494,Québec,pip,high
viaf:104482987,John Forrest,Q6233645,http://www.biographi.ca/en/bio/forrest_john_14E.html,birth,1842,,PLACE_NS016036,New Glasgow,,,wd,high
viaf:104482987,John Forrest,Q6233645,http://www.biographi.ca/en/bio/forrest_john_14E.html,death,1920,1921,PLACE_NS011043,"Halifax, C",,"Halifax, N.S",pip,high
viaf:104483142,David Mills,Q5237580,http://www.biographi.ca/en/bio/mills_david_13E.html,birth,1831,1851,PLACE_ON110006,Maidstone,6955983,Southwestern Ontario,pip,high
viaf:104483142,David Mills,Q5237580,http://www.biographi.ca/en/bio/mills_david_13E.html,death,1903,1901,PLACE_ON105007_1901,"Ottawa, Victoria, Ward—Quartier",,"Ottawa, Ontario",pip,high
viaf:104483142,David Mills,Q5237580,http://www.biographi.ca/en/bio/mills_david_13E.html,death,1903,,PLACE_ON105011_1921,Ottawa,,,wd,high
viaf:104483458,Jean-Marie-Raphaël Le Jeune,Q6169580,http://www.biographi.ca/en/bio/le_jeune_jean_marie_raphael_15E.html,death,1930,1921,PLACE_BC213002,Richmond (pt),,"New Westminster, B.C",pip,high
viaf:104483637,Louis-Philippe Pelletier,Q3260814,http://www.biographi.ca/en/bio/pelletier_louis_philippe_15E.html,birth,1857,,PLACE_QC095030,Trois-Pistoles,,,wd,high
viaf:104483637,Louis-Philippe Pelletier,Q3260814,http://www.biographi.ca/en/bio/pelletier_louis_philippe_15E.html,death,1921,1921,PLACE_QC081017,Quebec City,6325494,Québec,wd+pip,high
viaf:104483732,P. A. (Pierre Alexis) Tremblay,Q3382789,http://www.biographi.ca/en/bio/tremblay_pierre_alexis_10E.html,death,1879,,PLACE_QC081017,Quebec City,,,wd,high
viaf:104483766,Sir Edmund Boyd Osler,Q5339314,http://www.biographi.ca/en/bio/osler_edmund_boyd_15E.html,birth,1845,1851,PLACE_ON026001,Whitby,,Centre de l'Ontario,pip,high
viaf:104483766,Sir Edmund Boyd Osler,Q5339314,http://www.biographi.ca/en/bio/osler_edmund_boyd_15E.html,death,1924,1921,PLACE_ON154011,Toronto,,Toronto,wd+pip,high
viaf:104483807,R. W. W. (Robert William Weir) Carrall,Q7351112,http://www.biographi.ca/en/bio/carrall_robert_william_weir_10E.html,birth,1837,1851,PLACE_ON134012,Woodstock,6184365,Woodstock,wd+pip,high
viaf:104483807,R. W. W. (Robert William Weir) Carrall,Q7351112,http://www.biographi.ca/en/bio/carrall_robert_william_weir_10E.html,death,1879,1881,PLACE_ON134012,"Woodstock, Town—Ville",6184365,Woodstock,pip,high
viaf:104483980,"Samuel Edward McCully, md,",Q1652320,http://www.biographi.ca/en/bio/mccully_jonathan_10E.html,death,1877,1881,PLACE_NS033001,"Halifax, Ward—Quartier No. 1",6324729,Halifax,pip,high
viaf:104484432,Sir Alexander Campbell,Q1374999,http://www.biographi.ca/en/bio/campbell_alexander_12E.html,death,1892,1891,PLACE_ON131003_1891,"Toronto, St. Paul & St. Mathew’s, Ward—Quartier",,Toronto,pip,high
viaf:104484432,Sir Alexander Campbell,Q1374999,http://www.biographi.ca/en/bio/campbell_alexander_12E.html,death,1892,,PLACE_ON154011,Toronto,,,wd,high
viaf:104484789,Jonathan Saxton Campbell Würtele,Q15461000,http://www.biographi.ca/en/bio/wurtele_jonathan_saxton_campbell_13E.html,birth,1828,1851,PLACE_QC081017,Quebec City,6325494,Québec,wd+pip,high
viaf:104484789,Jonathan Saxton Campbell Würtele,Q15461000,http://www.biographi.ca/en/bio/wurtele_jonathan_saxton_campbell_13E.html,death,1904,,PLACE_QC076013_1921,Montreal,,,wd,high
viaf:104485548,Sir Æmilius Irving,Q4687744,http://www.biographi.ca/en/bio/irving_aemilius_14E.html,death,1913,,PLACE_ON154011,Toronto,,,wd,high
viaf:104485576,Antoine Manseau,Q2854190,http://www.biographi.ca/en/bio/manseau_antoine_9E.html,birth,1787,1851,PLACE_QC134005,La Baie,8673491,Baie-du-Febvre,pip,high
viaf:104485576,Antoine Manseau,Q2854190,http://www.biographi.ca/en/bio/manseau_antoine_9E.html,birth,1787,,PLACE_QC206001,Baie-du-Febvre,,,wd,high
viaf:104485576,Antoine Manseau,Q2854190,http://www.biographi.ca/en/bio/manseau_antoine_9E.html,death,1866,,PLACE_QC076013_1921,Montreal,,,wd,high
viaf:104485576,Antoine Manseau,Q2854190,http://www.biographi.ca/en/bio/manseau_antoine_9E.html,death,1866,1861,PLACE_QC107004,"Côte St. Louis, Village",6077243,Montreal,pip,high
viaf:104485728,J.C.K. (Joseph Clovis Kemner) Laflamme,Q3184213,http://www.biographi.ca/en/bio/laflamme_joseph_clovis_kemner_13E.html,birth,1849,,PLACE_QC053021,Saint-Anselme,,,wd,high
viaf:104485728,J.C.K. (Joseph Clovis Kemner) Laflamme,Q3184213,http://www.biographi.ca/en/bio/laflamme_joseph_clovis_kemner_13E.html,birth,1849,1851,PLACE_QC160001,St. Anselme,6945984,Saint-Anselme,pip,high
viaf:104485728,J.C.K. (Joseph Clovis Kemner) Laflamme,Q3184213,http://www.biographi.ca/en/bio/laflamme_joseph_clovis_kemner_13E.html,death,1910,,PLACE_QC081017,Quebec City,,,wd,high
viaf:104485728,J.C.K. (Joseph Clovis Kemner) Laflamme,Q3184213,http://www.biographi.ca/en/bio/laflamme_joseph_clovis_kemner_13E.html,death,1910,1911,PLACE_QC187002_1911,"Québec, Montcalm (Centre) ward-quartier",6325494,Québec,pip,high
viaf:104485860,James Armstrong,Q6143109,http://www.biographi.ca/en/bio/armstrong_james_sherrard_11E.html,death,1888,1891,PLACE_QC186011,"Sorel, City—Cité",6151350,Sorel-Tracy,pip,high
viaf:104485887,Arthur Dansereau,Q2865060,http://www.biographi.ca/en/bio/dansereau_arthur_14E.html,birth,1844,1851,PLACE_QC145013,Contrecœur,,Contrecœur,pip,high
viaf:104485887,Arthur Dansereau,Q2865060,http://www.biographi.ca/en/bio/dansereau_arthur_14E.html,death,1918,1921,PLACE_QC076013_1921,Montreal,6077243,Montreal,wd+pip,high
viaf:104485894,Sir John Carling,Q6225171,http://www.biographi.ca/en/bio/carling_john_14E.html,birth,1828,1851,PLACE_ON110006,Maidstone,6955983,Southwestern Ontario,pip,high
viaf:104485894,Sir John Carling,Q6225171,http://www.biographi.ca/en/bio/carling_john_14E.html,birth,1828,,PLACE_ON128016,London,,,wd,high
viaf:104485894,Sir John Carling,Q6225171,http://www.biographi.ca/en/bio/carling_john_14E.html,death,1911,1911,PLACE_ON094001_1911,London c,6058560,London,pip,high
viaf:104485894,Sir John Carling,Q6225171,http://www.biographi.ca/en/bio/carling_john_14E.html,death,1911,,PLACE_ON128016,London,,,wd,high
viaf:104486013,Sir Adams George Archibald,Q351904,http://www.biographi.ca/en/bio/archibald_adams_george_12E.html,birth,1814,,PLACE_NS007026,Truro,,,wd,high
viaf:104486013,Sir Adams George Archibald,Q351904,http://www.biographi.ca/en/bio/archibald_adams_george_12E.html,death,1892,1891,PLACE_NS007026,"Truro, Town—Ville",,Truro,pip,high
viaf:104486287,Joseph Shehyn,Q3185635,http://www.biographi.ca/en/bio/shehyn_joseph_14E.html,birth,1829,,PLACE_QC081017,Quebec City,,,wd,high
viaf:104486287,Joseph Shehyn,Q3185635,http://www.biographi.ca/en/bio/shehyn_joseph_14E.html,death,1918,1921,PLACE_QC081017,Quebec City,6325494,Québec,wd+pip,high
viaf:104486729,Paul-Eugène Roy,Q3370280,http://www.biographi.ca/en/bio/roy_paul_eugene_15E.html,birth,1859,1861,PLACE_QC044005,Berthier,8672575,Berthier-sur-Mer,pip,high
viaf:104486729,Paul-Eugène Roy,Q3370280,http://www.biographi.ca/en/bio/roy_paul_eugene_15E.html,birth,1859,,PLACE_QC074003_1891,Berthier-sur-Mer,,,wd,high
viaf:104486729,Paul-Eugène Roy,Q3370280,http://www.biographi.ca/en/bio/roy_paul_eugene_15E.html,death,1926,1921,PLACE_QC081017,Quebec City,6325494,Québec,wd+pip,high
viaf:104486861,A. E. (Albert Edward) Kemp,Q4710100,http://www.biographi.ca/en/bio/kemp_albert_edward_15E.html,birth,1858,,PLACE_QC072015,Clarenceville,,,wd,high
viaf:104486861,A. E. (Albert Edward) Kemp,Q4710100,http://www.biographi.ca/en/bio/kemp_albert_edward_15E.html,death,1929,1921,PLACE_ON138011,Harvey,8125787,Bobcaygeon,pip,high
viaf:104487572,George Laidlaw,Q5541499,http://www.biographi.ca/en/bio/laidlaw_george_11E.html,death,1889,1891,PLACE_ON149011,Somerville,5924578,Coboconk,pip,high
viaf:104487615,James Kirby,Q106865371,http://www.biographi.ca/en/bio/kirby_james_14E.html,birth,1840,1851,PLACE_QC065010,St. Louis,6077243,Montreal,pip,high
viaf:104487615,James Kirby,Q106865371,http://www.biographi.ca/en/bio/kirby_james_14E.html,birth,1840,,PLACE_QC076013_1921,Montreal,,,wd,high
viaf:104488005,Jean-Baptiste-Antoine Ferland,Q3163759,http://www.biographi.ca/en/bio/ferland_jean_baptiste_antoine_9E.html,birth,1805,1851,PLACE_QC065010,St. Louis,6077243,Montreal,pip,high
viaf:104488005,Jean-Baptiste-Antoine Ferland,Q3163759,http://www.biographi.ca/en/bio/ferland_jean_baptiste_antoine_9E.html,birth,1805,,PLACE_QC076013_1921,Montreal,,,wd,high
viaf:104488005,Jean-Baptiste-Antoine Ferland,Q3163759,http://www.biographi.ca/en/bio/ferland_jean_baptiste_antoine_9E.html,death,1865,1861,PLACE_QC062003,Montcalm Ward,6325494,Québec,pip,high
viaf:104488196,Francis Bain,Q15458742,http://www.biographi.ca/en/bio/bain_francis_12E.html,death,1894,1891,PLACE_PE136010,Township No. 32,6060654,Lot 32,pip,high
viaf:104489170,William Caven,Q56281400,http://www.biographi.ca/en/bio/caven_william_13E.html,death,1904,1901,PLACE_ON129007,"Toronto, Ward—Quartier 2 (part)",,Toronto,pip,high
viaf:104489170,William Caven,Q56281400,http://www.biographi.ca/en/bio/caven_william_13E.html,death,1904,,PLACE_ON154011,Toronto,,,wd,high
viaf:104489307,James Ferrier,Q598786,http://www.biographi.ca/en/bio/ferrier_james_11E.html,death,1888,,PLACE_QC076013_1921,Montreal,,,wd,high
viaf:104489330,Frances E. (Frances Elizabeth) Herring,Q104439751,http://www.biographi.ca/en/bio/herring_frances_elizabeth_14E.html,death,1916,1911,PLACE_BC213002,Richmond pt,,"New Westminster, B.C",pip,high
viaf:104489330,Frances E. (Frances Elizabeth) Herring,Q104439751,http://www.biographi.ca/en/bio/herring_frances_elizabeth_14E.html,death,1916,,PLACE_BC213004,New Westminster,,,wd,high
viaf:104489348,William Teel Baird,Q8019225,http://www.biographi.ca/en/bio/baird_william_teel_12E.html,birth,1819,,PLACE_NB036016,Fredericton,,,wd,high
viaf:104489348,William Teel Baird,Q8019225,http://www.biographi.ca/en/bio/baird_william_teel_12E.html,burial,1897,,PLACE_NB023014,Woodstock,,,wd,high
viaf:104489348,William Teel Baird,Q8019225,http://www.biographi.ca/en/bio/baird_william_teel_12E.html,death,1897,,PLACE_NB023014,Woodstock,,,wd,high
viaf:104489348,William Teel Baird,Q8019225,http://www.biographi.ca/en/bio/baird_william_teel_12E.html,death,1897,1901,PLACE_NB025011,Woodstock,6184364,Woodstock,pip,high
viaf:104489369,Francis Hector Clergue,Q5480539,http://www.biographi.ca/en/bio/clergue_francis_hector_16E.html,death,1939,1921,PLACE_QC076013_1921,"Montréal, C",6077243,Montreal,pip,high
viaf:104489503,Désiré Girouard,Q3045176,http://www.biographi.ca/en/bio/girouard_desire_14E.html,birth,1836,,PLACE_QC145006,Saint-Timothée,,,wd,high
viaf:104489503,Désiré Girouard,Q3045176,http://www.biographi.ca/en/bio/girouard_desire_14E.html,death,1911,1911,PLACE_ON105007_1901,"Ottawa, Victoria ward-quartier",,"Ottawa, Ontario",pip,high
viaf:104489503,Désiré Girouard,Q3045176,http://www.biographi.ca/en/bio/girouard_desire_14E.html,death,1911,,PLACE_ON105011_1921,Ottawa,,,wd,high
viaf:104489767,Joseph Gibb Robertson,Q6283417,http://www.biographi.ca/en/bio/robertson_joseph_gibb_12E.html,death,1899,,PLACE_QC088005,Sherbrooke,,,wd,high
viaf:104489767,Joseph Gibb Robertson,Q6283417,http://www.biographi.ca/en/bio/robertson_joseph_gibb_12E.html,death,1899,1901,PLACE_QC193002,"Sherbrooke, Centre, Ward—Quartier",6146143,Sherbrooke,pip,high
viaf:104489923,David Oppenheimer,Q1175974,http://www.biographi.ca/en/bio/oppenheimer_david_12E.html,death,1897,1901,PLACE_BC002005,Richmond,6173331,Vancouver,pip,high
viaf:104489923,David Oppenheimer,Q1175974,http://www.biographi.ca/en/bio/oppenheimer_david_12E.html,death,1897,,PLACE_BC206005,Vancouver,,,wd,high
viaf:104490150,Louis Henry Davies Canadian politician and 6th Chief Justice of Canada (1845-1924),Q1029113,http://www.biographi.ca/en/bio/davies_louis_henry_15E.html,birth,1845,,PLACE_PE003025,Charlottetown,,,wd,high
viaf:104490150,Louis Henry Davies Canadian politician and 6th Chief Justice of Canada (1845-1924),Q1029113,http://www.biographi.ca/en/bio/davies_louis_henry_15E.html,death,1924,1921,PLACE_ON105011_1921,Ottawa,,"Ottawa, Ontario",wd+pip,high
