person_id,person_name,person_qid,dcb_url,event_type,event_year,census_year,geonames_id,geonames_name,tcpuid_csd,csd_name,place_id,match_strategy,confidence
wd:Q26266152,Richard Tremain,,http://www.biographi.ca/en/bio/tremain_richard_8E.html,death,1854,1851,,"Halifax, N.S",NS996999,NO DATA,PLACE_NS996999,pip,high
wd:Q262985,John Pickard,,http://www.biographi.ca/en/bio/pickard_john_11E.html,birth,1824,1851,5942099,Douglas,NB995999,NO DATA,PLACE_NB995999,pip,high
wd:Q262985,John Pickard,,http://www.biographi.ca/en/bio/pickard_john_11E.html,death,1883,1881,,"Fredericton, N.B",NB030006,New Maryland,PLACE_NB036008,pip,high
wd:Q2642030,Alexander Edmund Batson Davie,,http://www.biographi.ca/en/bio/davie_alexander_edmund_batson_11E.html,death,1889,1891,6174041,Victoria,BC004002,"Victoria, Johnson Street, Ward—Quartier",PLACE_BC004002,pip,high
wd:Q273034,Lucy Maud Montgomery,,http://www.biographi.ca/en/bio/montgomery_lucy_maud_17E.html,birth,1874,1871,6113358,Charlottetown,PE002024,City of Charlottetown and Royalty,PLACE_PE003025,pip,high
wd:Q273034,Lucy Maud Montgomery,,http://www.biographi.ca/en/bio/montgomery_lucy_maud_17E.html,death,1942,1921,7870923,Swansea,ON154010,York,PLACE_ON154010,pip,high
wd:Q274308,Édouard Fabre,,http://www.biographi.ca/en/bio/fabre_edouard_16E.html,death,1939,1921,6077243,Montreal,QC076013,"Montréal, C",PLACE_QC076013_1921,pip,high
wd:Q275708,Robert Franklin Sutherland,,http://www.biographi.ca/en/bio/sutherland_robert_franklin_15E.html,birth,1859,1861,,Centre de l'Ontario,ON089012,"Whitby, West",PLACE_ON098007,pip,high
wd:Q275708,Robert Franklin Sutherland,,http://www.biographi.ca/en/bio/sutherland_robert_franklin_15E.html,death,1922,1921,,Toronto,ON154011,"Toronto, C",PLACE_ON154011,pip,high
wd:Q28004552,Ann Kirby,,http://www.biographi.ca/en/bio/kirby_ann_7E.html,death,1850,1851,5992500,Kingston,ON045005,"Kingston, Ontario Ward",PLACE_ON045005,pip,high
wd:Q28004562,Anne Hill,,http://www.biographi.ca/en/bio/fairbrother_anne_12E.html,death,1896,1891,6077243,Montreal,QC155999,NO DATA,PLACE_QC162999,pip,high
wd:Q28004572,Mary Herbert,,http://www.biographi.ca/en/bio/herbert_mary_eliza_10E.html,birth,1832,1851,,"Halifax, N.S",NS996999,NO DATA,PLACE_NS996999,pip,high
wd:Q28125239,Charles William Vernon,,http://www.biographi.ca/en/bio/vernon_charles_william_16E.html,death,1934,1921,,Toronto,ON154011,"Toronto, C",PLACE_ON154011,pip,high
wd:Q2821887,Abram William Lauder,,http://www.biographi.ca/en/bio/lauder_abram_william_11E.html,death,1884,1881,,Toronto,ON135004,"Yorkville, Village",PLACE_ON135004,pip,high
wd:Q2824834,Adolphe Guillet dit Tourangeau,,http://www.biographi.ca/en/bio/tourangeau_adolphe_12E.html,birth,1831,1851,6325494,Québec,QC084000,"Québec, cité",PLACE_QC084000,pip,high
wd:Q2824834,Adolphe Guillet dit Tourangeau,,http://www.biographi.ca/en/bio/tourangeau_adolphe_12E.html,death,1894,1891,6325494,Québec,QC179005,"Québec, Montcalm Centre, Ward—Quartier",PLACE_QC187002,pip,high
wd:Q2839292,Alonzo Wright,,http://www.biographi.ca/en/bio/wright_alonzo_12E.html,death,1894,1891,5983969,Ironside,QC176019,Hull,PLACE_QC205010,pip,high
wd:Q2839991,Alphonse Verville,,http://www.biographi.ca/en/bio/verville_alphonse_15E.html,birth,1864,1861,6077243,Montreal,QC020003,"Côte St. Louis, Village",PLACE_QC107004,pip,high
wd:Q2839991,Alphonse Verville,,http://www.biographi.ca/en/bio/verville_alphonse_15E.html,death,1930,1921,6077243,Montreal,QC076013,"Montréal, C",PLACE_QC076013_1921,pip,high
wd:Q2841013,Amand Landry,,http://www.biographi.ca/en/bio/landry_amand_10E.html,birth,1805,1851,6072045,Memramcook,NB995999,NO DATA,PLACE_NB995999,pip,high
wd:Q2841013,Amand Landry,,http://www.biographi.ca/en/bio/landry_amand_10E.html,death,1877,1881,6072045,Memramcook,NB033001,Dorchester,PLACE_NB035002,pip,high
wd:Q2843935,Amos Wright,,http://www.biographi.ca/en/bio/wright_amos_11E.html,death,1886,1881,,Port Arthur,ON182030,Prince Arthur,PLACE_ON182030,pip,high
wd:Q2846708,Andrew Rainsford Wetmore,,http://www.biographi.ca/en/bio/wetmore_andrew_rainsford_12E.html,birth,1820,1851,6087430,"Bathurst, New Brunswick",NB995999,NO DATA,PLACE_NB995999,pip,high
wd:Q2846708,Andrew Rainsford Wetmore,,http://www.biographi.ca/en/bio/wetmore_andrew_rainsford_12E.html,death,1892,1891,,"Fredericton, N.B",NB025013,New Maryland,PLACE_NB036008,pip,high
wd:Q2851614,Annie Thompson,,http://www.biographi.ca/en/bio/affleck_annie_emma_14E.html,birth,1845,1851,,"Halifax, N.S",NS996999,NO DATA,PLACE_NS996999,pip,high
wd:Q2852477,Anselme Homère Pâquet,,http://www.biographi.ca/en/bio/paquet_anselme_homere_12E.html,birth,1830,1851,8672978,Saint-Cuthbert,QC050003,St. Cuthbert,PLACE_QC043007,pip,high
wd:Q2852477,Anselme Homère Pâquet,,http://www.biographi.ca/en/bio/paquet_anselme_homere_12E.html,death,1891,1891,8672978,Saint-Cuthbert,QC142007,St. Cuthbert,PLACE_QC043007,pip,high
wd:Q2865147,Arthur Hill Gillmor,,http://www.biographi.ca/en/bio/gillmor_arthur_hill_13E.html,birth,1824,1851,6156608,St. George,NB995999,NO DATA,PLACE_NB995999,pip,high
wd:Q2865289,Arthur Peters,,http://www.biographi.ca/en/bio/peters_arthur_13E.html,birth,1854,1851,6113358,Charlottetown,PE997999,NO DATA,PLACE_PE997999,pip,high
wd:Q2865289,Arthur Peters,,http://www.biographi.ca/en/bio/peters_arthur_13E.html,death,1908,1911,,Charlottetown,PE141010,Township 33,PLACE_PE003010,pip,high
wd:Q28810542,Henri-Edmond Casgrain,,http://www.biographi.ca/en/bio/casgrain_henri_edmond_14E.html,birth,1846,1851,6325523,L'Islet,QC060006,L’Islet,PLACE_QC164001,pip,high
wd:Q28810542,Henri-Edmond Casgrain,,http://www.biographi.ca/en/bio/casgrain_henri_edmond_14E.html,death,1914,1911,6325494,Québec,QC187002,"Québec, Montcalm (Centre) ward-quartier",PLACE_QC187002,pip,high
wd:Q28823399,Henry Stark Howland,,http://www.biographi.ca/en/bio/howland_henry_stark_13E.html,death,1902,1901,,Toronto,ON129007,"Toronto, Ward—Quartier 2 (part)",PLACE_ON129007,pip,high
wd:Q28957217,Fanny Amelia Wright,,http://www.biographi.ca/en/bio/wright_fanny_amelia_12E.html,death,1891,1891,,Charlottetown,PE136001,Charlottetown Royalty,PLACE_PE003025,pip,high
wd:Q289605,Étienne Desmarteau,,http://www.biographi.ca/en/bio/desmarteau_etienne_13E.html,death,1905,1901,6077243,Montreal,QC157999,NO DATA,PLACE_QC162999,pip,high
wd:Q29000295,Rosetta Ernestine Watson,,http://www.biographi.ca/en/bio/watson_rosetta_ernestine_13E.html,birth,1845,1851,,Drummond,ON019006,Drummond,PLACE_ON123006,pip,high
wd:Q29000295,Rosetta Ernestine Watson,,http://www.biographi.ca/en/bio/watson_rosetta_ernestine_13E.html,death,1907,1911,,"Ottawa, Ontario",ON105007,"Ottawa, Victoria ward-quartier",PLACE_ON105007_1871,pip,high
wd:Q29107327,Robert Fitzgerald Uniacke,,http://www.biographi.ca/en/bio/uniacke_robert_fitzgerald_9E.html,birth,1797,1851,,"Halifax, N.S",NS996999,NO DATA,PLACE_NS996999,pip,high
wd:Q29107327,Robert Fitzgerald Uniacke,,http://www.biographi.ca/en/bio/uniacke_robert_fitzgerald_9E.html,death,1870,1871,6324729,Halifax,NS196001,"Halifax, Ward—Quartier No. 1",PLACE_NS045043,pip,high
wd:Q2925784,Britton Bath Osler,,http://www.biographi.ca/en/bio/osler_britton_bath_13E.html,birth,1839,1851,,Centre de l'Ontario,ON026001,Whitby,PLACE_ON026001,pip,high
wd:Q29261525,Joseph-Arthur Homier,,http://www.biographi.ca/en/bio/homier_joseph_arthur_16E.html,death,1934,1921,6077243,Montreal,QC076013,"Montréal, C",PLACE_QC076013_1921,pip,high
wd:Q29438778,Alexander McKay,,http://www.biographi.ca/en/bio/mckay_alexander_14E.html,birth,1841,1851,6091530,"Halifax, N.S",NS996999,NO DATA,PLACE_NS996999,pip,high
wd:Q29438778,Alexander McKay,,http://www.biographi.ca/en/bio/mckay_alexander_14E.html,death,1917,1921,,"Dartmouth, N. S",NS011044,"Dartmouth, T-V",PLACE_NS011044,pip,high
wd:Q2957984,Charles-Christophe Malhiot,,http://www.biographi.ca/en/bio/malhiot_charles_christophe_10E.html,death,1874,1871,6107685,Pointe-du-Lac,QC129001,Pointe du Lac,PLACE_QC093003,pip,high
wd:Q2958163,Charles-Joseph Coursol,,http://www.biographi.ca/en/bio/coursol_charles_joseph_11E.html,death,1888,1891,,Montmagny,QC171004,"Montmagny, Town—Ville",PLACE_QC074014_1851,pip,high
wd:Q2958302,Charles-René-Léonidas d'Irumberry de Salaberry,,http://www.biographi.ca/en/bio/irumberry_de_salaberry_charles_rene_leonidas_d_11E.html,death,1882,1881,,L'Assomption,QC088009,"L'Assomption, Village",PLACE_QC065011,pip,high
wd:Q2958313,Charles-Théodore Viau,,http://www.biographi.ca/en/bio/viau_charles_theodore_12E.html,death,1898,1901,6077243,Montreal,QC157999,NO DATA,PLACE_QC162999,pip,high
wd:Q2958384,Charles Allan Smart,,http://www.biographi.ca/en/bio/smart_charles_allan_16E.html,birth,1868,1871,6077243,Montreal,QC107004,Côteau St. Louis,PLACE_QC107004,pip,high
wd:Q2958384,Charles Allan Smart,,http://www.biographi.ca/en/bio/smart_charles_allan_16E.html,death,1937,1921,,Westmount,QC076016,"Westmount, C",PLACE_QC076016,pip,high
wd:Q2958774,Charles Connell,,http://www.biographi.ca/en/bio/connell_charles_10E.html,birth,1810,1851,12123277,Northampton,NB995999,NO DATA,PLACE_NB995999,pip,high
wd:Q2958774,Charles Connell,,http://www.biographi.ca/en/bio/connell_charles_10E.html,death,1873,1871,6184364,Woodstock,NB180001,Woodstock,PLACE_NB023011,pip,high
wd:Q2960081,Charles Ramsay Devlin,,http://www.biographi.ca/en/bio/devlin_charles_ramsay_14E.html,death,1914,1911,5888712,Aylmer,QC144030,St. Vital de Lambton,PLACE_QC055016,pip,high
wd:Q2965334,Christian Henry Pozer,,http://www.biographi.ca/en/bio/pozer_christian_henry_11E.html,death,1884,1881,6620953,Saint-Georges,QC048010,St. George,PLACE_QC139014,pip,high
wd:Q2967570, Chu Lai,,http://www.biographi.ca/en/bio/chu_lai_13E.html,death,1906,1901,6174041,Victoria,BC004004,"Victoria, City—Cité",PLACE_BC217001,pip,high
wd:Q30124370,Edith Sarah Louisa Boulton,,http://www.biographi.ca/en/bio/boulton_edith_sarah_louisa_14E.html,birth,1847,1851,6087884,Niagara,ON022007,Niagara,PLACE_ON085007,pip,high
wd:Q30136787,Elizabeth Lee Owen,,http://www.biographi.ca/en/bio/owen_elizabeth_lee_13E.html,death,1901,1901,,Charlottetown,PE136001,"Charlottetown, City & Royalty",PLACE_PE003025,pip,high
wd:Q30141440,Louisa Ann Johnson,,http://www.biographi.ca/en/bio/johnson_louisa_ann_14E.html,birth,1829,1851,,"Halifax, N.S",NS996999,NO DATA,PLACE_NS996999,pip,high
wd:Q30141440,Louisa Ann Johnson,,http://www.biographi.ca/en/bio/johnson_louisa_ann_14E.html,death,1911,1911,,"Halifax, N.S",NS045044,"Halifax c., Ward No. 2",PLACE_NS045044,pip,high
wd:Q3017325,David-Vital Landry,,http://www.biographi.ca/en/bio/landry_david_vital_15E.html,birth,1866,1861,6087430,"Bathurst, New Brunswick",NB995999,NO DATA,PLACE_NB995999,pip,high
wd:Q3017325,David-Vital Landry,,http://www.biographi.ca/en/bio/landry_david_vital_15E.html,death,1929,1921,,"Bathurst, New Brunswick",NB025001,Bathurst,PLACE_NB025001,pip,high
wd:Q30230418,Roberta Elizabeth Odell Tilton,,http://www.biographi.ca/en/bio/odell_roberta_elizabeth_15E.html,death,1925,1921,,"Ottawa, Ontario",ON105011,"Ottawa, C",PLACE_ON105011_1921,pip,high
wd:Q3036020,Donald Farquharson,,http://www.biographi.ca/en/bio/farquharson_donald_13E.html,birth,1834,1851,6072312,Mermaid,PE997999,NO DATA,PLACE_PE997999,pip,high
wd:Q3036020,Donald Farquharson,,http://www.biographi.ca/en/bio/farquharson_donald_13E.html,death,1903,1901,,Charlottetown,PE136001,"Charlottetown, City & Royalty",PLACE_PE003025,pip,high
wd:Q3048111,Edmund Leavens Chandler,,http://www.biographi.ca/en/bio/chandler_edmund_leavens_10E.html,birth,1829,1851,8673327,Frelighsburg,QC063002,St. Armand E,PLACE_QC072005,pip,high
wd:Q3048111,Edmund Leavens Chandler,,http://www.biographi.ca/en/bio/chandler_edmund_leavens_10E.html,death,1880,1881,8674087,Brome,QC060001,Brome,PLACE_QC144003,pip,high
wd:Q3048761,Edwin Atwater,,http://www.biographi.ca/en/bio/atwater_edwin_10E.html,death,1874,1871,6077243,Montreal,QC107004,Côteau St. Louis,PLACE_QC107004,pip,high
wd:Q3051907,Elzéar Goulet,,http://www.biographi.ca/en/bio/goulet_elzear_9E.html,birth,1836,1881,6155709,St. Boniface,MB183004,St. Boniface,PLACE_MB183004,pip,high
wd:Q3062860,Ezra Butler Eddy,,http://www.biographi.ca/en/bio/eddy_ezra_butler_13E.html,death,1906,1901,,Hull,QC200012,"Hull, City—Cité",PLACE_QC057029,pip,high
wd:Q30651372,Anne Quinlan,,http://www.biographi.ca/en/bio/quinlan_anne_15E.html,death,1923,1921,,"Chatham, N.B",NB029004,Chatham,PLACE_NB029004,pip,high
wd:Q30727066,Jean-Baptiste Carbonneau,,http://www.biographi.ca/en/bio/carbonneau_jean_baptiste_16E.html,birth,1864,1861,6325480,Berthier-sur-Mer,QC035001,Berthier,PLACE_QC074003,pip,high
wd:Q30727066,Jean-Baptiste Carbonneau,,http://www.biographi.ca/en/bio/carbonneau_jean_baptiste_16E.html,death,1936,1921,6325494,Québec,QC081017,"Québec, C",PLACE_QC081017,pip,high
wd:Q3081614,Francis McCrea,,http://www.biographi.ca/en/bio/mccrea_francis_15E.html,birth,1852,1851,,Cantons-de-l'Est,QC076018,Westbury,PLACE_QC051016,pip,high
wd:Q3081614,Francis McCrea,,http://www.biographi.ca/en/bio/mccrea_francis_15E.html,death,1926,1921,6146143,Sherbrooke,QC088005,"Sherbrooke, C",PLACE_QC088005,pip,high
wd:Q3082517,Frank Broadstreet Carvell,,http://www.biographi.ca/en/bio/carvell_frank_broadstreet_15E.html,birth,1862,1861,6087430,"Bathurst, New Brunswick",NB995999,NO DATA,PLACE_NB995999,pip,high
wd:Q3082517,Frank Broadstreet Carvell,,http://www.biographi.ca/en/bio/carvell_frank_broadstreet_15E.html,death,1924,1921,6184364,Woodstock,NB023011,Woodstock,PLACE_NB023011,pip,high
wd:Q3083719,François-Xavier Lemieux,,http://www.biographi.ca/en/bio/lemieux_francois_xavier_9E.html,birth,1811,1851,,"Lévis, Que",QC054002,Notre Dame de la Victoire,PLACE_QC169001,pip,high
wd:Q3083719,François-Xavier Lemieux,,http://www.biographi.ca/en/bio/lemieux_francois_xavier_9E.html,death,1864,1861,6325521,Lévis,QC029001,Notre Dame de la Victoire,PLACE_QC169001,pip,high
wd:Q3084074,François Bourassa,,http://www.biographi.ca/en/bio/bourassa_francois_12E.html,death,1898,1901,6139163,Saint-Valentin,QC191009,St. Valentin,PLACE_QC092008,pip,high
wd:Q3101348,George Auguste Gigault,,http://www.biographi.ca/en/bio/gigault_george_auguste_14E.html,death,1915,1911,6325488,Sainte-Foy,QC190009,Ste. Foye,PLACE_QC081010,pip,high
wd:Q3101392,George Armstrong,,http://www.biographi.ca/en/bio/armstrong_george_11E.html,death,1888,1891,6077243,Montreal,QC155999,NO DATA,PLACE_QC162999,pip,high
wd:Q3101590,George Gerald King,,http://www.biographi.ca/en/bio/king_george_gerald_15E.html,birth,1836,1851,6154179,Springfield,NB995999,NO DATA,PLACE_NB995999,pip,high
wd:Q3101590,George Gerald King,,http://www.biographi.ca/en/bio/king_george_gerald_15E.html,death,1928,1921,5946768,Edmonton,AB199016,"Edmonton, C",PLACE_AB199016,pip,high
wd:Q3101623,George Halsey Perley,,http://www.biographi.ca/en/bio/perley_george_halsey_16E.html,death,1938,1921,,"Ottawa, Ontario",ON105011,"Ottawa, C",PLACE_ON105011_1921,pip,high
wd:Q3101643,George Henry Murray,,http://www.biographi.ca/en/bio/murray_george_henry_15E.html,birth,1861,1861,5964633,Grand Narrows,NS996999,NO DATA,PLACE_NS996999,pip,high
wd:Q3101643,George Henry Murray,,http://www.biographi.ca/en/bio/murray_george_henry_15E.html,death,1929,1921,6077243,Montreal,QC076013,"Montréal, C",PLACE_QC076013_1921,pip,high
wd:Q3101730,George Luther Hathaway,,http://www.biographi.ca/en/bio/hatheway_george_luther_10E.html,birth,1813,1851,6085126,Musquash,NB995999,NO DATA,PLACE_NB995999,pip,high
wd:Q3101730,George Luther Hathaway,,http://www.biographi.ca/en/bio/hatheway_george_luther_10E.html,death,1872,1871,,"Fredericton, N.B",NB179006,New Maryland,PLACE_NB036008,pip,high
wd:Q3101753,George Valentine McInerney,,http://www.biographi.ca/en/bio/mcinerney_george_valentine_13E.html,birth,1857,1861,6087430,"Bathurst, New Brunswick",NB995999,NO DATA,PLACE_NB995999,pip,high
wd:Q3101753,George Valentine McInerney,,http://www.biographi.ca/en/bio/mcinerney_george_valentine_13E.html,death,1908,1911,6138517,Saint John,NB032007,"St. John City, Dukes ward-quartier",PLACE_NB032007,pip,high
wd:Q3101867,George Richardson,,http://www.biographi.ca/en/bio/richardson_george_taylor_14E.html,birth,1886,1881,,Eastern Ontario,ON101001,Osmabruck,PLACE_ON145003,pip,high
wd:Q3101991,George Washington Kendall,,http://www.biographi.ca/en/bio/kendall_george_washington_15E.html,death,1921,1921,6077243,Montreal,QC076013,"Montréal, C",PLACE_QC076013_1921,pip,high
wd:Q3102104,Georges-Honoré Simard,,http://www.biographi.ca/en/bio/simard_georges_honore_10E.html,birth,1817,1851,6325494,Québec,QC084000,"Québec, cité",PLACE_QC084000,pip,high
wd:Q3102104,Georges-Honoré Simard,,http://www.biographi.ca/en/bio/simard_georges_honore_10E.html,death,1873,1871,6325488,Sainte-Foy,QC144002,Ste. Foy,PLACE_QC081010,pip,high
wd:Q3105889,Gilbert White Ganong,,http://www.biographi.ca/en/bio/ganong_gilbert_white_14E.html,birth,1851,1851,6154179,Springfield,NB995999,NO DATA,PLACE_NB995999,pip,high
wd:Q3105889,Gilbert White Ganong,,http://www.biographi.ca/en/bio/ganong_gilbert_white_14E.html,death,1917,1921,6158349,St. Stephen,NB024014,St. Stephen,PLACE_NB024014,pip,high
wd:Q3128045,Harvey Pulford,,http://www.biographi.ca/en/bio/pulford_ernest_harvey_16E.html,birth,1875,1871,,Centre de l'Ontario,ON048002,"Whitby, W-O",PLACE_ON098007,pip,high
wd:Q3128045,Harvey Pulford,,http://www.biographi.ca/en/bio/pulford_ernest_harvey_16E.html,death,1940,1921,,"Ottawa, Ontario",ON105011,"Ottawa, C",PLACE_ON105011_1921,pip,high
wd:Q31289378,Eliza Arden Robinson,,http://www.biographi.ca/en/bio/robinson_eliza_arden_13E.html,death,1906,1901,6174041,Victoria,BC004004,"Victoria, City—Cité",PLACE_BC217001,pip,high
wd:Q3130414,Henri-Jules Juchereau Duchesnay,,http://www.biographi.ca/en/bio/juchereau_duchesnay_henri_jules_11E.html,birth,1845,1851,6945989,Sainte-Marie,QC054013,Ste. Marie,PLACE_QC054013_1851,pip,high
wd:Q3130414,Henri-Jules Juchereau Duchesnay,,http://www.biographi.ca/en/bio/juchereau_duchesnay_henri_jules_11E.html,death,1887,1891,6945989,Sainte-Marie,QC139020,Ste. Marie,PLACE_QC144018,pip,high
wd:Q3132967,Henry Morgan,,http://www.biographi.ca/en/bio/morgan_henry_12E.html,death,1893,1891,6077243,Montreal,QC155999,NO DATA,PLACE_QC162999,pip,high
wd:Q3133041,Henry Robert Emmerson,,http://www.biographi.ca/en/bio/emmerson_henry_robert_14E.html,birth,1853,1851,6087430,"Bathurst, New Brunswick",NB995999,NO DATA,PLACE_NB995999,pip,high
wd:Q3133041,Henry Robert Emmerson,,http://www.biographi.ca/en/bio/emmerson_henry_robert_14E.html,death,1914,1911,5941759,Dorchester,NB035002,Dorchester,PLACE_NB035002,pip,high
wd:Q3133094,Henry Starnes,,http://www.biographi.ca/en/bio/starnes_henry_12E.html,birth,1816,1851,5992500,Kingston,ON045005,"Kingston, Ontario Ward",PLACE_ON045005,pip,high
wd:Q3133094,Henry Starnes,,http://www.biographi.ca/en/bio/starnes_henry_12E.html,death,1896,1891,6077243,Montreal,QC155999,NO DATA,PLACE_QC162999,pip,high
wd:Q3155330,Isidore Thibaudeau,,http://www.biographi.ca/en/bio/thibaudeau_isidore_12E.html,birth,1819,1851,6325494,Québec,QC084000,"Québec, cité",PLACE_QC084000,pip,high
wd:Q3155330,Isidore Thibaudeau,,http://www.biographi.ca/en/bio/thibaudeau_isidore_12E.html,death,1893,1891,6115047,péninsule de la Gaspésie,QC154999,NO DATA,PLACE_QC056999,pip,high
wd:Q3155665,Israël Landry,,http://www.biographi.ca/en/bio/landry_israel_j_d_13E.html,death,1910,1911,6138517,Saint John,NB032007,"St. John City, Dukes ward-quartier",PLACE_NB032007,pip,high
wd:Q3157019,Jabez Bunting Snowball,,http://www.biographi.ca/en/bio/snowball_jabez_bunting_13E.html,birth,1837,1851,6062069,Lunenburg,NS996999,NO DATA,PLACE_NS996999,pip,high
wd:Q3157019,Jabez Bunting Snowball,,http://www.biographi.ca/en/bio/snowball_jabez_bunting_13E.html,death,1907,1911,,"Fredericton, N.B",NB036015,Fredericton c,PLACE_NB036016,pip,high
wd:Q3160951,James Boyle Uniacke,,http://www.biographi.ca/en/bio/uniacke_james_boyle_8E.html,birth,1799,1851,6091530,"Halifax, N.S",NS996999,NO DATA,PLACE_NS996999,pip,high
wd:Q3160951,James Boyle Uniacke,,http://www.biographi.ca/en/bio/uniacke_james_boyle_8E.html,death,1858,1861,,"Halifax, N.S",NS996999,NO DATA,PLACE_NS996999,pip,high
wd:Q3160991,James Colledge Pope,,http://www.biographi.ca/en/bio/pope_james_colledge_11E.html,birth,1826,1851,5897319,Bedeque,PE997999,NO DATA,PLACE_PE997999,pip,high
wd:Q3160991,James Colledge Pope,,http://www.biographi.ca/en/bio/pope_james_colledge_11E.html,death,1885,1881,6159244,Summerside,PE001017,Summerside,PLACE_PE133001,pip,high
