dcb_personId,dcb_name,dcb_birthYear,dcb_deathYear,dcb_url_en,wikidataQid,census_unique_identifier,census_namlast,census_namfrst,census_age,census_sex,census_birthplace_label,persistent_place_id,tcpuid_csd_1881,person_uri,leaf_url,match_method,confidence
lincs:EBgtUg7rD1k,Timothy Hibbard Dunn,1816,1898,http://www.biographi.ca/en/bio/dunn_timothy_hibbard_12E.html,,500603723,dunn,timothy,65,Male,Quebec,PLACE_QC187005,QC079007,https://jimclifford.ca/hgiscanada/places/qc/qu-bec-st-louis-ward-quartier-qc079007-1881/residents/g/d/#p-500603723,/hgiscanada/places/qc/qu-bec-st-louis-ward-quartier-qc079007-1881/residents/g/d/,name_age_only,medium_no_birthplace
lincs:ERg4GaDdChS,Alphonse Raza,1846,1903,http://www.biographi.ca/en/bio/raza_alphonse_13E.html,,590706305,raza,alphonse,33,Male,Quebec,PLACE_QC180001,QC090008,https://jimclifford.ca/hgiscanada/places/qc/montr-al-st-antoine-ward-quartier-qc090008-1881/residents/h/r-2/#p-590706305,/hgiscanada/places/qc/montr-al-st-antoine-ward-quartier-qc090008-1881/residents/h/r-2/,name_age_only,medium_no_birthplace
lincs:EodqnBo8bXt,Silvanus Morton,1805,1887,http://www.biographi.ca/en/bio/morton_silvanus_11E.html,,92603312,morton,silvanus,76,Male,Nova Scotia,PLACE_NS017008,NS012005,https://jimclifford.ca/hgiscanada/places/ns/milton-ns012005-1881/residents/e/m/#p-92603312,/hgiscanada/places/ns/milton-ns012005-1881/residents/e/m/,name_age_only,medium_no_birthplace
lincs:F2J0XXhdi1O,George John Bowles,1837,1887,http://www.biographi.ca/en/bio/bowles_george_john_11E.html,,890706125,bowles,george,42,Male,Ireland,PLACE_ON132006_1881,ON138002,https://jimclifford.ca/hgiscanada/places/on/gwillimbury-w-o-on138002-1881/residents/b/b/#p-890706125,/hgiscanada/places/on/gwillimbury-w-o-on138002-1881/residents/b/b/,name_age_only,medium_no_birthplace
lincs:F98QJIYgSuC,Alexander Kirkwood,1823,1901,http://www.biographi.ca/en/bio/kirkwood_alexander_13E.html,,850808822,kirkwood,alex,58,Male,Ireland,PLACE_ON120005,ON134004,https://jimclifford.ca/hgiscanada/places/on/toronto-st-john-s-ward-quartier-on134004-1881/residents/d/k/#p-850808822,/hgiscanada/places/on/toronto-st-john-s-ward-quartier-on134004-1881/residents/d/k/,name_age_only,medium_no_birthplace
lincs:FQl435q6UWh,Emily Spencer,1860,1938,http://www.biographi.ca/en/bio/spencer_emily_16E.html,,1031302508,spencer,emily,21,Female,Ontario,PLACE_ON160004,ON160004,https://jimclifford.ca/hgiscanada/places/on/paris-town-ville-on160004-1881/residents/d/s/#p-1031302508,/hgiscanada/places/on/paris-town-ville-on160004-1881/residents/d/s/,name_age_birthplace_strict,high
lincs:Fxls39r96lm,James Donnelly,1816,,http://www.biographi.ca/en/bio/donnelly_james_10E.html,,960702116,donnelly,james,66,Male,Ireland,PLACE_ON069006,ON149006,https://jimclifford.ca/hgiscanada/places/on/hamilton-ward-quartier-no-6-on149006-1881/residents/f/d/#p-960702116,/hgiscanada/places/on/hamilton-ward-quartier-no-6-on149006-1881/residents/f/d/,name_age_only,medium_no_birthplace
lincs:G2PENXlNKj0,Arthur Vallée,1848,1903,http://www.biographi.ca/en/bio/vallee_arthur_13E.html,,500401723,vallee,arthur,32,Male,Quebec,PLACE_QC187005,QC079007,https://jimclifford.ca/hgiscanada/places/qc/qu-bec-st-louis-ward-quartier-qc079007-1881/residents/g/v/#p-500401723,/hgiscanada/places/qc/qu-bec-st-louis-ward-quartier-qc079007-1881/residents/g/v/,name_age_only,medium_no_birthplace
lincs:G5FzcPOPkRw,Charlotte Heise,1834,1907,http://www.biographi.ca/en/bio/heise_charlotte_13E.html,,1040104409,heise,charls,47,Male,Germany,PLACE_ON150009,ON161005,https://jimclifford.ca/hgiscanada/places/on/preston-village-on161005-1881/residents/e/h/#p-1040104409,/hgiscanada/places/on/preston-village-on161005-1881/residents/e/h/,name_age_only,medium_no_birthplace
lincs:GFLN2JJAHom,Joseph Davis Ridout,1809,1884,http://www.biographi.ca/en/bio/ridout_joseph_davis_11E.html,,860201904,ridout,joseph,72,Male,England,PLACE_ON120003,ON134006,https://jimclifford.ca/hgiscanada/places/on/toronto-st-george-s-ward-quartier-on134006-1881/residents/f/r/#p-860201904,/hgiscanada/places/on/toronto-st-george-s-ward-quartier-on134006-1881/residents/f/r/,name_age_only,medium_no_birthplace
lincs:GFm8oXTBd0a,Pierre-Léon Ayotte,1845,1907,http://www.biographi.ca/en/bio/ayotte_pierre_leon_13E.html,,520904423,ayotte,pierre,34,Male,Quebec,PLACE_QC047016,QC082006,https://jimclifford.ca/hgiscanada/places/qc/st-narcisse-qc082006-1881/residents/f/a/#p-520904423,/hgiscanada/places/qc/st-narcisse-qc082006-1881/residents/f/a/,name_age_only,medium_no_birthplace
lincs:GcYRwfhxGVm,Guillaume Boivin,1834,1912,http://www.biographi.ca/en/bio/boivin_guillaume_14E.html,,570513015,boivin,guillaume,47,Male,Quebec,PLACE_QC182002,QC090005,https://jimclifford.ca/hgiscanada/places/qc/montr-al-st-louis-ward-quartier-qc090005-1881/residents/e/b-4/#p-570513015,/hgiscanada/places/qc/montr-al-st-louis-ward-quartier-qc090005-1881/residents/e/b-4/,name_age_only,medium_no_birthplace
lincs:Gd0iZ5IoTem,Paul Stevens,1830,1881,http://www.biographi.ca/en/bio/stevens_paul_11E.html,,462004606,stevens,paul,51,Male,Belgium,PLACE_QC089001_1881,QC074005,https://jimclifford.ca/hgiscanada/places/qc/st-ignace-qc074005-1881/residents/e/s/#p-462004606,/hgiscanada/places/qc/st-ignace-qc074005-1881/residents/e/s/,name_age_only,medium_no_birthplace
lincs:Goo8Nwk40XX,Robert Motton,1832,1898,http://www.biographi.ca/en/bio/motton_robert_12E.html,,70406014,motton,robert,47,Male,Nova Scotia,PLACE_NS045044,NS009002,https://jimclifford.ca/hgiscanada/places/ns/halifax-ward-quartier-no-2-ns009002-1881/residents/b/m/#p-70406014,/hgiscanada/places/ns/halifax-ward-quartier-no-2-ns009002-1881/residents/b/m/,name_age_birthplace_strict,high
lincs:GpELAYz2D0p,Léopold Devisme,1816,1900,http://www.biographi.ca/en/bio/devisme_leopold_12E.html,,490403025,devisme,leopold,64,Male,France,PLACE_QC188001,QC079002,https://jimclifford.ca/hgiscanada/places/qc/qu-bec-jacques-cartier-ward-quartier-qc079002-1881/residents/b/d/#p-490403025,/hgiscanada/places/qc/qu-bec-jacques-cartier-ward-quartier-qc079002-1881/residents/b/d/,name_age_birthplace_strict,high
lincs:GpbdR43jWwf,Silas Huntington Carpenter,1854,1916,http://www.biographi.ca/en/bio/carpenter_silas_huntington_14E.html,,562100901,carpenter,siles,26,Male,Quebec,PLACE_QC173002,QC090004,https://jimclifford.ca/hgiscanada/places/qc/montr-al-east-ward-quartier-qc090004-1881/residents/d/c/#p-562100901,/hgiscanada/places/qc/montr-al-east-ward-quartier-qc090004-1881/residents/d/c/,name_age_only,medium_no_birthplace
lincs:H6VRGkdnmZQ,James Shearer,1822,1906,http://www.biographi.ca/en/bio/shearer_james_13E.html,,112102101,shearer,james,60,Male,Scotland,PLACE_NS004005,NS016003,https://jimclifford.ca/hgiscanada/places/ns/clarence-ns016003-1881/residents/c/s/#p-112102101,/hgiscanada/places/ns/clarence-ns016003-1881/residents/c/s/,name_age_birthplace_strict,high
lincs:HItiHpkuhIm,Thomas Strahan Shenston,1822,1895,http://www.biographi.ca/en/bio/shenston_thomas_strahan_12E.html,,1021303611,shenston,thos,59,Male,England,PLACE_ON103007_1891,ON159001,https://jimclifford.ca/hgiscanada/places/on/brantford-city-cit-on159001-1881/residents/a/s/#p-1021303611,/hgiscanada/places/on/brantford-city-cit-on159001-1881/residents/a/s/,name_age_birthplace_strict,high
lincs:Ha70sUi6SgQ,Andrew Russell,1804,1888,http://www.biographi.ca/en/bio/russell_andrew_11E.html,,681701916,russell,andrew,76,Male,Scotland,PLACE_ON100007,ON105001,https://jimclifford.ca/hgiscanada/places/on/ottawa-wellington-ward-quartier-on105001-1881/residents/a/r/#p-681701916,/hgiscanada/places/on/ottawa-wellington-ward-quartier-on105001-1881/residents/a/r/,name_age_only,medium_no_birthplace
lincs:He4aStVTvVJ,Samuel Massey,1817,1897,http://www.biographi.ca/en/bio/massey_samuel_12E.html,,790403023,massey,samuel,64,Male,Ontario,PLACE_ON132004,ON124002,https://jimclifford.ca/hgiscanada/places/on/haldimand-on124002-1881/residents/b/m/#p-790403023,/hgiscanada/places/on/haldimand-on124002-1881/residents/b/m/,name_age_only,medium_no_birthplace
lincs:HuZpqtgwhFW,Théophile Montminy,1842,1899,http://www.biographi.ca/en/bio/montminy_theophile_12E.html,,310902514,montminy,theophile,38,Male,Quebec,PLACE_QC045009,QC045009,https://jimclifford.ca/hgiscanada/places/qc/buckland-e-qc045009-1881/residents/i/m/#p-310902514,/hgiscanada/places/qc/buckland-e-qc045009-1881/residents/i/m/,name_age_birthplace_strict,high
lincs:I5dr24lYEQy,Alfred Fredman Jury,1848,1916,http://www.biographi.ca/en/bio/jury_alfred_fredman_14E.html,,860801710,jury,alfredman,31,Male,England,PLACE_ON134008,ON134008,https://jimclifford.ca/hgiscanada/places/on/toronto-st-patrick-s-ward-quartier-on134008-1881/residents/h/j/#p-860801710,/hgiscanada/places/on/toronto-st-patrick-s-ward-quartier-on134008-1881/residents/h/j/,name_age_only,medium_no_birthplace
lincs:IKikAaYZlAI,Theophilus Mack,1820,1881,http://www.biographi.ca/en/bio/mack_theophilus_11E.html,,932101118,mack,theophilas,60,Male,Ireland,PLACE_ON126009,ON145001,https://jimclifford.ca/hgiscanada/places/on/st-catharines-c-on145001-1881/residents/a/m-1/#p-932101118,/hgiscanada/places/on/st-catharines-c-on145001-1881/residents/a/m-1/,name_age_only,medium_no_birthplace
lincs:IdgFAkhiIs5,Joseph Albert Lobley,1840,1889,http://www.biographi.ca/en/bio/lobley_joseph_albert_11E.html,,381802316,lobley,joseph,41,Male,England,PLACE_QC088007,QC055007,https://jimclifford.ca/hgiscanada/places/qc/lennoxville-village-qc055007-1881/residents/#p-381802316,/hgiscanada/places/qc/lennoxville-village-qc055007-1881/residents/,name_age_only,medium_no_birthplace
lincs:IloUN3mNUGz,James Williamson,1806,1895,http://www.biographi.ca/en/bio/williamson_james_12E.html,,743103409,williamson,james,74,Male,Scotland,PLACE_ON077006,ON116006,https://jimclifford.ca/hgiscanada/places/on/kingston-sydenham-ward-quartier-on116006-1881/residents/f/w/#p-743103409,/hgiscanada/places/on/kingston-sydenham-ward-quartier-on116006-1881/residents/f/w/,name_age_only,medium_no_birthplace
lincs:IrL4NSlP3vZ,Joseph Hiram Robinson,1807,1896,http://www.biographi.ca/en/bio/robinson_joseph_hiram_12E.html,,931204518,robinson,joseph,72,Male,England,PLACE_ON151007,ON144005,https://jimclifford.ca/hgiscanada/places/on/wainfleet-on144005-1881/residents/e/r/#p-931204518,/hgiscanada/places/on/wainfleet-on144005-1881/residents/e/r/,name_age_birthplace_strict,high
lincs:IuwaQnJRJGZ,Richard O’Leary,1865,1932,http://www.biographi.ca/en/bio/o_leary_richard_16E.html,,240104915,oleary,richard,16,Male,New Brunswick,PLACE_NB026005,NB034004,https://jimclifford.ca/hgiscanada/places/nb/richibucto-nb034004-1881/residents/d/o/#p-240104915,/hgiscanada/places/nb/richibucto-nb034004-1881/residents/d/o/,name_age_only,medium_no_birthplace
lincs:IxOZYS79ylQ,Robert Dick,1814,1890,http://www.biographi.ca/en/bio/dick_robert_11E.html,,960805010,dick,robert,66,Male,Scotland,PLACE_ON069006,ON149006,https://jimclifford.ca/hgiscanada/places/on/hamilton-ward-quartier-no-6-on149006-1881/residents/f/d/#p-960805010,/hgiscanada/places/on/hamilton-ward-quartier-no-6-on149006-1881/residents/f/d/,name_age_only,medium_no_birthplace
lincs:IzZfZJ7Ij5Z,Abel Cutler Robbins,1819,1901,http://www.biographi.ca/en/bio/robbins_abel_cutler_13E.html,,101507907,robbins,abel,61,Male,Nova Scotia,PLACE_NS014003,NS014003,https://jimclifford.ca/hgiscanada/places/ns/yarmouth-ns014003-1881/residents/c/r/#p-101507907,/hgiscanada/places/ns/yarmouth-ns014003-1881/residents/c/r/,name_age_birthplace_strict,high
lincs:J22F3K4Pqbn,James Alexander Hedley,1842,1916,http://www.biographi.ca/en/bio/hedley_james_alexander_14E.html,,851004515,hedley,james,38,Male,Scotland,PLACE_ON120004,ON134005,https://jimclifford.ca/hgiscanada/places/on/toronto-st-james-ward-quartier-on134005-1881/residents/e/h/#p-851004515,/hgiscanada/places/on/toronto-st-james-ward-quartier-on134005-1881/residents/e/h/,name_age_only,medium_no_birthplace
lincs:JDcV4ByTJiZ,Gerhard Wiebe,1827,1900,http://www.biographi.ca/en/bio/wiebe_gerhard_12E.html,,1220201504,wiebe,gerhand,56,Male,Russia,PLACE_MB184005,MB184005,https://jimclifford.ca/hgiscanada/places/mb/laveyrandrye-mb184005-1881/residents/e/w/#p-1220201504,/hgiscanada/places/mb/laveyrandrye-mb184005-1881/residents/e/w/,name_age_only,medium_no_birthplace
lincs:JeIk0B3xyig,Frederick Augustus O’Meara,1814,1888,http://www.biographi.ca/en/bio/o_meara_frederick_augustus_11E.html,,801905219,omeara,fredrick,67,Male,Ireland,PLACE_ON108008,ON127002,https://jimclifford.ca/hgiscanada/places/on/port-hope-town-ville-on127002-1881/residents/b/o/#p-801905219,/hgiscanada/places/on/port-hope-town-ville-on127002-1881/residents/b/o/,name_age_only,medium_no_birthplace
lincs:Jqv9J9QmvuC,James Colcleugh,1841,1918,http://www.biographi.ca/en/bio/colcleugh_james_14E.html,,1220700514,colcleugh,james,39,Male,Ontario,PLACE_MB022003,MB185003,https://jimclifford.ca/hgiscanada/places/mb/st-andrews-mb185003-1881/residents/c/c/#p-1220700514,/hgiscanada/places/mb/st-andrews-mb185003-1881/residents/c/c/,name_age_only,medium_no_birthplace
lincs:JqyCiaCVl9h,Robert Calver Fearman,1858,1922,http://www.biographi.ca/en/bio/fearman_robert_calver_15E.html,,951601108,fearman,robert,22,Male,Ontario,PLACE_ON069001,ON149001,https://jimclifford.ca/hgiscanada/places/on/hamilton-ward-quartier-no-1-on149001-1881/residents/a/f/#p-951601108,/hgiscanada/places/on/hamilton-ward-quartier-no-1-on149001-1881/residents/a/f/,name_age_only,medium_no_birthplace
lincs:K536YBrSQVs,George Baillie Houliston,1834,1891,http://www.biographi.ca/en/bio/houliston_george_baillie_12E.html,,523001919,houliston,george,48,Male,Quebec,PLACE_QC198003,QC083002,https://jimclifford.ca/hgiscanada/places/qc/trois-rivi-res-st-louis-ward-quartier-qc083002-1881/residents/b/h/#p-523001919,/hgiscanada/places/qc/trois-rivi-res-st-louis-ward-quartier-qc083002-1881/residents/b/h/,name_age_only,medium_no_birthplace
lincs:KBl656x99RE,Edmund Albern Crawley,1799,1888,http://www.biographi.ca/en/bio/crawley_edmund_albern_11E.html,,122301314,crawley,edm,82,Male,Nova Scotia,PLACE_NS036027,NS017008,https://jimclifford.ca/hgiscanada/places/ns/wolfville-town-ville-ns017008-1881/residents/h/c/#p-122301314,/hgiscanada/places/ns/wolfville-town-ville-ns017008-1881/residents/h/c/,name_age_only,medium_no_birthplace
lincs:KGlcj82N4sm,Henry Skeffington Poole,1844,1917,http://www.biographi.ca/en/bio/poole_henry_skeffington_14E.html,,142406604,poole,henry,37,Male,Nova Scotia,PLACE_NS016018,NS020014,https://jimclifford.ca/hgiscanada/places/ns/hopewell-ns020014-1881/residents/n/p/#p-142406604,/hgiscanada/places/ns/hopewell-ns020014-1881/residents/n/p/,name_age_birthplace_strict,high
lincs:KKmocPihJzT,William Weld,1824,1891,http://www.biographi.ca/en/bio/weld_william_12E.html,,1091200702,weld,william,56,Male,England,PLACE_ON170002,ON170002,https://jimclifford.ca/hgiscanada/places/on/london-ward-quartier-no-2-on170002-1881/residents/b/w/#p-1091200702,/hgiscanada/places/on/london-ward-quartier-no-2-on170002-1881/residents/b/w/,name_age_only,medium_no_birthplace
lincs:KQVqoohKnhD,William Egerton Hodgins,1850,1930,http://www.biographi.ca/en/bio/hodgins_william_egerton_15E.html,,1071604623,hodgins,william,31,Male,Ontario,PLACE_ON128008,ON167003,https://jimclifford.ca/hgiscanada/places/on/london-on167003-1881/residents/c/h/#p-1071604623,/hgiscanada/places/on/london-on167003-1881/residents/c/h/,name_age_birthplace_strict,high
lincs:Knrlss9pm68,Calvin McQuesten,1801,1885,http://www.biographi.ca/en/bio/mcquesten_calvin_11E.html,,952003322,mcquesten,calvin,79,Male,United States,PLACE_ON069002_1881,ON149002,https://jimclifford.ca/hgiscanada/places/on/hamilton-ward-quartier-no-2-on149002-1881/residents/b/m/#p-952003322,/hgiscanada/places/on/hamilton-ward-quartier-no-2-on149002-1881/residents/b/m/,name_age_only,medium_no_birthplace
lincs:KqYajE9On3i,Nelson Admiral Rhodes,1845,1909,http://www.biographi.ca/en/bio/rhodes_nelson_admiral_13E.html,,152304913,rhodes,nelson,35,Male,Nova Scotia,PLACE_NS030002,NS022001,https://jimclifford.ca/hgiscanada/places/ns/amherst-ns022001-1881/residents/a/r/#p-152304913,/hgiscanada/places/ns/amherst-ns022001-1881/residents/a/r/,name_age_birthplace_strict,high
lincs:LCaKS4Fariy,Francis John McDonald,1815,1900,http://www.biographi.ca/en/bio/mcdonald_francis_john_12E.html,,912501305,mcdonald,francis,64,Male,Ireland,PLACE_ON136007,ON141003,https://jimclifford.ca/hgiscanada/places/on/bolton-village-on141003-1881/residents/#p-912501305,/hgiscanada/places/on/bolton-village-on141003-1881/residents/,name_age_only,medium_no_birthplace
lincs:LKjwWLUM3Fk,Benjamin Franklin English,1841,1922,http://www.biographi.ca/en/bio/english_benjamin_franklin_15E.html,,1232901107,english,benjamin,40,Male,United States,PLACE_BC001011,BC189003,https://jimclifford.ca/hgiscanada/places/bc/williams-lake-bc189003-1881/residents/c/e/#p-1232901107,/hgiscanada/places/bc/williams-lake-bc189003-1881/residents/c/e/,name_age_only,medium_no_birthplace
lincs:LRUXpQZYxuD,Jean Tielen,1824,1897,http://www.biographi.ca/en/bio/tielen_jean_12E.html,,483100101,tielen,jean,56,Male,Belgium,PLACE_QC178002,QC078009,https://jimclifford.ca/hgiscanada/places/qc/ste-anne-qc078009-1881/residents/i/t/#p-483100101,/hgiscanada/places/qc/ste-anne-qc078009-1881/residents/i/t/,name_age_only,medium_no_birthplace
lincs:LSJZOmxtiFm,Jacques Bureau,1860,1933,http://www.biographi.ca/en/bio/bureau_jacques_16E.html,,530201302,bureau,jacques,20,Male,Quebec,PLACE_QC198005,QC083003,https://jimclifford.ca/hgiscanada/places/qc/trois-rivi-res-ste-ursule-ward-quartier-qc083003-1881/residents/c/b/#p-530201302,/hgiscanada/places/qc/trois-rivi-res-ste-ursule-ward-quartier-qc083003-1881/residents/c/b/,name_age_only,medium_no_birthplace
lincs:LaNfY2h1KaW,Elias Walter,1862,1938,http://www.biographi.ca/en/bio/walter_elias_16E.html,,1000800321,walter,eliza,21,Female,Ontario,PLACE_ON114006,ON155003,https://jimclifford.ca/hgiscanada/places/on/euphrasia-on155003-1881/residents/c/w/#p-1000800321,/hgiscanada/places/on/euphrasia-on155003-1881/residents/c/w/,name_age_only,medium_no_birthplace
lincs:LegtNQFETng,George Elkana Morton,1811,1892,http://www.biographi.ca/en/bio/morton_george_elkana_12E.html,,70316023,morton,george,70,Male,Nova Scotia,PLACE_NS045043,NS009001,https://jimclifford.ca/hgiscanada/places/ns/halifax-ward-quartier-no-1-ns009001-1881/residents/a/m-2/#p-70316023,/hgiscanada/places/ns/halifax-ward-quartier-no-1-ns009001-1881/residents/a/m-2/,name_age_birthplace_strict,high
lincs:LrhUyq8YdwE,Charles Alfred Riordon,1847,1931,http://www.biographi.ca/en/bio/riordon_charles_alfred_16E.html,,932303717,riordon,charles,33,Male,Ireland,PLACE_ON126009,ON145001,https://jimclifford.ca/hgiscanada/places/on/st-catharines-c-on145001-1881/residents/a/r/#p-932303717,/hgiscanada/places/on/st-catharines-c-on145001-1881/residents/a/r/,name_age_only,medium_no_birthplace
lincs:Lx82cwVu3IQ,James Naismith,1861,1939,http://www.biographi.ca/en/bio/naismith_james_16E.html,,971204721,naismith,james,18,Male,Ontario,PLACE_ON152013,ON151003,https://jimclifford.ca/hgiscanada/places/on/guelph-city-cit-on151003-1881/residents/c/n/#p-971204721,/hgiscanada/places/on/guelph-city-cit-on151003-1881/residents/c/n/,name_age_birthplace_strict,high
lincs:M6E8urYuFKD,Robert Harvey Warden,1841,1905,http://www.biographi.ca/en/bio/warden_robert_harvey_13E.html,,590105402,warden,robert,40,Male,Scotland,PLACE_QC180001,QC090008,https://jimclifford.ca/hgiscanada/places/qc/montr-al-st-antoine-ward-quartier-qc090008-1881/residents/h/w-1/#p-590105402,/hgiscanada/places/qc/montr-al-st-antoine-ward-quartier-qc090008-1881/residents/h/w-1/,name_age_only,medium_no_birthplace
lincs:MwCz56O2Wjt,Louis-Delphis-Adolphe Maréchal,1824,1892,http://www.biographi.ca/en/bio/marechal_louis_delphis_adolphe_12E.html,,552400101,marechal,louis,57,Male,Quebec,PLACE_QC073015_1921,QC089001,https://jimclifford.ca/hgiscanada/places/qc/st-jacques-vl-qc089001-1881/residents/a/m/#p-552400101,/hgiscanada/places/qc/st-jacques-vl-qc089001-1881/residents/a/m/,name_age_only,medium_no_birthplace
lincs:N45dcSnzRKN,Benjamin Armitage Bremner,1851,1938,http://www.biographi.ca/en/bio/bremner_benjamin_armitage_16E.html,,20202824,bremner,benjamin,29,Male,Prince Edward Island,PLACE_PE136001,PE002001,https://jimclifford.ca/hgiscanada/places/pe/charlottetown-royalty-pe002001-1881/residents/a/b/#p-20202824,/hgiscanada/places/pe/charlottetown-royalty-pe002001-1881/residents/a/b/,name_age_only,medium_no_birthplace
