person_id,person_name,person_qid,dcb_url,event_type,event_year,place_qid,place_id,place_label,match_strategy,confidence
viaf:104471752,Louis-Adélard Senécal,Q3260271,http://www.biographi.ca/en/bio/senecal_louis_adelard_11E.html,birth,1829,Q142014,PLACE_QC098007,Varennes,wd,high
viaf:104471752,Louis-Adélard Senécal,Q3260271,http://www.biographi.ca/en/bio/senecal_louis_adelard_11E.html,death,1887,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:104471982,William Hamilton Merritt,Q8010770,http://www.biographi.ca/en/bio/merritt_william_hamilton_1855_1918_14E.html,birth,1855,Q126805,PLACE_ON126009,St. Catharines,wd,high
viaf:104471982,William Hamilton Merritt,Q8010770,http://www.biographi.ca/en/bio/merritt_william_hamilton_1855_1918_14E.html,death,1918,Q172,PLACE_ON154011,Toronto,wd,high
viaf:104472080,Charles B. (Charles Borromée) Rouleau,Q5082189,http://www.biographi.ca/en/bio/rouleau_charles_borromee_13E.html,birth,1840,Q3204352,PLACE_QC095003_1891,L'Isle-Verte,wd,high
viaf:104472337,Félix-Emmanuel Juneau,Q98940390,http://www.biographi.ca/en/bio/juneau_felix_emmanuel_11E.html,birth,1816,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:104472513,M.J. (Michael Joseph) Ahern,Q19886671,http://www.biographi.ca/en/bio/ahern_michael_joseph_14E.html,death,1914,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:104472815,F.-X. (François-Xavier) Toussaint,Q96246401,http://www.biographi.ca/en/bio/toussaint_francois_xavier_12E.html,birth,1821,Q3462540,PLACE_QC075008,Saint-Jean-de-l'Île-d'Orléans,wd,high
viaf:104472815,F.-X. (François-Xavier) Toussaint,Q96246401,http://www.biographi.ca/en/bio/toussaint_francois_xavier_12E.html,death,1895,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:104473398,Emmanuel-Marie Blain de Saint-Aubin,Q5373108,http://www.biographi.ca/en/bio/blain_de_saint_aubin_emmanuel_marie_11E.html,death,1883,Q1930,PLACE_ON105011_1921,Ottawa,wd,high
viaf:104473708,Albert Carman,Q18537257,http://www.biographi.ca/en/bio/carman_albert_14E.html,death,1917,Q172,PLACE_ON154011,Toronto,wd,high
viaf:104473731,Thomas Maguire,Q7792121,http://www.biographi.ca/en/bio/maguire_thomas_8E.html,death,1854,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:104473852,Sir Horace Archambeault,Q5901469,http://www.biographi.ca/en/bio/archambeault_horace_14E.html,birth,1857,Q141754,PLACE_QC065011,L'Assomption,wd,high
viaf:104473852,Sir Horace Archambeault,Q5901469,http://www.biographi.ca/en/bio/archambeault_horace_14E.html,death,1918,Q142151,PLACE_QC095030,Trois-Pistoles,wd,high
viaf:104473932,Sir Alexandre Lacoste,Q2833795,http://www.biographi.ca/en/bio/lacoste_alexandre_15E.html,birth,1842,Q141924,PLACE_QC046001_1881,Boucherville,wd,high
viaf:104473932,Sir Alexandre Lacoste,Q2833795,http://www.biographi.ca/en/bio/lacoste_alexandre_15E.html,death,1923,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:104474047,Malcolm Colin Cameron,Q15496843,http://www.biographi.ca/en/bio/cameron_malcolm_colin_12E.html,birth,1831,Q2428683,PLACE_ON123017_1911,Perth,wd,high
viaf:104474047,Malcolm Colin Cameron,Q15496843,http://www.biographi.ca/en/bio/cameron_malcolm_colin_12E.html,death,1898,Q92561,PLACE_ON128016,London,wd,high
viaf:104474068,Archibald Woodbury McLelan,Q633347,http://www.biographi.ca/en/bio/mclelan_archibald_woodbury_11E.html,birth,1824,Q6671173,PLACE_NS007001,Londonderry,wd,high
viaf:104474178,Philip Carteret Hill,Q3378986,http://www.biographi.ca/en/bio/hill_philip_carteret_12E.html,birth,1821,Q3246744,PLACE_NS011043,Halifax,wd,high
viaf:104474204,Mary Electa Adams,Q6778783,http://www.biographi.ca/en/bio/adams_mary_electa_12E.html,death,1898,Q172,PLACE_ON154011,Toronto,wd,high
viaf:104474317,Thomas Spence,Q109859283,http://www.biographi.ca/en/bio/spence_thomas_1832_1900_12E.html,death,1900,Q2096,PLACE_AB199016,Edmonton,wd,high
viaf:104474449,Hector Berthelot,Q3129219,http://www.biographi.ca/en/bio/berthelot_hector_12E.html,birth,1842,Q44012,PLACE_QC093015,Trois-Rivières,wd,high
viaf:104474449,Hector Berthelot,Q3129219,http://www.biographi.ca/en/bio/berthelot_hector_12E.html,death,1895,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:104474676,Narcisse-Fortunat Belleau,Q505938,http://www.biographi.ca/en/bio/belleau_narcisse_fortunat_12E.html,birth,1808,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:104474676,Narcisse-Fortunat Belleau,Q505938,http://www.biographi.ca/en/bio/belleau_narcisse_fortunat_12E.html,death,1894,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:104474757,Louis Beaubien,Q3261201,http://www.biographi.ca/en/bio/beaubien_louis_14E.html,birth,1837,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:104475445,Robert Beaven,Q1765680,http://www.biographi.ca/en/bio/beaven_robert_14E.html,death,1920,Q2132,PLACE_BC217001,Victoria,wd,high
viaf:104475581,Jules Helbronner,Q30149788,http://www.biographi.ca/en/bio/helbronner_jules_15E.html,death,1921,Q1930,PLACE_ON105011_1921,Ottawa,wd,high
viaf:104475770,Joseph-Xavier Perrault,Q15179632,http://www.biographi.ca/en/bio/perrault_joseph_xavier_13E.html,birth,1836,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:104475770,Joseph-Xavier Perrault,Q15179632,http://www.biographi.ca/en/bio/perrault_joseph_xavier_13E.html,death,1905,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:104476319,C. A. (Charles Augustus) Semlin,Q361816,http://www.biographi.ca/en/bio/semlin_charles_augustus_15E.html,birth,1836,Q34183,PLACE_ON144019,Barrie,wd,high
viaf:104476446,Israel Wood Powell,Q1674627,http://www.biographi.ca/en/bio/powell_israel_wood_14E.html,death,1915,Q2132,PLACE_BC217001,Victoria,wd,high
viaf:104476530,Frederic Nicholls,Q5497144,http://www.biographi.ca/en/bio/nicholls_frederic_thomas_15E.html,death,1921,Q172,PLACE_ON154011,Toronto,wd,high
viaf:104476621,Roderick Finlayson,Q7356609,http://www.biographi.ca/en/bio/finlayson_roderick_12E.html,death,1892,Q2132,PLACE_BC217001,Victoria,wd,high
viaf:104477456,John Graham Haggart,Q6235973,http://www.biographi.ca/en/bio/haggart_john_graham_14E.html,birth,1836,Q2428683,PLACE_ON123017_1911,Perth,wd,high
viaf:104477456,John Graham Haggart,Q6235973,http://www.biographi.ca/en/bio/haggart_john_graham_14E.html,death,1913,Q1930,PLACE_ON105011_1921,Ottawa,wd,high
viaf:104477635,Frédéric-Auguste Quesnel,Q1471413,http://www.biographi.ca/en/bio/quesnel_frederic_auguste_9E.html,birth,1785,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:104477635,Frédéric-Auguste Quesnel,Q1471413,http://www.biographi.ca/en/bio/quesnel_frederic_auguste_9E.html,death,1866,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:104478499,Theodore Davie,Q2418636,http://www.biographi.ca/en/bio/davie_theodore_12E.html,death,1898,Q2132,PLACE_BC217001,Victoria,wd,high
viaf:104478565,Guillaume Amyot,Q3119641,http://www.biographi.ca/en/bio/amyot_guillaume_12E.html,birth,1843,Q3462315,PLACE_QC042010_1921,Saint-Gervais,wd,high
viaf:104478565,Guillaume Amyot,Q3119641,http://www.biographi.ca/en/bio/amyot_guillaume_12E.html,death,1896,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:104478740,Sir F. (François) Langelier,Q1451090,http://www.biographi.ca/en/bio/langelier_francois_14E.html,death,1915,Q3483898,PLACE_QC081007,Sillery,wd,high
viaf:104478793,Frederick Debartzch Monk,Q3087104,http://www.biographi.ca/en/bio/monk_frederick_debartzch_14E.html,birth,1856,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:104478793,Frederick Debartzch Monk,Q3087104,http://www.biographi.ca/en/bio/monk_frederick_debartzch_14E.html,death,1914,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:104479064,D'Alton McCarthy,Q5211704,http://www.biographi.ca/en/bio/mccarthy_d_alton_12E.html,death,1898,Q172,PLACE_ON154011,Toronto,wd,high
viaf:104479905,Arthur Bouchard,Q2865005,http://www.biographi.ca/en/bio/bouchard_arthur_12E.html,birth,1845,Q3433574,PLACE_QC061002_1911,Rivière-Ouelle,wd,high
viaf:104480930,S.H. (Samuel Hume) Blake,Q7411752,http://www.biographi.ca/en/bio/blake_samuel_hume_14E.html,birth,1835,Q172,PLACE_ON154011,Toronto,wd,high
viaf:104481015,Louis-François-Georges Baby,Q3261934,http://www.biographi.ca/en/bio/baby_louis_francois_georges_13E.html,birth,1832,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:104481015,Louis-François-Georges Baby,Q3261934,http://www.biographi.ca/en/bio/baby_louis_francois_georges_13E.html,death,1906,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:104481138,Sir Antoine-Aimé Dorion,Q2853440,http://www.biographi.ca/en/bio/dorion_antoine_aime_12E.html,death,1891,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:104481309,Luc Letellier de Saint-Just,Q730078,http://www.biographi.ca/en/bio/letellier_de_saint_just_luc_11E.html,birth,1820,Q3433574,PLACE_QC061002_1911,Rivière-Ouelle,wd,high
viaf:104481309,Luc Letellier de Saint-Just,Q730078,http://www.biographi.ca/en/bio/letellier_de_saint_just_luc_11E.html,death,1881,Q3433574,PLACE_QC061002_1911,Rivière-Ouelle,wd,high
viaf:104481345,Frederick Charles Denison,Q5497509,http://www.biographi.ca/en/bio/denison_frederick_charles_12E.html,birth,1846,Q172,PLACE_ON154011,Toronto,wd,high
viaf:104481494,Archibald McKellar,Q4786437,http://www.biographi.ca/en/bio/mckellar_archibald_12E.html,death,1894,Q133116,PLACE_ON153009_1921,Hamilton,wd,high
viaf:104481996,V. (Victor) Rousselot,Q17621947,http://www.biographi.ca/en/bio/rousselot_benjamin_victor_11E.html,death,1889,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:104482132,John Charles Dent,Q6225742,http://www.biographi.ca/en/bio/dent_john_charles_11E.html,death,1888,Q172,PLACE_ON154011,Toronto,wd,high
viaf:104482150,Adolphe Caron,Q365644,http://www.biographi.ca/en/bio/caron_adolphe_philippe_13E.html,birth,1843,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:104482150,Adolphe Caron,Q365644,http://www.biographi.ca/en/bio/caron_adolphe_philippe_13E.html,death,1908,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:104482258,Lanctot,Q3332737,http://www.biographi.ca/en/bio/lanctot_mederic_10E.html,birth,1838,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:104482420,HBC fur trader George Barnston,Q5536733,http://www.biographi.ca/en/bio/barnston_george_11E.html,death,1883,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:104482454,François Évanturel,Q5493474,http://www.biographi.ca/en/bio/evanturel_francois_12E.html,birth,1821,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:104482454,François Évanturel,Q5493474,http://www.biographi.ca/en/bio/evanturel_francois_12E.html,death,1891,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:104482580,Ambroise-Dydime Lépine,Q443093,http://www.biographi.ca/en/bio/lepine_ambroise_dydime_15E.html,birth,1840,Q1004192,PLACE_MB160012,Saint Boniface,wd,high
viaf:104482580,Ambroise-Dydime Lépine,Q443093,http://www.biographi.ca/en/bio/lepine_ambroise_dydime_15E.html,death,1923,Q1004192,PLACE_MB160012,Saint Boniface,wd,high
viaf:104482885,Charles Séraphin Rodier,Q1063441,http://www.biographi.ca/en/bio/rodier_charles_seraphin_1797_1876_10E.html,birth,1797,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:104482885,Charles Séraphin Rodier,Q1063441,http://www.biographi.ca/en/bio/rodier_charles_seraphin_1797_1876_10E.html,death,1876,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:104482987,John Forrest,Q6233645,http://www.biographi.ca/en/bio/forrest_john_14E.html,birth,1842,Q286048,PLACE_NS016036,New Glasgow,wd,high
viaf:104483142,David Mills,Q5237580,http://www.biographi.ca/en/bio/mills_david_13E.html,death,1903,Q1930,PLACE_ON105011_1921,Ottawa,wd,high
viaf:104483637,Louis-Philippe Pelletier,Q3260814,http://www.biographi.ca/en/bio/pelletier_louis_philippe_15E.html,birth,1857,Q142151,PLACE_QC095030,Trois-Pistoles,wd,high
viaf:104483637,Louis-Philippe Pelletier,Q3260814,http://www.biographi.ca/en/bio/pelletier_louis_philippe_15E.html,death,1921,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:104483732,P. A. (Pierre Alexis) Tremblay,Q3382789,http://www.biographi.ca/en/bio/tremblay_pierre_alexis_10E.html,death,1879,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:104483766,Sir Edmund Boyd Osler,Q5339314,http://www.biographi.ca/en/bio/osler_edmund_boyd_15E.html,death,1924,Q172,PLACE_ON154011,Toronto,wd,high
viaf:104483807,R. W. W. (Robert William Weir) Carrall,Q7351112,http://www.biographi.ca/en/bio/carrall_robert_william_weir_10E.html,birth,1837,Q1642364,PLACE_ON134012,Woodstock,wd,high
viaf:104484432,Sir Alexander Campbell,Q1374999,http://www.biographi.ca/en/bio/campbell_alexander_12E.html,death,1892,Q172,PLACE_ON154011,Toronto,wd,high
viaf:104484789,Jonathan Saxton Campbell Würtele,Q15461000,http://www.biographi.ca/en/bio/wurtele_jonathan_saxton_campbell_13E.html,birth,1828,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:104484789,Jonathan Saxton Campbell Würtele,Q15461000,http://www.biographi.ca/en/bio/wurtele_jonathan_saxton_campbell_13E.html,death,1904,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:104485548,Sir Æmilius Irving,Q4687744,http://www.biographi.ca/en/bio/irving_aemilius_14E.html,death,1913,Q172,PLACE_ON154011,Toronto,wd,high
viaf:104485576,Antoine Manseau,Q2854190,http://www.biographi.ca/en/bio/manseau_antoine_9E.html,death,1866,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:104485728,J.C.K. (Joseph Clovis Kemner) Laflamme,Q3184213,http://www.biographi.ca/en/bio/laflamme_joseph_clovis_kemner_13E.html,birth,1849,Q3461785,PLACE_QC053021,Saint-Anselme,wd,high
viaf:104485728,J.C.K. (Joseph Clovis Kemner) Laflamme,Q3184213,http://www.biographi.ca/en/bio/laflamme_joseph_clovis_kemner_13E.html,death,1910,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:104485887,Arthur Dansereau,Q2865060,http://www.biographi.ca/en/bio/dansereau_arthur_14E.html,death,1918,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:104485894,Sir John Carling,Q6225171,http://www.biographi.ca/en/bio/carling_john_14E.html,birth,1828,Q92561,PLACE_ON128016,London,wd,high
viaf:104485894,Sir John Carling,Q6225171,http://www.biographi.ca/en/bio/carling_john_14E.html,death,1911,Q92561,PLACE_ON128016,London,wd,high
viaf:104486013,Sir Adams George Archibald,Q351904,http://www.biographi.ca/en/bio/archibald_adams_george_12E.html,birth,1814,Q283064,PLACE_NS007026,Truro,wd,high
viaf:104486287,Joseph Shehyn,Q3185635,http://www.biographi.ca/en/bio/shehyn_joseph_14E.html,birth,1829,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:104486287,Joseph Shehyn,Q3185635,http://www.biographi.ca/en/bio/shehyn_joseph_14E.html,death,1918,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:104486729,Paul-Eugène Roy,Q3370280,http://www.biographi.ca/en/bio/roy_paul_eugene_15E.html,birth,1859,Q2899316,PLACE_QC074003_1891,Berthier-sur-Mer,wd,high
viaf:104486729,Paul-Eugène Roy,Q3370280,http://www.biographi.ca/en/bio/roy_paul_eugene_15E.html,death,1926,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:104486861,A. E. (Albert Edward) Kemp,Q4710100,http://www.biographi.ca/en/bio/kemp_albert_edward_15E.html,birth,1858,Q2362623,PLACE_QC072015,Clarenceville,wd,high
viaf:104487615,James Kirby,Q106865371,http://www.biographi.ca/en/bio/kirby_james_14E.html,birth,1840,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:104488005,Jean-Baptiste-Antoine Ferland,Q3163759,http://www.biographi.ca/en/bio/ferland_jean_baptiste_antoine_9E.html,birth,1805,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:104489170,William Caven,Q56281400,http://www.biographi.ca/en/bio/caven_william_13E.html,death,1904,Q172,PLACE_ON154011,Toronto,wd,high
viaf:104489307,James Ferrier,Q598786,http://www.biographi.ca/en/bio/ferrier_james_11E.html,death,1888,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:104489330,Frances E. (Frances Elizabeth) Herring,Q104439751,http://www.biographi.ca/en/bio/herring_frances_elizabeth_14E.html,death,1916,Q876122,PLACE_BC213004,New Westminster,wd,high
viaf:104489348,William Teel Baird,Q8019225,http://www.biographi.ca/en/bio/baird_william_teel_12E.html,birth,1819,Q2138,PLACE_NB036016,Fredericton,wd,high
viaf:104489348,William Teel Baird,Q8019225,http://www.biographi.ca/en/bio/baird_william_teel_12E.html,death,1897,Q2559651,PLACE_NB023014,Woodstock,wd,high
viaf:104489348,William Teel Baird,Q8019225,http://www.biographi.ca/en/bio/baird_william_teel_12E.html,burial,1897,Q2559651,PLACE_NB023014,Woodstock,wd,high
viaf:104489503,Désiré Girouard,Q3045176,http://www.biographi.ca/en/bio/girouard_desire_14E.html,death,1911,Q1930,PLACE_ON105011_1921,Ottawa,wd,high
viaf:104489767,Joseph Gibb Robertson,Q6283417,http://www.biographi.ca/en/bio/robertson_joseph_gibb_12E.html,death,1899,Q139473,PLACE_QC088005,Sherbrooke,wd,high
viaf:104489923,David Oppenheimer,Q1175974,http://www.biographi.ca/en/bio/oppenheimer_david_12E.html,death,1897,Q24639,PLACE_BC206005,Vancouver,wd,high
viaf:104490150,Louis Henry Davies Canadian politician and 6th Chief Justice of Canada (1845-1924),Q1029113,http://www.biographi.ca/en/bio/davies_louis_henry_15E.html,birth,1845,Q2127,PLACE_PE003025,Charlottetown,wd,high
viaf:104490150,Louis Henry Davies Canadian politician and 6th Chief Justice of Canada (1845-1924),Q1029113,http://www.biographi.ca/en/bio/davies_louis_henry_15E.html,death,1924,Q1930,PLACE_ON105011_1921,Ottawa,wd,high
viaf:104490166,Henry James Friel,Q4492812,http://www.biographi.ca/en/bio/friel_henry_james_9E.html,birth,1823,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:104490166,Henry James Friel,Q4492812,http://www.biographi.ca/en/bio/friel_henry_james_9E.html,death,1869,Q1930,PLACE_ON105011_1921,Ottawa,wd,high
viaf:104490262,Duncan Mcnab McEachran,Q5314524,http://www.biographi.ca/en/bio/mceachran_duncan_mcnab_15E.html,death,1924,Q3356519,PLACE_QC049013,Ormstown,wd,high
viaf:104490364,Joseph-David Déziel,Q3184219,http://www.biographi.ca/en/bio/deziel_joseph_david_11E.html,death,1882,Q139208,PLACE_QC066014,Lévis,wd,high
viaf:104490431,T.-Alfred (Thomas-Alfred) Bernier,Q7786799,http://www.biographi.ca/en/bio/bernier_thomas_alfred_13E.html,death,1908,Q1004192,PLACE_MB160012,Saint Boniface,wd,high
viaf:104490960,Edward Goff Penny,Q3048524,http://www.biographi.ca/en/bio/penny_edward_goff_11E.html,death,1881,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:104492088,J. (James) Stuart,Q7527503,http://www.biographi.ca/en/bio/stuart_james_8E.html,death,1853,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:104492543,Edward Bowen,Q5341965,http://www.biographi.ca/en/bio/bowen_edward_9E.html,death,1866,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:104493217,Philéas Gagnon,Q18147580,http://www.biographi.ca/en/bio/gagnon_phileas_14E.html,birth,1854,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:104493217,Philéas Gagnon,Q18147580,http://www.biographi.ca/en/bio/gagnon_phileas_14E.html,death,1915,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:104493264,Charles Frederick Houghton,Q5077850,http://www.biographi.ca/en/bio/houghton_charles_frederick_12E.html,death,1898,Q2132,PLACE_BC217001,Victoria,wd,high
viaf:104493645,John Godfrey Spragge,Q20876313,http://www.biographi.ca/en/bio/spragge_john_godfrey_11E.html,death,1884,Q172,PLACE_ON154011,Toronto,wd,high
viaf:104493650,G. P. (Gilbert Prout) Girdwood,Q5560926,http://www.biographi.ca/en/bio/girdwood_gilbert_prout_14E.html,death,1917,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:104493943,Henry Sherwood,Q1607258,http://www.biographi.ca/en/bio/sherwood_henry_8E.html,birth,1807,Q4820879,PLACE_ON113001,Augusta,wd,high
viaf:104494232,J. V. (John Valentine) Ellis,Q3182637,http://www.biographi.ca/en/bio/ellis_john_valentine_14E.html,death,1913,Q203403,PLACE_NB032005,Saint John,wd,high
viaf:104496398,W. B. (William Benjamin) Wells,Q8005394,http://www.biographi.ca/en/bio/wells_william_benjamin_11E.html,birth,1809,Q4820879,PLACE_ON113001,Augusta,wd,high
viaf:104496398,W. B. (William Benjamin) Wells,Q8005394,http://www.biographi.ca/en/bio/wells_william_benjamin_11E.html,death,1881,Q172,PLACE_ON154011,Toronto,wd,high
viaf:104497928,Robert Fulford Ruttan,Q7344570,http://www.biographi.ca/en/bio/ruttan_robert_fulford_15E.html,death,1930,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:104497963,Romain-Octave Pelletier,Q1283499,http://www.biographi.ca/en/bio/pelletier_romain_octave_15E.html,birth,1843,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:104498494,Harriet Annie Wilkins,Q18911264,http://www.biographi.ca/en/bio/wilkins_harriett_annie_11E.html,death,1888,Q133116,PLACE_ON153009_1921,Hamilton,wd,high
viaf:104501441,William Wakeham,Q55824032,http://www.biographi.ca/en/bio/wakeham_william_14E.html,birth,1844,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:104501441,William Wakeham,Q55824032,http://www.biographi.ca/en/bio/wakeham_william_14E.html,death,1915,Q141903,PLACE_QC056031,Gaspé,wd,high
viaf:104501473,Joseph-Louis Painchaud,Q19629014,http://www.biographi.ca/en/bio/painchaud_joseph_1819_1855_8E.html,birth,1819,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:104504394,Pierre Petitclair,Q3386584,http://www.biographi.ca/en/bio/petitclair_pierre_8E.html,birth,1813,Q142102,PLACE_QC080010,Saint-Augustin-de-Desmaures,wd,high
