:START_ID,:END_ID,relationship_type,iou:float,from_fraction:float,to_fraction:float,year_from:int,year_to:int,:TYPE
ON009999_1851,ON072008_1861,CONTAINS,0.2685,0.2685,1.0,1851,1861,P134_continued
ON009001_1851,ON109008_1861,CONTAINS,0.0104,0.0104,1.0,1851,1861,P134_continued
ON009001_1851,ON072005_1861,SAME_AS,0.9825,0.9825,1.0,1851,1861,P134_continued
ON009004_1851,ON072015_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON010002_1851,ON073001_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON012001_1851,ON074001_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON012003_1851,ON074003_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON012005_1851,ON074008_1861,SAME_AS,0.9891,0.9891,1.0,1851,1861,P134_continued
ON012005_1851,ON074005_1861,CONTAINS,0.0109,0.0109,1.0,1851,1861,P134_continued
ON012006_1851,ON074007_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON011015_1851,ON066002_1861,CONTAINS,0.1788,0.1788,1.0,1851,1861,P134_continued
ON011015_1851,ON075009_1861,CONTAINS,0.2328,0.2328,1.0,1851,1861,P134_continued
ON011015_1851,ON066001_1861,CONTAINS,0.2872,0.2872,1.0,1851,1861,P134_continued
ON011015_1851,ON066999_1861,CONTAINS,0.3012,0.3012,1.0,1851,1861,P134_continued
ON011002_1851,ON075002_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON011013_1851,ON075015_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON013001_1851,ON076001_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON013003_1851,ON076002_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON013002_1851,ON076003_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON013005_1851,ON076005_1861,CONTAINS,0.0199,0.0199,1.0,1851,1861,P134_continued
ON013005_1851,ON076006_1861,WITHIN,0.8097,0.9801,0.8232,1851,1861,P134_continued
ON014001_1851,ON077001_1861,SAME_AS,0.9914,0.9914,1.0,1851,1861,P134_continued
ON014001_1851,ON077002_1861,CONTAINS,0.0086,0.0086,1.0,1851,1861,P134_continued
ON044005_1851,ON108002_1861,SAME_AS,0.9898,1.0,0.9898,1851,1861,P134_continued
ON015008_1851,ON078014_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON015006_1851,ON078012_1861,CONTAINS,0.0083,0.0083,1.0,1851,1861,P134_continued
ON015006_1851,ON078010_1861,SAME_AS,0.9917,0.9917,1.0,1851,1861,P134_continued
ON015001_1851,ON078001_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON016013_1851,ON079016_1861,SAME_AS,0.9974,0.9974,1.0,1851,1861,P134_continued
ON016005_1851,ON079018_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON016009_1851,ON079001_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON016015_1851,ON079005_1861,SAME_AS,0.9839,0.9839,1.0,1851,1861,P134_continued
ON016012_1851,ON079010_1861,SAME_AS,0.9958,0.9958,1.0,1851,1861,P134_continued
ON016016_1851,ON079006_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON017001_1851,ON080001_1861,CONTAINS,0.6534,0.6534,1.0,1851,1861,P134_continued
ON017001_1851,ON080011_1861,CONTAINS,0.3466,0.3466,1.0,1851,1861,P134_continued
ON017007_1851,ON080009_1861,CONTAINS,0.3247,0.3247,1.0,1851,1861,P134_continued
ON017007_1851,ON080010_1861,CONTAINS,0.6753,0.6753,1.0,1851,1861,P134_continued
ON017008_1851,ON080002_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON018002_1851,ON081002_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON019013_1851,ON082012_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON020003_1851,ON083004_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON020004_1851,ON083005_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON001003_1851,ON084006_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON022007_1851,ON085007_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON022009_1851,ON085009_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON022008_1851,ON085008_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON023009_1851,ON086004_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON023006_1851,ON086012_1861,CONTAINS,0.5209,0.5209,1.0,1851,1861,P134_continued
ON023006_1851,ON086013_1861,CONTAINS,0.4791,0.4791,1.0,1851,1861,P134_continued
ON023003_1851,ON086002_1861,SAME_AS,0.9863,0.9863,1.0,1851,1861,P134_continued
ON025009_1851,ON087004_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON024004_1851,ON088001_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON026001_1851,ON089011_1861,CONTAINS,0.4943,0.4943,1.0,1851,1861,P134_continued
ON026001_1851,ON089013_1861,CONTAINS,0.0414,0.0414,1.0,1851,1861,P134_continued
ON026001_1851,ON089012_1861,CONTAINS,0.4643,0.4643,1.0,1851,1861,P134_continued
ON046001_1851,ON111003_1861,CONTAINS,0.4387,0.4387,1.0,1851,1861,P134_continued
ON046001_1851,ON111001_1861,CONTAINS,0.2576,0.2576,1.0,1851,1861,P134_continued
ON046001_1851,ON111002_1861,CONTAINS,0.3037,0.3037,1.0,1851,1861,P134_continued
ON027010_1851,ON090006_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON027001_1851,ON090013_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON027002_1851,ON090004_1861,CONTAINS,0.0102,0.0102,1.0,1851,1861,P134_continued
ON027011_1851,ON090012_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON027007_1851,ON090008_1861,CONTAINS,0.5044,0.5044,1.0,1851,1861,P134_continued
ON027007_1851,ON090007_1861,CONTAINS,0.4956,0.4956,1.0,1851,1861,P134_continued
ON027004_1851,ON090010_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON027003_1851,ON090009_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON027005_1851,ON090011_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON028005_1851,ON091007_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON029007_1851,ON092003_1861,SAME_AS,0.9897,0.9897,1.0,1851,1861,P134_continued
ON030001_1851,ON093003_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON024008_1851,ON088009_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON031003_1851,ON094003_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON031002_1851,ON094004_1861,SAME_AS,0.9807,0.9807,1.0,1851,1861,P134_continued
ON031002_1851,ON094005_1861,CONTAINS,0.0193,0.0193,1.0,1851,1861,P134_continued
ON031004_1851,ON094006_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON031006_1851,ON094007_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON031007_1851,ON094008_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON032005_1851,ON095005_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON032007_1851,ON095006_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON033003_1851,ON096006_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON033011_1851,ON096005_1861,WITHIN,0.6485,1.0,0.6485,1851,1861,P134_continued
ON004009_1851,ON067009_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON035001_1851,ON098014_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON035007_1851,ON098017_1861,WITHIN,0.6444,0.997,0.6457,1851,1861,P134_continued
ON047001_1851,ON110001_1861,CONTAINS,0.4044,0.4044,1.0,1851,1861,P134_continued
ON047001_1851,ON110003_1861,CONTAINS,0.5956,0.5956,1.0,1851,1861,P134_continued
ON047002_1851,ON110002_1861,CONTAINS,0.5417,0.5417,1.0,1851,1861,P134_continued
ON047002_1851,ON110004_1861,CONTAINS,0.4583,0.4583,1.0,1851,1861,P134_continued
ON038002_1851,ON101005_1861,CONTAINS,0.0065,0.0065,1.0,1851,1861,P134_continued
ON038002_1851,ON101009_1861,CONTAINS,0.4868,0.4868,1.0,1851,1861,P134_continued
ON038002_1851,ON101001_1861,CONTAINS,0.0342,0.0342,1.0,1851,1861,P134_continued
ON038002_1851,ON101007_1861,CONTAINS,0.0334,0.0334,1.0,1851,1861,P134_continued
ON038002_1851,ON101008_1861,CONTAINS,0.4391,0.4391,1.0,1851,1861,P134_continued
ON038001_1851,ON101002_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON038003_1851,ON101004_1861,CONTAINS,0.0093,0.0093,1.0,1851,1861,P134_continued
ON038003_1851,ON101011_1861,SAME_AS,0.9907,0.9907,1.0,1851,1861,P134_continued
ON038007_1851,ON101006_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON041006_1851,ON104003_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON041002_1851,ON104006_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON041003_1851,ON104007_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON041005_1851,ON104008_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON044001_1851,ON108005_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON044004_1851,ON108003_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON044002_1851,ON108004_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON040007_1851,ON102006_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON039004_1851,ON103009_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON035014_1851,ON098019_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON035018_1851,ON098002_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON036002_1851,ON099004_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON036005_1851,ON099001_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON043001_1851,ON112003_1861,CONTAINS,0.1638,0.1642,0.9838,1851,1861,P134_continued
ON043001_1851,ON112001_1861,CONTAINS,0.0829,0.0829,1.0,1851,1861,P134_continued
ON043001_1851,ON112006_1861,CONTAINS,0.0711,0.0712,0.9909,1851,1861,P134_continued
ON043001_1851,ON112005_1861,CONTAINS,0.0684,0.0685,0.9946,1851,1861,P134_continued
ON043001_1851,ON112004_1861,CONTAINS,0.065,0.0651,0.9694,1851,1861,P134_continued
ON043001_1851,ON112002_1861,CONTAINS,0.1931,0.1931,1.0,1851,1861,P134_continued
ON042005_1851,ON112008_1861,CONTAINS,0.0086,0.0086,1.0,1851,1861,P134_continued
ON042005_1851,ON105012_1861,CONTAINS,0.0072,0.0072,1.0,1851,1861,P134_continued
ON042005_1851,ON105011_1861,SAME_AS,0.9836,0.9843,0.9994,1851,1861,P134_continued
ON037007_1851,ON100017_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON042001_1851,ON105001_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON042002_1851,ON105009_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON042006_1851,ON105006_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON042009_1851,ON105010_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON042007_1851,ON105004_1861,SAME_AS,0.9993,1.0,0.9993,1851,1861,P134_continued
ON030009_1851,ON093012_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON041009_1851,ON104005_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON044003_1851,ON108001_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON024010_1851,ON088004_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON045007_1851,ON109007_1861,WITHIN,0.6959,1.0,0.6959,1851,1861,P134_continued
ON045005_1851,ON109003_1861,WITHIN,0.9132,1.0,0.9132,1851,1861,P134_continued
ON020012_1851,ON083002_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON019003_1851,ON082003_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON002007_1851,ON065007_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON019005_1851,ON082009_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON020002_1851,ON083003_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
ON045009_1851,ON109007_1861,WITHIN,0.0681,1.0,0.0681,1851,1861,P134_continued
ON045008_1851,ON109003_1861,WITHIN,0.0868,1.0,0.0868,1851,1861,P134_continued
ON045010_1851,ON109007_1861,WITHIN,0.236,1.0,0.236,1851,1861,P134_continued
ON045013_1851,ON109002_1861,WITHIN,0.029,1.0,0.029,1851,1861,P134_continued
ON045011_1851,ON109004_1861,WITHIN,0.0007,1.0,0.0007,1851,1861,P134_continued
ON045012_1851,ON072013_1861,WITHIN,0.0522,1.0,0.0522,1851,1861,P134_continued
ON018011_1851,ON081010_1861,WITHIN,0.3189,1.0,0.3189,1851,1861,P134_continued
ON018009_1851,ON081010_1861,WITHIN,0.6811,1.0,0.6811,1851,1861,P134_continued
ON013008_1851,ON076006_1861,WITHIN,0.1768,1.0,0.1768,1851,1861,P134_continued
ON044006_1851,ON108002_1861,WITHIN,0.0102,1.0,0.0102,1851,1861,P134_continued
ON015010_1851,ON078002_1861,WITHIN,0.4909,1.0,0.4909,1851,1861,P134_continued
ON035002_1851,ON098017_1861,WITHIN,0.3536,0.9945,0.3543,1851,1861,P134_continued
ON035010_1851,ON098003_1861,CONTAINS,0.0302,0.0302,1.0,1851,1861,P134_continued
ON042008_1851,ON105005_1861,CONTAINS,0.0095,0.0095,1.0,1851,1861,P134_continued
ON042008_1851,ON105003_1861,SAME_AS,0.9896,0.9896,1.0,1851,1861,P134_continued
ON043002_1851,ON112007_1861,WITHIN,0.0671,1.0,0.0671,1851,1861,P134_continued
ON043004_1851,ON112003_1861,WITHIN,0.0162,1.0,0.0162,1851,1861,P134_continued
ON043007_1851,ON112004_1861,WITHIN,0.012,1.0,0.012,1851,1861,P134_continued
ON043009_1851,ON112004_1861,WITHIN,0.0065,1.0,0.0065,1851,1861,P134_continued
ON043008_1851,ON112004_1861,WITHIN,0.0122,1.0,0.0122,1851,1861,P134_continued
ON043006_1851,ON105011_1861,WITHIN,0.0,1.0,0.0,1851,1861,P134_continued
ON043003_1851,ON105011_1861,WITHIN,0.0006,1.0,0.0006,1851,1861,P134_continued
ON043005_1851,ON112005_1861,WITHIN,0.0054,1.0,0.0054,1851,1861,P134_continued
ON043010_1851,ON112006_1861,WITHIN,0.0091,1.0,0.0091,1851,1861,P134_continued
ON033002_1851,ON096005_1861,WITHIN,0.3515,1.0,0.3515,1851,1861,P134_continued
NT999999_1851,ON093007_1861,CONTAINS,0.0001,0.0001,1.0,1851,1861,P134_continued
NT999999_1851,ON084003_1861,CONTAINS,0.0,0.0,1.0,1851,1861,P134_continued
NT999999_1851,ON093999_1861,CONTAINS,0.0002,0.0002,1.0,1851,1861,P134_continued
NT999999_1851,ON072001_1861,CONTAINS,0.0001,0.0001,1.0,1851,1861,P134_continued
NT999999_1851,ON072010_1861,CONTAINS,0.0,0.0,1.0,1851,1861,P134_continued
NT999999_1851,ON084005_1861,CONTAINS,0.0001,0.0001,1.0,1851,1861,P134_continued
NT999999_1851,ON078999_1861,CONTAINS,0.0002,0.0002,1.0,1851,1861,P134_continued
NT999999_1851,ON072007_1861,CONTAINS,0.0001,0.0001,1.0,1851,1861,P134_continued
NT999999_1851,ON096999_1861,CONTAINS,0.0,0.0,1.0,1851,1861,P134_continued
NT999999_1851,ON096008_1861,CONTAINS,0.0001,0.0001,1.0,1851,1861,P134_continued
NT999999_1851,ON096018_1861,CONTAINS,0.0001,0.0001,1.0,1851,1861,P134_continued
NT999999_1851,ON096003_1861,CONTAINS,0.0,0.0,1.0,1851,1861,P134_continued
NT999999_1851,ON096002_1861,CONTAINS,0.0001,0.0001,1.0,1851,1861,P134_continued
NT999999_1851,ON100003_1861,CONTAINS,0.0,0.0,1.0,1851,1861,P134_continued
NT999999_1851,ON100010_1861,CONTAINS,0.0,0.0,1.0,1851,1861,P134_continued
NT999999_1851,ON098999_1861,CONTAINS,0.0001,0.0001,1.0,1851,1861,P134_continued
NT999999_1851,ON098011_1861,CONTAINS,0.0002,0.0002,1.0,1851,1861,P134_continued
NT999999_1851,ON107000_1861,CONTAINS,0.0065,0.0065,1.0,1851,1861,P134_continued
NT999999_1851,ON096014_1861,CONTAINS,0.0001,0.0001,1.0,1851,1861,P134_continued
NT999999_1851,ON096016_1861,CONTAINS,0.0,0.0,1.0,1851,1861,P134_continued
NT999999_1851,ON100004_1861,CONTAINS,0.0,0.0,1.0,1851,1861,P134_continued
NT999999_1851,ON100005_1861,CONTAINS,0.0,0.0,1.0,1851,1861,P134_continued
NT999999_1851,ON100012_1861,CONTAINS,0.0,0.0,1.0,1851,1861,P134_continued
NT999999_1851,ON100013_1861,CONTAINS,0.0001,0.0001,1.0,1851,1861,P134_continued
NT999999_1851,ON093014_1861,CONTAINS,0.0001,0.0001,1.0,1851,1861,P134_continued
NT999999_1851,ON100001_1861,CONTAINS,0.0,0.0,1.0,1851,1861,P134_continued
NT999999_1851,ON100009_1861,CONTAINS,0.0,0.0,1.0,1851,1861,P134_continued
NT999999_1851,ON093009_1861,CONTAINS,0.0001,0.0001,1.0,1851,1861,P134_continued
NT999999_1851,ON100999_1861,CONTAINS,0.0002,0.0002,1.0,1851,1861,P134_continued
NT999999_1851,ON106001_1861,CONTAINS,0.0,0.0,1.0,1851,1861,P134_continued
NT999999_1851,ON106002_1861,CONTAINS,0.0128,0.0128,0.9999,1851,1861,P134_continued
NL998999_1851,NL998999_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
PE997999_1851,PE997999_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
NS996999_1851,NS996999_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
NB995999_1851,NB995999_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC080999_1851,QC002008_1861,CONTAINS,0.1443,0.1443,1.0,1851,1861,P134_continued
QC080999_1851,QC002003_1861,CONTAINS,0.1183,0.1183,1.0,1851,1861,P134_continued
QC080999_1851,QC002999_1861,CONTAINS,0.4783,0.4783,1.0,1851,1861,P134_continued
QC080999_1851,QC055001_1861,CONTAINS,0.1329,0.1329,1.0,1851,1861,P134_continued
QC080999_1851,QC002001_1861,CONTAINS,0.1262,0.1262,1.0,1851,1861,P134_continued
QC080011_1851,QC002010_1861,WITHIN,0.7965,1.0,0.7965,1851,1861,P134_continued
QC078009_1851,QC004002_1861,CONTAINS,0.9192,0.9192,1.0,1851,1861,P134_continued
QC078008_1851,QC004006_1861,WITHIN,0.905,1.0,0.905,1851,1861,P134_continued
QC078011_1851,QC004008_1861,CONTAINS,0.5138,0.5138,1.0,1851,1861,P134_continued
QC062009_1851,QC032001_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC062999_1851,QC005001_1861,CONTAINS,0.2065,0.2065,1.0,1851,1861,P134_continued
QC062999_1851,QC005005_1861,CONTAINS,0.1524,0.1524,1.0,1851,1861,P134_continued
QC062999_1851,QC005003_1861,CONTAINS,0.2637,0.2637,1.0,1851,1861,P134_continued
QC062999_1851,QC005011_1861,CONTAINS,0.263,0.263,1.0,1851,1861,P134_continued
QC062010_1851,QC005018_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC062012_1851,QC005007_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC048011_1851,QC006003_1861,WITHIN,0.7892,1.0,0.7892,1851,1861,P134_continued
QC048010_1851,QC006002_1861,CONTAINS,0.4653,0.4714,0.9729,1851,1861,P134_continued
QC048010_1851,QC006006_1861,CONTAINS,0.5284,0.5286,0.9996,1851,1861,P134_continued
QC049011_1851,QC017001_1861,CONTAINS,0.5239,0.5239,1.0,1851,1861,P134_continued
QC049011_1851,QC007003_1861,CONTAINS,0.4761,0.4761,1.0,1851,1861,P134_continued
QC049007_1851,QC007001_1861,WITHIN,0.6995,1.0,0.6995,1851,1861,P134_continued
QC049006_1851,QC007004_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC049005_1851,QC007002_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC049009_1851,QC007005_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC049010_1851,QC007006_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC049999_1851,QC007999_1861,CONTAINS,0.6769,0.6769,1.0,1851,1861,P134_continued
QC049004_1851,QC007007_1861,CONTAINS,0.6761,0.6761,1.0,1851,1861,P134_continued
QC049003_1851,QC007009_1861,CONTAINS,0.448,0.448,1.0,1851,1861,P134_continued
QC050005_1851,QC008005_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC050006_1851,QC008006_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC050002_1851,QC008007_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC050003_1851,QC008008_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC050013_1851,QC008010_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC051007_1851,QC009001_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC051004_1851,QC009004_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC051002_1851,QC009005_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC051006_1851,QC009007_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC051011_1851,QC009008_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC051003_1851,QC009002_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC051005_1851,QC009009_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC051010_1851,QC009011_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC051999_1851,QC009999_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC075007_1851,QC033002_1861,CONTAINS,0.3996,0.3996,1.0,1851,1861,P134_continued
QC075007_1851,QC010003_1861,CONTAINS,0.6004,0.6004,1.0,1851,1861,P134_continued
QC052004_1851,QC011001_1861,SAME_AS,0.989,0.989,1.0,1851,1861,P134_continued
QC052004_1851,QC011002_1861,CONTAINS,0.011,0.011,1.0,1851,1861,P134_continued
QC052002_1851,QC011008_1861,CONTAINS,0.5202,0.5202,1.0,1851,1861,P134_continued
QC052002_1851,QC011005_1861,CONTAINS,0.3989,0.3989,1.0,1851,1861,P134_continued
QC052005_1851,QC011007_1861,WITHIN,0.6386,1.0,0.6386,1851,1861,P134_continued
QC082004_1851,QC058001_1861,CONTAINS,0.7466,0.7466,1.0,1851,1861,P134_continued
QC082003_1851,QC058002_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC082006_1851,QC058003_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC082005_1851,QC058005_1861,WITHIN,0.6568,1.0,0.6568,1851,1861,P134_continued
QC082002_1851,QC058007_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC052001_1851,QC011006_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC053004_1851,QC012002_1861,CONTAINS,0.2688,0.2688,1.0,1851,1861,P134_continued
QC053003_1851,QC012003_1861,CONTAINS,0.9001,0.9001,1.0,1851,1861,P134_continued
QC053006_1851,QC012007_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC053005_1851,QC012004_1861,CONTAINS,0.5099,0.5099,1.0,1851,1861,P134_continued
QC053008_1851,QC012010_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC048014_1851,QC014002_1861,WITHIN,0.6721,1.0,0.6721,1851,1861,P134_continued
QC048016_1851,QC014004_1861,CONTAINS,0.8205,0.8205,1.0,1851,1861,P134_continued
QC048017_1851,QC014005_1861,CONTAINS,0.6721,0.6721,1.0,1851,1861,P134_continued
QC074022_1851,QC015005_1861,CONTAINS,0.8082,0.8082,1.0,1851,1861,P134_continued
QC074023_1851,QC015011_1861,WITHIN,0.8968,1.0,0.8968,1851,1861,P134_continued
QC080010_1851,QC056002_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC080001_1851,QC056003_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC080008_1851,QC056009_1861,CONTAINS,0.2908,0.2908,1.0,1851,1861,P134_continued
QC080008_1851,QC056007_1861,CONTAINS,0.7092,0.7092,1.0,1851,1861,P134_continued
QC080004_1851,QC056008_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC080002_1851,QC056011_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC080003_1851,QC056012_1861,CONTAINS,0.0058,0.0058,1.0,1851,1861,P134_continued
QC080003_1851,QC056013_1861,CONTAINS,0.6703,0.6703,1.0,1851,1861,P134_continued
QC054006_1851,QC017004_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC054011_1851,QC017005_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC054018_1851,QC017003_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC054007_1851,QC017008_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC049012_1851,QC017011_1861,CONTAINS,0.4526,0.4526,1.0,1851,1861,P134_continued
QC049012_1851,QC017010_1861,CONTAINS,0.5474,0.5474,1.0,1851,1861,P134_continued
QC054010_1851,QC017009_1861,CONTAINS,0.676,0.676,1.0,1851,1861,P134_continued
QC054019_1851,QC017002_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC055006_1851,QC003007_1861,CONTAINS,0.5521,0.5521,1.0,1851,1861,P134_continued
QC056010_1851,QC019001_1861,CONTAINS,0.3598,0.3598,1.0,1851,1861,P134_continued
QC056008_1851,QC019002_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC056011_1851,QC019017_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC056002_1851,QC019007_1861,SAME_AS,1.0,1.0,1.0,1851,1861,P134_continued
QC056999_1851,QC019999_1861,CONTAINS,0.8822,0.8822,1.0,1851,1861,P134_continued
QC056999_1851,QC019010_1861,CONTAINS,0.0239,0.0239,1.0,1851,1861,P134_continued
QC048012_1851,QC021003_1861,CONTAINS,0.9497,0.9497,1.0,1851,1861,P134_continued
QC065006_1851,QC024006_1861,CONTAINS,0.0199,0.0199,1.0,1851,1861,P134_continued
QC050014_1851,QC025006_1861,CONTAINS,0.6708,0.6708,1.0,1851,1861,P134_continued
QC050014_1851,QC025005_1861,CONTAINS,0.2857,0.2857,1.0,1851,1861,P134_continued
