year_from,year_to,tcpuid_from,tcpuid_to,name_from,name_to,iou,name_similarity,len_diff,cd_name_from,cd_name_to,pr_from
1901,1911,QC199001,QC204009,"Como, Village",Como vl,1.0,79.0,6,Vaudreuil,Vaudreuil,QC
1901,1911,QC162004,QC167012,"Laurentides, Town—Ville",Laurentides t-v,1.0,79.08,8,L’Assomption,L'Assomption,QC
1901,1911,NS041004,NS039005,Big Bras d’Or,Big Bras d'Or,1.0,79.16,0,Victoria,Cape Breton N. & Victoria,NS
1901,1911,QC150013,QC155024,"Lake Megantic, Village",Lac Mégantic vl,0.9996,79.19,7,Compton,Compton,QC
1901,1911,ON102006,ON057001,Oakland,Oakland,1.0,79.23,0,"Oxford, South—Sud",Brantford,ON
1901,1911,ON080004,ON061001,Fitzroy,Fitzroy,1.0,79.23,0,"Lanark, North—Nord",Carleton,ON
1901,1911,ON080005,ON061004,Huntley,Huntley,1.0,79.23,0,"Lanark, North—Nord",Carleton,ON
1901,1911,ON106016,ON112011,"Lakefield, Village",Lakefield vl,1.0,79.33,6,"Peterborough, East—Est",Peterborough E,ON
1901,1911,ON092046,ON099169,"North Bay, Town—Ville",North Bay t-v,1.0,79.41,8,Nipissing,Nipissing,ON
1901,1911,NS027003,NS038002,"Antigonish, South—Sud",Antigonish S.,1.0,79.41,8,Antigonish,Antigonish,NS
1901,1911,NS037018,NS049044,"Lunenburg, Town—Ville",Lunenburg t-v,1.0,79.41,8,Lunenburg,Lunenburg,NS
1901,1911,NS040026,NS052030,"Liverpool, Town—Ville",Liverpool t-v,1.0,79.41,8,Shelburne & Queens,Shelburne & Queens,NS
1901,1911,NS040017,NS052032,"Shelburne, Town—Ville",Shelburne t-v,1.0,79.41,8,Shelburne & Queens,Shelburne & Queens,NS
1901,1911,NB014012,NB025012,"Woodstock, Town—Ville",Woodstock t-v,1.0,79.41,8,Carleton,Carleton,NB
1901,1911,QC145007,QC150015,"Longueuil, Town—Ville",Longueuil t-v,0.9947,79.41,8,Chambly & Verchères,Chambly & Verchères,QC
1901,1911,QC150007,QC155021,"Cookshire, Town—Ville",Cookshire t-v,1.0,79.41,8,Compton,Compton,QC
1901,1911,QC157008,QC162016,"Outremont, Town—Ville",Outremont t-v,1.0,79.41,8,Jacques-Cartier,Jacques-Cartier,QC
1901,1911,QC172004,QC177012,"Montmagny, Town—Ville",Montmagny t-v,1.0,79.41,8,Montmagny,Montmagny,QC
1901,1911,QC191010,QC196015,"Iberville, Town—Ville",Iberville t-v,1.0,79.41,8,St. Jean & Iberville,St. Jean & Iberville,QC
1901,1911,QC195004,QC200008,"Coaticook, Town—Ville",Coaticook t-v,1.0,79.41,8,Stanstead,Stanstead,QC
1901,1911,ON045004,ON088001,Dawn,Dawn,1.0,79.47,0,Bothwell,Lambton W-O,ON
1901,1911,QC178999,QC172999,NO DATA,NO DATA,1.0,79.47,0,Montréal,Maisonneuve,QC
1901,1911,ON109006,ON115006,"Marysburg, South—Sud",Marysburg S,1.0,79.68,9,Prince Edward,Prince Edward,ON
1901,1911,QC155004,QC160004,"Westmount, City—Cité",Westmount c,1.0,79.68,9,Hochelaga,Hochelaga,QC
1901,1911,QC161002,QC166007,"Laprairie, Village",Laprairie t-v,1.0,79.68,5,Laprairie & Napierville,Laprairie & Napierville,QC
1901,1911,NB021002,NB032007,"St. John, Dukis, Ward—Quartier","St. John City, Dukes ward-quartier",1.0,79.79,4,"St. John, City & Co—Cité et comté",St. John City & County,NB
1901,1911,ON044090,ON054116,"Little Current, Town—Ville",Little Current t-v,1.0,79.81,8,Algoma,Algoma E,ON
1901,1911,ON078008,ON087011,"Thedford, Village",Thedford vl,1.0,79.83,6,"Lambton, East—Est",Lambton East,ON
1901,1911,QC183001,QC188001,"Québec, Jacques-Cartier, Ward—Quartier","Québec, Jacques Cartier ward-quartier",1.0,79.93,1,"Quebec, East-Est, City—Cité",Québec Est,QC
1911,1921,MB019005,MB165017,Rapid City vl,"Rapid City, T-V",1.0,60.0,2,Marquette,Division No. 11,MB
1911,1921,AB005009,AB196022,Red Deer t-v,"Red Deer, C",1.0,60.24,1,Red Deer,Division No. 8,AB
1911,1921,QC154020,QC050005,St. Cyriac pr,Kénogami (St. Cyriac),0.9999,60.53,8,Chicoutimi & Saguenay,Chicoutimi,QC
1911,1921,QC166002,QC064007,Sault St. Louis,Indian reserves (Sault St. Louis),1.0,60.62,18,Laprairie & Napierville,Laprairie,QC
1911,1921,QC177005,QC074002,"St. Antoine, Ile aux Grues","Ile aux Grues, etc. (St. Antoine par.)",1.0,60.62,12,Montmagny,Montmagny,QC
1911,1921,QC154003,QC050002,Bagotville pr,"Bagotville, par. (St. Alphonse)",1.0,60.72,18,Chicoutimi & Saguenay,Chicoutimi,QC
1911,1921,QC154019,QC050011,St. Charles pr,St. Charles Borromée (Bourget),1.0,60.72,16,Chicoutimi & Saguenay,Chicoutimi,QC
1911,1921,QC146005,QC042001,St. Étienne de Beaumont,Beaumont (St. Etienne),1.0,61.11,1,Bellechasse,Bellechasse,QC
1911,1921,SK208026,SK187023,Lloydminster t-v,"Lloydminster (pt), T-V",1.0,61.35,6,Battleford,Division No. 17,SK
1911,1921,ON099125,ON146101,Rathburne,Rathbone,1.0,61.4,1,Nipissing,Sudbury,ON
1911,1921,NS045038,NS011023,Upper Musquodoboit,Musquodoboit Upper,1.0,61.67,0,Halifax City & County,Halifax,NS
1911,1921,QC145008,QC041007,Salaberry de Valleyfield t-v,"Valleyfield (Salaberry de), C",1.0,61.93,1,Beauharnois,Beauharnois,QC
1911,1921,NS046001,NS012001,Avondale,Avondale (Newport Sounding),1.0,62.0,19,Hants,Hants,NS
1911,1921,QC195002,QC091008,Notre-Dame,St. Hyacinthe (Notre Dame de),1.0,62.31,19,St. Hyacinthe,St. Hyacinthe,QC
1911,1921,QC192015,QC099010,St. Jacques,St. Jacques le Majeur,1.0,62.41,10,Richmond & Wolfe,Wolfe,QC
1911,1921,QC186019,QC080033,St. Marc,"St. Marc des Carrières, VL",1.0,62.94,18,Portneuf,Portneuf,QC
1911,1921,NS045004,NS011004,Cole Harbour,Cole Harbour (Imperial),0.9945,63.0,11,Halifax City & County,Halifax,NS
1911,1921,QC150007,QC098001,Beloeil pr,Belœil,1.0,63.04,4,Chambly & Verchères,Verchères,QC
1911,1921,QC154058,QC086036,Natashquan,Canton Natashkuan,0.9968,63.22,7,Chicoutimi & Saguenay,Saguenay,QC
1911,1921,SK207009,SK172021,Weyburn t-v,"Weyburn, C",1.0,63.33,1,Assiniboia,Division No. 2,SK
1911,1921,SK208027,SK186026,North Battleford t-v,"North Battleford, C",1.0,63.43,1,Battleford,Division No. 16,SK
1911,1921,QC147001,QC043001,Berthier,Berthier (Ste. Geneviève),1.0,63.94,17,Berthier,Berthier,QC
1911,1921,NS039008,NS020007,Cape North,Cape N.,1.0,63.96,3,Cape Breton N. & Victoria,Victoria,NS
1911,1921,ON054095,ON148176,Thornloe,Thornelow,1.0,63.96,1,Algoma E,Timiskaming,ON
1911,1921,QC164007,QC061007,St. Denis,St. Denis de la Bouteillerie,1.0,64.05,19,Kamouraska,Kamouraska,QC
1911,1921,QC177010,QC074012,St. Pierre,St. Pierre de la Rivière du Sud,1.0,64.15,21,Montmagny,Montmagny,QC
1911,1921,SK211003,SK177025,Cacon t-v,"Caron, T-V",1.0,64.4,1,Moosejaw,Division No. 7,SK
1911,1921,QC168019,QC076049,Ste. Rose vl,"Ste. Rose, T-V",1.0,64.52,2,Laval,Montréal & Jésus Islands—Iles,QC
1911,1921,ON054027,ON148053,Doloro,Deloro,1.0,64.65,0,Algoma E,Timiskaming,ON
1911,1921,SK210014,SK179028,Pelly vl,"Pelley, VL",1.0,64.83,2,Mackenzie,Division No. 9,SK
1911,1921,SK211006,SK178025,Swift Current t-v,"Swift Current, C",1.0,64.85,1,Moosejaw,Division No. 8,SK
1911,1921,QC205025,QC057016,Maniwaki vl,Maniwaki,1.0,64.95,3,Wright,Hull,QC
1911,1921,NS044006,NS010006,Forks,Glenelg (Forks),1.0,65.0,10,Guysborough,Guysborough,NS
1911,1921,QC147012,QC043002,Visitation (Ile Dupas),Ile Dupas (Visitation),1.0,65.0,0,Berthier,Berthier,QC
1911,1921,QC201002,QC095002,Cacouna,Cacouna (St. Georges),1.0,65.0,14,Témiscouata,Témiscouata,QC
1911,1921,SK210003,SK179018,Canor t-v,"Canora, T-V",1.0,65.61,2,Mackenzie,Division No. 9,SK
1911,1921,QC151002,QC047002,La Visitation de Champlain,Champlain (La Visitation),0.9917,65.69,1,Champlain,Champlain,QC
1911,1921,QC151017,QC047020,St. Stanislas,St. Stanislas de la Rivière des Envies,0.9924,65.69,25,Champlain,Champlain,QC
1911,1921,QC154065,QC086007,Sacré-Coeur pr. & Labrosse tp.,Sacré Cœur de Jésus & Labrosse tp.-ct.,1.0,65.96,8,Chicoutimi & Saguenay,Saguenay,QC
1911,1921,QC193007,QC084012,Rimouski,St. Germain de Rimouski,1.0,66.13,15,Rimouski,Rimouski,QC
1911,1921,QC168002,QC076006,Rivière des Prairies,"Rivière des Prairies, par.",1.0,66.16,6,Laval,Montréal & Jésus Islands—Iles,QC
1911,1921,ON118010,ON105012,Eastview vl,"Eastview, T-V",1.0,66.33,2,Russell,Carleton,ON
1911,1921,QC168006,QC076043,St. François de Sales,"St. François de Sales, par.",1.0,66.54,6,Laval,Montréal & Jésus Islands—Iles,QC
1911,1921,MB019003,MB165015,Birtle t-v,"Birtle, T-V",1.0,66.67,1,Marquette,Division No. 11,MB
1911,1921,ON054007,ON127004,Bidwell,BidweIl,1.0,66.67,0,Algoma E,Manitoulin,ON
1911,1921,ON054117,ON146133,Massey t-v,"Massey, T-V",1.0,66.67,1,Algoma E,Sudbury,ON
1911,1921,ON085001,ON121003,Dover E } Dover W-O,Dover E & W,1.0,66.67,8,Kent W-O,Kent,ON
1911,1921,ON085009,ON121017,Tilbury t-v part,"Tilbury (pt), T-V",1.0,66.67,1,Kent W-O,Kent,ON
1911,1921,QC144020,QC055003,Ste. Martine de Courcelle,Courcelles (Ste. Martine de Courcelles),1.0,66.69,14,Beauce,Frontenac,QC
1911,1921,QC154001,QC063001,Albanel pr,Albanel,1.0,66.74,3,Chicoutimi & Saguenay,Lac St. Jean,QC
1911,1921,SK209004,SK185028,Humbolt t-v,"Humboldt, T-V",1.0,66.78,2,Humboldt,Division No. 15,SK
1911,1921,QC201024,QC095031,Cacouna vl,"Cacouna (St. Georges de), VL",0.9995,66.84,18,Témiscouata,Témiscouata,QC
1911,1921,SK213004,SK175022,Fleming t-v,"Fleming, T-V",1.0,66.96,1,Qu'Appelle,Division No. 5,SK
1911,1921,SK213005,SK176024,Francis t-v,"Francis, T-V",1.0,66.96,1,Qu'Appelle,Division No. 6,SK
1911,1921,SK213010,SK175028,Wapella t-v,"Wapella, T-V",1.0,66.96,1,Qu'Appelle,Division No. 5,SK
1911,1921,ON054119,ON146135,Webbwood t-v,"Webbwood, T-V",1.0,67.2,1,Algoma E,Sudbury,ON
1911,1921,SK213007,SK175026,Moosomin t-v,"Moosomin, T-V",1.0,67.2,1,Qu'Appelle,Division No. 5,SK
1911,1921,SK213012,SK175030,Wolseley t-v,"Wolseley, T-V",1.0,67.2,1,Qu'Appelle,Division No. 5,SK
1911,1921,NS049036,NS015036,Rose Bay,Rose Bay (Cross Roads),1.0,67.33,14,Lunenburg,Lunenburg,NS
1911,1921,QC177008,QC074009,St. François,St. François de la Rivière du Sud,1.0,67.33,21,Montmagny,Montmagny,QC
1911,1921,MB019004,MB165016,Minnedosa t-v,"Minnedosa, T-V",1.0,67.41,1,Marquette,Division No. 11,MB
1911,1921,SK213003,SK175021,Broadview t-v,"Broadview, T-V",1.0,67.41,1,Qu'Appelle,Division No. 5,SK
1911,1921,SK213009,SK176029,Sintaluta t-v,"Sintaluta, T-V",1.0,67.41,1,Qu'Appelle,Division No. 6,SK
1911,1921,SK213011,SK175029,Whitewood t-v,"Whitewood, T-V",1.0,67.41,1,Qu'Appelle,Division No. 5,SK
1911,1921,MB020007,MB160011,Portage la Prairie t-v,"Portage la Prairie, C",1.0,67.49,1,Portage La Prairie,Division No. 6,MB
1911,1921,ON054114,ON146131,Chelmsford t-v,"Chelmsford, T-V",1.0,67.59,1,Algoma E,Sudbury,ON
1911,1921,SK213008,SK176027,Qu'Appelle t-v,"Qu'Appelle, T-V",1.0,67.59,1,Qu'Appelle,Division No. 6,SK
1911,1921,BC011005,BC209003,Yale pt,Yale (pt),0.9921,67.68,2,New Westminster,Fraser Valley,BC
1911,1921,SK213006,SK176025,Indian Head t-v,"Indian Head, T-V",1.0,67.74,1,Qu'Appelle,Division No. 6,SK
1911,1921,QC145003,QC041003,St. Étienne,St. Etienne de Beauharnois,1.0,67.84,15,Beauharnois,Beauharnois,QC
1911,1921,SK210010,SK179038,Togo vl,"Togo, VL",1.0,67.94,1,Mackenzie,Division No. 9,SK
1911,1921,QC196002,QC059003,St. Athanase,St. Athanase de Bleury,1.0,68.03,10,St. Jean & Iberville,Iberville,QC
1911,1921,QC171011,QC068001,St. Jean Deschaillons,Deschaillons (St. Jean),1.0,68.18,2,Lotbinière,Lotbinière,QC
1911,1921,QC154033,QC063022,St. Louis de Métabetchouan pr,St. Louis Metabetchouan,0.9925,68.32,6,Chicoutimi & Saguenay,Lac St. Jean,QC
1911,1921,ON099052,ON146036,Dunnett,Dunnet,1.0,68.37,1,Nipissing,Sudbury,ON
1911,1921,SK210013,SK180034,Margo vl,"Margo, VL",1.0,68.38,1,Mackenzie,Division No. 10,SK
1911,1921,SK210008,SK179032,Sheho vl,"Sheho, VL",1.0,68.49,1,Mackenzie,Division No. 9,SK
1911,1921,QC173002,QC069003,Louiseville,Louiseville (Rivière du Loup),1.0,68.5,18,Maskinongé,Maskinongé,QC
1911,1921,QC154006,QC050008,Grande Baie pr. & Boileau tp. & Ferland tp.,"St. Alexis de la Grande Baie, par. (Boileau & Ferland tp.—ct.)",1.0,68.69,19,Chicoutimi & Saguenay,Chicoutimi,QC
1911,1921,SK208028,SK183028,Scott t-v,"Scott, T-V",1.0,68.72,1,Battleford,Division No. 13,SK
1911,1921,SK214009,SK176030,Strassburg t-v,"Strasbourg, T-V",1.0,68.76,1,Regina,Division No. 6,SK
1911,1921,QC199002,QC089001,St. Ignace,Côteau du Lac (St. Ignace),0.9895,68.89,16,Soulanges,Soulanges,QC
1911,1921,SK208029,SK183030,Wilkie t-v,"Wilkie, T-V",1.0,69.07,1,Battleford,Division No. 13,SK
1911,1921,QC193030,QC070018,St. Octave de Métis,St. Octave de Métis S.,1.0,69.16,3,Rimouski,Matane,QC
1911,1921,SK210011,SK180024,Hubbard vl,"Hubbard, VL",1.0,69.17,1,Mackenzie,Division No. 10,SK
1911,1921,ON113008,ON138017,Peterborough c } Ashburnham vl,"Peterborough, C",1.0,69.27,15,Peterborough W-O,Peterborough,ON
1911,1921,SK209008,SK180019,Watson t-v,"Watson, T-V",1.0,69.28,1,Humboldt,Division No. 10,SK
1911,1921,NS037018,NS004003,Middleton,Brooklyn E. (Middleton),1.0,69.38,14,Annapolis,Annapolis,NS
1911,1921,QC204007,QC097006,Vaudreuil,St. Michel de Vaudreuil,0.9815,69.38,14,Vaudreuil,Vaudreuil,QC
1911,1921,QC201015,QC095017,St. François-Xavier & St. Hubert,St. Hubert & St. François Xavier,1.0,69.38,0,Témiscouata,Témiscouata,QC
1911,1921,QC193004,QC070003,Notre-Dame de Macnider,Notre Dame de McNider,1.0,69.4,1,Rimouski,Matane,QC
1911,1921,QC144012,QC040001,St. Georges,Aubert Gallion (St. Georges),1.0,69.49,17,Beauce,Beauce,QC
1911,1921,AB003007,AB192019,Nanton t-v,"Nanton, T-V",1.0,69.52,1,Macleod,Division No. 4,AB
1911,1921,QC154034,QC050016,St. Louis Nazaire pr,St. Louis Nazaire (Taché tp.—ct.),1.0,69.54,13,Chicoutimi & Saguenay,Chicoutimi,QC
1911,1921,SK209005,SK181024,Lanigan t-v,"Lanigan, T-V",1.0,69.57,1,Humboldt,Division No. 11,SK
1911,1921,SK209006,SK181025,Nokomis t-v,"Nokomis, T-V",1.0,69.57,1,Humboldt,Division No. 11,SK
1911,1921,SK209007,SK181028,Watrous t-v,"Watrous, T-V",1.0,69.57,1,Humboldt,Division No. 11,SK
1911,1921,SK210004,SK179020,Yorkton t-v,"Yorkton, T-V",1.0,69.57,1,Mackenzie,Division No. 9,SK
1911,1921,SK210005,SK179022,Buchanan vl,"Buchanan, VL",1.0,69.57,1,Mackenzie,Division No. 9,SK
1911,1921,SK210009,SK179037,Theodore vl,"Theodore, VL",1.0,69.57,1,Mackenzie,Division No. 9,SK
1911,1921,SK210012,SK179026,Invermay vl,"Invermay, VL",1.0,69.57,1,Mackenzie,Division No. 9,SK
1911,1921,QC170007,QC067009,Ste. Louise,Ste. Louise des Aulnaies,1.0,69.71,13,L'Islet,L'IsIet,QC
1911,1921,AB003006,AB190025,Macleod t-v,"Macleod, T-V",1.0,69.81,1,Macleod,Division No. 2,AB
1911,1921,AB003008,AB192020,Okotoks t-v,"Okotoks, T-V",1.0,69.81,1,Macleod,Division No. 4,AB
1911,1921,SK209003,SK181021,Davidson t-v,"Davidson, T-V",1.0,69.81,1,Humboldt,Division No. 11,SK
1911,1921,SK210016,SK179035,Stornoway vl,"Stornoway, VL",1.0,69.81,1,Mackenzie,Division No. 9,SK
1911,1921,SK208025,SK182021,Battleford t-v,"Battleford, T-V",1.0,69.99,1,Battleford,Division No. 12,SK
1911,1921,ON054004,ON146006,Baldwin,Baldwin,1.0,70.0,0,Algoma E,Sudbury,ON
1911,1921,ON054016,ON146019,Cartier,Cartier,1.0,70.0,0,Algoma E,Sudbury,ON
1911,1921,ON054017,ON146022,Chapleau,Chapleau,0.9884,70.0,0,Algoma E,Sudbury,ON
1911,1921,ON054022,ON146028,Creighton,Creighton,1.0,70.0,0,Algoma E,Sudbury,ON
1911,1921,ON054025,ON146031,Denison,Denison,1.0,70.0,0,Algoma E,Sudbury,ON
1911,1921,ON054028,ON146033,Dowling,Dowling,1.0,70.0,0,Algoma E,Sudbury,ON
1911,1921,ON054029,ON146034,Drury,Drury,0.9999,70.0,0,Algoma E,Sudbury,ON
1911,1921,ON054035,ON146042,Foster,Foster,1.0,70.0,0,Algoma E,Sudbury,ON
1911,1921,ON054039,ON146047,Gough,Gough,1.0,70.0,0,Algoma E,Sudbury,ON
1911,1921,ON054041,ON146049,Graham,Graham,0.9998,70.0,0,Algoma E,Sudbury,ON
1911,1921,ON054044,ON146055,Harrow,Harrow,1.0,70.0,0,Algoma E,Sudbury,ON
1911,1921,ON054046,ON146061,Hess,Hess,1.0,70.0,0,Algoma E,Sudbury,ON
1911,1921,ON054054,ON146074,Lorne,Lorne,1.0,70.0,0,Algoma E,Sudbury,ON
1911,1921,ON054055,ON146076,Louise,Louise,1.0,70.0,0,Algoma E,Sudbury,ON
1911,1921,ON054057,ON146077,Lumsden,Lumsden,1.0,70.0,0,Algoma E,Sudbury,ON
1911,1921,ON054058,ON146081,MacKinnon,Mackinnon,1.0,70.0,0,Algoma E,Sudbury,ON
1911,1921,ON054059,ON146087,May,May,1.0,70.0,0,Algoma E,Sudbury,ON
1911,1921,ON054065,ON146093,Nairn,Nairn,1.0,70.0,0,Algoma E,Sudbury,ON
1911,1921,ON054078,ON146103,Rayside,Rayside,1.0,70.0,0,Algoma E,Sudbury,ON
1911,1921,ON054083,ON146105,Salter,Salter,1.0,70.0,0,Algoma E,Sudbury,ON
1911,1921,ON054085,ON146110,Shakespeare,Shakespeare,1.0,70.0,0,Algoma E,Sudbury,ON
1911,1921,ON054089,ON146112,Snider,Snider,1.0,70.0,0,Algoma E,Sudbury,ON
1911,1921,ON054098,ON146120,Trill,Trill,1.0,70.0,0,Algoma E,Sudbury,ON
1911,1921,ON054101,ON146124,Waters,Waters,1.0,70.0,0,Algoma E,Sudbury,ON
1911,1921,ON129029,ON116018,Snowden,Snowdon,1.0,70.0,0,Victoria,Haliburton,ON
1911,1921,QC152006,QC048006,Ste. Agnès,Ste. Agnès de Mont Murray,1.0,70.0,15,Charlevoix,Charlevoix,QC
1911,1921,QC152007,QC048007,St. Fidèle,St. Fidèle de Mont Murray,1.0,70.0,15,Charlevoix,Charlevoix,QC
1911,1921,QC163008,QC060009,Ste. Émilie,Ste. Emélie de l'Energie,1.0,70.0,13,Joliette,Joliette,QC
1911,1921,SK210015,SK179033,Springside vl,"Springside, VL",1.0,70.02,1,Mackenzie,Division No. 9,SK
1911,1921,AB003004,AB190021,Claresholm t-v,"Claresholm, T-V",1.0,70.44,1,Macleod,Division No. 2,AB
1911,1921,AB003005,AB192018,High River t-v,"High River, T-V",1.0,70.44,1,Macleod,Division No. 4,AB
1911,1921,QC164001,QC061001,Mont Carmel,Mont Carmel (Notre Dame du),1.0,70.53,16,Kamouraska,Kamouraska,QC
1911,1921,QC195004,QC091003,St. Bernard,St. Bernard de Michaudville,1.0,70.53,16,St. Hyacinthe,St. Hyacinthe,QC
1911,1921,QC154045,QC063029,Hébertville station vl,"Hébertville Stn, VL",1.0,70.55,3,Chicoutimi & Saguenay,Lac St. Jean,QC
1911,1921,QC205022,QC057029,Hull c,"Hull, C",1.0,70.62,1,Wright,Hull,QC
1911,1921,NS037008,NS004018,Dalhousie,Morse Road (Dalhousie),1.0,70.65,13,Annapolis,Annapolis,NS
1911,1921,QC148008,QC044009,Matapédia,Matapédia (St. Alexis),1.0,70.65,13,Bonaventure,Bonaventure,QC
1911,1921,ON080007,ON118013,Marmora,Marmora & Lake,0.9957,70.67,7,Hastings W-O,Hastings,ON
1911,1921,QC166008,QC077001,St. Cyprien,St. Cyprien de Léry,1.0,70.75,8,Laprairie & Napierville,Napierville,QC
1911,1921,QC200001,QC090001,Barford,Barford (N. & S.),1.0,70.83,10,Stanstead,Stanstead,QC
1911,1921,AB003009,AB190027,Pincher Creek t-v,"Pincher Creek, T-V",1.0,70.86,1,Macleod,Division No. 2,AB
1911,1921,NS043017,NS009020,Sandy Cove,Sandy Cove & Centreville,1.0,71.18,14,Digby,Digby,NS
1911,1921,QC155004,QC051004,Clifton E. & Clifton W-O,Clifton E.,0.9986,71.18,14,Compton,Compton,QC
1911,1921,QC169002,QC066001,Notre-Dame du Perpétuel Secours,Notre Dame de Charny,1.0,71.18,11,Lévis,Lévis,QC
1911,1921,BC012002,BC216002,Vancouver S,South Vancouver,1.0,71.22,4,Vancouver City,Vancouver South,BC
1911,1921,BC008007,BC214004,Prince Rupert c,"Prince Rupert, C",1.0,71.27,1,Comox-Atlin,Skeena,BC
1911,1921,QC154016,QC063011,St. André pr,"St. André, par.",1.0,71.31,3,Chicoutimi & Saguenay,Lac St. Jean,QC
1911,1921,QC154037,QC063025,St. Prime pr,"St. Prime, par.",1.0,71.31,3,Chicoutimi & Saguenay,Lac St. Jean,QC
1911,1921,AB005007,AB194029,Olds t-v,"Olds, T-V",1.0,71.34,1,Red Deer,Division No. 6,AB
1911,1921,QC193042,QC070026,St. Moïse vl,"St. Moïse, VL",1.0,71.49,1,Rimouski,Matane,QC
1911,1921,NS053002,NS021003,Argyle Head,Argyle Head & Lower Argyle,1.0,71.62,15,Yarmouth,Yarmouth,NS
1911,1921,ON099163,ON146132,Copper Cliff t-v,"Copper Cliff, T-V",1.0,71.63,1,Nipissing,Sudbury,ON
1911,1921,ON068015,ON110026,Tilbury t-v part,"Tilbury (pt), T-V",1.0,71.67,1,Essex S,Essex,ON
1911,1921,QC160004,QC076016,Westmount c,"Westmount, C",1.0,71.69,1,Hochelaga,Montréal & Jésus Islands—Iles,QC
1911,1921,QC154028,QC063018,St. Gédéon pr,"St. Gédéon, par.",0.9859,71.85,3,Chicoutimi & Saguenay,Lac St. Jean,QC
1911,1921,QC193040,QC070021,Petit Métis vl,"Petit Métis, VL",1.0,71.87,1,Rimouski,Matane,QC
1911,1921,SK214003,SK176022,Regina c,"Regina, C",1.0,71.88,1,Regina,Division No. 6,SK
1911,1921,QC196016,QC092009,St. Jean t-v,"St. Jean, C",1.0,71.93,1,St. Jean & Iberville,St. Jean,QC
1911,1921,ON069018,ON111016,Wolfe Island,Wolfe Island & Garden Island,0.9978,72.0,16,Frontenac,Frontenac,ON
1911,1921,ON136006,ON154014,Mimico vl,"Mimico, T-V",1.0,72.0,2,York Centre,York,ON
1911,1921,ON136008,ON154017,Weston vl,"Weston, T-V",1.0,72.0,2,York Centre,York,ON
1911,1921,QC184022,QC078025,Annaville vl,"Annaville (St. Célestin), VL",1.0,72.0,16,Nicolet,Nicolet,QC
1911,1921,AB005008,AB196029,Ponoka t-v,"Ponoka, T-V",1.0,72.12,1,Red Deer,Division No. 8,AB
1911,1921,SK211002,SK177024,Moosejaw c,"Moosejaw, C",1.0,72.12,1,Moosejaw,Division No. 7,SK
1911,1921,QC150015,QC046007,Longueuil t-v,"Longueuil, C",1.0,72.15,1,Chambly & Verchères,Chambly,QC
1911,1921,SK215004,SK175024,Lemberg t-v,"Lemberg, T-V",1.0,72.17,1,Saltcoats,Division No. 5,SK
1911,1921,QC162014,QC076026,Montréal W-O t-v,"Montréal W.-O., T-V",1.0,72.18,3,Jacques-Cartier,Montréal & Jésus Islands—Iles,QC
1911,1921,SK214005,SK177026,Craik t-v,"Craik, T-V",1.0,72.32,1,Regina,Division No. 7,SK
1911,1921,QC162027,QC076035,St. Pierre aux Liens vl,"St. Pierre aux Liens, T-V",1.0,72.35,2,Jacques-Cartier,Montréal & Jésus Islands—Iles,QC
1911,1921,AB005006,AB196028,Lacombe t-v,"Lacombe, T-V",1.0,72.41,1,Red Deer,Division No. 8,AB
1911,1921,MB020006,MB164010,Neepawa t-v,"Neepawa, T-V",1.0,72.41,1,Portage La Prairie,Division No. 10,MB
1911,1921,SK215005,SK175025,Melville t-v,"Melville, T-V",1.0,72.42,1,Saltcoats,Division No. 5,SK
1911,1921,ON123121,ON120043,Dryden t-v,"Dryden, T-V",1.0,72.47,1,Thunder Bay & Rainy River,Kenora,ON
1911,1921,ON123123,ON120045,Kenora t-v,"Kenora, T-V",1.0,72.47,1,Thunder Bay & Rainy River,Kenora,ON
1911,1921,NS052001,NS019001,Barrington Head,Barrington Head & Passage,1.0,72.5,10,Shelburne & Queens,Shelburne,NS
1911,1921,SK215006,SK175027,Saltcoats t-v,"Saltcoats, T-V",1.0,72.62,1,Saltcoats,Division No. 5,SK
1911,1921,AB005004,AB194027,Didsbury t-v,"Didsbury, T-V",1.0,72.65,1,Red Deer,Division No. 6,AB
1911,1921,AB005010,AB196030,Stettler t-v,"Stettler, T-V",1.0,72.65,1,Red Deer,Division No. 8,AB
1911,1921,MB017002,MB156011,Morden t-v,"Morden, T-V",1.0,72.67,1,Lisgar,Division No. 2,MB
1911,1921,MB022011,MB163010,Selkirk t-v,"Selkirk, T-V",1.0,72.67,1,Selkirk,Division No. 9,MB
1911,1921,MB023006,MB158012,Melita t-v,"Melita, T-V",1.0,72.67,1,Souris,Division No. 4,MB
1911,1921,QC205023,QC057030,Aylmer t-v,"Aylmer, T-V",1.0,72.67,1,Wright,Hull,QC
1911,1921,QC154024,QC063016,St. Félicien pr,"St. Félicien, par.",0.9905,72.73,3,Chicoutimi & Saguenay,Lac St. Jean,QC
1911,1921,QC171014,QC068016,St. Patrice,St. Patrice de Beaurivage,0.9816,72.78,14,Lotbinière,Lotbinière,QC
1911,1921,QC201019,QC095023,St. Modeste,Ste. Modeste de Whitworth,1.0,72.78,14,Témiscouata,Témiscouata,QC
1911,1921,QC190016,QC081023,Lorette vl,"Loretteville, VL",1.0,72.79,6,Québec County,Québec,QC
1911,1921,SK211004,SK183026,Kindersley t-v,"Kindersley, T-V",1.0,72.8,1,Moosejaw,Division No. 13,SK
