observation_id:ID,:LABEL,variable_name,variable_category,value_numeric:float,value_string,unit,source_table,notes
QC138002_1871_HOUSE_XU_N,E13_Attribute_Assignment,HOUSE_XU_N,BLD,19.0,,unknown,V1T1,
QC138002_1871_HOUSE_XC_N,E13_Attribute_Assignment,HOUSE_XC_N,BLD,4.0,,unknown,V1T1,
QC138002_1871_HOUSE_XO_N,E13_Attribute_Assignment,HOUSE_XO_N,BLD,404.0,,unknown,V1T1,
QC138002_1871_POP_XF_N,E13_Attribute_Assignment,POP_XF_N,POP,423.0,,persons,V1T1,
QC138002_1871_POP_XX_N,E13_Attribute_Assignment,POP_XX_N,POP,2290.0,,persons,V1T1,
QC138002_1871_POP_MX_N,E13_Attribute_Assignment,POP_MX_N,POP,1166.0,,persons,V1T1,
QC138002_1871_POP_FX_N,E13_Attribute_Assignment,POP_FX_N,POP,1124.0,,persons,V1T1,
QC138002_1871_POP_MM_N,E13_Attribute_Assignment,POP_MM_N,POP,358.0,,persons,V1T1,
QC138002_1871_POP_FM_N,E13_Attribute_Assignment,POP_FM_N,POP,354.0,,persons,V1T1,
QC138002_1871_POP_XM_N,E13_Attribute_Assignment,POP_XM_N,POP,712.0,,persons,V1T1,
QC138002_1871_POP_MW_N,E13_Attribute_Assignment,POP_MW_N,POP,28.0,,persons,V1T1,
QC138002_1871_POP_FW_N,E13_Attribute_Assignment,POP_FW_N,POP,57.0,,persons,V1T1,
QC138002_1871_POP_XW_N,E13_Attribute_Assignment,POP_XW_N,POP,85.0,,persons,V1T1,
QC138002_1871_AGE_0to17MS_N,E13_Attribute_Assignment,AGE_0to17MS_N,AGE,780.0,,persons,V1T1,
QC138002_1871_AGE_0to17FS_N,E13_Attribute_Assignment,AGE_0to17FS_N,AGE,713.0,,persons,V1T1,
QC138002_1871_AGE_0to17XS_N,E13_Attribute_Assignment,AGE_0to17XS_N,AGE,1493.0,,persons,V1T1,
QC138003_1871_HOUSE_XI_N,E13_Attribute_Assignment,HOUSE_XI_N,BLD,53.0,,unknown,V1T1,
QC138003_1871_HOUSE_XU_N,E13_Attribute_Assignment,HOUSE_XU_N,BLD,2.0,,unknown,V1T1,
QC138003_1871_HOUSE_XC_N,E13_Attribute_Assignment,HOUSE_XC_N,BLD,1.0,,unknown,V1T1,
QC138003_1871_HOUSE_XO_N,E13_Attribute_Assignment,HOUSE_XO_N,BLD,53.0,,unknown,V1T1,
QC138003_1871_POP_XF_N,E13_Attribute_Assignment,POP_XF_N,POP,53.0,,persons,V1T1,
QC138003_1871_POP_XX_N,E13_Attribute_Assignment,POP_XX_N,POP,270.0,,persons,V1T1,
QC138003_1871_POP_MX_N,E13_Attribute_Assignment,POP_MX_N,POP,134.0,,persons,V1T1,
QC138003_1871_POP_FX_N,E13_Attribute_Assignment,POP_FX_N,POP,136.0,,persons,V1T1,
QC138003_1871_POP_MM_N,E13_Attribute_Assignment,POP_MM_N,POP,41.0,,persons,V1T1,
QC138003_1871_POP_FM_N,E13_Attribute_Assignment,POP_FM_N,POP,40.0,,persons,V1T1,
QC138003_1871_POP_XM_N,E13_Attribute_Assignment,POP_XM_N,POP,81.0,,persons,V1T1,
QC138003_1871_POP_MW_N,E13_Attribute_Assignment,POP_MW_N,POP,5.0,,persons,V1T1,
QC138003_1871_POP_FW_N,E13_Attribute_Assignment,POP_FW_N,POP,8.0,,persons,V1T1,
QC138003_1871_POP_XW_N,E13_Attribute_Assignment,POP_XW_N,POP,13.0,,persons,V1T1,
QC138003_1871_AGE_0to17MS_N,E13_Attribute_Assignment,AGE_0to17MS_N,AGE,88.0,,persons,V1T1,
QC138003_1871_AGE_0to17FS_N,E13_Attribute_Assignment,AGE_0to17FS_N,AGE,88.0,,persons,V1T1,
QC138003_1871_AGE_0to17XS_N,E13_Attribute_Assignment,AGE_0to17XS_N,AGE,176.0,,persons,V1T1,
QC138004_1871_ARE_XX_A,E13_Attribute_Assignment,ARE_XX_A,AGR,34800.0,,unknown,V1T1,
QC138004_1871_HOUSE_XI_N,E13_Attribute_Assignment,HOUSE_XI_N,BLD,225.0,,unknown,V1T1,
QC138004_1871_HOUSE_XU_N,E13_Attribute_Assignment,HOUSE_XU_N,BLD,18.0,,unknown,V1T1,
QC138004_1871_HOUSE_XC_N,E13_Attribute_Assignment,HOUSE_XC_N,BLD,3.0,,unknown,V1T1,
QC138004_1871_HOUSE_XO_N,E13_Attribute_Assignment,HOUSE_XO_N,BLD,225.0,,unknown,V1T1,
QC138004_1871_POP_XF_N,E13_Attribute_Assignment,POP_XF_N,POP,229.0,,persons,V1T1,
QC138004_1871_POP_XX_N,E13_Attribute_Assignment,POP_XX_N,POP,1398.0,,persons,V1T1,
QC138004_1871_POP_MX_N,E13_Attribute_Assignment,POP_MX_N,POP,703.0,,persons,V1T1,
QC138004_1871_POP_FX_N,E13_Attribute_Assignment,POP_FX_N,POP,695.0,,persons,V1T1,
QC138004_1871_POP_MM_N,E13_Attribute_Assignment,POP_MM_N,POP,220.0,,persons,V1T1,
QC138004_1871_POP_FM_N,E13_Attribute_Assignment,POP_FM_N,POP,220.0,,persons,V1T1,
QC138004_1871_POP_XM_N,E13_Attribute_Assignment,POP_XM_N,POP,440.0,,persons,V1T1,
QC138004_1871_POP_MW_N,E13_Attribute_Assignment,POP_MW_N,POP,7.0,,persons,V1T1,
QC138004_1871_POP_FW_N,E13_Attribute_Assignment,POP_FW_N,POP,24.0,,persons,V1T1,
QC138004_1871_POP_XW_N,E13_Attribute_Assignment,POP_XW_N,POP,31.0,,persons,V1T1,
QC138004_1871_AGE_0to17MS_N,E13_Attribute_Assignment,AGE_0to17MS_N,AGE,476.0,,persons,V1T1,
QC138004_1871_AGE_0to17FS_N,E13_Attribute_Assignment,AGE_0to17FS_N,AGE,451.0,,persons,V1T1,
QC138004_1871_AGE_0to17XS_N,E13_Attribute_Assignment,AGE_0to17XS_N,AGE,927.0,,persons,V1T1,
QC138005_1871_ARE_XX_A,E13_Attribute_Assignment,ARE_XX_A,AGR,1000.0,,unknown,V1T1,
QC138005_1871_HOUSE_XI_N,E13_Attribute_Assignment,HOUSE_XI_N,BLD,120.0,,unknown,V1T1,
QC138005_1871_HOUSE_XU_N,E13_Attribute_Assignment,HOUSE_XU_N,BLD,2.0,,unknown,V1T1,
QC138005_1871_HOUSE_XC_N,E13_Attribute_Assignment,HOUSE_XC_N,BLD,5.0,,unknown,V1T1,
QC138005_1871_HOUSE_XO_N,E13_Attribute_Assignment,HOUSE_XO_N,BLD,120.0,,unknown,V1T1,
QC138005_1871_POP_XF_N,E13_Attribute_Assignment,POP_XF_N,POP,135.0,,persons,V1T1,
QC138005_1871_POP_XX_N,E13_Attribute_Assignment,POP_XX_N,POP,715.0,,persons,V1T1,
QC138005_1871_POP_MX_N,E13_Attribute_Assignment,POP_MX_N,POP,359.0,,persons,V1T1,
QC138005_1871_POP_FX_N,E13_Attribute_Assignment,POP_FX_N,POP,356.0,,persons,V1T1,
QC138005_1871_POP_MM_N,E13_Attribute_Assignment,POP_MM_N,POP,112.0,,persons,V1T1,
QC138005_1871_POP_FM_N,E13_Attribute_Assignment,POP_FM_N,POP,112.0,,persons,V1T1,
QC138005_1871_POP_XM_N,E13_Attribute_Assignment,POP_XM_N,POP,224.0,,persons,V1T1,
QC138005_1871_POP_MW_N,E13_Attribute_Assignment,POP_MW_N,POP,5.0,,persons,V1T1,
QC138005_1871_POP_FW_N,E13_Attribute_Assignment,POP_FW_N,POP,19.0,,persons,V1T1,
QC138005_1871_POP_XW_N,E13_Attribute_Assignment,POP_XW_N,POP,24.0,,persons,V1T1,
QC138005_1871_AGE_0to17MS_N,E13_Attribute_Assignment,AGE_0to17MS_N,AGE,242.0,,persons,V1T1,
QC138005_1871_AGE_0to17FS_N,E13_Attribute_Assignment,AGE_0to17FS_N,AGE,225.0,,persons,V1T1,
QC138005_1871_AGE_0to17XS_N,E13_Attribute_Assignment,AGE_0to17XS_N,AGE,467.0,,persons,V1T1,
QC138006_1871_ARE_XX_A,E13_Attribute_Assignment,ARE_XX_A,AGR,45900.0,,unknown,V1T1,
QC138006_1871_HOUSE_XI_N,E13_Attribute_Assignment,HOUSE_XI_N,BLD,380.0,,unknown,V1T1,
QC138006_1871_HOUSE_XU_N,E13_Attribute_Assignment,HOUSE_XU_N,BLD,10.0,,unknown,V1T1,
QC138006_1871_HOUSE_XC_N,E13_Attribute_Assignment,HOUSE_XC_N,BLD,5.0,,unknown,V1T1,
QC138006_1871_HOUSE_XO_N,E13_Attribute_Assignment,HOUSE_XO_N,BLD,380.0,,unknown,V1T1,
QC138006_1871_POP_XF_N,E13_Attribute_Assignment,POP_XF_N,POP,387.0,,persons,V1T1,
QC138006_1871_POP_XX_N,E13_Attribute_Assignment,POP_XX_N,POP,2354.0,,persons,V1T1,
QC138006_1871_POP_MX_N,E13_Attribute_Assignment,POP_MX_N,POP,1207.0,,persons,V1T1,
QC138006_1871_POP_FX_N,E13_Attribute_Assignment,POP_FX_N,POP,1147.0,,persons,V1T1,
QC138006_1871_POP_MM_N,E13_Attribute_Assignment,POP_MM_N,POP,381.0,,persons,V1T1,
QC138006_1871_POP_FM_N,E13_Attribute_Assignment,POP_FM_N,POP,381.0,,persons,V1T1,
QC138006_1871_POP_XM_N,E13_Attribute_Assignment,POP_XM_N,POP,762.0,,persons,V1T1,
QC138006_1871_POP_MW_N,E13_Attribute_Assignment,POP_MW_N,POP,29.0,,persons,V1T1,
QC138006_1871_POP_FW_N,E13_Attribute_Assignment,POP_FW_N,POP,40.0,,persons,V1T1,
QC138006_1871_POP_XW_N,E13_Attribute_Assignment,POP_XW_N,POP,69.0,,persons,V1T1,
QC138006_1871_AGE_0to17MS_N,E13_Attribute_Assignment,AGE_0to17MS_N,AGE,797.0,,persons,V1T1,
QC138006_1871_AGE_0to17FS_N,E13_Attribute_Assignment,AGE_0to17FS_N,AGE,726.0,,persons,V1T1,
QC138006_1871_AGE_0to17XS_N,E13_Attribute_Assignment,AGE_0to17XS_N,AGE,1523.0,,persons,V1T1,
QC138007_1871_ARE_XX_A,E13_Attribute_Assignment,ARE_XX_A,AGR,600.0,,unknown,V1T1,
QC138007_1871_HOUSE_XI_N,E13_Attribute_Assignment,HOUSE_XI_N,BLD,82.0,,unknown,V1T1,
QC138007_1871_HOUSE_XU_N,E13_Attribute_Assignment,HOUSE_XU_N,BLD,1.0,,unknown,V1T1,
QC138007_1871_HOUSE_XC_N,E13_Attribute_Assignment,HOUSE_XC_N,BLD,3.0,,unknown,V1T1,
QC138007_1871_HOUSE_XO_N,E13_Attribute_Assignment,HOUSE_XO_N,BLD,82.0,,unknown,V1T1,
QC138007_1871_POP_XF_N,E13_Attribute_Assignment,POP_XF_N,POP,107.0,,persons,V1T1,
QC138007_1871_POP_XX_N,E13_Attribute_Assignment,POP_XX_N,POP,621.0,,persons,V1T1,
QC138007_1871_POP_MX_N,E13_Attribute_Assignment,POP_MX_N,POP,338.0,,persons,V1T1,
QC138007_1871_POP_FX_N,E13_Attribute_Assignment,POP_FX_N,POP,283.0,,persons,V1T1,
QC138007_1871_POP_MM_N,E13_Attribute_Assignment,POP_MM_N,POP,101.0,,persons,V1T1,
QC138007_1871_POP_FM_N,E13_Attribute_Assignment,POP_FM_N,POP,101.0,,persons,V1T1,
QC138007_1871_POP_XM_N,E13_Attribute_Assignment,POP_XM_N,POP,202.0,,persons,V1T1,
QC138007_1871_POP_MW_N,E13_Attribute_Assignment,POP_MW_N,POP,3.0,,persons,V1T1,
QC138007_1871_POP_FW_N,E13_Attribute_Assignment,POP_FW_N,POP,8.0,,persons,V1T1,
QC138007_1871_POP_XW_N,E13_Attribute_Assignment,POP_XW_N,POP,11.0,,persons,V1T1,
QC138007_1871_AGE_0to17MS_N,E13_Attribute_Assignment,AGE_0to17MS_N,AGE,234.0,,persons,V1T1,
QC138007_1871_AGE_0to17FS_N,E13_Attribute_Assignment,AGE_0to17FS_N,AGE,174.0,,persons,V1T1,
QC138007_1871_AGE_0to17XS_N,E13_Attribute_Assignment,AGE_0to17XS_N,AGE,408.0,,persons,V1T1,
QC138008_1871_ARE_XX_A,E13_Attribute_Assignment,ARE_XX_A,AGR,40720.0,,unknown,V1T1,
QC138008_1871_HOUSE_TS_N,E13_Attribute_Assignment,HOUSE_TS_N,BLD,3.0,,unknown,V1T1,
QC138008_1871_HOUSE_XI_N,E13_Attribute_Assignment,HOUSE_XI_N,BLD,192.0,,unknown,V1T1,
QC138008_1871_HOUSE_XU_N,E13_Attribute_Assignment,HOUSE_XU_N,BLD,6.0,,unknown,V1T1,
QC138008_1871_HOUSE_XC_N,E13_Attribute_Assignment,HOUSE_XC_N,BLD,5.0,,unknown,V1T1,
QC138008_1871_HOUSE_XO_N,E13_Attribute_Assignment,HOUSE_XO_N,BLD,195.0,,unknown,V1T1,
QC138008_1871_POP_XF_N,E13_Attribute_Assignment,POP_XF_N,POP,198.0,,persons,V1T1,
QC138008_1871_POP_XX_N,E13_Attribute_Assignment,POP_XX_N,POP,1107.0,,persons,V1T1,
QC138008_1871_POP_MX_N,E13_Attribute_Assignment,POP_MX_N,POP,573.0,,persons,V1T1,
QC138008_1871_POP_FX_N,E13_Attribute_Assignment,POP_FX_N,POP,534.0,,persons,V1T1,
QC138008_1871_POP_MM_N,E13_Attribute_Assignment,POP_MM_N,POP,191.0,,persons,V1T1,
QC138008_1871_POP_FM_N,E13_Attribute_Assignment,POP_FM_N,POP,190.0,,persons,V1T1,
QC138008_1871_POP_XM_N,E13_Attribute_Assignment,POP_XM_N,POP,381.0,,persons,V1T1,
QC138008_1871_POP_MW_N,E13_Attribute_Assignment,POP_MW_N,POP,12.0,,persons,V1T1,
QC138008_1871_POP_FW_N,E13_Attribute_Assignment,POP_FW_N,POP,14.0,,persons,V1T1,
QC138008_1871_POP_XW_N,E13_Attribute_Assignment,POP_XW_N,POP,26.0,,persons,V1T1,
QC138008_1871_AGE_0to17MS_N,E13_Attribute_Assignment,AGE_0to17MS_N,AGE,370.0,,persons,V1T1,
QC138008_1871_AGE_0to17FS_N,E13_Attribute_Assignment,AGE_0to17FS_N,AGE,330.0,,persons,V1T1,
QC138008_1871_AGE_0to17XS_N,E13_Attribute_Assignment,AGE_0to17XS_N,AGE,700.0,,persons,V1T1,
QC138009_1871_ARE_XX_A,E13_Attribute_Assignment,ARE_XX_A,AGR,35280.0,,unknown,V1T1,
QC138009_1871_HOUSE_TS_N,E13_Attribute_Assignment,HOUSE_TS_N,BLD,1.0,,unknown,V1T1,
QC138009_1871_HOUSE_XI_N,E13_Attribute_Assignment,HOUSE_XI_N,BLD,161.0,,unknown,V1T1,
QC138009_1871_HOUSE_XU_N,E13_Attribute_Assignment,HOUSE_XU_N,BLD,21.0,,unknown,V1T1,
QC138009_1871_HOUSE_XC_N,E13_Attribute_Assignment,HOUSE_XC_N,BLD,5.0,,unknown,V1T1,
QC138009_1871_HOUSE_XO_N,E13_Attribute_Assignment,HOUSE_XO_N,BLD,162.0,,unknown,V1T1,
QC138009_1871_POP_XF_N,E13_Attribute_Assignment,POP_XF_N,POP,181.0,,persons,V1T1,
QC138009_1871_POP_XX_N,E13_Attribute_Assignment,POP_XX_N,POP,1094.0,,persons,V1T1,
QC138009_1871_POP_MX_N,E13_Attribute_Assignment,POP_MX_N,POP,582.0,,persons,V1T1,
QC138009_1871_POP_FX_N,E13_Attribute_Assignment,POP_FX_N,POP,512.0,,persons,V1T1,
QC138009_1871_POP_MM_N,E13_Attribute_Assignment,POP_MM_N,POP,171.0,,persons,V1T1,
QC138009_1871_POP_FM_N,E13_Attribute_Assignment,POP_FM_N,POP,168.0,,persons,V1T1,
QC138009_1871_POP_XM_N,E13_Attribute_Assignment,POP_XM_N,POP,339.0,,persons,V1T1,
QC138009_1871_POP_MW_N,E13_Attribute_Assignment,POP_MW_N,POP,10.0,,persons,V1T1,
QC138009_1871_POP_FW_N,E13_Attribute_Assignment,POP_FW_N,POP,10.0,,persons,V1T1,
QC138009_1871_POP_XW_N,E13_Attribute_Assignment,POP_XW_N,POP,20.0,,persons,V1T1,
QC138009_1871_AGE_0to17MS_N,E13_Attribute_Assignment,AGE_0to17MS_N,AGE,401.0,,persons,V1T1,
QC138009_1871_AGE_0to17FS_N,E13_Attribute_Assignment,AGE_0to17FS_N,AGE,334.0,,persons,V1T1,
QC138009_1871_AGE_0to17XS_N,E13_Attribute_Assignment,AGE_0to17XS_N,AGE,735.0,,persons,V1T1,
QC138010_1871_ARE_XX_A,E13_Attribute_Assignment,ARE_XX_A,AGR,74700.0,,unknown,V1T1,
QC138010_1871_HOUSE_XI_N,E13_Attribute_Assignment,HOUSE_XI_N,BLD,77.0,,unknown,V1T1,
QC138010_1871_HOUSE_XU_N,E13_Attribute_Assignment,HOUSE_XU_N,BLD,15.0,,unknown,V1T1,
QC138010_1871_HOUSE_XC_N,E13_Attribute_Assignment,HOUSE_XC_N,BLD,3.0,,unknown,V1T1,
QC138010_1871_HOUSE_XO_N,E13_Attribute_Assignment,HOUSE_XO_N,BLD,77.0,,unknown,V1T1,
QC138010_1871_POP_XF_N,E13_Attribute_Assignment,POP_XF_N,POP,88.0,,persons,V1T1,
QC138010_1871_POP_XX_N,E13_Attribute_Assignment,POP_XX_N,POP,508.0,,persons,V1T1,
QC138010_1871_POP_MX_N,E13_Attribute_Assignment,POP_MX_N,POP,269.0,,persons,V1T1,
QC138010_1871_POP_FX_N,E13_Attribute_Assignment,POP_FX_N,POP,239.0,,persons,V1T1,
QC138010_1871_POP_MM_N,E13_Attribute_Assignment,POP_MM_N,POP,81.0,,persons,V1T1,
QC138010_1871_POP_FM_N,E13_Attribute_Assignment,POP_FM_N,POP,79.0,,persons,V1T1,
QC138010_1871_POP_XM_N,E13_Attribute_Assignment,POP_XM_N,POP,160.0,,persons,V1T1,
QC138010_1871_POP_MW_N,E13_Attribute_Assignment,POP_MW_N,POP,6.0,,persons,V1T1,
QC138010_1871_POP_FW_N,E13_Attribute_Assignment,POP_FW_N,POP,4.0,,persons,V1T1,
QC138010_1871_POP_XW_N,E13_Attribute_Assignment,POP_XW_N,POP,10.0,,persons,V1T1,
QC138010_1871_AGE_0to17MS_N,E13_Attribute_Assignment,AGE_0to17MS_N,AGE,182.0,,persons,V1T1,
QC138010_1871_AGE_0to17FS_N,E13_Attribute_Assignment,AGE_0to17FS_N,AGE,156.0,,persons,V1T1,
QC138010_1871_AGE_0to17XS_N,E13_Attribute_Assignment,AGE_0to17XS_N,AGE,338.0,,persons,V1T1,
QC139001_1871_ARE_XX_A,E13_Attribute_Assignment,ARE_XX_A,AGR,37400.0,,unknown,V1T1,
QC139001_1871_HOUSE_XI_N,E13_Attribute_Assignment,HOUSE_XI_N,BLD,256.0,,unknown,V1T1,
QC139001_1871_HOUSE_XU_N,E13_Attribute_Assignment,HOUSE_XU_N,BLD,22.0,,unknown,V1T1,
QC139001_1871_HOUSE_XC_N,E13_Attribute_Assignment,HOUSE_XC_N,BLD,4.0,,unknown,V1T1,
QC139001_1871_HOUSE_XO_N,E13_Attribute_Assignment,HOUSE_XO_N,BLD,256.0,,unknown,V1T1,
QC139001_1871_POP_XF_N,E13_Attribute_Assignment,POP_XF_N,POP,296.0,,persons,V1T1,
QC139001_1871_POP_XX_N,E13_Attribute_Assignment,POP_XX_N,POP,1807.0,,persons,V1T1,
QC139001_1871_POP_MX_N,E13_Attribute_Assignment,POP_MX_N,POP,909.0,,persons,V1T1,
QC139001_1871_POP_FX_N,E13_Attribute_Assignment,POP_FX_N,POP,898.0,,persons,V1T1,
QC139001_1871_POP_MM_N,E13_Attribute_Assignment,POP_MM_N,POP,272.0,,persons,V1T1,
QC139001_1871_POP_FM_N,E13_Attribute_Assignment,POP_FM_N,POP,270.0,,persons,V1T1,
QC139001_1871_POP_XM_N,E13_Attribute_Assignment,POP_XM_N,POP,542.0,,persons,V1T1,
QC139001_1871_POP_MW_N,E13_Attribute_Assignment,POP_MW_N,POP,20.0,,persons,V1T1,
QC139001_1871_POP_FW_N,E13_Attribute_Assignment,POP_FW_N,POP,21.0,,persons,V1T1,
QC139001_1871_POP_XW_N,E13_Attribute_Assignment,POP_XW_N,POP,41.0,,persons,V1T1,
QC139001_1871_AGE_0to17MS_N,E13_Attribute_Assignment,AGE_0to17MS_N,AGE,617.0,,persons,V1T1,
QC139001_1871_AGE_0to17FS_N,E13_Attribute_Assignment,AGE_0to17FS_N,AGE,607.0,,persons,V1T1,
QC139001_1871_AGE_0to17XS_N,E13_Attribute_Assignment,AGE_0to17XS_N,AGE,1224.0,,persons,V1T1,
QC139002_1871_ARE_XX_A,E13_Attribute_Assignment,ARE_XX_A,AGR,76460.0,,unknown,V1T1,
QC139002_1871_HOUSE_XI_N,E13_Attribute_Assignment,HOUSE_XI_N,BLD,250.0,,unknown,V1T1,
QC139002_1871_HOUSE_XU_N,E13_Attribute_Assignment,HOUSE_XU_N,BLD,32.0,,unknown,V1T1,
QC139002_1871_HOUSE_XC_N,E13_Attribute_Assignment,HOUSE_XC_N,BLD,9.0,,unknown,V1T1,
QC139002_1871_HOUSE_XO_N,E13_Attribute_Assignment,HOUSE_XO_N,BLD,250.0,,unknown,V1T1,
QC139002_1871_POP_XF_N,E13_Attribute_Assignment,POP_XF_N,POP,285.0,,persons,V1T1,
QC139002_1871_POP_XX_N,E13_Attribute_Assignment,POP_XX_N,POP,1043.0,,persons,V1T1,
QC139002_1871_POP_MX_N,E13_Attribute_Assignment,POP_MX_N,POP,542.0,,persons,V1T1,
QC139002_1871_POP_FX_N,E13_Attribute_Assignment,POP_FX_N,POP,501.0,,persons,V1T1,
QC139002_1871_POP_MM_N,E13_Attribute_Assignment,POP_MM_N,POP,170.0,,persons,V1T1,
QC139002_1871_POP_FM_N,E13_Attribute_Assignment,POP_FM_N,POP,171.0,,persons,V1T1,
QC139002_1871_POP_XM_N,E13_Attribute_Assignment,POP_XM_N,POP,341.0,,persons,V1T1,
QC139002_1871_POP_MW_N,E13_Attribute_Assignment,POP_MW_N,POP,7.0,,persons,V1T1,
QC139002_1871_POP_FW_N,E13_Attribute_Assignment,POP_FW_N,POP,8.0,,persons,V1T1,
QC139002_1871_POP_XW_N,E13_Attribute_Assignment,POP_XW_N,POP,15.0,,persons,V1T1,
QC139002_1871_AGE_0to17MS_N,E13_Attribute_Assignment,AGE_0to17MS_N,AGE,365.0,,persons,V1T1,
QC139002_1871_AGE_0to17FS_N,E13_Attribute_Assignment,AGE_0to17FS_N,AGE,322.0,,persons,V1T1,
QC139002_1871_AGE_0to17XS_N,E13_Attribute_Assignment,AGE_0to17XS_N,AGE,687.0,,persons,V1T1,
QC139003_1871_ARE_XX_A,E13_Attribute_Assignment,ARE_XX_A,AGR,52940.0,,unknown,V1T1,
QC139003_1871_HOUSE_XI_N,E13_Attribute_Assignment,HOUSE_XI_N,BLD,308.0,,unknown,V1T1,
QC139003_1871_HOUSE_XU_N,E13_Attribute_Assignment,HOUSE_XU_N,BLD,19.0,,unknown,V1T1,
QC139003_1871_HOUSE_XC_N,E13_Attribute_Assignment,HOUSE_XC_N,BLD,15.0,,unknown,V1T1,
QC139003_1871_HOUSE_XO_N,E13_Attribute_Assignment,HOUSE_XO_N,BLD,308.0,,unknown,V1T1,
QC139003_1871_POP_XF_N,E13_Attribute_Assignment,POP_XF_N,POP,325.0,,persons,V1T1,
QC139003_1871_POP_XX_N,E13_Attribute_Assignment,POP_XX_N,POP,2089.0,,persons,V1T1,
QC139003_1871_POP_MX_N,E13_Attribute_Assignment,POP_MX_N,POP,1073.0,,persons,V1T1,
QC139003_1871_POP_FX_N,E13_Attribute_Assignment,POP_FX_N,POP,1016.0,,persons,V1T1,
QC139003_1871_POP_MM_N,E13_Attribute_Assignment,POP_MM_N,POP,321.0,,persons,V1T1,
QC139003_1871_POP_FM_N,E13_Attribute_Assignment,POP_FM_N,POP,321.0,,persons,V1T1,
QC139003_1871_POP_XM_N,E13_Attribute_Assignment,POP_XM_N,POP,642.0,,persons,V1T1,
QC139003_1871_POP_MW_N,E13_Attribute_Assignment,POP_MW_N,POP,13.0,,persons,V1T1,
QC139003_1871_POP_FW_N,E13_Attribute_Assignment,POP_FW_N,POP,17.0,,persons,V1T1,
QC139003_1871_POP_XW_N,E13_Attribute_Assignment,POP_XW_N,POP,30.0,,persons,V1T1,
QC139003_1871_AGE_0to17MS_N,E13_Attribute_Assignment,AGE_0to17MS_N,AGE,739.0,,persons,V1T1,
QC139003_1871_AGE_0to17FS_N,E13_Attribute_Assignment,AGE_0to17FS_N,AGE,678.0,,persons,V1T1,
QC139003_1871_AGE_0to17XS_N,E13_Attribute_Assignment,AGE_0to17XS_N,AGE,1417.0,,persons,V1T1,
QC139004_1871_ARE_XX_A,E13_Attribute_Assignment,ARE_XX_A,AGR,14771.0,,unknown,V1T1,
QC139004_1871_HOUSE_XI_N,E13_Attribute_Assignment,HOUSE_XI_N,BLD,90.0,,unknown,V1T1,
QC139004_1871_HOUSE_XU_N,E13_Attribute_Assignment,HOUSE_XU_N,BLD,14.0,,unknown,V1T1,
QC139004_1871_HOUSE_XC_N,E13_Attribute_Assignment,HOUSE_XC_N,BLD,4.0,,unknown,V1T1,
QC139004_1871_HOUSE_XO_N,E13_Attribute_Assignment,HOUSE_XO_N,BLD,90.0,,unknown,V1T1,
QC139004_1871_POP_XF_N,E13_Attribute_Assignment,POP_XF_N,POP,110.0,,persons,V1T1,
QC139004_1871_POP_XX_N,E13_Attribute_Assignment,POP_XX_N,POP,606.0,,persons,V1T1,
QC139004_1871_POP_MX_N,E13_Attribute_Assignment,POP_MX_N,POP,311.0,,persons,V1T1,
QC139004_1871_POP_FX_N,E13_Attribute_Assignment,POP_FX_N,POP,295.0,,persons,V1T1,
QC139004_1871_POP_MM_N,E13_Attribute_Assignment,POP_MM_N,POP,101.0,,persons,V1T1,
QC139004_1871_POP_FM_N,E13_Attribute_Assignment,POP_FM_N,POP,102.0,,persons,V1T1,
QC139004_1871_POP_XM_N,E13_Attribute_Assignment,POP_XM_N,POP,203.0,,persons,V1T1,
QC139004_1871_POP_MW_N,E13_Attribute_Assignment,POP_MW_N,POP,5.0,,persons,V1T1,
QC139004_1871_POP_FW_N,E13_Attribute_Assignment,POP_FW_N,POP,8.0,,persons,V1T1,
QC139004_1871_POP_XW_N,E13_Attribute_Assignment,POP_XW_N,POP,13.0,,persons,V1T1,
QC139004_1871_AGE_0to17MS_N,E13_Attribute_Assignment,AGE_0to17MS_N,AGE,205.0,,persons,V1T1,
QC139004_1871_AGE_0to17FS_N,E13_Attribute_Assignment,AGE_0to17FS_N,AGE,185.0,,persons,V1T1,
QC139004_1871_AGE_0to17XS_N,E13_Attribute_Assignment,AGE_0to17XS_N,AGE,390.0,,persons,V1T1,
QC139005_1871_ARE_XX_A,E13_Attribute_Assignment,ARE_XX_A,AGR,25300.0,,unknown,V1T1,
QC139005_1871_HOUSE_XI_N,E13_Attribute_Assignment,HOUSE_XI_N,BLD,40.0,,unknown,V1T1,
QC139005_1871_HOUSE_XU_N,E13_Attribute_Assignment,HOUSE_XU_N,BLD,5.0,,unknown,V1T1,
QC139005_1871_HOUSE_XC_N,E13_Attribute_Assignment,HOUSE_XC_N,BLD,5.0,,unknown,V1T1,
QC139005_1871_HOUSE_XO_N,E13_Attribute_Assignment,HOUSE_XO_N,BLD,40.0,,unknown,V1T1,
QC139005_1871_POP_XF_N,E13_Attribute_Assignment,POP_XF_N,POP,50.0,,persons,V1T1,
QC139005_1871_POP_XX_N,E13_Attribute_Assignment,POP_XX_N,POP,293.0,,persons,V1T1,
QC139005_1871_POP_MX_N,E13_Attribute_Assignment,POP_MX_N,POP,165.0,,persons,V1T1,
QC139005_1871_POP_FX_N,E13_Attribute_Assignment,POP_FX_N,POP,128.0,,persons,V1T1,
