identifier_id:ID,:LABEL,identifier_value,identifier_type,uri,label,retrieved_date
IDENT_WIKIDATA_Q112855709,E42_Identifier,Q112855709,WIKIDATA,http://www.wikidata.org/entity/Q112855709,Wikidata ID for Lac-Rimouski,2025-10-01
IDENT_WIKIDATA_Q112855734,E42_Identifier,Q112855734,WIKIDATA,http://www.wikidata.org/entity/Q112855734,Wikidata ID for Lac-Vert-Nord,2025-10-01
IDENT_WIKIDATA_Q112855667,E42_Identifier,Q112855667,WIKIDATA,http://www.wikidata.org/entity/Q112855667,Wikidata ID for Lac-La Motte,2025-10-01
IDENT_WIKIDATA_Q112855711,E42_Identifier,Q112855711,WIKIDATA,http://www.wikidata.org/entity/Q112855711,Wikidata ID for Lac-Rose,2025-10-01
IDENT_WIKIDATA_Q112855721,E42_Identifier,Q112855721,WIKIDATA,http://www.wikidata.org/entity/Q112855721,Wikidata ID for Lac-Saint-Germains,2025-10-01
IDENT_WIKIDATA_Q112855635,E42_Identifier,Q112855635,WIKIDATA,http://www.wikidata.org/entity/Q112855635,Wikidata ID for Lac-Équerre,2025-10-01
IDENT_WIKIDATA_Q112855689,E42_Identifier,Q112855689,WIKIDATA,http://www.wikidata.org/entity/Q112855689,Wikidata ID for Lac-Long-Nord,2025-10-01
IDENT_WIKIDATA_Q112855645,E42_Identifier,Q112855645,WIKIDATA,http://www.wikidata.org/entity/Q112855645,Wikidata ID for Lac-Gatineau,2025-10-01
IDENT_WIKIDATA_Q112855693,E42_Identifier,Q112855693,WIKIDATA,http://www.wikidata.org/entity/Q112855693,Wikidata ID for Lac-Louisa,2025-10-01
IDENT_WIKIDATA_Q112855585,E42_Identifier,Q112855585,WIKIDATA,http://www.wikidata.org/entity/Q112855585,Wikidata ID for Lac-Charlebois,2025-10-01
IDENT_WIKIDATA_Q112855613,E42_Identifier,Q112855613,WIKIDATA,http://www.wikidata.org/entity/Q112855613,Wikidata ID for Lac-des-Sources,2025-10-01
IDENT_WIKIDATA_Q112855657,E42_Identifier,Q112855657,WIKIDATA,http://www.wikidata.org/entity/Q112855657,Wikidata ID for Lac-Grosleau,2025-10-01
IDENT_WIKIDATA_Q112855589,E42_Identifier,Q112855589,WIKIDATA,http://www.wikidata.org/entity/Q112855589,Wikidata ID for Lac-Chat,2025-10-01
IDENT_WIKIDATA_Q112855701,E42_Identifier,Q112855701,WIKIDATA,http://www.wikidata.org/entity/Q112855701,Wikidata ID for Lac-Notre-Dame,2025-10-01
IDENT_WIKIDATA_Q112855715,E42_Identifier,Q112855715,WIKIDATA,http://www.wikidata.org/entity/Q112855715,Wikidata ID for Lac-Saint-Amour,2025-10-01
IDENT_WIKIDATA_Q112855733,E42_Identifier,Q112855733,WIKIDATA,http://www.wikidata.org/entity/Q112855733,Wikidata ID for Lac-Vert,2025-10-01
IDENT_WIKIDATA_Q112855656,E42_Identifier,Q112855656,WIKIDATA,http://www.wikidata.org/entity/Q112855656,Wikidata ID for Lac-Goth,2025-10-01
IDENT_WIKIDATA_Q112855587,E42_Identifier,Q112855587,WIKIDATA,http://www.wikidata.org/entity/Q112855587,Wikidata ID for Lac-Charlebois,2025-10-01
IDENT_WIKIDATA_Q112855591,E42_Identifier,Q112855591,WIKIDATA,http://www.wikidata.org/entity/Q112855591,Wikidata ID for Lac-Chevreuils,2025-10-01
IDENT_WIKIDATA_Q112855599,E42_Identifier,Q112855599,WIKIDATA,http://www.wikidata.org/entity/Q112855599,Wikidata ID for Lac-Cornu,2025-10-01
IDENT_WIKIDATA_Q112855700,E42_Identifier,Q112855700,WIKIDATA,http://www.wikidata.org/entity/Q112855700,Wikidata ID for Lac-Morin,2025-10-01
IDENT_WIKIDATA_Q112855652,E42_Identifier,Q112855652,WIKIDATA,http://www.wikidata.org/entity/Q112855652,Wikidata ID for Lac-Gémont,2025-10-01
IDENT_WIKIDATA_Q112855592,E42_Identifier,Q112855592,WIKIDATA,http://www.wikidata.org/entity/Q112855592,Wikidata ID for Lac-Clair,2025-10-01
IDENT_WIKIDATA_Q112855732,E42_Identifier,Q112855732,WIKIDATA,http://www.wikidata.org/entity/Q112855732,Wikidata ID for Lac-Vert,2025-10-01
IDENT_WIKIDATA_Q112855597,E42_Identifier,Q112855597,WIKIDATA,http://www.wikidata.org/entity/Q112855597,Wikidata ID for Lac-Corbeau,2025-10-01
IDENT_WIKIDATA_Q112855738,E42_Identifier,Q112855738,WIKIDATA,http://www.wikidata.org/entity/Q112855738,Wikidata ID for Lac-William,2025-10-01
IDENT_WIKIDATA_Q112855624,E42_Identifier,Q112855624,WIKIDATA,http://www.wikidata.org/entity/Q112855624,Wikidata ID for Lac-du-Pin-Rouge,2025-10-01
IDENT_WIKIDATA_Q112855643,E42_Identifier,Q112855643,WIKIDATA,http://www.wikidata.org/entity/Q112855643,Wikidata ID for Lac-Gareau,2025-10-01
IDENT_WIKIDATA_Q112855614,E42_Identifier,Q112855614,WIKIDATA,http://www.wikidata.org/entity/Q112855614,Wikidata ID for Lac-Desmarais,2025-10-01
IDENT_WIKIDATA_Q112855650,E42_Identifier,Q112855650,WIKIDATA,http://www.wikidata.org/entity/Q112855650,Wikidata ID for Lac-Gélinas,2025-10-01
IDENT_WIKIDATA_Q112855717,E42_Identifier,Q112855717,WIKIDATA,http://www.wikidata.org/entity/Q112855717,Wikidata ID for Lac-Saint-François-Xavier,2025-10-01
IDENT_WIKIDATA_Q112855729,E42_Identifier,Q112855729,WIKIDATA,http://www.wikidata.org/entity/Q112855729,Wikidata ID for Lac-Spectacles,2025-10-01
IDENT_WIKIDATA_Q112855685,E42_Identifier,Q112855685,WIKIDATA,http://www.wikidata.org/entity/Q112855685,Wikidata ID for Lac-Lasalle,2025-10-01
IDENT_WIKIDATA_Q112855680,E42_Identifier,Q112855680,WIKIDATA,http://www.wikidata.org/entity/Q112855680,Wikidata ID for Lac-Laperrière,2025-10-01
IDENT_WIKIDATA_Q112855723,E42_Identifier,Q112855723,WIKIDATA,http://www.wikidata.org/entity/Q112855723,Wikidata ID for Lac-Sarrazin,2025-10-01
IDENT_WIKIDATA_Q112855737,E42_Identifier,Q112855737,WIKIDATA,http://www.wikidata.org/entity/Q112855737,Wikidata ID for Lac-Vingt-Sous,2025-10-01
IDENT_WIKIDATA_Q112855601,E42_Identifier,Q112855601,WIKIDATA,http://www.wikidata.org/entity/Q112855601,Wikidata ID for Lac-Danford,2025-10-01
IDENT_WIKIDATA_Q112855735,E42_Identifier,Q112855735,WIKIDATA,http://www.wikidata.org/entity/Q112855735,Wikidata ID for Lac-Vert-Sud,2025-10-01
IDENT_WIKIDATA_Q112855704,E42_Identifier,Q112855704,WIKIDATA,http://www.wikidata.org/entity/Q112855704,Wikidata ID for Lac-Pilon,2025-10-01
IDENT_WIKIDATA_Q112855660,E42_Identifier,Q112855660,WIKIDATA,http://www.wikidata.org/entity/Q112855660,Wikidata ID for Lac-Joannès,2025-10-01
IDENT_WIKIDATA_Q112855669,E42_Identifier,Q112855669,WIKIDATA,http://www.wikidata.org/entity/Q112855669,Wikidata ID for Lac-Labonté,2025-10-01
IDENT_WIKIDATA_Q112855705,E42_Identifier,Q112855705,WIKIDATA,http://www.wikidata.org/entity/Q112855705,Wikidata ID for Lac-Pimbina,2025-10-01
IDENT_WIKIDATA_Q112855687,E42_Identifier,Q112855687,WIKIDATA,http://www.wikidata.org/entity/Q112855687,Wikidata ID for Lac-Laurel,2025-10-01
IDENT_WIKIDATA_Q112855708,E42_Identifier,Q112855708,WIKIDATA,http://www.wikidata.org/entity/Q112855708,Wikidata ID for Lac-Renaud,2025-10-01
IDENT_WIKIDATA_Q112855663,E42_Identifier,Q112855663,WIKIDATA,http://www.wikidata.org/entity/Q112855663,Wikidata ID for Lac-Jolicoeur,2025-10-01
IDENT_WIKIDATA_Q112855646,E42_Identifier,Q112855646,WIKIDATA,http://www.wikidata.org/entity/Q112855646,Wikidata ID for Lac-Gauthier,2025-10-01
IDENT_WIKIDATA_Q112855699,E42_Identifier,Q112855699,WIKIDATA,http://www.wikidata.org/entity/Q112855699,Wikidata ID for Lac-Moore,2025-10-01
IDENT_WIKIDATA_Q112855725,E42_Identifier,Q112855725,WIKIDATA,http://www.wikidata.org/entity/Q112855725,Wikidata ID for Lac-Sébastien,2025-10-01
IDENT_WIKIDATA_Q112855698,E42_Identifier,Q112855698,WIKIDATA,http://www.wikidata.org/entity/Q112855698,Wikidata ID for Lac-Mitis,2025-10-01
IDENT_WIKIDATA_Q112855706,E42_Identifier,Q112855706,WIKIDATA,http://www.wikidata.org/entity/Q112855706,Wikidata ID for Lac-Provost,2025-10-01
IDENT_WIKIDATA_Q112855594,E42_Identifier,Q112855594,WIKIDATA,http://www.wikidata.org/entity/Q112855594,Wikidata ID for Lac-Clair,2025-10-01
IDENT_WIKIDATA_Q112855606,E42_Identifier,Q112855606,WIKIDATA,http://www.wikidata.org/entity/Q112855606,Wikidata ID for Lac-des-Becs-Scie,2025-10-01
IDENT_WIKIDATA_Q112855582,E42_Identifier,Q112855582,WIKIDATA,http://www.wikidata.org/entity/Q112855582,Wikidata ID for Lac-Chapleau,2025-10-01
IDENT_WIKIDATA_Q112855604,E42_Identifier,Q112855604,WIKIDATA,http://www.wikidata.org/entity/Q112855604,Wikidata ID for Lac-Deligny,2025-10-01
IDENT_WIKIDATA_Q112855580,E42_Identifier,Q112855580,WIKIDATA,http://www.wikidata.org/entity/Q112855580,Wikidata ID for Lac-Chantal,2025-10-01
IDENT_WIKIDATA_Q112855731,E42_Identifier,Q112855731,WIKIDATA,http://www.wikidata.org/entity/Q112855731,Wikidata ID for Lac-Vert,2025-10-01
IDENT_WIKIDATA_Q112855702,E42_Identifier,Q112855702,WIKIDATA,http://www.wikidata.org/entity/Q112855702,Wikidata ID for Lac-Ouareau,2025-10-01
IDENT_WIKIDATA_Q112855674,E42_Identifier,Q112855674,WIKIDATA,http://www.wikidata.org/entity/Q112855674,Wikidata ID for Lac-Lajoie,2025-10-01
IDENT_WIKIDATA_Q112855666,E42_Identifier,Q112855666,WIKIDATA,http://www.wikidata.org/entity/Q112855666,Wikidata ID for Lac-Keatley,2025-10-01
IDENT_WIKIDATA_Q112855608,E42_Identifier,Q112855608,WIKIDATA,http://www.wikidata.org/entity/Q112855608,Wikidata ID for Lac-des-Commissaires,2025-10-01
IDENT_WIKIDATA_Q112855640,E42_Identifier,Q112855640,WIKIDATA,http://www.wikidata.org/entity/Q112855640,Wikidata ID for Lac-Fournelle,2025-10-01
IDENT_WIKIDATA_Q112855639,E42_Identifier,Q112855639,WIKIDATA,http://www.wikidata.org/entity/Q112855639,Wikidata ID for Lac-Fortune,2025-10-01
IDENT_WIKIDATA_Q112855648,E42_Identifier,Q112855648,WIKIDATA,http://www.wikidata.org/entity/Q112855648,Wikidata ID for Lac-Gauvin,2025-10-01
IDENT_WIKIDATA_Q112855621,E42_Identifier,Q112855621,WIKIDATA,http://www.wikidata.org/entity/Q112855621,Wikidata ID for Lac-du-Milieu,2025-10-01
IDENT_WIKIDATA_Q112855713,E42_Identifier,Q112855713,WIKIDATA,http://www.wikidata.org/entity/Q112855713,Wikidata ID for Lac-Rouge-Nord,2025-10-01
IDENT_WIKIDATA_Q112855612,E42_Identifier,Q112855612,WIKIDATA,http://www.wikidata.org/entity/Q112855612,Wikidata ID for Lac-des-Pins,2025-10-01
IDENT_WIKIDATA_Q112855801,E42_Identifier,Q112855801,WIKIDATA,http://www.wikidata.org/entity/Q112855801,Wikidata ID for Le Petit-Brûlé,2025-10-01
IDENT_WIKIDATA_Q112855823,E42_Identifier,Q112855823,WIKIDATA,http://www.wikidata.org/entity/Q112855823,Wikidata ID for Le Renversé,2025-10-01
IDENT_WIKIDATA_Q112855845,E42_Identifier,Q112855845,WIKIDATA,http://www.wikidata.org/entity/Q112855845,Wikidata ID for Les Dalles,2025-10-01
IDENT_WIKIDATA_Q112855862,E42_Identifier,Q112855862,WIKIDATA,http://www.wikidata.org/entity/Q112855862,Wikidata ID for Les Trois-Ruisseaux,2025-10-01
IDENT_WIKIDATA_Q112855810,E42_Identifier,Q112855810,WIKIDATA,http://www.wikidata.org/entity/Q112855810,Wikidata ID for Le Petit-Poste,2025-10-01
IDENT_WIKIDATA_Q112855795,E42_Identifier,Q112855795,WIKIDATA,http://www.wikidata.org/entity/Q112855795,Wikidata ID for Le Grand-Sault,2025-10-01
IDENT_WIKIDATA_Q112855847,E42_Identifier,Q112855847,WIKIDATA,http://www.wikidata.org/entity/Q112855847,Wikidata ID for Les Éboulements-Est,2025-10-01
IDENT_WIKIDATA_Q112855816,E42_Identifier,Q112855816,WIKIDATA,http://www.wikidata.org/entity/Q112855816,Wikidata ID for Le Petit-Village,2025-10-01
IDENT_WIKIDATA_Q112855768,E42_Identifier,Q112855768,WIKIDATA,http://www.wikidata.org/entity/Q112855768,Wikidata ID for Le Bas-de-la-Paroisse,2025-10-01
IDENT_WIKIDATA_Q112855831,E42_Identifier,Q112855831,WIKIDATA,http://www.wikidata.org/entity/Q112855831,Wikidata ID for Le Village-Saint-Jean,2025-10-01
IDENT_WIKIDATA_Q112855798,E42_Identifier,Q112855798,WIKIDATA,http://www.wikidata.org/entity/Q112855798,Wikidata ID for Le Haut-de-la-Paroisse,2025-10-01
IDENT_WIKIDATA_Q112855752,E42_Identifier,Q112855752,WIKIDATA,http://www.wikidata.org/entity/Q112855752,Wikidata ID for Laterrière-Bassin,2025-10-01
IDENT_WIKIDATA_Q112855826,E42_Identifier,Q112855826,WIKIDATA,http://www.wikidata.org/entity/Q112855826,Wikidata ID for Le Seuil-Beaudoin-de-la-Pointe-à-Marie,2025-10-01
IDENT_WIKIDATA_Q112855806,E42_Identifier,Q112855806,WIKIDATA,http://www.wikidata.org/entity/Q112855806,Wikidata ID for Le Petit-Ouest,2025-10-01
IDENT_WIKIDATA_Q112855861,E42_Identifier,Q112855861,WIKIDATA,http://www.wikidata.org/entity/Q112855861,Wikidata ID for Les Souliers-Verts,2025-10-01
IDENT_WIKIDATA_Q112855853,E42_Identifier,Q112855853,WIKIDATA,http://www.wikidata.org/entity/Q112855853,Wikidata ID for Les Îles-Sainte-Marie,2025-10-01
IDENT_WIKIDATA_Q112855859,E42_Identifier,Q112855859,WIKIDATA,http://www.wikidata.org/entity/Q112855859,Wikidata ID for Les Quarante,2025-10-01
IDENT_WIKIDATA_Q112855741,E42_Identifier,Q112855741,WIKIDATA,http://www.wikidata.org/entity/Q112855741,Wikidata ID for Ladd's Mills,2025-10-01
IDENT_WIKIDATA_Q112855843,E42_Identifier,Q112855843,WIKIDATA,http://www.wikidata.org/entity/Q112855843,Wikidata ID for Les Caps,2025-10-01
IDENT_WIKIDATA_Q112855753,E42_Identifier,Q112855753,WIKIDATA,http://www.wikidata.org/entity/Q112855753,Wikidata ID for Lauréat,2025-10-01
IDENT_WIKIDATA_Q112855743,E42_Identifier,Q112855743,WIKIDATA,http://www.wikidata.org/entity/Q112855743,Wikidata ID for Lalement,2025-10-01
IDENT_WIKIDATA_Q112855822,E42_Identifier,Q112855822,WIKIDATA,http://www.wikidata.org/entity/Q112855822,Wikidata ID for Le Radar,2025-10-01
IDENT_WIKIDATA_Q112855848,E42_Identifier,Q112855848,WIKIDATA,http://www.wikidata.org/entity/Q112855848,Wikidata ID for Les Étroits-Nord,2025-10-01
IDENT_WIKIDATA_Q112855844,E42_Identifier,Q112855844,WIKIDATA,http://www.wikidata.org/entity/Q112855844,Wikidata ID for Les Côtes-du-Portage,2025-10-01
IDENT_WIKIDATA_Q112855841,E42_Identifier,Q112855841,WIKIDATA,http://www.wikidata.org/entity/Q112855841,Wikidata ID for Lemesurier,2025-10-01
IDENT_WIKIDATA_Q112855792,E42_Identifier,Q112855792,WIKIDATA,http://www.wikidata.org/entity/Q112855792,Wikidata ID for Le Domaine,2025-10-01
IDENT_WIKIDATA_Q112855854,E42_Identifier,Q112855854,WIKIDATA,http://www.wikidata.org/entity/Q112855854,Wikidata ID for Les Îlets,2025-10-01
IDENT_WIKIDATA_Q112855814,E42_Identifier,Q112855814,WIKIDATA,http://www.wikidata.org/entity/Q112855814,Wikidata ID for Le Petit-Sainte-Marie,2025-10-01
IDENT_WIKIDATA_Q112855756,E42_Identifier,Q112855756,WIKIDATA,http://www.wikidata.org/entity/Q112855756,Wikidata ID for Laurence,2025-10-01
IDENT_WIKIDATA_Q112855851,E42_Identifier,Q112855851,WIKIDATA,http://www.wikidata.org/entity/Q112855851,Wikidata ID for Les Grèves,2025-10-01
IDENT_WIKIDATA_Q112855765,E42_Identifier,Q112855765,WIKIDATA,http://www.wikidata.org/entity/Q112855765,Wikidata ID for Lawrence Colony,2025-10-01
IDENT_WIKIDATA_Q112855857,E42_Identifier,Q112855857,WIKIDATA,http://www.wikidata.org/entity/Q112855857,Wikidata ID for Les Prairies,2025-10-01
IDENT_WIKIDATA_Q112855874,E42_Identifier,Q112855874,WIKIDATA,http://www.wikidata.org/entity/Q112855874,Wikidata ID for Maison-Saint-Bernard,2025-10-01
IDENT_WIKIDATA_Q112855872,E42_Identifier,Q112855872,WIKIDATA,http://www.wikidata.org/entity/Q112855872,Wikidata ID for Mabel,2025-10-01
IDENT_WIKIDATA_Q112855870,E42_Identifier,Q112855870,WIKIDATA,http://www.wikidata.org/entity/Q112855870,Wikidata ID for Luskville,2025-10-01
IDENT_WIKIDATA_Q112855846,E42_Identifier,Q112855846,WIKIDATA,http://www.wikidata.org/entity/Q112855846,Wikidata ID for Les Éboulements-Centre,2025-10-01
IDENT_WIKIDATA_Q112855865,E42_Identifier,Q112855865,WIKIDATA,http://www.wikidata.org/entity/Q112855865,Wikidata ID for Lizotte,2025-10-01
IDENT_WIKIDATA_Q112855840,E42_Identifier,Q112855840,WIKIDATA,http://www.wikidata.org/entity/Q112855840,Wikidata ID for Lemay,2025-10-01
IDENT_WIKIDATA_Q112855794,E42_Identifier,Q112855794,WIKIDATA,http://www.wikidata.org/entity/Q112855794,Wikidata ID for Le Grand-Sainte-Marie,2025-10-01
IDENT_WIKIDATA_Q112855850,E42_Identifier,Q112855850,WIKIDATA,http://www.wikidata.org/entity/Q112855850,Wikidata ID for Les Grands-Déserts,2025-10-01
IDENT_WIKIDATA_Q112855830,E42_Identifier,Q112855830,WIKIDATA,http://www.wikidata.org/entity/Q112855830,Wikidata ID for Le Village-du-Cap,2025-10-01
IDENT_WIKIDATA_Q112855867,E42_Identifier,Q112855867,WIKIDATA,http://www.wikidata.org/entity/Q112855867,Wikidata ID for Loranger,2025-10-01
IDENT_WIKIDATA_Q112855860,E42_Identifier,Q112855860,WIKIDATA,http://www.wikidata.org/entity/Q112855860,Wikidata ID for Les Quatre-Chemins-de-la-Huitième,2025-10-01
IDENT_WIKIDATA_Q112855866,E42_Identifier,Q112855866,WIKIDATA,http://www.wikidata.org/entity/Q112855866,Wikidata ID for Lombrette,2025-10-01
IDENT_WIKIDATA_Q112855821,E42_Identifier,Q112855821,WIKIDATA,http://www.wikidata.org/entity/Q112855821,Wikidata ID for Le Pré,2025-10-01
IDENT_WIKIDATA_Q112855852,E42_Identifier,Q112855852,WIKIDATA,http://www.wikidata.org/entity/Q112855852,Wikidata ID for Les Hurons,2025-10-01
IDENT_WIKIDATA_Q112855863,E42_Identifier,Q112855863,WIKIDATA,http://www.wikidata.org/entity/Q112855863,Wikidata ID for Libbytown,2025-10-01
IDENT_WIKIDATA_Q112855770,E42_Identifier,Q112855770,WIKIDATA,http://www.wikidata.org/entity/Q112855770,Wikidata ID for Le Bas-de-la-Paroisse,2025-10-01
IDENT_WIKIDATA_Q112855855,E42_Identifier,Q112855855,WIKIDATA,http://www.wikidata.org/entity/Q112855855,Wikidata ID for Les Îlots-de-Newport,2025-10-01
IDENT_WIKIDATA_Q112855771,E42_Identifier,Q112855771,WIKIDATA,http://www.wikidata.org/entity/Q112855771,Wikidata ID for Le Bas-de-Sainte-Anne,2025-10-01
IDENT_WIKIDATA_Q112855824,E42_Identifier,Q112855824,WIKIDATA,http://www.wikidata.org/entity/Q112855824,Wikidata ID for Le Rocher,2025-10-01
IDENT_WIKIDATA_Q112855829,E42_Identifier,Q112855829,WIKIDATA,http://www.wikidata.org/entity/Q112855829,Wikidata ID for Le Village-de-la-Madeleine,2025-10-01
IDENT_WIKIDATA_Q112855744,E42_Identifier,Q112855744,WIKIDATA,http://www.wikidata.org/entity/Q112855744,Wikidata ID for Lamy,2025-10-01
IDENT_WIKIDATA_Q112855799,E42_Identifier,Q112855799,WIKIDATA,http://www.wikidata.org/entity/Q112855799,Wikidata ID for Le Moulin-Lacasse,2025-10-01
IDENT_WIKIDATA_Q112855875,E42_Identifier,Q112855875,WIKIDATA,http://www.wikidata.org/entity/Q112855875,Wikidata ID for Mal-Bay,2025-10-01
IDENT_WIKIDATA_Q112855833,E42_Identifier,Q112855833,WIKIDATA,http://www.wikidata.org/entity/Q112855833,Wikidata ID for Leadville,2025-10-01
IDENT_WIKIDATA_Q112855748,E42_Identifier,Q112855748,WIKIDATA,http://www.wikidata.org/entity/Q112855748,Wikidata ID for Lapointe,2025-10-01
IDENT_WIKIDATA_Q112855820,E42_Identifier,Q112855820,WIKIDATA,http://www.wikidata.org/entity/Q112855820,Wikidata ID for Le Pied-de-la-Côte,2025-10-01
IDENT_WIKIDATA_Q112855828,E42_Identifier,Q112855828,WIKIDATA,http://www.wikidata.org/entity/Q112855828,Wikidata ID for Le Village,2025-10-01
IDENT_WIKIDATA_Q112855873,E42_Identifier,Q112855873,WIKIDATA,http://www.wikidata.org/entity/Q112855873,Wikidata ID for Maillard,2025-10-01
IDENT_WIKIDATA_Q112855740,E42_Identifier,Q112855740,WIKIDATA,http://www.wikidata.org/entity/Q112855740,Wikidata ID for Lacroixville,2025-10-01
IDENT_WIKIDATA_Q112855754,E42_Identifier,Q112855754,WIKIDATA,http://www.wikidata.org/entity/Q112855754,Wikidata ID for Laurel-Station,2025-10-01
IDENT_WIKIDATA_Q112855791,E42_Identifier,Q112855791,WIKIDATA,http://www.wikidata.org/entity/Q112855791,Wikidata ID for Le Dépôt,2025-10-01
IDENT_WIKIDATA_Q112855839,E42_Identifier,Q112855839,WIKIDATA,http://www.wikidata.org/entity/Q112855839,Wikidata ID for Lee's Corner,2025-10-01
IDENT_WIKIDATA_Q112855804,E42_Identifier,Q112855804,WIKIDATA,http://www.wikidata.org/entity/Q112855804,Wikidata ID for Le Petit-Canton,2025-10-01
IDENT_WIKIDATA_Q112855797,E42_Identifier,Q112855797,WIKIDATA,http://www.wikidata.org/entity/Q112855797,Wikidata ID for Le Haut-de-la-Paroisse,2025-10-01
IDENT_WIKIDATA_Q112855787,E42_Identifier,Q112855787,WIKIDATA,http://www.wikidata.org/entity/Q112855787,Wikidata ID for Le Coin-des-Anglais,2025-10-01
IDENT_WIKIDATA_Q112855749,E42_Identifier,Q112855749,WIKIDATA,http://www.wikidata.org/entity/Q112855749,Wikidata ID for Larochelle,2025-10-01
IDENT_WIKIDATA_Q112855868,E42_Identifier,Q112855868,WIKIDATA,http://www.wikidata.org/entity/Q112855868,Wikidata ID for Lordsvale,2025-10-01
IDENT_WIKIDATA_Q112855750,E42_Identifier,Q112855750,WIKIDATA,http://www.wikidata.org/entity/Q112855750,Wikidata ID for Larrimac,2025-10-01
IDENT_WIKIDATA_Q112855849,E42_Identifier,Q112855849,WIKIDATA,http://www.wikidata.org/entity/Q112855849,Wikidata ID for Les Fonds,2025-10-01
IDENT_WIKIDATA_Q112855796,E42_Identifier,Q112855796,WIKIDATA,http://www.wikidata.org/entity/Q112855796,Wikidata ID for Le Grand-Village,2025-10-01
IDENT_WIKIDATA_Q112855762,E42_Identifier,Q112855762,WIKIDATA,http://www.wikidata.org/entity/Q112855762,Wikidata ID for Lavoie,2025-10-01
IDENT_WIKIDATA_Q112855835,E42_Identifier,Q112855835,WIKIDATA,http://www.wikidata.org/entity/Q112855835,Wikidata ID for Learned Plain,2025-10-01
IDENT_WIKIDATA_Q112855802,E42_Identifier,Q112855802,WIKIDATA,http://www.wikidata.org/entity/Q112855802,Wikidata ID for Le Petit-Canada,2025-10-01
IDENT_WIKIDATA_Q112855825,E42_Identifier,Q112855825,WIKIDATA,http://www.wikidata.org/entity/Q112855825,Wikidata ID for Le Secteur-des-Lacs,2025-10-01
IDENT_WIKIDATA_Q112855864,E42_Identifier,Q112855864,WIKIDATA,http://www.wikidata.org/entity/Q112855864,Wikidata ID for Lisgar Station,2025-10-01
IDENT_WIKIDATA_Q112855869,E42_Identifier,Q112855869,WIKIDATA,http://www.wikidata.org/entity/Q112855869,Wikidata ID for Louisa,2025-10-01
IDENT_WIKIDATA_Q112855793,E42_Identifier,Q112855793,WIKIDATA,http://www.wikidata.org/entity/Q112855793,Wikidata ID for Le Frappe-Sacre,2025-10-01
IDENT_WIKIDATA_Q112855747,E42_Identifier,Q112855747,WIKIDATA,http://www.wikidata.org/entity/Q112855747,Wikidata ID for Lanoieville,2025-10-01
IDENT_WIKIDATA_Q112855775,E42_Identifier,Q112855775,WIKIDATA,http://www.wikidata.org/entity/Q112855775,Wikidata ID for Le Coin,2025-10-01
