csd_id,csd_name,cd_id,cd_name,wikidata_qid,wikidata_label,wikidata_types,distance_km,our_lat,our_lon
SK172016,98. Fillmore,CD_SK_Division_No._2,CD_SK_Division_No._2,Q5448861,Fillmore No. 96,rural municipality of Canada,1.52,49.916357,-103.435671
SK172017,97. Wellington,CD_SK_Division_No._2,CD_SK_Division_No._2,Q7981447,Wellington No. 97,rural municipality of Canada,0.02,49.915931,-103.844848
SK172018,98. Scott,CD_SK_Division_No._2,CD_SK_Division_No._2,Q7436963,Scott No. 98,rural municipality of Canada,2.15,49.916804,-104.253089
SK172019,99. Caledonia,CD_SK_Division_No._2,CD_SK_Division_No._2,Q5019392,Caledonia No. 99,rural municipality of Canada,5.47,49.916008,-104.661907
SK172020,100. Elmsthorpe,CD_SK_Division_No._2,CD_SK_Division_No._2,Q5366919,Elmsthorpe No. 100,rural municipality of Canada,4.2,49.916078,-105.070514
SK172021,"Weyburn, C",CD_SK_Division_No._2,CD_SK_Division_No._2,Q1904554,Weyburn,administrative territorial entity; city,0.16,49.662521,-103.852612
SK172022,"Milestone, T-V",CD_SK_Division_No._2,CD_SK_Division_No._2,Q1915440,Milestone,town,0.1,49.993331,-104.519231
SK172023,"Ogema, T-V",CD_SK_Division_No._2,CD_SK_Division_No._2,Q1916323,Ogema,town,0.26,49.57367,-104.914026
SK172024,"Radville, T-V",CD_SK_Division_No._2,CD_SK_Division_No._2,Q1916667,Radville,town,1.13,49.460937,-104.295935
SK172025,"Yellow Grass, T-V",CD_SK_Division_No._2,CD_SK_Division_No._2,Q61197013,Yellow Grass,weather station,1.95,49.806319,-104.16303
SK172026,"Amulet, VL",CD_SK_Division_No._2,CD_SK_Division_No._2,Q4748934,Amulet,human settlement,0.62,49.623243,-104.742973
SK172027,"Avonlea, VL",CD_SK_Division_No._2,CD_SK_Division_No._2,Q1998955,Avonlea,village in Saskatchewan,0.21,50.014297,-105.058131
SK172028,"Bengough, VL",CD_SK_Division_No._2,CD_SK_Division_No._2,Q1909386,Bengough,town,0.46,49.397287,-105.12812
SK172029,"Bromhead, VL",CD_SK_Division_No._2,CD_SK_Division_No._2,Q4973631,Bromhead,human settlement; village,0.51,49.183159,-103.668404
SK172030,"Ceylon, VL",CD_SK_Division_No._2,CD_SK_Division_No._2,Q1999559,Ceylon,village in Saskatchewan,0.44,49.459565,-104.601842
SK172031,"Colgate, VL",CD_SK_Division_No._2,CD_SK_Division_No._2,Q14874936,Colgate,human settlement,0.1,49.395546,-103.895232
SK172032,"Creelman, VL",CD_SK_Division_No._2,CD_SK_Division_No._2,Q1999840,Creelman,village in Saskatchewan,3.64,49.821247,-103.309937
SK172033,"Fillmore, VL",CD_SK_Division_No._2,CD_SK_Division_No._2,Q61196783,Fillmore,weather station,0.19,49.881147,-103.431934
SK172034,"Forward, VL",CD_SK_Division_No._2,CD_SK_Division_No._2,Q5473159,Forward,locality,0.2,49.640248,-104.46624
SK172035,"Goodwater, VL",CD_SK_Division_No._2,CD_SK_Division_No._2,Q2003699,Goodwater,village in Saskatchewan,13.46,49.395539,-103.703142
SK172036,"Griffin, VL",CD_SK_Division_No._2,CD_SK_Division_No._2,Q5608771,Griffin,designated place of Canada; human settlement,0.13,49.665662,-103.433164
SK172037,"Halbrite, VL",CD_SK_Division_No._2,CD_SK_Division_No._2,Q2003757,Halbrite,village in Saskatchewan,0.12,49.489059,-103.558032
SK172038,"Horizon, VL",CD_SK_Division_No._2,CD_SK_Division_No._2,Q5903319,Horizon,human settlement; village,0.74,49.513536,-105.220228
SK172039,"Khedive, VL",CD_SK_Division_No._2,CD_SK_Division_No._2,Q61196827,Khedive,weather station,2.82,49.62133,-104.521109
SK172040,"Lang, VL",CD_SK_Division_No._2,CD_SK_Division_No._2,Q2085279,Lang,village in Saskatchewan,0.09,49.919606,-104.372763
SK172041,"Macoun, VL",CD_SK_Division_No._2,CD_SK_Division_No._2,Q2085978,Macoun,village in Saskatchewan,2.66,49.314203,-103.261948
SK172042,"McTaggart, VL",CD_SK_Division_No._2,CD_SK_Division_No._2,Q2201016,McTaggart,village in Saskatchewan,0.13,49.730166,-104.007306
SK172043,"Midale, VL",CD_SK_Division_No._2,CD_SK_Division_No._2,Q1915411,Midale,town,0.19,49.397426,-103.409811
SK172044,"Osage, VL",CD_SK_Division_No._2,CD_SK_Division_No._2,Q2201352,Osage,village in Saskatchewan,1.03,49.951125,-103.581451
SK172045,"Pangman, VL",CD_SK_Division_No._2,CD_SK_Division_No._2,Q2201910,Pangman,village in Saskatchewan,0.19,49.645545,-104.662332
SK172046,"Tribune, VL",CD_SK_Division_No._2,CD_SK_Division_No._2,Q2205030,Tribune,village; village in Saskatchewan,0.31,49.248642,-103.826207
SK172047,"Truax, VL",CD_SK_Division_No._2,CD_SK_Division_No._2,Q7847117,Truax,human settlement,0.51,49.904319,-104.947637
SK172048,"Tyvan, VL",CD_SK_Division_No._2,CD_SK_Division_No._2,Q7861901,Tyvan,human settlement,0.57,50.029041,-103.725424
SK173001,11. Hart Butte,CD_SK_Division_No._3,CD_SK_Division_No._3,Q5674099,Hart Butte No. 11,rural municipality of Canada,4.15,49.130536,-105.419881
SK173002,12. Poplar Valley,CD_SK_Division_No._3,CD_SK_Division_No._3,Q7229432,Poplar Valley No. 12,rural municipality of Canada,10.21,49.128529,-105.812836
SK173007,42. Willow Bunch,CD_SK_Division_No._3,CD_SK_Division_No._3,Q8022273,Willow Bunch No. 42,rural municipality of Canada,3.33,49.38514,-105.742497
SK173009,44. Waverley,CD_SK_Division_No._3,CD_SK_Division_No._3,Q7975428,Waverley No. 44,rural municipality of Canada,13.76,49.394934,-106.616776
SK173010,45. Mankota,CD_SK_Division_No._3,CD_SK_Division_No._3,Q6750553,Mankota No. 45,rural municipality of Canada,5.07,49.392756,-107.015068
SK173011,46. Glen McPherson,CD_SK_Division_No._3,CD_SK_Division_No._3,Q5567887,Glen McPherson No. 46,rural municipality of Canada,0.06,49.392943,-107.418372
SK173012,71. Excel,CD_SK_Division_No._3,CD_SK_Division_No._3,Q5419404,Excel No. 71,rural municipality of Canada,0.43,49.601398,-105.443821
SK173013,72. Lake of the Rivers,CD_SK_Division_No._3,CD_SK_Division_No._3,Q6478658,Lake of The Rivers No. 72,rural municipality of Canada,7.62,49.654107,-105.834832
SK173014,73. Stonehenge,CD_SK_Division_No._3,CD_SK_Division_No._3,Q7619219,Stonehenge No. 73,rural municipality of Canada,8.88,49.625615,-106.20424
SK173015,74. Wood River,CD_SK_Division_No._3,CD_SK_Division_No._3,Q8032264,Wood River No. 74,rural municipality of Canada,1.2,49.654639,-106.612995
SK173016,75. Pinto Creek,CD_SK_Division_No._3,CD_SK_Division_No._3,Q7196537,Pinto Creek No. 75,rural municipality of Canada,2.13,49.654733,-107.020144
SK173017,76. Auvergne,CD_SK_Division_No._3,CD_SK_Division_No._3,Q4827243,Auvergne No. 76,rural municipality of Canada,1.21,49.653967,-107.4267
SK173018,101. Terrell,CD_SK_Division_No._3,CD_SK_Division_No._3,Q7703412,Terrell No. 101,rural municipality of Canada,0.19,49.91189,-105.489468
SK173020,103. Sutton,CD_SK_Division_No._3,CD_SK_Division_No._3,Q7650297,Sutton No. 103,rural municipality of Canada,0.13,49.918035,-106.209041
SK173021,104. Gravelbourg,CD_SK_Division_No._3,CD_SK_Division_No._3,Q5597847,Gravelbourg No. 104,rural municipality of Canada,2.27,49.917099,-106.616751
SK173022,105. Glen Bain,CD_SK_Division_No._3,CD_SK_Division_No._3,Q5567584,Glen Bain No. 105,rural municipality of Canada,0.04,49.917091,-107.025512
SK173023,106. Whiska Creek,CD_SK_Division_No._3,CD_SK_Division_No._3,Q7993843,Whiska Creek No. 106,rural municipality of Canada,1.07,49.916864,-107.433909
SK173025,"Assiniboia, T-V",CD_SK_Division_No._3,CD_SK_Division_No._3,Q704679,Assiniboia,town,0.09,49.629694,-105.989586
SK173026,"Gravelbourg, T-V",CD_SK_Division_No._3,CD_SK_Division_No._3,Q23661745,Gravelbourg railway station,railway station,0.23,49.876575,-106.557547
SK173027,"Aneroid, VL",CD_SK_Division_No._3,CD_SK_Division_No._3,Q61197038,Aneroid,weather station,0.4,49.716426,-107.299872
SK173028,"Ardill, VL",CD_SK_Division_No._3,CD_SK_Division_No._3,Q4788066,Ardill,locality,0.35,49.940186,-105.846676
SK173029,"Congress, VL",CD_SK_Division_No._3,CD_SK_Division_No._3,Q5160771,Congress,organized hamlet of Saskatchewan,0.07,49.75486,-106.020912
SK173030,"Ettington, VL",CD_SK_Division_No._3,CD_SK_Division_No._3,Q5405020,Ettington,locality,0.49,49.863715,-106.0859
SK173032,"Hazenmore, VL",CD_SK_Division_No._3,CD_SK_Division_No._3,Q2003798,Hazenmore,village in Saskatchewan,0.15,49.687616,-107.139901
SK173033,"Kincaid, VL",CD_SK_Division_No._3,CD_SK_Division_No._3,Q2004260,Kincaid,village in Saskatchewan,0.1,49.670102,-107.005641
SK173034,"Lafleche, VL",CD_SK_Division_No._3,CD_SK_Division_No._3,Q1914981,Lafleche,human settlement; town,0.19,49.707395,-106.576123
SK173035,"Limerick, VL",CD_SK_Division_No._3,CD_SK_Division_No._3,Q2085399,Limerick,village in Saskatchewan,0.6,49.653586,-106.260843
SK173036,"Mazenod, VL",CD_SK_Division_No._3,CD_SK_Division_No._3,Q6798442,Mazenod,human settlement,0.23,49.861759,-106.212577
SK173037,"Meyronne, VL",CD_SK_Division_No._3,CD_SK_Division_No._3,Q6826568,Meyronne,human settlement,0.48,49.668456,-106.841586
SK173038,"Mitchellton, VL",CD_SK_Division_No._3,CD_SK_Division_No._3,Q115865931,Mitchellton,human settlement,0.73,49.938228,-105.707448
SK173039,"Mossbank, VL",CD_SK_Division_No._3,CD_SK_Division_No._3,Q1915513,Mossbank,town,0.8,49.940103,-105.964972
SK173040,"Neville, VL",CD_SK_Division_No._3,CD_SK_Division_No._3,Q774023,Neville,village in Saskatchewan,3.26,49.969101,-107.627474
SK173041,"Palmer, VL",CD_SK_Division_No._3,CD_SK_Division_No._3,Q7128199,Palmer,human settlement,0.05,49.862214,-106.358504
SK173042,"Ponteix, VL",CD_SK_Division_No._3,CD_SK_Division_No._3,Q1916471,Ponteix,town,0.39,49.747115,-107.479896
SK173043,"Readlyn, VL",CD_SK_Division_No._3,CD_SK_Division_No._3,Q115865980,Readlyn,human settlement,0.1,49.584038,-105.651361
SK173044,"Spring Valley, VL",CD_SK_Division_No._3,CD_SK_Division_No._3,Q7580716,Spring Valley,locality,0.15,49.942273,-105.403134
SK173045,"Vanguard, VL",CD_SK_Division_No._3,CD_SK_Division_No._3,Q2205136,Vanguard,village in Saskatchewan,3.15,49.905671,-107.300682
SK173046,"Vantage, VL",CD_SK_Division_No._3,CD_SK_Division_No._3,Q7915196,Vantage,locality,0.34,49.843324,-106.029221
SK173047,"Verwood, VL",CD_SK_Division_No._3,CD_SK_Division_No._3,Q7923033,Verwood,human settlement,0.81,49.509472,-105.615561
SK173048,"Viceroy, VL",CD_SK_Division_No._3,CD_SK_Division_No._3,Q7925236,Viceroy,human settlement,1.02,49.460348,-105.35383
SK173049,"Woodrow, VL",CD_SK_Division_No._3,CD_SK_Division_No._3,Q8033163,Woodrow,human settlement,0.64,49.689305,-106.721759
SK174002,18. Lone Tree,CD_SK_Division_No._4,CD_SK_Division_No._4,Q6671490,Lone Tree No. 18,rural municipality of Canada,3.05,49.131394,-108.215421
SK174003,19. Frontier,CD_SK_Division_No._4,CD_SK_Division_No._4,Q2003391,Frontier,village in Saskatchewan,8.34,49.131449,-108.61677
SK174009,49. White Valley,CD_SK_Division_No._4,CD_SK_Division_No._4,Q7995503,White Valley No. 49,rural municipality of Canada,39.57,49.392712,-108.628815
SK174011,51. Reno,CD_SK_Division_No._4,CD_SK_Division_No._4,Q7313401,Reno No. 51,rural municipality of Canada,10.07,49.393133,-109.43653
SK174013,77. Wise Creek,CD_SK_Division_No._4,CD_SK_Division_No._4,Q8027444,Wise Creek No. 77,rural municipality of Canada,1.75,49.654228,-107.833657
SK174014,78. Grassy Creek,CD_SK_Division_No._4,CD_SK_Division_No._4,Q5597607,Grassy Creek No. 78,rural municipality of Canada,5.18,49.567232,-108.235276
SK174019,107. Lac Pelletier,CD_SK_Division_No._4,CD_SK_Division_No._4,Q115866475,Lac Pelletier,locality,1.97,49.916719,-107.842806
SK174020,108. Bone Creek,CD_SK_Division_No._4,CD_SK_Division_No._4,Q22580247,Bone Creek,watercourse,21.88,49.829668,-108.247012
SK174021,109. Carmichael,CD_SK_Division_No._4,CD_SK_Division_No._4,Q61197049,Carmichael,weather station,14.88,49.916384,-108.66082
SK174022,110. Piapot,CD_SK_Division_No._4,CD_SK_Division_No._4,Q7190231,Piapot No. 110,rural municipality of Canada,3.8,49.916494,-109.068998
SK174023,111. Maple Creek,CD_SK_Division_No._4,CD_SK_Division_No._4,Q1915371,Maple Creek,human settlement; town in Saskatchewan,1.73,49.916747,-109.477594
SK174026,"Maple Creek, T-V",CD_SK_Division_No._4,CD_SK_Division_No._4,Q61197103,Maple Creek,weather station,0.74,49.905989,-109.475399
SK174027,"Shaunavon, T-V",CD_SK_Division_No._4,CD_SK_Division_No._4,Q1916970,Shaunavon,town,0.56,49.646697,-108.410702
SK174028,"Admiral, VL",CD_SK_Division_No._4,CD_SK_Division_No._4,Q4683624,Admiral,human settlement,0.12,49.713925,-108.003768
SK174029,"Cadillac, VL",CD_SK_Division_No._4,CD_SK_Division_No._4,Q1999463,Cadillac,village in Saskatchewan,1.08,49.726072,-107.738221
SK174030,"Carmichael, VL",CD_SK_Division_No._4,CD_SK_Division_No._4,Q61197049,Carmichael,weather station,1.27,50.038613,-108.650233
SK174031,"Consul, VL",CD_SK_Division_No._4,CD_SK_Division_No._4,Q61197158,Consul,weather station,0.57,49.29488,-109.520918
SK174032,"Dollard, VL",CD_SK_Division_No._4,CD_SK_Division_No._4,Q5289242,Dollard,human settlement,0.79,49.619628,-108.595065
SK174033,"Hatton, VL",CD_SK_Division_No._4,CD_SK_Division_No._4,Q14874950,Hatton,human settlement,1.4,50.03884,-109.843486
SK174034,"Piapot, VL",CD_SK_Division_No._4,CD_SK_Division_No._4,Q2576413,Piapot,hamlet,0.05,49.989358,-109.120642
SK174035,"Robsart, VL",CD_SK_Division_No._4,CD_SK_Division_No._4,Q7353488,Robsart,human settlement,1.12,49.373207,-109.284248
SK174036,"Scotsguard, VL",CD_SK_Division_No._4,CD_SK_Division_No._4,Q7435800,Scotsguard,human settlement,0.9,49.718659,-108.138894
SK174037,"Vidora, VL",CD_SK_Division_No._4,CD_SK_Division_No._4,Q7928131,Vidora,human settlement,1.1,49.326234,-109.428652
SK175001,121. Moosomin,CD_SK_Division_No._5,CD_SK_Division_No._5,Q6908705,Moosomin No. 121,rural municipality of Canada,3.55,50.196853,-101.593736
SK175002,122. Martin,CD_SK_Division_No._5,CD_SK_Division_No._5,Q6776277,Martin No. 122,rural municipality of Canada,3.43,50.191072,-101.868316
SK175003,123. Silverwood,CD_SK_Division_No._5,CD_SK_Division_No._5,Q7516888,Silverwood No. 123,rural municipality of Canada,1.1,50.178584,-102.211443
SK175004,124. Kingsley,CD_SK_Division_No._5,CD_SK_Division_No._5,Q6413331,Kingsley No. 124,rural municipality of Canada,6.6,50.178944,-102.621586
SK175006,151. Rocanville,CD_SK_Division_No._5,CD_SK_Division_No._5,Q1916811,Rocanville,town,5.83,50.420363,-101.752745
SK175007,152. Spy Hill,CD_SK_Division_No._5,CD_SK_Division_No._5,Q2204602,Spy Hill,village in Saskatchewan,4.47,50.593291,-101.736301
SK175008,153. Willowdale,CD_SK_Division_No._5,CD_SK_Division_No._5,Q14875020,Willowdale No. 153,rural municipality of Canada,6.2,50.410484,-102.185177
SK175010,155. Wolseley,CD_SK_Division_No._5,CD_SK_Division_No._5,Q8030419,Wolseley No. 155,rural municipality of Canada,1.21,50.430865,-103.169575
SK175011,181. Langenburg,CD_SK_Division_No._5,CD_SK_Division_No._5,Q6485898,Langenburg No. 181,rural municipality of Canada,1.87,50.769638,-101.757168
SK175012,183. Fertile Belt,CD_SK_Division_No._5,CD_SK_Division_No._5,Q5445569,Fertile Belt No. 183,rural municipality of Canada,8.53,50.693561,-102.21596
SK175013,184. Grayson,CD_SK_Division_No._5,CD_SK_Division_No._5,Q61196799,Grayson,weather station,2.09,50.716313,-102.61516
SK175014,185. McLeod,CD_SK_Division_No._5,CD_SK_Division_No._5,Q6802234,McLeod No. 185,rural municipality of Canada,13.55,50.713737,-103.069449
SK175015,211. Churchbridge,CD_SK_Division_No._5,CD_SK_Division_No._5,Q5118108,Churchbridge No. 211,rural municipality of Canada,4.74,50.989381,-101.767376
SK175016,213. Saltcoats,CD_SK_Division_No._5,CD_SK_Division_No._5,Q7406058,Saltcoats No. 213,rural municipality of Canada,0.85,50.989317,-102.216503
SK175017,214. Cana,CD_SK_Division_No._5,CD_SK_Division_No._5,Q115865864,Cana,human settlement,11.94,50.990208,-102.633735
SK175018,215. Stanley,CD_SK_Division_No._5,CD_SK_Division_No._5,Q7599823,Stanley No. 215,rural municipality of Canada,9.16,50.989455,-103.056604
SK175020,"Bredenbury, T-V",CD_SK_Division_No._5,CD_SK_Division_No._5,Q1910039,Bredenbury,town,0.7,50.936425,-102.044554
SK175021,"Broadview, T-V",CD_SK_Division_No._5,CD_SK_Division_No._5,Q855998,Broadview,town,0.16,50.377479,-102.579066
SK175022,"Fleming, T-V",CD_SK_Division_No._5,CD_SK_Division_No._5,Q1910658,Fleming,town,0.25,50.072273,-101.5016
SK175023,"Grenfell, T-V",CD_SK_Division_No._5,CD_SK_Division_No._5,Q61196801,Grenfell,weather station,0.97,50.411688,-102.934124
SK175024,"Lemberg, T-V",CD_SK_Division_No._5,CD_SK_Division_No._5,Q1909185,Lemberg,town,0.63,50.73185,-103.20389
SK175025,"Melville, T-V",CD_SK_Division_No._5,CD_SK_Division_No._5,Q605427,Melville,city; city in Saskatchewan; municipal government in Canada,0.05,50.930987,-102.80821
SK175026,"Moosomin, T-V",CD_SK_Division_No._5,CD_SK_Division_No._5,Q1893562,Moosomin,town in Saskatchewan,0.33,50.141784,-101.670502
SK175027,"Saltcoats, T-V",CD_SK_Division_No._5,CD_SK_Division_No._5,Q1916924,Saltcoats,town,0.86,51.040865,-102.164152
SK175028,"Wapella, T-V",CD_SK_Division_No._5,CD_SK_Division_No._5,Q1917505,Wapella,town,0.97,50.258831,-101.971995
SK175029,"Whitewood, T-V",CD_SK_Division_No._5,CD_SK_Division_No._5,Q1917595,Whitewood,town in Saskatchewan,1.26,50.33147,-102.267487
SK175030,"Wolseley, T-V",CD_SK_Division_No._5,CD_SK_Division_No._5,Q1917681,Wolseley,town in Saskatchewan,0.3,50.422325,-103.272613
SK175031,"Atwater, VL",CD_SK_Division_No._5,CD_SK_Division_No._5,Q1998942,Atwater,village in Saskatchewan,0.13,50.776455,-102.227057
SK175032,"Bangor, VL",CD_SK_Division_No._5,CD_SK_Division_No._5,Q61196614,Bangor,weather station,11.39,50.805745,-102.343656
SK175033,"Birmingham, VL",CD_SK_Division_No._5,CD_SK_Division_No._5,Q4916579,Birmingham,human settlement; village,0.37,50.972739,-102.94102
SK175034,"Churchbridge, VL",CD_SK_Division_No._5,CD_SK_Division_No._5,Q1382237,Churchbridge,town,0.8,50.894556,-101.892592
SK175035,"Dubuc, VL",CD_SK_Division_No._5,CD_SK_Division_No._5,Q2002651,Dubuc,village in Saskatchewan,0.19,50.682771,-102.477112
SK175036,"Duff, VL",CD_SK_Division_No._5,CD_SK_Division_No._5,Q2002666,Duff,village in Saskatchewan,0.13,50.874734,-103.090617
SK175037,"Esterhazy, VL",CD_SK_Division_No._5,CD_SK_Division_No._5,Q727984,Esterhazy,town in Saskatchewan,0.26,50.655298,-102.072068
SK175038,"Fenwood, VL",CD_SK_Division_No._5,CD_SK_Division_No._5,Q2003267,Fenwood,village in Saskatchewan,8.03,51.013103,-103.047859
SK175039,"Glenavon, VL",CD_SK_Division_No._5,CD_SK_Division_No._5,Q2003498,Glenavon,village in Saskatchewan,1.41,50.192946,-103.138513
SK175040,"Goodeve, VL",CD_SK_Division_No._5,CD_SK_Division_No._5,Q2003614,Goodeve,village in Saskatchewan,11.6,51.062822,-103.188867
SK175041,"Grayson, VL",CD_SK_Division_No._5,CD_SK_Division_No._5,Q2003730,Grayson,village in Saskatchewan,1.84,50.720277,-102.645403
SK175042,"Killaly, VL",CD_SK_Division_No._5,CD_SK_Division_No._5,Q255856,Killaly,village in Saskatchewan,0.21,50.754325,-102.827933
SK175043,"Kipling, VL",CD_SK_Division_No._5,CD_SK_Division_No._5,Q1914893,Kipling,town,0.22,50.099556,-102.631807
SK175044,"Langenburg, VL",CD_SK_Division_No._5,CD_SK_Division_No._5,Q1805026,Langenburg,town,1.23,50.84392,-101.704865
SK175045,"MacNutt, VL",CD_SK_Division_No._5,CD_SK_Division_No._5,Q2085963,MacNutt,village in Saskatchewan,1.69,51.083785,-101.60589
SK175046,"Neudorf, VL",CD_SK_Division_No._5,CD_SK_Division_No._5,Q2201244,Neudorf,village in Saskatchewan,0.17,50.711269,-103.01416
SK175047,"Otthon, VL",CD_SK_Division_No._5,CD_SK_Division_No._5,Q7109471,Otthon,designated place of Canada; human settlement,0.4,51.100545,-102.595409
SK175048,"Rocanville, VL",CD_SK_Division_No._5,CD_SK_Division_No._5,Q1916811,Rocanville,town,0.42,50.381233,-101.691462
SK175049,"Spy Hill, VL",CD_SK_Division_No._5,CD_SK_Division_No._5,Q2204602,Spy Hill,village in Saskatchewan,1.69,50.603397,-101.685937
SK175050,"Stockholm, VL",CD_SK_Division_No._5,CD_SK_Division_No._5,Q2204842,Stockholm,village in Saskatchewan,0.81,50.656962,-102.30245
SK175051,"Summerberry, VL",CD_SK_Division_No._5,CD_SK_Division_No._5,Q7637543,Summerberry,human settlement,0.32,50.42553,-103.089122
SK175052,"Tantallon, VL",CD_SK_Division_No._5,CD_SK_Division_No._5,Q2204912,Tantallon,village in Saskatchewan,0.15,50.536464,-101.840576
