chain_id,name,province,n_presences,decision,inherited_qid,inherited_label,inherited_mint_reason,target_chains,signals,confidence,evidence
PLACE_QC150015_1911,Longueuil t-v,QC,1,INHERIT_QID,Q139398,Longueuil,,PLACE_QC145007,S3_AMBIGUOUS_NAMED,medium,S3_AMBIGUOUS_NAMED via QC150015_1911 -> QC145007_1901 -> PLACE_QC145007
PLACE_QC150016,Montréal t-v,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC150018,Beloeil vl,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC150022,Whitton & Ste. Cécile,QC,2,NO_EVIDENCE,,,,,,,
PLACE_QC150023_1911,St. Bruno vl,QC,1,INHERIT_QID,Q112911961,Saint-Bruno,,PLACE_QC063030_1921,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (st. bruno, VILLAGE, QC) bucket -> PLACE_QC063030_1921"
PLACE_QC150999,NO DATA,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC151001,Cap de la Magdeleine,QC,6,NO_EVIDENCE,,,,,,,
PLACE_QC151002_1911,La Visitation de Champlain,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC151003_1901,Notre-Dame du Mont Carmel,QC,2,NO_EVIDENCE,,,,,,,
PLACE_QC151006,St. Eustache,QC,4,INHERIT_QID,Q141505,Saint-Eustache,,PLACE_QC052006_1921,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (st. eustache, BARE, QC) bucket -> PLACE_QC052006_1921"
PLACE_QC151015,St. Roch Mékinac,QC,1,INHERIT_QID,Q3463280,Saint-Roch-de-Mékinac,,PLACE_QC047018,S1_STRICT_YEAR_LINK,high,S1_STRICT_YEAR_LINK via QC151015_1911 -> QC047018_1921 -> PLACE_QC047018
PLACE_QC151017,St. Stanislas,QC,6,NO_EVIDENCE,,,,,,,
PLACE_QC151018,Ste. Thècle,QC,2,INHERIT_QID,Q112913114,Sainte-Thècle,,PLACE_QC047021,S1_STRICT_YEAR_LINK,high,S1_STRICT_YEAR_LINK via QC151018_1911 -> QC047021_1921 -> PLACE_QC047021
PLACE_QC151020,St. Théophile,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC151025,Other parts - Autres parties,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC151999,NO DATA,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC151999_1911,NO DATA,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC152001_1881,St. Anselme,QC,2,INHERIT_QID,Q112911875,Saint-Anselme,,PLACE_QC053001,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (st. anselme, BARE, QC) bucket -> PLACE_QC053001"
PLACE_QC152001_1901,St. Anselme,QC,1,INHERIT_QID,Q112911875,Saint-Anselme,,PLACE_QC053001,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (st. anselme, BARE, QC) bucket -> PLACE_QC053001"
PLACE_QC152003_1871,Moisie,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC152004_1871,Pointe aux Esquimaux,QC,1,INHERIT_MINT,,,"Historic Côte-Nord place (now Havre-Saint-Pierre area), no precise Wikidata entity",PLACE_QC086070,S3_AMBIGUOUS_NAMED,medium,S3_AMBIGUOUS_NAMED via QC152004_1871 -> QC076007_1881 -> PLACE_QC086070
PLACE_QC152005_1871,Anticosti,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC152006_1871,Natasquan,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC152006_1911,Ste. Agnès,QC,7,NO_EVIDENCE,,,,,,,
PLACE_QC152007_1881,St. Fidèle,QC,6,NO_EVIDENCE,,,,,,,
PLACE_QC152007_1881_1891,St. Isidore,QC,2,NO_EVIDENCE,,,,,,,
PLACE_QC152009,Sauvages des Sept Isles,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC152010,Sauvages Betsiamites,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC152011,Sauvages de Mingan,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC152013,St. Prosper (Watford W-O),QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC152014_1901,"St. Prosper, (mission)",QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC152999,NO DATA,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC153001,"Lévis, St. Laurent Ward—Quartier",QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC153002,"Lévis, Lauzon Ward—Quartier",QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC153002_1901,"Durham, South—Sud",QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC153003,ChesterN,QC,3,NO_EVIDENCE,,,,,,,
PLACE_QC153003_1871,"Lévis, Notre Dame Ward—Quartier",QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC153004,St. Joachim,QC,5,INHERIT_MINT,,,Historic Saint-Joachim parish in Gaspé; Q3462595 Saint-Joachim is in Capitale-Nationale (wrong region),PLACE_QC056027,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (st. joachim, BARE, QC) mint bucket -> PLACE_QC056027"
PLACE_QC153005_1871,Durham S,QC,3,NO_EVIDENCE,,,,,,,
PLACE_QC153007_1871,St. Joseph,QC,1,INHERIT_QID,Q141613,Saint-Joseph-de-Beauce,,PLACE_QC040013,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (st. joseph, BARE, QC) bucket -> PLACE_QC040013"
PLACE_QC153009,St. Bonaventure,QC,4,NO_EVIDENCE,,,,,,,
PLACE_QC153009_1911,Très-St. Sacrement,QC,1,INHERIT_QID,Q3541256,Très-Saint-Sacrement,,PLACE_QC049009_1921,S1_STRICT_YEAR_LINK,high,S1_STRICT_YEAR_LINK via QC153009_1911 -> QC049009_1921 -> PLACE_QC049009_1921
PLACE_QC153013,St. Nazaire (part),QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC153016_1901,"Wickham, West—Ouest",QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC153017,St. Christophe d’Arthabaska,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC153019,"Chester, East—Est (Ste. Hélène)",QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC153020_1901,"Chester, North—Nord",QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC153021_1901,"Chester, West—Ouest (St. Paul)",QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC153022_1891,Ste. Hélène,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC153024_1891,St. Norbert d Arthabaska,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC153029,Ste. Eulalie (part),QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC153034,St. Samuel d’Horton,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC153037,Stanfold,QC,5,NO_EVIDENCE,,,,,,,
PLACE_QC154001,Albanel pr,QC,2,NO_EVIDENCE,,,,,,,
PLACE_QC154002_1911,Anse St. Jean p. & Dumas tp.,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154003,Chlorydormes,QC,3,NO_EVIDENCE,,,,,,,
PLACE_QC154003_1871,Etchemin,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154003_1901,Bagotville pr,QC,2,NO_EVIDENCE,,,,,,,
PLACE_QC154004,Chicoutimi,QC,3,INHERIT_QID,Q63242812,Chicoutimi,,PLACE_QC050003,S1_STRICT_YEAR_LINK,high,S1_STRICT_YEAR_LINK via QC154004_1911 -> QC050003_1921 -> PLACE_QC050003
PLACE_QC154005,Douglas,QC,4,NO_EVIDENCE,,,,,,,
PLACE_QC154005_1871,St. Etienne,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154005_1901,Douglas (Sandy Beach & Seal Cove),QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154005_1911,"Girard, UNO",QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154006_1891,Fox & Sydenham North—Nord,QC,2,NO_EVIDENCE,,,,,,,
PLACE_QC154006_1911,Grande Baie p. & Boileau tp. & Ferland tp.,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154007,Hébertville pr,QC,1,INHERIT_QID,Q3144525,Hébertville,,PLACE_QC149010_1901,S1_STRICT_YEAR_LINK,high,S1_STRICT_YEAR_LINK via QC154007_1911 -> QC149010_1901 -> PLACE_QC149010_1901
PLACE_QC154008,Gaspé Bay N & Sydenham S,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154008_1901,"Gaspé Bay, North & Sydenham South",QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154008_1911,"Indian Reserve, I R",QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154009,"Gaspé Bay, South—Sud",QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154009_1911,"Kénogami, UNO",QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154010_1911,La Doré pr,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154011,"Grosse Ile, Isle Bryon & Bird Rocks",QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154011_1911,Laterrière p. & Simon tp.,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154012,L’Anse au Griffon,QC,3,NO_EVIDENCE,,,,,,,
PLACE_QC154012_1911,Normandin pr,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154013_1911,Roberval pr,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154014,St. Ambroise pr,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154015,St. Amédée de Péribonka pr,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154015_1901,Mont Louis & Riv. Magdeleine,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154016_1911,St. André pr,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154017,Ste. Anne pr,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154018,Mont Louis,QC,4,NO_EVIDENCE,,,,,,,
PLACE_QC154018_1911,St. Bruno pr,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154019_1911,St. Charles pr,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154020,St. Cyriac pr,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154021,Alright Islands,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154021_1911,St. Dominique de Jonquières pr,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154022,Basin,QC,2,NO_EVIDENCE,,,,,,,
PLACE_QC154022_1911,St. Édouard de Péribonka pr,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154023_1911,Ste. Edwidge pr,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154024,Grande Entrée,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154024_1911,St. Félicien pr,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154026_1911,St. François de Sales,QC,1,INHERIT_QID,Q112912171,Saint-François-de-Sales,,PLACE_QC063017_1921,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (st. francois de sales, BARE, QC) bucket -> PLACE_QC063017_1921"
PLACE_QC154027,"Wolfe, Bryon Islands, Grosse Ile & Bird Rocks",QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154029,St. Henri de Taillon pr,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154031,St. Joseph d'Alma pr,QC,2,INHERIT_QID,Q141973,Alma,,PLACE_QC063035,S1_STRICT_YEAR_LINK,high,S1_STRICT_YEAR_LINK via QC149028_1901 -> QC149025_1891 -> PLACE_QC063035
PLACE_QC154032,St. Jérôme pr,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154033,St. Louis de Métabetchouan pr,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154034_1911,St. Louis Nazaire pr,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154036,St. Michel de Mistassini pr,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154037,St. Prime pr,QC,2,NO_EVIDENCE,,,,,,,
PLACE_QC154038,St. Thomas d'Aquin pr,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154039,Sacré-Coeur de Marie pr,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154041_1911,Roberval t-v,QC,1,INHERIT_QID,Q141954,Roberval,,PLACE_QC063027_1921,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (roberval, URBAN, QC) bucket -> PLACE_QC063027_1921"
PLACE_QC154042,Bagotville vl,QC,2,INHERIT_QID,Q2879166,Bagotville,,PLACE_QC076014_1881,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (bagotville, VILLAGE, QC) bucket -> PLACE_QC076014_1881"
PLACE_QC154043,Grande Baie vl,QC,1,INHERIT_QID,Q3114873,Grande-Baie,,PLACE_QC050022,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (grande baie, VILLAGE, QC) bucket -> PLACE_QC050022"
PLACE_QC154044,Hébertville vl,QC,1,INHERIT_QID,Q3144525,Hébertville,,PLACE_QC149011,S1_STRICT_YEAR_LINK;S2_STRICT_MULTIHOP,high,S1_STRICT_YEAR_LINK via QC154044_1911 -> QC149011_1901 -> PLACE_QC149011 | S2_STRICT_MULTIHOP via QC154044_1911 -> QC149008_1891 -> PLACE_QC149011
PLACE_QC154045,Hébertville Station vl,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154046,Jonquières vl,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154048,St. Bruno vl,QC,1,INHERIT_QID,Q112911961,Saint-Bruno,,PLACE_QC063030_1921,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (st. bruno, VILLAGE, QC) bucket -> PLACE_QC063030_1921"
PLACE_QC154049,St. Félicien vl,QC,1,INHERIT_QID,Q141511,Saint-Félicien,,PLACE_QC063032_1921,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (st. felicien, VILLAGE, QC) bucket -> PLACE_QC063032_1921"
PLACE_QC154050_1911,St. Jérôme vl,QC,1,INHERIT_QID,Q112912401,Saint-Jérôme,,PLACE_QC063034_1921,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (st. jerome, VILLAGE, QC) bucket -> PLACE_QC063034_1921"
PLACE_QC154051,Bergeronnes pr,QC,2,NO_EVIDENCE,,,,,,,
PLACE_QC154052,Bersimis,QC,1,INHERIT_MINT,,,Saguenay CD QC historical Innu reserve (modern Pessamit Q3376268); P31 indian reserve in Quebec (Q81064299) not in allowed types list,PLACE_QC086002,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (bersimis, BARE, QC) mint bucket -> PLACE_QC086002"
PLACE_QC154055,Ile d'Anticosti,QC,2,NO_EVIDENCE,,,,,,,
PLACE_QC154056,"Magpie, Moisie-Mingan",QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154057_1911,Mille Vaches pr,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154058,Natashquan,QC,2,NO_EVIDENCE,,,,,,,
PLACE_QC154059,Notre-Dame de Blanc Sablon,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154060,Piastre Baie,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154065,Sacré-Cœur p. & Labrosse tp.,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154066,Sept Iles vl,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154067,Moisie vl,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC154069,Tadoussac pr,QC,2,NO_EVIDENCE,,,,,,,
PLACE_QC154999,NO DATA,QC,2,NO_EVIDENCE,,,,,,,
PLACE_QC154999_1911,NO DATA,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC155001,Auckland,QC,6,NO_EVIDENCE,,,,,,,
PLACE_QC155001_1871,St. Jean,QC,1,INHERIT_QID,Q3462540,Saint-Jean-de-l'Île-d'Orléans,,PLACE_QC075008,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (st. jean, BARE, QC) bucket -> PLACE_QC075008"
PLACE_QC155001_1881,"Ste. Cunégonde, City—Cité",QC,3,NO_EVIDENCE,,,,,,,
PLACE_QC155002_1881,"Côte St. Antoine, Village",QC,2,NO_EVIDENCE,,,,,,,
PLACE_QC155002_1891,"Montreal, St. Gabriel, Ward—Quartier",QC,2,NO_EVIDENCE,,,,,,,
PLACE_QC155003,"Côte St. Louis, Town—Ville",QC,2,NO_EVIDENCE,,,,,,,
PLACE_QC155004,Côte St. Paul,QC,2,NO_EVIDENCE,,,,,,,
PLACE_QC155004_1911,Clifton E. & Clifton W-O,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC155005,"Côte St. Paul, Village",QC,2,NO_EVIDENCE,,,,,,,
PLACE_QC155006,"Côte Visitation, Village",QC,2,NO_EVIDENCE,,,,,,,
PLACE_QC155007,"Montréal, Hochelaga, Ward—Quartier",QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC155009,"Maisonneuve, Town—Ville",QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC155009_1911,Hereford,QC,4,NO_EVIDENCE,,,,,,,
PLACE_QC155010,"Mile End, Village",QC,2,NO_EVIDENCE,,,,,,,
PLACE_QC155012_1891,N.-Dame des Neiges W-O,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC155012_1911,Marston & Piopolis,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC155014,St. Alphonse,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC155015,Sault aux Récollets,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC155015_1911,Ste. Cécile de Whitton,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC155017,Ste. Edwidge,QC,2,NO_EVIDENCE,,,,,,,
PLACE_QC155019_1891,"Montréal, St. Jean-Baptiste, Ward—Quartier",QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC155020,Winslow & St. Romain,QC,3,NO_EVIDENCE,,,,,,,
PLACE_QC155020_1891,"St. Joseph, Riv. des Prairies",QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC155021_1891,"St. Léonard, Port Maurice",QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC155024,Lac Mégantic vl,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC155025,Martinville vl,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC155999,NO DATA,QC,2,NO_EVIDENCE,,,,,,,
PLACE_QC156001,L’Annonciation,QC,4,INHERIT_QID,Q112911481,L'Annonciation,,PLACE_QC052001_1921,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (l'annonciation, BARE, QC) bucket -> PLACE_QC052001_1921"
PLACE_QC156003,"Somerset, N",QC,2,NO_EVIDENCE,,,,,,,
PLACE_QC156006_1911,St. Eustache,QC,1,INHERIT_QID,Q141505,Saint-Eustache,,PLACE_QC052006_1921,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (st. eustache, BARE, QC) bucket -> PLACE_QC052006_1921"
PLACE_QC156008,St. Joseph,QC,4,INHERIT_QID,Q141613,Saint-Joseph-de-Beauce,,PLACE_QC040013,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (st. joseph, BARE, QC) bucket -> PLACE_QC040013"
PLACE_QC157001,Broughton,QC,3,NO_EVIDENCE,,,,,,,
PLACE_QC157001_1911,St. Anselme,QC,1,INHERIT_QID,Q112911875,Saint-Anselme,,PLACE_QC053001,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (st. anselme, BARE, QC) bucket -> PLACE_QC053001"
PLACE_QC157002_1901,Côte St. Paul,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC157002_1911,Ste. Aurélie,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC157005_1901,"Montreal West—Ouest, Town—Ville",QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC157006,"Notre-Dame de Grâces, West—Ouest, Village",QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC157008,"Spalding, Ditchfield, Woburn, Clinton",QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC157008_1901,"Outremont, Town—Ville",QC,1,INHERIT_MINT,,,"Modern Outremont Q2042095 P31={borough of Montreal Q578521, quarter Q2983893}, neither in allowed settlement types; 1921 Outremont was a city, no precise historic Wikidata entity",PLACE_QC076014_1921,S3_AMBIGUOUS_NAMED,medium,S3_AMBIGUOUS_NAMED via QC157008_1901 -> QC155013_1891 -> PLACE_QC076014_1921
PLACE_QC157010,Ste. Justine,QC,3,NO_EVIDENCE,,,,,,,
PLACE_QC157017,St. Laurent,QC,1,INHERIT_QID,Q3462701,Saint-Laurent-de-l'Île-d'Orléans,,PLACE_QC075010,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (st. laurent, BARE, QC) bucket -> PLACE_QC075010"
PLACE_QC157017_1911,St. Prosper (Mission),QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC157019,St. Zacharie de Metgermette,QC,3,NO_EVIDENCE,,,,,,,
PLACE_QC158003_1881,Ste. Anne (du Bout de l’île),QC,2,NO_EVIDENCE,,,,,,,
PLACE_QC158003_1911,Chester N.,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC158004,St. Joseph,QC,2,INHERIT_QID,Q141613,Saint-Joseph-de-Beauce,,PLACE_QC040013,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (st. joseph, BARE, QC) bucket -> PLACE_QC040013"
PLACE_QC158009,St. Laurent,QC,1,INHERIT_QID,Q3462701,Saint-Laurent-de-l'Île-d'Orléans,,PLACE_QC075010,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (st. laurent, BARE, QC) bucket -> PLACE_QC075010"
PLACE_QC158014,St. Thomas,QC,6,NO_EVIDENCE,,,,,,,
PLACE_QC158016,Ste. Clothilde d'Horton,QC,3,NO_EVIDENCE,,,,,,,
PLACE_QC158028_1911,Stanfold,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC158032,Wickham,QC,6,NO_EVIDENCE,,,,,,,
PLACE_QC158033,Wickham W-O,QC,4,INHERIT_MINT,,,"Historic West division of Wickham township in Drummond, no Wikidata entity",PLACE_QC054015_1921,S1_STRICT_YEAR_LINK,high,S1_STRICT_YEAR_LINK via QC158033_1911 -> QC054015_1921 -> PLACE_QC054015_1921
PLACE_QC158036,"Arthabaskaville, Village",QC,6,NO_EVIDENCE,,,,,,,
PLACE_QC159002,St. Isidore,QC,3,NO_EVIDENCE,,,,,,,
PLACE_QC159002_1861,Mont Carmel,QC,5,NO_EVIDENCE,,,,,,,
PLACE_QC159002_1911,Cap Rosier,QC,5,NO_EVIDENCE,,,,,,,
PLACE_QC159003_1911,Coffin Island,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC159004,Ste. Marguerite,QC,2,NO_EVIDENCE,,,,,,,
PLACE_QC159004_1901,Douglastown,QC,2,NO_EVIDENCE,,,,,,,
PLACE_QC159005,St. Andre & Notre Dame du Portage (part),QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC159009_1901,St. Eleuthère & unorg. ter.—Ter. non-org,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC159012,Grand Étang,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC159013,Grosse Ile,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC159019,Mont Louis & Rivière Magdeleine,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC159021,Pabos,QC,5,NO_EVIDENCE,,,,,,,
PLACE_QC159023,Petite Magdeleine,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC159026,Other parts - Autres parties,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC159999,NO DATA,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC160001,St. Anselme,QC,3,INHERIT_QID,Q112911875,Saint-Anselme,,PLACE_QC053001,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (st. anselme, BARE, QC) bucket -> PLACE_QC053001"
PLACE_QC160001_1911,"Montréal, ward-quartier Ste. Cunégonde",QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC160002_1901,"Buckingham, Town—Ville",QC,1,INHERIT_QID,Q2927470,Buckingham,,PLACE_QC062057,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (buckingham, URBAN, QC) bucket -> PLACE_QC062057"
PLACE_QC160002_1911,"Montréal, ward-quartier St. Gabriel",QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC160003_1901,Buckingham,QC,1,INHERIT_QID,Q63242700,Buckingham,,PLACE_QC062008_1921,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (buckingham, BARE, QC) bucket -> PLACE_QC062008_1921"
PLACE_QC160003_1911,"Montréal, ward-quartier St. Henri",QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC160004,Standon,QC,2,NO_EVIDENCE,,,,,,,
PLACE_QC160004_1901,"Buckingham, Southeast—Sud-Est",QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC160004_1911,Westmount c,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC160006,St. André & part of Notre-Dame du Portage,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC160006_1871,Ste. Germaine,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC160007_1871,Ste. Justine,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC160008,St. Eleuthère,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC160009,Ste. Hélène,QC,1,INHERIT_QID,Q112913014,Sainte-Hélène,,PLACE_QC061010_1901,S1_STRICT_YEAR_LINK;S2_STRICT_MULTIHOP,high,S1_STRICT_YEAR_LINK via QC160009_1891 -> QC159011_1901 -> PLACE_QC061010_1901 | S2_STRICT_MULTIHOP via QC160009_1891 -> QC164010_1911 -> PLACE_QC061010_1901
PLACE_QC160010,St. Louis,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC160011,St. Onésime d'Ixworth,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC160012,L’Ange-Gardien,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC160013,St. Paschal & Woodbridge,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC160013_1901,Lathbury & Gagnon,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC160015,Wurtele & Moreau,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC160018,"Lochaber & Gore, West—Ouest",QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC160019,"Lochaber & Gore, North—Nord",QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC160025,Mulgrave & Derry,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC160030,Portland East—Est,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC160031,Portland West—Ouest,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC160036,Suffolk & Addington,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC160039,Wells & McGill,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC160999,NO DATA,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC160999_1901,NO DATA,QC,1,NO_EVIDENCE,,,,,,,
PLACE_QC161003_1861,Sault St. Louis,QC,4,NO_EVIDENCE,,,,,,,
PLACE_QC162001,Côte St. Paul,QC,1,NO_EVIDENCE,,,,,,,
