chain_id,name,province,n_presences,reason
PLACE_NT203103,Whitewood,NT,1,no_inheritance_signal
PLACE_NT203104,Wide Awake,NT,1,no_inheritance_signal
PLACE_NT203105,Willocks,NT,1,no_inheritance_signal
PLACE_NT203106,Winlaw,NT,1,no_inheritance_signal
PLACE_NT203107,Wishart,NT,1,no_inheritance_signal
PLACE_NT203108,Wolseley,NT,1,no_inheritance_signal
PLACE_NT203109,Yorkton,NT,1,no_inheritance_signal
PLACE_NT204001,Arat,NT,1,no_inheritance_signal
PLACE_NT204002,Balgonie,NT,1,no_inheritance_signal
PLACE_NT204003_1901,Big Stick Lake,NT,1,no_inheritance_signal
PLACE_NT204004,Boharm,NT,1,no_inheritance_signal
PLACE_NT204005,Buck Lake,NT,1,no_inheritance_signal
PLACE_NT204006,Buffalo,NT,1,no_inheritance_signal
PLACE_NT204007,Carmel,NT,1,no_inheritance_signal
PLACE_NT204008,Caron,NT,1,no_inheritance_signal
PLACE_NT204009,Chamberlain,NT,1,no_inheritance_signal
PLACE_NT204010,Chaplin,NT,1,no_inheritance_signal
PLACE_NT204011,Clinton,NT,1,no_inheritance_signal
PLACE_NT204012,Cottonwood,NT,1,no_inheritance_signal
PLACE_NT204013,Coventry,NT,1,no_inheritance_signal
PLACE_NT204014,Crane Lake,NT,1,no_inheritance_signal
PLACE_NT204015,Craven,NT,1,no_inheritance_signal
PLACE_NT204016,Dirt Hills,NT,1,no_inheritance_signal
PLACE_NT204017,Dundurn,NT,1,no_inheritance_signal
PLACE_NT204018,Dunmore,NT,1,no_inheritance_signal
PLACE_NT204019,Eagle Butte,NT,1,no_inheritance_signal
PLACE_NT204020,Eagle Quill Lake,NT,1,no_inheritance_signal
PLACE_NT204021,East End,NT,1,no_inheritance_signal
PLACE_NT204022,East View,NT,1,no_inheritance_signal
PLACE_NT204023,Edenwold,NT,1,no_inheritance_signal
PLACE_NT204024,Elm Springs,NT,1,no_inheritance_signal
PLACE_NT204025,Fairville,NT,1,no_inheritance_signal
PLACE_NT204026,Feldman Lake,NT,1,no_inheritance_signal
PLACE_NT204027,Foster,NT,1,no_inheritance_signal
PLACE_NT204028,Graburn,NT,1,no_inheritance_signal
PLACE_NT204029,Grande Coulée,NT,1,no_inheritance_signal
PLACE_NT204030,Gull Lake,NT,1,no_inheritance_signal
PLACE_NT204031,Hicksvale,NT,1,no_inheritance_signal
PLACE_NT204032,Josephsburg,NT,1,no_inheritance_signal
PLACE_NT204033,Kennell,NT,1,no_inheritance_signal
PLACE_NT204034,Little Plume,NT,1,no_inheritance_signal
PLACE_NT204035,Longlaketon,NT,1,no_inheritance_signal
PLACE_NT204036,Loon Creek,NT,1,no_inheritance_signal
PLACE_NT204037,Lumsden,NT,1,no_inheritance_signal
PLACE_NT204038,Maple Creek,NT,2,no_inheritance_signal
PLACE_NT204039,Marlborough,NT,1,no_inheritance_signal
PLACE_NT204040,"Medicine Hat, North—Nord",NT,1,no_inheritance_signal
PLACE_NT204041,"Medicine Hat, Northwest— Nord-ouest",NT,1,no_inheritance_signal
PLACE_NT204042,"Medicine Hat, South—Sud",NT,1,no_inheritance_signal
PLACE_NT204043,Milestone,NT,1,no_inheritance_signal
PLACE_NT204044,"Moosejaw, Northeast—Nord-est",NT,1,no_inheritance_signal
PLACE_NT204045,"Moosejaw, South—Sud",NT,1,no_inheritance_signal
PLACE_NT204046,"Moosejaw, West—Ouest",NT,1,no_inheritance_signal
PLACE_NT204047_1901,Old Wives Lake,NT,1,no_inheritance_signal
PLACE_NT204048,Parkbeg,NT,1,no_inheritance_signal
PLACE_NT204049,Pasqua,NT,1,no_inheritance_signal
PLACE_NT204050,Pend' Oreille,NT,1,no_inheritance_signal
PLACE_NT204051,Pengarth,NT,1,no_inheritance_signal
PLACE_NT204052,Pioneer,NT,1,no_inheritance_signal
PLACE_NT204053,Point Elma,NT,1,no_inheritance_signal
PLACE_NT204054,Red Deer,NT,1,no_inheritance_signal
PLACE_NT204055,"Regina, Centre",NT,1,no_inheritance_signal
PLACE_NT204056,"Regina, East—Est",NT,1,no_inheritance_signal
PLACE_NT204057,"Regina, North—Nord",NT,1,no_inheritance_signal
PLACE_NT204058,"Regina, West—Ouest",NT,1,no_inheritance_signal
PLACE_NT204059,Rouleau,NT,1,no_inheritance_signal
PLACE_NT204060,St. Joseph,NT,1,no_inheritance_signal
PLACE_NT204061,St. Mary,NT,1,no_inheritance_signal
PLACE_NT204062,Saskatchewan Landing,NT,1,no_inheritance_signal
PLACE_NT204063,Seven Persons,NT,1,no_inheritance_signal
PLACE_NT204064,Sherwood,NT,1,no_inheritance_signal
PLACE_NT204065_1901,Spicer,NT,1,no_inheritance_signal
PLACE_NT204066,Springdale,NT,1,no_inheritance_signal
PLACE_NT204067,Stirling,NT,1,no_inheritance_signal
PLACE_NT204068,Stony Beach,NT,1,no_inheritance_signal
PLACE_NT204069,Strassburg,NT,1,no_inheritance_signal
PLACE_NT204070,Surprise Valley,NT,1,no_inheritance_signal
PLACE_NT204071,Swift Current,NT,2,no_inheritance_signal
PLACE_NT204072,Thynne Flat,NT,1,no_inheritance_signal
PLACE_NT204073,Touchwood,NT,1,no_inheritance_signal
PLACE_NT204074,Walsh,NT,1,no_inheritance_signal
PLACE_NT204075,Wascana,NT,1,no_inheritance_signal
PLACE_NT204076,Westview,NT,1,no_inheritance_signal
PLACE_NT204077,Willowbunch,NT,1,no_inheritance_signal
PLACE_NT204078,Wood Mountain,NT,2,no_inheritance_signal
PLACE_NT204079,Yellow Grass,NT,1,no_inheritance_signal
PLACE_NT205001,Baljennie,NT,1,no_inheritance_signal
PLACE_NT205002,Barrier River,NT,1,no_inheritance_signal
PLACE_NT205003,Batoche,NT,1,no_inheritance_signal
PLACE_NT205004,"Battleford, North—Nord",NT,1,no_inheritance_signal
PLACE_NT205005,"Battleford, South—Sud",NT,1,no_inheritance_signal
PLACE_NT205006,Bellevue,NT,1,no_inheritance_signal
PLACE_NT205007,Birch Hills,NT,1,no_inheritance_signal
PLACE_NT205008,Birch River,NT,1,no_inheritance_signal
PLACE_NT205009,Brancepeth,NT,1,no_inheritance_signal
PLACE_NT205010,Bresaylor,NT,1,no_inheritance_signal
PLACE_NT205011,Butler,NT,1,no_inheritance_signal
PLACE_NT205012,Carlton,NT,1,no_inheritance_signal
PLACE_NT205013,Cedar Lake,NT,1,no_inheritance_signal
PLACE_NT205014,Colleston,NT,1,no_inheritance_signal
PLACE_NT205015,Crooked Lake,NT,1,no_inheritance_signal
PLACE_NT205016,Cumberland,NT,1,no_inheritance_signal
PLACE_NT205017_1901,Devil Lake,NT,1,no_inheritance_signal
PLACE_NT205018,Domremy,NT,1,no_inheritance_signal
PLACE_NT205019,Duck Lake,NT,1,no_inheritance_signal
PLACE_NT205020,Ebenfeld,NT,1,no_inheritance_signal
PLACE_NT205021,Egg Lake,NT,1,no_inheritance_signal
PLACE_NT205022,Fish Creek,NT,1,no_inheritance_signal
PLACE_NT205023,Flett Springs,NT,1,no_inheritance_signal
PLACE_NT205024,Grand Rapids,NT,1,no_inheritance_signal
PLACE_NT205025,Green Lake,NT,1,no_inheritance_signal
PLACE_NT205026,Hague,NT,1,no_inheritance_signal
PLACE_NT205027,Halcro,NT,1,no_inheritance_signal
PLACE_NT205028,Island Lake,NT,1,no_inheritance_signal
PLACE_NT205029,Kinistino,NT,1,no_inheritance_signal
PLACE_NT205030,Kirkpatrick,NT,1,no_inheritance_signal
PLACE_NT205031,La Corne,NT,1,no_inheritance_signal
PLACE_NT205032,Lake La Ronge,NT,1,no_inheritance_signal
PLACE_NT205033,Meadow Lake,NT,1,no_inheritance_signal
PLACE_NT205034,Meota,NT,1,no_inheritance_signal
PLACE_NT205035,Mistawasis,NT,1,no_inheritance_signal
PLACE_NT205036,Montreal Lake,NT,1,no_inheritance_signal
PLACE_NT205037,Moose Lake,NT,1,no_inheritance_signal
PLACE_NT205038,Mossy Portage,NT,1,no_inheritance_signal
PLACE_NT205039,Muskeg Lake,NT,1,no_inheritance_signal
PLACE_NT205040,Nut Lake,NT,1,no_inheritance_signal
PLACE_NT205041,Onion Lake,NT,1,no_inheritance_signal
PLACE_NT205042,Osler,NT,1,no_inheritance_signal
PLACE_NT205043,Pas Mountain,NT,1,no_inheritance_signal
PLACE_NT205044,Pine Bluff,NT,1,no_inheritance_signal
PLACE_NT205045,"Prince Albert, East—Est",NT,1,no_inheritance_signal
PLACE_NT205046,"Prince Albert, North—Nord",NT,1,no_inheritance_signal
PLACE_NT205047,"Prince Albert, West—Ouest",NT,1,no_inheritance_signal
PLACE_NT205048,Red Deer,NT,1,no_inheritance_signal
PLACE_NT205049,Red Deer River,NT,1,no_inheritance_signal
PLACE_NT205050,Rosthern,NT,1,no_inheritance_signal
PLACE_NT205051,St. Catherine,NT,1,no_inheritance_signal
PLACE_NT205052,St. Léonard,NT,1,no_inheritance_signal
PLACE_NT205053,St. Louis,NT,1,no_inheritance_signal
PLACE_NT205054,St. Michael,NT,1,no_inheritance_signal
PLACE_NT205055,"Saskatoon, East—Est",NT,1,no_inheritance_signal
PLACE_NT205056,"Saskatoon, West—Ouest",NT,1,no_inheritance_signal
PLACE_NT205057,Schmidtsburg,NT,1,no_inheritance_signal
PLACE_NT205058,Shellbrook,NT,1,no_inheritance_signal
PLACE_NT205059,Steep Creek,NT,1,no_inheritance_signal
PLACE_NT205060,Stony Creek,NT,1,no_inheritance_signal
PLACE_NT205061,Stony Lake,NT,1,no_inheritance_signal
PLACE_NT205062,Sturgeon Lake,NT,1,no_inheritance_signal
PLACE_NT205063,Sturgeon River,NT,1,no_inheritance_signal
PLACE_NT205064,The Pas,NT,1,no_inheritance_signal
PLACE_NT205065,Tiefengrund,NT,1,no_inheritance_signal
PLACE_NT205066,Waldheim,NT,1,no_inheritance_signal
PLACE_NT205067,Willoughby,NT,1,no_inheritance_signal
PLACE_NT206001,Athabaska,NT,2,no_inheritance_signal
PLACE_NT206002,Franklin,NT,1,no_inheritance_signal
PLACE_NT206003,Keewatin,NT,1,no_inheritance_signal
PLACE_NT206004,Mackenzie,NT,1,no_inheritance_signal
PLACE_NT206005,Ungava,NT,1,no_inheritance_signal
PLACE_NT206006,Yukon,NT,1,no_inheritance_signal
PLACE_NT206999,NO DATA,NT,1,no_inheritance_signal
PLACE_NT218001,Parts to be added to Ont.,NT,1,no_inheritance_signal
PLACE_NT218002,Parts to be added to Que.,NT,1,no_inheritance_signal
PLACE_NT218003_1911,Parts to be added to Man.,NT,1,no_inheritance_signal
PLACE_NT218999,NO DATA,NT,1,no_inheritance_signal
PLACE_NT999999,NO DATA,NT,1,no_inheritance_signal
PLACE_NT999999_1861,NO DATA,NT,1,no_inheritance_signal
PLACE_NT999999_1871,NO DATA,NT,1,no_inheritance_signal
PLACE_ON001004,Colchester,ON,3,no_inheritance_signal
PLACE_ON001004_1851,Shefford,ON,1,no_inheritance_signal
PLACE_ON001007_1871,Pelée,ON,1,no_inheritance_signal
PLACE_ON002001_1871,Romney,ON,1,no_inheritance_signal
PLACE_ON002002_1871,"Tilbury, E",ON,1,no_inheritance_signal
PLACE_ON002005_1871,Dover,ON,1,no_inheritance_signal
PLACE_ON002999,NO DATA,ON,1,no_inheritance_signal
PLACE_ON006002_1871,"Saint Thomas, Town—Ville",ON,1,no_inheritance_signal
PLACE_ON008003,"Williams, E",ON,1,no_inheritance_signal
PLACE_ON008004_1851,Gosfield,ON,1,no_inheritance_signal
PLACE_ON009003,"London, Township",ON,1,no_inheritance_signal
PLACE_ON009999,NO DATA,ON,1,no_inheritance_signal
PLACE_ON011009,Melancthon & Proton,ON,1,no_inheritance_signal
PLACE_ON011015,Indian Territory,ON,1,no_inheritance_signal
PLACE_ON012005,Wolfred,ON,1,no_inheritance_signal
PLACE_ON015003,"Elzevir, Madoc & Tudor",ON,1,no_inheritance_signal
PLACE_ON015003_1871,"Brantford, W-O",ON,1,no_inheritance_signal
PLACE_ON015011_1851,Lake,ON,1,no_inheritance_signal
PLACE_ON016001,"Dumfries, S",ON,1,no_inheritance_signal
PLACE_ON016002,"Brantford, E",ON,1,no_inheritance_signal
PLACE_ON016008,"Grey, Morris & Turnbury",ON,1,no_inheritance_signal
PLACE_ON017001,Camden & Zone,ON,1,no_inheritance_signal
PLACE_ON017003_1851,Dover East & Dover West,ON,1,no_inheritance_signal
PLACE_ON017005,Howard & Orford,ON,1,no_inheritance_signal
PLACE_ON017007,Romney & Tilbury East,ON,1,no_inheritance_signal
PLACE_ON018001,"Moulton, Sherbrooke",ON,1,no_inheritance_signal
PLACE_ON018011,Islands,ON,1,no_inheritance_signal
PLACE_ON019001,Bathurst & Sherbrooke South,ON,1,no_inheritance_signal
PLACE_ON019004,Dalhousie & Sherbrooke North,ON,1,no_inheritance_signal
PLACE_ON020002,"Niagara, West Ward—Quartier",ON,1,no_inheritance_signal
PLACE_ON020003,"Niagara, Centre Ward—Quartier",ON,1,no_inheritance_signal
PLACE_ON020004,"Niagara, East Ward—Quartier",ON,1,no_inheritance_signal
PLACE_ON021002,"St. Catherines, Town—Ville",ON,3,no_inheritance_signal
PLACE_ON021002_1851,Fredericksburg,ON,1,no_inheritance_signal
PLACE_ON023002,"Flamborough, W-O",ON,1,no_inheritance_signal
PLACE_ON023006,Williams,ON,1,no_inheritance_signal
PLACE_ON024001_1871,"Hamilton, St. George’s Ward—Quartier",ON,1,no_inheritance_signal
PLACE_ON024002_1871,"Hamilton, St. Mary's Ward—Quartier",ON,1,no_inheritance_signal
PLACE_ON024003_1871,"Hamilton, St. Andrew’s Ward—Quartier",ON,1,no_inheritance_signal
PLACE_ON024004_1871,"Hamilton, St. Lawrence Ward—Quartier",ON,1,no_inheritance_signal
PLACE_ON024005_1871,"Hamilton, St. Patrick’s Ward—Quartier",ON,1,no_inheritance_signal
PLACE_ON025008_1851,Long Point & Ryerson's Island,ON,1,no_inheritance_signal
PLACE_ON026003,"Wawanosh, W-O",ON,1,no_inheritance_signal
PLACE_ON026007_1851,Mara & Rama,ON,1,no_inheritance_signal
PLACE_ON027012_1851,"Ingersol, Town",ON,1,no_inheritance_signal
PLACE_ON028007,Albemarle and Eastnor,ON,1,no_inheritance_signal
PLACE_ON028008,Lindsay and Bury,ON,1,no_inheritance_signal
PLACE_ON029004_1851,"Downie, Downie & Gore",ON,1,no_inheritance_signal
PLACE_ON030003_1851,Dummer & Burleigh,ON,1,no_inheritance_signal
PLACE_ON030004,Smith & Harvey,ON,1,no_inheritance_signal
PLACE_ON030005_1851,Monaghan,ON,1,no_inheritance_signal
PLACE_ON035006,Luther,ON,2,no_inheritance_signal
PLACE_ON035010,Gwillimbury,ON,1,no_inheritance_signal
PLACE_ON037006,Bexley & Sommerville,ON,1,no_inheritance_signal
PLACE_ON039010,"Minto, Arthur & Luther",ON,1,no_inheritance_signal
PLACE_ON040009_1851,Chippewa,ON,1,no_inheritance_signal
PLACE_ON041002,"Gwillimbury, W-O",ON,1,no_inheritance_signal
PLACE_ON043002,Toronto University,ON,1,no_inheritance_signal
PLACE_ON043003,Upper Canada College,ON,1,no_inheritance_signal
PLACE_ON043004,Hospital,ON,1,no_inheritance_signal
PLACE_ON043005,House of Industry,ON,1,no_inheritance_signal
PLACE_ON043006,Lunatic Asylum,ON,1,no_inheritance_signal
PLACE_ON043006_1871,Hinchinbrooke,ON,4,no_inheritance_signal
PLACE_ON043007,General Dispensary and & Lying-in-Hospital,ON,1,no_inheritance_signal
PLACE_ON043007_1901,"Kaladar, Anglesea & Effingham",ON,1,no_inheritance_signal
PLACE_ON043008,Maternity Hospital,ON,1,no_inheritance_signal
PLACE_ON043009,Lying-in-Hospital,ON,1,no_inheritance_signal
PLACE_ON043010,Gaol,ON,1,no_inheritance_signal
PLACE_ON043010_1871,"Newburg, Village",ON,4,no_inheritance_signal
PLACE_ON043013,Palmerston & Canonto,ON,4,no_inheritance_signal
PLACE_ON044002_1901,Bar River,ON,1,no_inheritance_signal
PLACE_ON044003,"York, W-O",ON,1,no_inheritance_signal
PLACE_ON044003_1901,Batchawana,ON,1,no_inheritance_signal
PLACE_ON044004,Bright & Bright Additional,ON,1,no_inheritance_signal
PLACE_ON044005,"Hamilton, St. George’s Ward",ON,1,no_inheritance_signal
PLACE_ON044005_1901,Coffin,ON,1,no_inheritance_signal
PLACE_ON044006,Gaol,ON,1,no_inheritance_signal
PLACE_ON044007_1901,Desert Lake,ON,1,no_inheritance_signal
PLACE_ON044010,Garden,ON,1,no_inheritance_signal
PLACE_ON044019,Northwest Point & Lefroy,ON,1,no_inheritance_signal
PLACE_ON044023,Rydal Bank,ON,1,no_inheritance_signal
PLACE_ON044024,St. Joseph,ON,3,no_inheritance_signal
PLACE_ON044033,Alberton,ON,1,no_inheritance_signal
PLACE_ON044034,Ash Rapids,ON,1,no_inheritance_signal
PLACE_ON044036,Beaudro Fishery,ON,1,no_inheritance_signal
PLACE_ON044037,Beaver Mills,ON,1,no_inheritance_signal
PLACE_ON044040,Empress Mine,ON,1,no_inheritance_signal
PLACE_ON044041,English River,ON,1,no_inheritance_signal
PLACE_ON044045,Hawk Lake,ON,2,no_inheritance_signal
PLACE_ON044046,Ignace,ON,1,no_inheritance_signal
PLACE_ON044047,Kalmar,ON,1,no_inheritance_signal
PLACE_ON044048,Keewatin (P. Division),ON,1,no_inheritance_signal
PLACE_ON044049,Keewatin (Township),ON,1,no_inheritance_signal
PLACE_ON044050,Leeblain,ON,1,no_inheritance_signal
PLACE_ON044051,Little Turtle Lake,ON,1,no_inheritance_signal
PLACE_ON044053,Manitou,ON,1,no_inheritance_signal
PLACE_ON044054,Mikado Mine,ON,1,no_inheritance_signal
PLACE_ON044055,Mine Centre,ON,1,no_inheritance_signal
PLACE_ON044056,Missinaibi,ON,1,no_inheritance_signal
PLACE_ON044061,Pinewood,ON,1,no_inheritance_signal
PLACE_ON044064,Rat Portage,ON,1,no_inheritance_signal
PLACE_ON044065,"Rat Portage, Town—Ville",ON,1,no_inheritance_signal
PLACE_ON044066,Regina Mine,ON,1,no_inheritance_signal
PLACE_ON044068,Savanne,ON,1,no_inheritance_signal
PLACE_ON044069,Sawbill Lake,ON,1,no_inheritance_signal
PLACE_ON044071,Shuniah,ON,1,no_inheritance_signal
PLACE_ON044072,Silver Creek,ON,1,no_inheritance_signal
PLACE_ON044073_1901,Sultana Mine,ON,1,no_inheritance_signal
PLACE_ON044074,Taché,ON,1,no_inheritance_signal
PLACE_ON044075,Vermilion Bay,ON,1,no_inheritance_signal
PLACE_ON044077,Whitefish Station,ON,1,no_inheritance_signal
PLACE_ON044078,White River,ON,1,no_inheritance_signal
PLACE_ON044079,Unorganized territory—Ter. non-organisé,ON,1,no_inheritance_signal
PLACE_ON044086,Cockburn Island,ON,2,no_inheritance_signal
PLACE_ON044091_1901,Meldrum Bay,ON,1,no_inheritance_signal
PLACE_ON045001,"York, E",ON,1,no_inheritance_signal
PLACE_ON045001_1851,"Kingston, Sydenham Ward",ON,1,no_inheritance_signal
PLACE_ON045001_1891_1891,"Abinger, Effingham, Ashby & Denbigh",ON,1,no_inheritance_signal
PLACE_ON045002_1851,"Kingston, Rideau Ward",ON,1,no_inheritance_signal
PLACE_ON045003_1851,"Kingston, Frontenac Ward",ON,1,no_inheritance_signal
PLACE_ON045004_1851,"Kingston, Cataraqui Ward",ON,1,no_inheritance_signal
PLACE_ON045005,"Kingston, Ontario Ward",ON,1,no_inheritance_signal
PLACE_ON045006,Sombra & Walpole Island,ON,1,no_inheritance_signal
PLACE_ON045006_1851,"Kingston, St. Lawrence Ward",ON,1,no_inheritance_signal
PLACE_ON045007,"Kingston, Victoria Ward",ON,1,no_inheritance_signal
PLACE_ON045007_1871,"Kaladar, Anglesea",ON,3,no_inheritance_signal
PLACE_ON045008,Hotel Dieu,ON,1,no_inheritance_signal
PLACE_ON045009,General Hospital,ON,1,no_inheritance_signal
PLACE_ON045010,Queen’s College,ON,1,no_inheritance_signal
PLACE_ON045011,House of Indusiry,ON,1,no_inheritance_signal
PLACE_ON045012,Gaol,ON,1,no_inheritance_signal
PLACE_ON045013,College Regiopolis,ON,1,no_inheritance_signal
PLACE_ON046001,"Bytown, East Ward",ON,1,no_inheritance_signal
PLACE_ON046002_1851,"Bytown, West Ward",ON,1,no_inheritance_signal
PLACE_ON046002_1901,"Brantford, West—Ouest",ON,1,no_inheritance_signal
PLACE_ON046003_1851,"Bytown, Centre Ward",ON,1,no_inheritance_signal
PLACE_ON046004,Echo River,ON,1,no_inheritance_signal
PLACE_ON046005,Garden River,ON,2,no_inheritance_signal
PLACE_ON046006,Goulais Bay,ON,1,no_inheritance_signal
PLACE_ON046007,Grande Pointe,ON,1,no_inheritance_signal
PLACE_ON046008,Hallam & Graham,ON,1,no_inheritance_signal
PLACE_ON046012,Mamainse,ON,1,no_inheritance_signal
PLACE_ON046013,Michipicoten,ON,3,no_inheritance_signal
PLACE_ON046014,Mississagua,ON,1,no_inheritance_signal
PLACE_ON046015,Otter Tail,ON,1,no_inheritance_signal
PLACE_ON046016,Port Findlay,ON,1,no_inheritance_signal
PLACE_ON046017,Root River & Korah,ON,1,no_inheritance_signal
PLACE_ON046019,"Sault Ste. Marie, E",ON,1,no_inheritance_signal
PLACE_ON046020,"Sault Ste. Marie, W-O",ON,1,no_inheritance_signal
PLACE_ON046021,Spanish River,ON,3,no_inheritance_signal
PLACE_ON046023,Tenby Bay,ON,1,no_inheritance_signal
PLACE_ON046024,Thessalon (Western Division),ON,1,no_inheritance_signal
PLACE_ON046025,Beaver & Silver Mountain,ON,1,no_inheritance_signal
PLACE_ON046026,"Biscotasing, Chapleau, Missanabi, White River, Peninsula & Schreiber",ON,1,no_inheritance_signal
PLACE_ON046027,Chelmsford & Cartier,ON,1,no_inheritance_signal
PLACE_ON046028,Fort Francis,ON,1,no_inheritance_signal
PLACE_ON046030,Keewatin N,ON,1,no_inheritance_signal
PLACE_ON046031,Keewatin S,ON,1,no_inheritance_signal
PLACE_ON046032,Murillo,ON,1,no_inheritance_signal
PLACE_ON046033,Neebing Centre & S,ON,1,no_inheritance_signal
PLACE_ON046034,Neebing N,ON,1,no_inheritance_signal
PLACE_ON046035,Nipigon & Pays Plat,ON,1,no_inheritance_signal
PLACE_ON046037,Port Arthur Centre,ON,1,no_inheritance_signal
PLACE_ON046038,Port Arthur N,ON,1,no_inheritance_signal
PLACE_ON046039,Port Arthur S,ON,1,no_inheritance_signal
PLACE_ON046041,Rat Portage E,ON,1,no_inheritance_signal
PLACE_ON046042,Rat Portage W-O,ON,1,no_inheritance_signal
PLACE_ON046043,"Savanne, Ignace, Barclay & Vermillion (Manitoulin)",ON,1,no_inheritance_signal
PLACE_ON046054,Duck Islands,ON,1,no_inheritance_signal
PLACE_ON046063,Wookwamakong,ON,2,no_inheritance_signal
PLACE_ON046064,Unorganized Territory,ON,1,no_inheritance_signal
PLACE_ON047001,"London, St. George’s Ward",ON,1,no_inheritance_signal
PLACE_ON047001_1871,"Brockville, Centre Ward—Quartier",ON,4,no_inheritance_signal
PLACE_ON047002,"London, St. Patrick’s Ward",ON,1,no_inheritance_signal
PLACE_ON047002_1871,"Brockville, East Ward—Quartier",ON,4,no_inheritance_signal
PLACE_ON047003,"Brockville Town, North Ward—Quartier Nord",ON,3,no_inheritance_signal
PLACE_ON047003_1851,"London, St. Andrew’s Ward",ON,1,no_inheritance_signal
PLACE_ON047004,"Brockville Town, South Ward—Quartier Sud",ON,3,no_inheritance_signal
PLACE_ON047004_1851,"London, St. David’s Ward",ON,1,no_inheritance_signal
PLACE_ON047005,"Brockville, West Ward—Quartier",ON,4,no_inheritance_signal
PLACE_ON047009,Walpole Island,ON,1,no_inheritance_signal
PLACE_ON048002,"Whitby, W-O",ON,1,no_inheritance_signal
PLACE_ON049001_1891_1901,Albemarle & Cape Croker Ind. Reserve,ON,2,no_inheritance_signal
PLACE_ON049002_1901,Amabel & Saugeen Ind. Reserve,ON,1,no_inheritance_signal
PLACE_ON052002,"Hintonburg, Village",ON,1,no_inheritance_signal
