tcpuid,year,persistent_place_id
BC208002,1921,PLACE_BC208002
BC014010,1911,PLACE_BC218008
BC218008,1921,PLACE_BC218008
BC014015,1911,PLACE_BC014015
BC014011,1911,PLACE_BC218009
BC218009,1921,PLACE_BC218009
BC014003,1911,PLACE_BC218002
BC014013,1911,PLACE_BC218010
BC218010,1921,PLACE_BC218010
BC014016,1911,PLACE_BC218011
BC218011,1921,PLACE_BC218011
BC008001,1911,PLACE_BC208001
BC208001,1921,PLACE_BC208001
BC010001,1911,PLACE_BC212001
BC212001,1921,PLACE_BC212001
BC010002,1911,PLACE_BC212002
BC212002,1921,PLACE_BC212002
BC010004,1911,PLACE_BC212004
BC009011,1911,PLACE_BC211007
BC211007,1921,PLACE_BC211007
BC009007,1911,PLACE_BC211004
BC012001,1911,PLACE_BC012001
BC003004,1901,PLACE_BC003004_1901
SK208040,1911,PLACE_SK182036
SK182036,1921,PLACE_SK182036
SK208046,1911,PLACE_SK182040
SK182040,1921,PLACE_SK182040
SK208031,1911,PLACE_SK182022
SK182022,1921,PLACE_SK182022
SK208035,1911,PLACE_SK186032
SK186032,1921,PLACE_SK186032
SK208021,1911,PLACE_SK208021
SK208044,1911,PLACE_SK186037
SK186037,1921,PLACE_SK186037
SK208001,1911,PLACE_SK208001
SK208022,1911,PLACE_SK208022
SK208024,1911,PLACE_SK208024
SK208038,1911,PLACE_SK183042
SK183042,1921,PLACE_SK183042
SK208032,1911,PLACE_SK183033
SK183033,1921,PLACE_SK183033
SK208029,1911,PLACE_SK183030
SK183030,1921,PLACE_SK183030
SK208025,1911,PLACE_SK182021
SK182021,1921,PLACE_SK182021
SK208023,1911,PLACE_SK208023
SK208033,1911,PLACE_SK182030
SK182030,1921,PLACE_SK182030
SK209009,1911,PLACE_SK185034
SK185034,1921,PLACE_SK185034
SK209011,1911,PLACE_SK185037
SK185037,1921,PLACE_SK185037
SK209027,1911,PLACE_SK185046
SK185046,1921,PLACE_SK185046
SK209004,1911,PLACE_SK185028
SK185028,1921,PLACE_SK185028
SK212024,1911,PLACE_SK185043
SK185043,1921,PLACE_SK185043
SK212001,1911,PLACE_SK212001
SK212021,1911,PLACE_SK185033
SK185033,1921,PLACE_SK185033
SK212004,1911,PLACE_SK212004
SK212002,1911,PLACE_SK212002
SK212022,1911,PLACE_SK185027
SK185027,1921,PLACE_SK185027
SK212006,1911,PLACE_SK212006
SK212020,1911,PLACE_SK212020
SK212011,1911,PLACE_SK212011
SK216001,1911,PLACE_SK216001
SK216008,1911,PLACE_SK185030
SK185030,1921,PLACE_SK185030
SK216009,1911,PLACE_SK185031
SK185031,1921,PLACE_SK185031
SK216024,1911,PLACE_SK182034
SK182034,1921,PLACE_SK182034
SK216011,1911,PLACE_SK182020
SK182020,1921,PLACE_SK182020
SK216007,1911,PLACE_SK185029
SK185029,1921,PLACE_SK185029
SK216021,1911,PLACE_SK185040
SK185040,1921,PLACE_SK185040
SK216029,1911,PLACE_SK186027
SK186027,1921,PLACE_SK186027
SK216031,1911,PLACE_SK185052
SK185052,1921,PLACE_SK185052
SK216028,1911,PLACE_SK185047
SK185047,1921,PLACE_SK185047
SK216005,1911,PLACE_SK182024
SK182024,1921,PLACE_SK182024
SK216013,1911,PLACE_SK186029
SK186029,1921,PLACE_SK186029
SK208009,1911,PLACE_SK208009
SK212007,1911,PLACE_SK212007
SK208017,1911,PLACE_SK208017
SK208015,1911,PLACE_SK208015
SK208010,1911,PLACE_SK208010
SK208002,1911,PLACE_SK208002
SK208012,1911,PLACE_SK208012
SK212012,1911,PLACE_SK212012
SK212010,1911,PLACE_SK212010
SK216002,1911,PLACE_SK216002
SK216025,1911,PLACE_SK185044
SK185044,1921,PLACE_SK185044
SK212013,1911,PLACE_SK212013
SK216019,1911,PLACE_SK181039
SK181039,1921,PLACE_SK181039
SK216015,1911,PLACE_SK181033
SK181033,1921,PLACE_SK181033
SK216030,1911,PLACE_SK181027
SK181027,1921,PLACE_SK181027
SK209010,1911,PLACE_SK181034
SK181034,1921,PLACE_SK181034
SK209019,1911,PLACE_SK185042
SK185042,1921,PLACE_SK185042
SK212025,1911,PLACE_SK186041
SK186041,1921,PLACE_SK186041
SK212023,1911,PLACE_SK184037
SK184037,1921,PLACE_SK184037
SK208018,1911,PLACE_SK208018
SK212015,1911,PLACE_SK212015
SK208041,1911,PLACE_SK183045
SK183045,1921,PLACE_SK183045
SK208049,1911,PLACE_SK183051
SK183051,1921,PLACE_SK183051
SK208034,1911,PLACE_SK183035
SK183035,1921,PLACE_SK183035
SK208028,1911,PLACE_SK183028
SK183028,1921,PLACE_SK183028
SK208030,1911,PLACE_SK183031
SK183031,1921,PLACE_SK183031
SK208051,1911,PLACE_SK183029
SK183029,1921,PLACE_SK183029
SK208042,1911,PLACE_SK183027
SK183027,1921,PLACE_SK183027
AB005020,1911,PLACE_AB195039
AB195039,1921,PLACE_AB195039
SK208019,1911,PLACE_SK208019
SK208014,1911,PLACE_SK208014
SK208045,1911,PLACE_SK187030
SK187030,1921,PLACE_SK187030
AB006013,1911,PLACE_AB195024
AB195024,1921,PLACE_AB195024
SK208043,1911,PLACE_SK187026
SK187026,1921,PLACE_SK187026
AB006010,1911,PLACE_AB195025
AB195025,1921,PLACE_AB195025
SK208039,1911,PLACE_SK187025
SK187025,1921,PLACE_SK187025
SK208026,1911,PLACE_SK187023
SK187023,1921,PLACE_SK187023
AB007012,1911,PLACE_AB198020
AB198020,1921,PLACE_AB198020
AB007009,1911,PLACE_AB198027
AB198027,1921,PLACE_AB198027
AB007006,1911,PLACE_AB198022
AB198022,1921,PLACE_AB198022
AB007013,1911,PLACE_AB198031
AB198031,1921,PLACE_AB198031
SK208027,1911,PLACE_SK186026
SK186026,1921,PLACE_SK186026
SK209029,1911,PLACE_SK180036
SK180036,1921,PLACE_SK180036
SK209008,1911,PLACE_SK180019
SK180019,1921,PLACE_SK180019
SK212029,1911,PLACE_SK184036
SK184036,1921,PLACE_SK184036
SK212026,1911,PLACE_SK184039
SK184039,1921,PLACE_SK184039
SK212019,1911,PLACE_SK184035
SK184035,1921,PLACE_SK184035
SK209031,1911,PLACE_SK180038
SK180038,1921,PLACE_SK180038
SK209037,1911,PLACE_SK180020
SK180020,1921,PLACE_SK180020
SK209028,1911,PLACE_SK180035
SK180035,1921,PLACE_SK180035
SK209030,1911,PLACE_SK180037
SK180037,1921,PLACE_SK180037
SK214027,1911,PLACE_SK172023
SK172023,1921,PLACE_SK172023
SK214011,1911,PLACE_SK172026
SK172026,1921,PLACE_SK172026
SK214019,1911,PLACE_SK176043
SK176043,1921,PLACE_SK176043
SK214013,1911,PLACE_SK176033
SK176033,1921,PLACE_SK176033
SK211001,1911,PLACE_SK211001
NT204006,1901,PLACE_NT204006
SK211014,1911,PLACE_SK177040
SK177040,1921,PLACE_SK177040
SK211020,1911,PLACE_SK177048
SK177048,1921,PLACE_SK177048
SK211016,1911,PLACE_SK177043
SK177043,1921,PLACE_SK177043
SK211017,1911,PLACE_SK177029
SK177029,1921,PLACE_SK177029
SK211010,1911,PLACE_SK177033
SK177033,1921,PLACE_SK177033
SK211011,1911,PLACE_SK177038
SK177038,1921,PLACE_SK177038
NT204010,1901,PLACE_NT204010
SK211015,1911,PLACE_SK177028
SK177028,1921,PLACE_SK177028
SK211009,1911,PLACE_SK182028
SK182028,1921,PLACE_SK182028
SK208048,1911,PLACE_SK182025
SK182025,1921,PLACE_SK182025
SK208052,1911,PLACE_SK182026
SK182026,1921,PLACE_SK182026
SK211019,1911,PLACE_SK178047
SK178047,1921,PLACE_SK178047
AB004016,1911,PLACE_AB189025
AB189025,1921,PLACE_AB189025
SK211003,1911,PLACE_SK177025
SK177025,1921,PLACE_SK177025
NT204038,1901,PLACE_NT204038
SK211005,1911,PLACE_SK174026
SK174026,1921,PLACE_SK174026
NT204071,1901,PLACE_NT204071
SK211022,1911,PLACE_SK178048
SK178048,1921,PLACE_SK178048
SK211006,1911,PLACE_SK178025
SK178025,1921,PLACE_SK178025
SK211013,1911,PLACE_SK177027
SK177027,1921,PLACE_SK177027
SK213001,1911,PLACE_SK213001
SK214002,1911,PLACE_SK214002
SK214030,1911,PLACE_SK176066
SK176066,1921,PLACE_SK176066
SK215013,1911,PLACE_SK176040
SK176040,1921,PLACE_SK176040
SK214026,1911,PLACE_SK176055
SK176055,1921,PLACE_SK176055
SK214023,1911,PLACE_SK176052
SK176052,1921,PLACE_SK176052
SK214001,1911,PLACE_SK214001
SK214020,1911,PLACE_SK176045
SK176045,1921,PLACE_SK176045
SK214004,1911,PLACE_SK176023
SK176023,1921,PLACE_SK176023
SK214029,1911,PLACE_SK172024
SK172024,1921,PLACE_SK172024
SK214021,1911,PLACE_SK172034
SK172034,1921,PLACE_SK172034
SK214024,1911,PLACE_SK172040
SK172040,1921,PLACE_SK172040
SK214007,1911,PLACE_SK172022
SK172022,1921,PLACE_SK172022
SK214031,1911,PLACE_SK176068
SK176068,1921,PLACE_SK176068
SK214008,1911,PLACE_SK176028
SK176028,1921,PLACE_SK176028
SK214014,1911,PLACE_SK176037
SK176037,1921,PLACE_SK176037
SK214009,1911,PLACE_SK176030
SK176030,1921,PLACE_SK176030
SK209013,1911,PLACE_SK181037
SK181037,1921,PLACE_SK181037
SK209017,1911,PLACE_SK181022
SK181022,1921,PLACE_SK181022
SK209032,1911,PLACE_SK180039
SK180039,1921,PLACE_SK180039
SK209033,1911,PLACE_SK180040
SK180040,1921,PLACE_SK180040
SK209006,1911,PLACE_SK181025
SK181025,1921,PLACE_SK181025
SK209026,1911,PLACE_SK181047
SK181047,1921,PLACE_SK181047
SK209012,1911,PLACE_SK181035
SK181035,1921,PLACE_SK181035
SK209021,1911,PLACE_SK180026
SK180026,1921,PLACE_SK180026
SK209005,1911,PLACE_SK181024
SK181024,1921,PLACE_SK181024
SK209018,1911,PLACE_SK181042
SK181042,1921,PLACE_SK181042
SK214010,1911,PLACE_SK172025
SK172025,1921,PLACE_SK172025
SK214015,1911,PLACE_SK176038
SK176038,1921,PLACE_SK176038
SK214012,1911,PLACE_SK177030
SK177030,1921,PLACE_SK177030
SK214005,1911,PLACE_SK177026
SK177026,1921,PLACE_SK177026
SK209016,1911,PLACE_SK181040
SK181040,1921,PLACE_SK181040
SK209003,1911,PLACE_SK181021
SK181021,1921,PLACE_SK181021
SK209034,1911,PLACE_SK181052
SK181052,1921,PLACE_SK181052
SK209007,1911,PLACE_SK181028
SK181028,1921,PLACE_SK181028
SK209038,1911,PLACE_SK181054
SK181054,1921,PLACE_SK181054
SK209039,1911,PLACE_SK181055
SK181055,1921,PLACE_SK181055
SK209035,1911,PLACE_SK181053
SK181053,1921,PLACE_SK181053
SK214017,1911,PLACE_SK176039
SK176039,1921,PLACE_SK176039
SK214022,1911,PLACE_SK176049
SK176049,1921,PLACE_SK176049
SK214028,1911,PLACE_SK176060
SK176060,1921,PLACE_SK176060
AB004001,1911,PLACE_AB004001
SK214006,1911,PLACE_SK176026
SK176026,1921,PLACE_SK176026
SK211021,1911,PLACE_SK177049
SK177049,1921,PLACE_SK177049
AB004020,1911,PLACE_AB191023
AB191023,1921,PLACE_AB191023
SK214003,1911,PLACE_SK176022
SK176022,1921,PLACE_SK176022
SK216018,1911,PLACE_SK181038
SK181038,1921,PLACE_SK181038
SK216027,1911,PLACE_SK181048
SK181048,1921,PLACE_SK181048
SK216012,1911,PLACE_SK181030
SK181030,1921,PLACE_SK181030
SK216022,1911,PLACE_SK181043
SK181043,1921,PLACE_SK181043
SK216023,1911,PLACE_SK181045
SK181045,1921,PLACE_SK181045
SK216020,1911,PLACE_SK181041
SK181041,1921,PLACE_SK181041
SK216014,1911,PLACE_SK181032
SK181032,1921,PLACE_SK181032
SK216006,1911,PLACE_SK181026
SK181026,1921,PLACE_SK181026
SK216004,1911,PLACE_SK181023
SK181023,1921,PLACE_SK181023
SK216017,1911,PLACE_SK181036
SK181036,1921,PLACE_SK181036
SK216010,1911,PLACE_SK181029
SK181029,1921,PLACE_SK181029
SK208036,1911,PLACE_SK182032
SK182032,1921,PLACE_SK182032
SK208050,1911,PLACE_SK182045
SK182045,1921,PLACE_SK182045
SK216026,1911,PLACE_SK182035
SK182035,1921,PLACE_SK182035
SK216016,1911,PLACE_SK182023
SK182023,1921,PLACE_SK182023
SK208047,1911,PLACE_SK183049
SK183049,1921,PLACE_SK183049
SK214018,1911,PLACE_SK176042
SK176042,1921,PLACE_SK176042
NT204054,1901,PLACE_NT204054
SK211008,1911,PLACE_SK183032
SK183032,1921,PLACE_SK183032
SK211018,1911,PLACE_SK183048
SK183048,1921,PLACE_SK183048
SK211004,1911,PLACE_SK183026
SK183026,1921,PLACE_SK183026
SK211007,1911,PLACE_SK183024
SK183024,1921,PLACE_SK183024
SK208037,1911,PLACE_SK183025
SK183025,1921,PLACE_SK183025
NT204030,1901,PLACE_NT204030
SK211012,1911,PLACE_SK178027
SK178027,1921,PLACE_SK178027
SK207001,1911,PLACE_SK207001
SK207016,1911,PLACE_SK171032
SK171032,1921,PLACE_SK171032
SK207003,1911,PLACE_SK171021
SK171021,1921,PLACE_SK171021
SK207004,1911,PLACE_SK171022
SK171022,1921,PLACE_SK171022
SK207026,1911,PLACE_SK171039
SK171039,1921,PLACE_SK171039
SK207005,1911,PLACE_SK171023
SK171023,1921,PLACE_SK171023
SK207006,1911,PLACE_SK171024
SK171024,1921,PLACE_SK171024
SK207007,1911,PLACE_SK171025
SK171025,1921,PLACE_SK171025
SK207025,1911,PLACE_SK172041
SK172041,1921,PLACE_SK172041
SK207008,1911,PLACE_SK171026
SK171026,1921,PLACE_SK171026
SK207010,1911,PLACE_SK171027
SK171027,1921,PLACE_SK171027
SK207031,1911,PLACE_SK171042
SK171042,1921,PLACE_SK171042
SK207011,1911,PLACE_SK171029
SK171029,1921,PLACE_SK171029
SK207022,1911,PLACE_SK171035
SK171035,1921,PLACE_SK171035
SK207012,1911,PLACE_SK172032
SK172032,1921,PLACE_SK172032
SK207015,1911,PLACE_SK171031
SK171031,1921,PLACE_SK171031
SK207033,1911,PLACE_SK171044
SK171044,1921,PLACE_SK171044
SK207017,1911,PLACE_SK171033
SK171033,1921,PLACE_SK171033
SK207018,1911,PLACE_SK171034
SK171034,1921,PLACE_SK171034
SK207023,1911,PLACE_SK171037
SK171037,1921,PLACE_SK171037
SK207013,1911,PLACE_SK171030
SK171030,1921,PLACE_SK171030
SK207027,1911,PLACE_SK171040
SK171040,1921,PLACE_SK171040
SK207029,1911,PLACE_SK171041
SK171041,1921,PLACE_SK171041
SK207032,1911,PLACE_SK171043
SK171043,1921,PLACE_SK171043
SK207024,1911,PLACE_SK171038
SK171038,1921,PLACE_SK171038
SK207034,1911,PLACE_SK171045
SK171045,1921,PLACE_SK171045
SK207035,1911,PLACE_SK171046
SK171046,1921,PLACE_SK171046
SK210013,1911,PLACE_SK180034
SK180034,1921,PLACE_SK180034
SK209036,1911,PLACE_SK180018
SK180018,1921,PLACE_SK180018
SK209015,1911,PLACE_SK180023
SK180023,1921,PLACE_SK180023
SK209024,1911,PLACE_SK180032
SK180032,1921,PLACE_SK180032
SK209001,1911,PLACE_SK209001
SK210011,1911,PLACE_SK180024
SK180024,1921,PLACE_SK180024
SK209020,1911,PLACE_SK180025
SK180025,1921,PLACE_SK180025
SK209022,1911,PLACE_SK180027
SK180027,1921,PLACE_SK180027
SK209023,1911,PLACE_SK180029
SK180029,1921,PLACE_SK180029
SK209025,1911,PLACE_SK180031
SK180031,1921,PLACE_SK180031
SK210001,1911,PLACE_SK210001
SK210005,1911,PLACE_SK179022
SK179022,1921,PLACE_SK179022
SK210003,1911,PLACE_SK179018
SK179018,1921,PLACE_SK179018
SK210004,1911,PLACE_SK179020
SK179020,1921,PLACE_SK179020
SK210006,1911,PLACE_SK179023
SK179023,1921,PLACE_SK179023
SK210010,1911,PLACE_SK179038
SK179038,1921,PLACE_SK179038
SK210007,1911,PLACE_SK179019
SK179019,1921,PLACE_SK179019
SK210008,1911,PLACE_SK179032
SK179032,1921,PLACE_SK179032
SK210012,1911,PLACE_SK179026
SK179026,1921,PLACE_SK179026
SK210015,1911,PLACE_SK179033
SK179033,1921,PLACE_SK179033
SK210009,1911,PLACE_SK179037
SK179037,1921,PLACE_SK179037
SK210016,1911,PLACE_SK179035
SK179035,1921,PLACE_SK179035
SK213025,1911,PLACE_SK175054
SK175054,1921,PLACE_SK175054
SK213021,1911,PLACE_SK175048
SK175048,1921,PLACE_SK175048
SK213026,1911,PLACE_SK175055
SK175055,1921,PLACE_SK175055
SK213015,1911,PLACE_SK175039
SK175039,1921,PLACE_SK175039
SK213008,1911,PLACE_SK176027
SK176027,1921,PLACE_SK176027
SK213004,1911,PLACE_SK175022
SK175022,1921,PLACE_SK175022
SK213005,1911,PLACE_SK176024
SK176024,1921,PLACE_SK176024
SK213022,1911,PLACE_SK176064
SK176064,1921,PLACE_SK176064
SK213006,1911,PLACE_SK176025
SK176025,1921,PLACE_SK176025
SK213010,1911,PLACE_SK175028
SK175028,1921,PLACE_SK175028
SK213011,1911,PLACE_SK175029
SK175029,1921,PLACE_SK175029
NT203108,1901,PLACE_NT203108
SK213012,1911,PLACE_SK175030
SK175030,1921,PLACE_SK175030
NT203045,1901,PLACE_NT203045
SK213016,1911,PLACE_SK175023
SK175023,1921,PLACE_SK175023
SK213024,1911,PLACE_SK172048
SK172048,1921,PLACE_SK172048
SK213019,1911,PLACE_SK176057
SK176057,1921,PLACE_SK176057
SK213020,1911,PLACE_SK176059
SK176059,1921,PLACE_SK176059
SK213023,1911,PLACE_SK175051
SK175051,1921,PLACE_SK175051
SK215001,1911,PLACE_SK215001
SK215023,1911,PLACE_SK175046
SK175046,1921,PLACE_SK175046
SK215011,1911,PLACE_SK175033
SK175033,1921,PLACE_SK175033
SK215017,1911,PLACE_SK175038
SK175038,1921,PLACE_SK175038
SK215018,1911,PLACE_SK175040
SK175040,1921,PLACE_SK175040
SK215004,1911,PLACE_SK175024
SK175024,1921,PLACE_SK175024
SK215022,1911,PLACE_SK176054
SK176054,1921,PLACE_SK176054
SK215015,1911,PLACE_SK176044
SK176044,1921,PLACE_SK176044
SK215006,1911,PLACE_SK175027
SK175027,1921,PLACE_SK175027
SK215007,1911,PLACE_SK176031
SK176031,1921,PLACE_SK176031
SK215008,1911,PLACE_SK175031
SK175031,1921,PLACE_SK175031
SK215009,1911,PLACE_SK176032
SK176032,1921,PLACE_SK176032
SK215010,1911,PLACE_SK175020
SK175020,1921,PLACE_SK175020
SK215012,1911,PLACE_SK175034
SK175034,1921,PLACE_SK175034
SK215016,1911,PLACE_SK175037
SK175037,1921,PLACE_SK175037
SK215020,1911,PLACE_SK175042
SK175042,1921,PLACE_SK175042
SK215021,1911,PLACE_SK175044
SK175044,1921,PLACE_SK175044
SK215024,1911,PLACE_SK175049
SK175049,1921,PLACE_SK175049
SK215025,1911,PLACE_SK175050
SK175050,1921,PLACE_SK175050
SK215026,1911,PLACE_SK175052
SK175052,1921,PLACE_SK175052
SK215014,1911,PLACE_SK175035
SK175035,1921,PLACE_SK175035
SK215019,1911,PLACE_SK175041
SK175041,1921,PLACE_SK175041
SK215027,1911,PLACE_SK175053
SK175053,1921,PLACE_SK175053
SK215005,1911,PLACE_SK175025
SK175025,1921,PLACE_SK175025
SK213014,1911,PLACE_SK176048
SK176048,1921,PLACE_SK176048
SK210002,1911,PLACE_SK210002
SK210014,1911,PLACE_SK179028
SK179028,1921,PLACE_SK179028
NT203091,1901,PLACE_NT203091
SK213009,1911,PLACE_SK176029
SK176029,1921,PLACE_SK176029
SK209014,1911,PLACE_SK180022
SK180022,1921,PLACE_SK180022
SK207028,1911,PLACE_SK172043
SK172043,1921,PLACE_SK172043
SK207019,1911,PLACE_SK172035
SK172035,1921,PLACE_SK172035
SK214016,1911,PLACE_SK172031
SK172031,1921,PLACE_SK172031
SK207021,1911,PLACE_SK172037
SK172037,1921,PLACE_SK172037
SK207020,1911,PLACE_SK172036
SK172036,1921,PLACE_SK172036
SK207009,1911,PLACE_SK172021
SK172021,1921,PLACE_SK172021
SK207014,1911,PLACE_SK172033
SK172033,1921,PLACE_SK172033
SK207030,1911,PLACE_SK172044
SK172044,1921,PLACE_SK172044
SK214025,1911,PLACE_SK172042
SK172042,1921,PLACE_SK172042
SK213017,1911,PLACE_SK171036
SK171036,1921,PLACE_SK171036
SK213013,1911,PLACE_SK213013
SK213018,1911,PLACE_SK175043
SK175043,1921,PLACE_SK175043
SK213003,1911,PLACE_SK175021
SK175021,1921,PLACE_SK175021
AB001007,1911,PLACE_AB194031
AB194031,1921,PLACE_AB194031
AB005021,1911,PLACE_AB194043
AB194043,1921,PLACE_AB194043
AB001016,1911,PLACE_AB001016
AB001004,1911,PLACE_AB001004
AB001008,1911,PLACE_AB194032
AB194032,1921,PLACE_AB194032
AB001001,1911,PLACE_AB001001
AB001015,1911,PLACE_AB194037
AB194037,1921,PLACE_AB194037
AB001009,1911,PLACE_AB001009
AB001012,1911,PLACE_AB001012
AB001005,1911,PLACE_AB001005
AB001014,1911,PLACE_AB194036
AB194036,1921,PLACE_AB194036
AB001017,1911,PLACE_AB194039
AB194039,1921,PLACE_AB194039
AB001018,1911,PLACE_AB194030
AB194030,1921,PLACE_AB194030
AB002001,1911,PLACE_AB002001
AB002006,1911,PLACE_AB002006
AB002008,1911,PLACE_AB199022
AB199022,1921,PLACE_AB199022
AB002009,1911,PLACE_AB002009
AB002011,1911,PLACE_AB002011
AB002015,1911,PLACE_AB199020
AB199020,1921,PLACE_AB199020
AB003001,1911,PLACE_AB003001
AB003003,1911,PLACE_AB003003
AB003009,1911,PLACE_AB190027
AB190027,1921,PLACE_AB190027
AB003022,1911,PLACE_AB190035
AB190035,1921,PLACE_AB190035
AB003020,1911,PLACE_AB003020
AB003002,1911,PLACE_AB003002
NT202049,1901,PLACE_NT202049
AB003014,1911,PLACE_AB192025
AB192025,1921,PLACE_AB192025
AB003005,1911,PLACE_AB192018
AB192018,1921,PLACE_AB192018
AB003006,1911,PLACE_AB190025
AB190025,1921,PLACE_AB190025
AB003018,1911,PLACE_AB190024
AB190024,1921,PLACE_AB190024
AB003023,1911,PLACE_AB192021
AB192021,1921,PLACE_AB192021
AB003007,1911,PLACE_AB192019
AB192019,1921,PLACE_AB192019
AB003021,1911,PLACE_AB003021
AB003019,1911,PLACE_AB003019
AB003012,1911,PLACE_AB003012
AB003017,1911,PLACE_AB190033
AB190033,1921,PLACE_AB190033
AB003010,1911,PLACE_AB190019
AB190019,1921,PLACE_AB190019
AB003015,1911,PLACE_AB190022
AB190022,1921,PLACE_AB190022
AB003016,1911,PLACE_AB190032
AB190032,1921,PLACE_AB190032
AB004023,1911,PLACE_AB189031
AB189031,1921,PLACE_AB189031
NT202026,1901,PLACE_NT202026
AB004012,1911,PLACE_AB191022
AB191022,1921,PLACE_AB191022
AB004010,1911,PLACE_AB191021
AB191021,1921,PLACE_AB191021
AB004018,1911,PLACE_AB193032
AB193032,1921,PLACE_AB193032
AB003011,1911,PLACE_AB192023
AB192023,1921,PLACE_AB192023
AB003013,1911,PLACE_AB192017
AB192017,1921,PLACE_AB192017
AB003004,1911,PLACE_AB190021
AB190021,1921,PLACE_AB190021
AB004005,1911,PLACE_AB190020
AB190020,1921,PLACE_AB190020
AB004006,1911,PLACE_AB190026
AB190026,1921,PLACE_AB190026
AB004008,1911,PLACE_AB189026
AB189026,1921,PLACE_AB189026
AB004009,1911,PLACE_AB004009
AB004014,1911,PLACE_AB194028
AB194028,1921,PLACE_AB194028
AB004011,1911,PLACE_AB189024
AB189024,1921,PLACE_AB189024
AB004015,1911,PLACE_AB189028
AB189028,1921,PLACE_AB189028
NT202100,1901,PLACE_NT202100
AB004019,1911,PLACE_AB004019
AB004007,1911,PLACE_AB190028
AB190028,1921,PLACE_AB190028
AB004022,1911,PLACE_AB190036
AB190036,1921,PLACE_AB190036
AB005014,1911,PLACE_AB195022
AB195022,1921,PLACE_AB195022
AB005001,1911,PLACE_AB005001
AB005017,1911,PLACE_AB196042
AB196042,1921,PLACE_AB196042
AB005010,1911,PLACE_AB196030
AB196030,1921,PLACE_AB196030
AB005015,1911,PLACE_AB196040
AB196040,1921,PLACE_AB196040
AB005011,1911,PLACE_AB196031
AB196031,1921,PLACE_AB196031
AB005016,1911,PLACE_AB005016
AB005005,1911,PLACE_AB196027
AB196027,1921,PLACE_AB196027
AB005012,1911,PLACE_AB196035
AB196035,1921,PLACE_AB196035
AB005006,1911,PLACE_AB196028
AB196028,1921,PLACE_AB196028
AB005004,1911,PLACE_AB194027
AB194027,1921,PLACE_AB194027
AB005007,1911,PLACE_AB194029
AB194029,1921,PLACE_AB194029
NT202095,1901,PLACE_NT202095
AB005008,1911,PLACE_AB196029
AB196029,1921,PLACE_AB196029
AB005003,1911,PLACE_AB005003
AB005009,1911,PLACE_AB196022
AB196022,1921,PLACE_AB196022
AB005018,1911,PLACE_AB197023
AB197023,1921,PLACE_AB197023
AB005013,1911,PLACE_AB197022
AB197022,1921,PLACE_AB197022
AB005019,1911,PLACE_AB196049
AB196049,1921,PLACE_AB196049
AB006009,1911,PLACE_AB199023
AB199023,1921,PLACE_AB199023
AB006014,1911,PLACE_AB198025
AB198025,1921,PLACE_AB198025
AB006001,1911,PLACE_AB006001
AB006002,1911,PLACE_AB006002
AB006005,1911,PLACE_AB196023
AB196023,1921,PLACE_AB196023
AB006008,1911,PLACE_AB199019
AB199019,1921,PLACE_AB199019
AB006016,1911,PLACE_AB196045
AB196045,1921,PLACE_AB196045
AB006017,1911,PLACE_AB196047
AB196047,1921,PLACE_AB196047
AB007008,1911,PLACE_AB198026
AB198026,1921,PLACE_AB198026
AB007011,1911,PLACE_AB198030
AB198030,1921,PLACE_AB198030
AB007001,1911,PLACE_AB007001
AB006019,1911,PLACE_AB198034
AB198034,1921,PLACE_AB198034
AB007014,1911,PLACE_AB198033
AB198033,1921,PLACE_AB198033
AB007005,1911,PLACE_AB198021
AB198021,1921,PLACE_AB198021
AB007004,1911,PLACE_AB199018
AB199018,1921,PLACE_AB199018
AB007010,1911,PLACE_AB198029
AB198029,1921,PLACE_AB198029
AB001010,1911,PLACE_AB194025
AB194025,1921,PLACE_AB194025
AB001006,1911,PLACE_AB001006
AB006012,1911,PLACE_AB196041
AB196041,1921,PLACE_AB196041
AB006020,1911,PLACE_AB195040
AB195040,1921,PLACE_AB195040
AB006015,1911,PLACE_AB195036
AB195036,1921,PLACE_AB195036
AB006021,1911,PLACE_AB195041
AB195041,1921,PLACE_AB195041
AB006007,1911,PLACE_AB196026
AB196026,1921,PLACE_AB196026
AB006011,1911,PLACE_AB196033
AB196033,1921,PLACE_AB196033
AB006018,1911,PLACE_AB196048
AB196048,1921,PLACE_AB196048
AB006006,1911,PLACE_AB196025
AB196025,1921,PLACE_AB196025
AB006022,1911,PLACE_AB195043
AB195043,1921,PLACE_AB195043
AB003008,1911,PLACE_AB192020
AB192020,1921,PLACE_AB192020
AB002014,1911,PLACE_AB200025
AB200025,1921,PLACE_AB200025
AB002012,1911,PLACE_AB200024
AB200024,1921,PLACE_AB200024
AB002010,1911,PLACE_AB002010
AB004003,1911,PLACE_AB190018
AB190018,1921,PLACE_AB190018
AB004021,1911,PLACE_AB004021
AB004013,1911,PLACE_AB190023
AB190023,1921,PLACE_AB190023
AB002016,1911,PLACE_AB002016
AB002013,1911,PLACE_AB002013
AB002018,1911,PLACE_AB002018
AB002017,1911,PLACE_AB002017
AB002007,1911,PLACE_AB199021
AB199021,1921,PLACE_AB199021
AB001013,1911,PLACE_AB194035
AB194035,1921,PLACE_AB194035
ON108008,1911,PLACE_ON108008_1911
ON108049,1911,PLACE_ON108049
ON054053,1911,PLACE_ON102052
