tcpuid_from,year_from,name_from,tcpuid_to,year_to,name_to,province,iou,name_similarity
SK213009,1911,Sintaluta t-v,SK176029,1921,"Sintaluta, T-V",SK,1.0,67.41
SK213010,1911,Wapella t-v,SK175028,1921,"Wapella, T-V",SK,1.0,66.96
SK213011,1911,Whitewood t-v,SK175029,1921,"Whitewood, T-V",SK,1.0,67.41
SK213012,1911,Wolseley t-v,SK175030,1921,"Wolseley, T-V",SK,1.0,67.2
SK213014,1911,Ft. Qu'Appelle vl (T21 R13 MW2),SK176048,1921,"Fort Qu'Appelle, VL",SK,1.0,44.8
SK213015,1911,Glenavon vl (T14 R9 MW2),SK175039,1921,"Glenavon, VL",SK,1.0,42.78
SK213016,1911,Grenfel vl (T17 R7 MW2),SK175023,1921,"Grenfell, T-V",SK,1.0,38.89
SK213017,1911,Kennedy vl (T12 R3 MW2),SK171036,1921,"Kennedy, VL",SK,1.0,41.18
SK213018,1911,Kipling vl (T13 R5 MW2),SK175043,1921,"Kipling, VL",SK,1.0,41.18
SK213019,1911,Montmartre vl (T14 R11 MW2),SK176057,1921,"Montmartre, VL",SK,1.0,44.39
SK213020,1911,Odessa vl (T15 R13 MW2),SK176059,1921,"Odessa, VL",SK,1.0,38.18
SK213021,1911,Rocanville vl (T16 R31 MW1),SK175048,1921,"Rocanville, VL",SK,1.0,44.39
SK213022,1911,Sedley vl (T14 R15 MW2),SK176064,1921,"Sedley, VL",SK,1.0,38.18
SK213023,1911,Summerberry vl (T17 R8 MW2),SK175051,1921,"Summerberry, VL",SK,1.0,46.67
SK213024,1911,Tyvan vl (T12 R13 MW2),SK172048,1921,"Tyvan, VL",SK,1.0,36.13
SK213025,1911,Welwyn vl (T15 R30 MW1),SK175054,1921,"Welwyn, VL",SK,1.0,38.18
SK213026,1911,Windthorst vl (T13 R7 MW2),SK175055,1921,"Windthorst, VL",SK,1.0,45.5
SK214003,1911,Regina c,SK176022,1921,"Regina, C",SK,1.0,71.88
SK214004,1911,Balgonie t-v,SK176023,1921,"Balgonie, T-V",SK,1.0,73.2
SK214005,1911,Craik t-v,SK177026,1921,"Craik, T-V",SK,1.0,72.32
SK214006,1911,Lumsden t-v,SK176026,1921,"Lumsden, T-V",SK,1.0,72.96
SK214007,1911,Milestone t-v,SK172022,1921,"Milestone, T-V",SK,1.0,73.41
SK214008,1911,Rouleau t-v,SK176028,1921,"Rouleau, T-V",SK,1.0,72.96
SK214009,1911,Strassburg t-v,SK176030,1921,"Strasbourg, T-V",SK,1.0,68.76
SK214010,1911,Yellow Grass t-v,SK172025,1921,"Yellow Grass, T-V",SK,1.0,73.88
SK214011,1911,Amulet vl (T8 R21 MW2),SK172026,1921,"Amulet, VL",SK,1.0,45.38
SK214012,1911,Aylesbury vl (T23 R27 MW2),SK177030,1921,"Aylesbury, VL",SK,1.0,49.08
SK214013,1911,Belle Plain vl (T16 R23 MW2),SK176033,1921,"Belle Plaine, VL",SK,1.0,50.55
SK214014,1911,Bulyea vl (T23 R21 MW2),SK176037,1921,"Bulyea, VL",SK,1.0,44.18
SK214015,1911,Chamberlain vl (T22 R26 MW2),SK176038,1921,"Chamberlain, VL",SK,1.0,51.58
SK214016,1911,Colgate vl (T5 R15 MW2),SK172031,1921,"Colgate, VL",SK,1.0,47.18
SK214017,1911,Craven vl (T20 R21 MW2),SK176039,1921,"Craven, VL",SK,1.0,44.18
SK214018,1911,Disley vl (T19 R22 MW2),SK176042,1921,"Disley, VL",SK,1.0,44.18
SK214019,1911,Drinkwater vl (T15 R23 MW2),SK176043,1921,"Drinkwater, VL",SK,1.0,50.39
SK214020,1911,Earl Grey vl (T23 R20 MW2),SK176045,1921,"Earl Grey, VL",SK,1.0,49.08
SK214021,1911,Forward vl (T8 R18 MW2),SK172034,1921,"Forward, VL",SK,1.0,47.18
SK214022,1911,Grand Coulee vl (T17 R21 MW2),SK176049,1921,"Grand Coulee, VL",SK,1.0,52.67
SK214023,1911,Kronau vl (T15 R17 MW2),SK176052,1921,"Kronau, VL",SK,1.0,44.18
SK214024,1911,Lang vl (T11 R18 MW2),SK172040,1921,"Lang, VL",SK,1.0,39.79
SK214025,1911,McTaggart vl (T9 R15 MW2),SK172042,1921,"McTaggart, VL",SK,1.0,50.21
SK214026,1911,Markinch vl (T23 R17 MW2),SK176055,1921,"Markinch, VL",SK,1.0,47.62
SK214027,1911,Ogema vl (T7 R22 MW2),SK172023,1921,"Ogema, T-V",SK,1.0,37.61
SK214028,1911,Pense vl (T17 R22 MW2),SK176060,1921,"Pense, VL",SK,1.0,42.13
SK214029,1911,Radville vl (T5 R18 MW2),SK172024,1921,"Radville, T-V",SK,1.0,43.84
SK214030,1911,Southey vl (T23 R18 MW2),SK176066,1921,"Southey, VL",SK,1.0,46.0
SK214031,1911,Wilcox vl (T13 R20 MW2),SK176068,1921,"Wilcox, VL",SK,1.0,44.18
SK215004,1911,Lemberg t-v,SK175024,1921,"Lemberg, T-V",SK,1.0,72.17
SK215005,1911,Melville t-v,SK175025,1921,"Melville, T-V",SK,1.0,72.42
SK215006,1911,Saltcoats t-v,SK175027,1921,"Saltcoats, T-V",SK,1.0,72.62
SK215007,1911,Abernethy vl (T20 R11 MW2),SK176031,1921,"Abernethy, VL",SK,1.0,48.29
SK215008,1911,Atwater vl (T21 R2 MW2),SK175031,1921,"Atwater, VL",SK,1.0,46.39
SK215009,1911,Balcarres vl (T21 R11 MW2),SK176032,1921,"Balcarres, VL",SK,1.0,48.29
SK215010,1911,Bredenbury vl (T22 R1 MW2),SK175020,1921,"Bredenbury, T-V",SK,1.0,46.19
SK215011,1911,Birmingham vl (T23 R7 MW2),SK175033,1921,"Birmingham, VL",SK,1.0,50.72
SK215012,1911,Churchbridge vl (T22 R32 MW1),SK175034,1921,"Churchbridge, VL",SK,1.0,51.88
SK215013,1911,Cupar vl (T23 R16 MW2),SK176040,1921,"Cupar, VL",SK,1.0,41.35
SK215014,1911,Dubuc vl (T20 R4 MW2),SK175035,1921,"Dubuc, VL",SK,1.0,42.55
SK215015,1911,Dysart vl (T23 R15 MW2),SK176044,1921,"Dysart, VL",SK,1.0,43.4
SK215016,1911,Esterhazy vl (T19 R1 MW2),SK175037,1921,"Esterhazy, VL",SK,1.0,49.43
SK215017,1911,Fenwood vl (T23 R8 MW2),SK175038,1921,"Fenwood, VL",SK,1.0,46.39
SK215018,1911,Goodeve vl (T29 R9 MW2),SK175040,1921,"Goodeve, VL",SK,1.0,46.39
SK215019,1911,Grayson vl (T20 R5 MW2),SK175041,1921,"Grayson, VL",SK,1.0,46.39
SK215020,1911,Killaly vl (T20 R6 MW2),SK175042,1921,"Killaly, VL",SK,1.0,46.39
SK215021,1911,Langenburg vl (T21 R31 MW1),SK175044,1921,"Langenburg, VL",SK,1.0,49.61
SK215022,1911,Lipton vl (T22 R14 MW2),SK176054,1921,"Lipton, VL",SK,1.0,43.4
SK215023,1911,Neudorf vl (T20 R8 MW2),SK175046,1921,"Neudorf, VL",SK,1.0,46.39
SK215024,1911,Spyhill vl (T19 R31 MW1),SK175049,1921,"Spy Hill, VL",SK,1.0,44.11
SK215025,1911,Stockholm vl (T19 R3 MW2),SK175050,1921,"Stockholm, VL",SK,1.0,49.43
SK215026,1911,Tantallon vl (T18 R32 MW1),SK175052,1921,"Tantallon, VL",SK,1.0,48.29
SK215027,1911,Waldron vl (T21 R4 MW2),SK175053,1921,"Waldron, VL",SK,1.0,46.39
SK216003,1911,Saskatoon c,SK181020,1921,"Saskatoon, C",SK,1.0,74.46
SK216004,1911,Hanley t-v,SK181023,1921,"Hanley, T-V",SK,1.0,74.17
SK216005,1911,Langham t-v,SK182024,1921,"Langham, T-V",SK,1.0,74.46
SK216006,1911,Outlook t-v,SK181026,1921,"Outlook, T-V",SK,1.0,74.46
SK216007,1911,Rosthern t-v,SK185029,1921,"Rosthern, T-V",SK,1.0,74.7
SK216008,1911,Vonda t-v,SK185030,1921,"Vonda, T-V",SK,1.0,73.82
SK216009,1911,Aberdeen vl (T39 R2 MW3),SK185031,1921,"Aberdeen, VL",SK,1.0,50.28
SK216010,1911,Allan vl (T34 R1 MW3),SK181029,1921,"Allan, VL",SK,1.0,44.83
SK216011,1911,Asquith vl (T36 R9 MW3),SK182020,1921,"Asquith, T-V",SK,1.0,43.5
SK216012,1911,Bladworth vl (T28 R1 MW3),SK181030,1921,"Bladworth, VL",SK,1.0,51.71
SK216013,1911,Borden vl (T39 R9 MW3),SK186029,1921,"Borden, VL",SK,1.0,46.88
SK216014,1911,Broderick vl (T29 R7 MW3),SK181032,1921,"Broderick, VL",SK,1.0,51.71
SK216015,1911,Clavet vl (T35 R3 MW3),SK181033,1921,"Clavet, VL",SK,1.0,46.88
SK216016,1911,Delisle vl (T34 R8 MW3),SK182023,1921,"Delisle, T-V",SK,1.0,43.5
SK216017,1911,Dundurn vl (T33 R4 MW3),SK181036,1921,"Dundurn, VL",SK,1.0,48.68
SK216018,1911,Elbow vl (T25 R5 MW3),SK181038,1921,"Elbow, VL",SK,1.0,44.83
SK216019,1911,Elstow vl (T35 R1 MW3),SK181039,1921,"Elstow, VL",SK,1.0,46.88
SK216020,1911,Glenside vl (T29 R6 MW3),SK181041,1921,"Glenside, VL",SK,1.0,50.28
SK216021,1911,Hague vl (T41 R3 MW3),SK185040,1921,"Hague, VL",SK,1.0,44.83
SK216022,1911,Hawarden vl (T28 R5 MW3),SK181043,1921,"Hawarden, VL",SK,1.0,50.28
SK216023,1911,Kenaston vl (T29 R2 MW3),SK181045,1921,"Kenaston, VL",SK,1.0,50.28
SK216024,1911,Kinley vl (T36 R10 MW3),SK182034,1921,"Kinley, VL",SK,1.0,45.68
SK216025,1911,Laird vl (T43 R5 MW3),SK185044,1921,"Laird, VL",SK,1.0,44.83
SK216026,1911,Laura vl (T33 R9 MW3),SK182035,1921,"Laura, VL",SK,1.0,44.83
SK216027,1911,Loreburn vl (T26 R5 MW3),SK181048,1921,"Loreburn, VL",SK,1.0,50.28
SK216028,1911,Osler vl (T39 R4 MW3),SK185047,1921,"Osler, VL",SK,1.0,44.83
SK216029,1911,Radisson vl (T41 R10 MW3),SK186027,1921,"Radisson, T-V",SK,1.0,44.34
SK216030,1911,Sutherland vl (T36 R5 MW3),SK181027,1921,"Sutherland, T-V",SK,1.0,48.48
SK216031,1911,Warman vl (T38 R5 MW3),SK185052,1921,"Warman, VL",SK,1.0,46.88
YT217999,1911,NO DATA,YT219001,1921,Rural Parts,YT,0.9994,53.33
SK209039,1911,Zelma vl (T33 R25 MW2),SK181055,1921,"Zelma, VL",SK,1.0,38.74
SK209038,1911,Young vl (T32 R27 MW2),SK181054,1921,"Young, VL",SK,1.0,38.74
QC144008,1911,St. Évariste de Forsyth,QC055009,1921,St. Evariste de Forsyth,QC,1.0,78.96
QC144012,1911,St. Georges,QC040001,1921,Aubert Gallion (St. Georges),QC,1.0,69.49
QC144013,1911,St. Hilaire Dorset,QC055011,1921,St. Hilaire de Dorset,QC,1.0,76.62
QC144014,1911,St. Honoré,QC040012,1921,St. Honoré de Shenley,QC,1.0,75.16
QC144020,1911,Ste. Martine de Courcelle,QC055003,1921,Courcelles (Ste. Martine de Courcelles),QC,1.0,66.69
QC144021,1911,St. Maxime de Scott,QC053016,1921,St. Maxime de Scott,QC,1.0,77.5
QC144025,1911,St. Samuel de Gayhurst,QC055006,1921,Gayhurst (St. Samuel),QC,1.0,44.56
QC145003,1911,St. Étienne,QC041003,1921,St. Etienne de Beauharnois,QC,1.0,67.84
QC145008,1911,Salaberry de Valleyfield t-v,QC041007,1921,"Valleyfield (Salaberry de), C",QC,1.0,61.93
QC146005,1911,St. Étienne de Beaumont,QC042001,1921,Beaumont (St. Etienne),QC,1.0,61.11
QC146008,1911,"St. Magloire (Rioux, Bellechasse, Daaquam)",QC042005,1921,"Roux, Bellechasse & Daaquam (St. Magloire)",QC,1.0,73.33
QC147001,1911,Berthier,QC043001,1921,Berthier (Ste. Geneviève),QC,1.0,63.94
QC147012,1911,Visitation (Ile Dupas),QC043002,1921,Ile Dupas (Visitation),QC,1.0,65.0
QC148008,1911,Matapédia,QC044009,1921,Matapédia (St. Alexis),QC,1.0,70.65
QC148016,1911,St. Alphonse de Caplan,QC044010,1921,Musselyville,QC,1.0,46.47
QC150002,1911,Chambly,QC046002,1921,Chambly (St. Joseph),QC,1.0,52.45
QC150005,1911,St. Bruno,QC046005,1921,St. Bruno de Montarville,QC,0.9917,54.34
QC150015,1911,Longueuil t-v,QC046007,1921,"Longueuil, C",QC,1.0,72.15
QC150016,1911,Montréal t-v,QC046009,1921,"Montréal S., T-V",QC,1.0,76.15
QC151002,1911,La Visitation de Champlain,QC047002,1921,Champlain (La Visitation),QC,0.9917,65.69
QC151007,1911,Ste. Geneviève,QC047008,1921,Ste. Geneviève de Batiscan,QC,1.0,79.0
QC151017,1911,St. Stanislas,QC047020,1921,St. Stanislas de la Rivière des Envies,QC,0.9924,65.69
QC152006,1911,Ste. Agnès,QC048006,1921,Ste. Agnès de Mont Murray,QC,1.0,70.0
QC152007,1911,St. Fidèle,QC048007,1921,St. Fidèle de Mont Murray,QC,1.0,70.0
QC154001,1911,Albanel pr,QC063001,1921,Albanel,QC,1.0,66.74
QC154003,1911,Bagotville pr,QC050002,1921,"Bagotville, par. (St. Alphonse)",QC,1.0,60.72
QC154005,1911,"Girard, UNO",QC063002,1921,Girard tp.-ct.,QC,1.0,48.29
QC154006,1911,Grande Baie pr. & Boileau tp. & Ferland tp.,QC050008,1921,"St. Alexis de la Grande Baie, par. (Boileau & Ferland tp.—ct.)",QC,1.0,68.69
QC154010,1911,La Doré pr,QC063006,1921,"Notre Dame de la Dorée, par.",QC,0.9908,45.93
QC154012,1911,Normandin pr,QC063005,1921,"Normandin (St. Cyrille, par.)",QC,1.0,50.07
QC154013,1911,Roberval pr,QC063009,1921,"Roberval, par. (Charlevoix, Roberval, Ouiatchouan tps.-cts.)",QC,1.0,30.78
QC154015,1911,St. Amédée de Péribonka pr,QC063010,1921,St. Amédée de Péribonka & Ste. Jeanne d'Arc,QC,1.0,59.82
QC154016,1911,St. André pr,QC063011,1921,"St. André, par.",QC,1.0,71.31
QC154018,1911,St. Bruno pr,QC063012,1921,"St. Bruno, par. (Kénogami pt.)",QC,1.0,49.09
QC154019,1911,St. Charles pr,QC050011,1921,St. Charles Borromée (Bourget),QC,1.0,60.72
QC154020,1911,St. Cyriac pr,QC050005,1921,Kénogami (St. Cyriac),QC,0.9999,60.53
QC154022,1911,St. Édouard de Péribonka pr,QC063007,1921,Péribonka (St. Edouard),QC,1.0,39.89
QC154023,1911,Ste. Edwidge pr,QC063015,1921,"Ste. Edwidge, par. (Dalmas tp.-ct.)",QC,1.0,51.09
QC154024,1911,St. Félicien pr,QC063016,1921,"St. Félicien, par.",QC,0.9905,72.73
QC154026,1911,St. François de Sales,QC063017,1921,St. François de Sales,QC,1.0,79.09
QC154028,1911,St. Gédéon pr,QC063018,1921,"St. Gédéon, par.",QC,0.9859,71.85
QC154033,1911,St. Louis de Métabetchouan pr,QC063022,1921,St. Louis Metabetchouan,QC,0.9925,68.32
QC154034,1911,St. Louis Nazaire pr,QC050016,1921,St. Louis Nazaire (Taché tp.—ct.),QC,1.0,69.54
QC154035,1911,St. Méthode,QC063023,1921,St. Méthode,QC,1.0,79.09
QC154036,1911,St. Michel de Mistassini pr,QC063024,1921,"St. Michel de Mistassini, par.",QC,1.0,75.41
QC154037,1911,St. Prime pr,QC063025,1921,"St. Prime, par.",QC,1.0,71.31
QC154038,1911,St. Thomas d'Aquin pr,QC063026,1921,"St. Thomas d'Aquin, par.",QC,1.0,74.42
QC154041,1911,Roberval t-v,QC063027,1921,"Roberval, T-V",QC,1.0,76.29
QC154042,1911,Bagotville vl,QC050017,1921,"Bagotville, T-V",QC,1.0,79.35
QC154044,1911,Hébertville vl,QC063028,1921,"Hébertville, VL",QC,1.0,76.68
QC154045,1911,Hébertville station vl,QC063029,1921,"Hébertville Stn, VL",QC,1.0,70.55
QC154046,1911,Jonquières vl,QC050019,1921,"Jonquière, T-V",QC,1.0,76.39
QC154048,1911,St. Bruno vl,QC063030,1921,"St. Bruno, VL",QC,1.0,76.29
QC154050,1911,St. Jérôme vl,QC063034,1921,"St. Jérôme, VL",QC,1.0,76.5
QC154051,1911,Bergeronnes pr,QC086001,1921,Bergeronnes,QC,1.0,78.15
QC154057,1911,Mille Vaches pr,QC086006,1921,St. Paul de Mille Vaches,QC,1.0,59.63
QC154058,1911,Natashquan,QC086036,1921,Canton Natashkuan,QC,0.9968,63.22
QC154065,1911,Sacré-Coeur pr. & Labrosse tp.,QC086007,1921,Sacré Cœur de Jésus & Labrosse tp.-ct.,QC,1.0,65.96
QC154069,1911,Tadoussac pr,QC086008,1921,"Tadoussac, par.",QC,1.0,78.77
QC155004,1911,Clifton E. & Clifton W-O,QC051004,1921,Clifton E.,QC,0.9986,71.18
QC155010,1911,La Patrie,QC051011,1921,La Patrie (Ditton),QC,1.0,76.67
QC155014,1911,St. Alphonse,QC055020,1921,Winslow S.,QC,1.0,36.7
QC155015,1911,Ste. Cécile de Whitton,QC055018,1921,Whitton (Ste. Cécile),QC,1.0,47.06
QC155017,1911,Ste. Edwidge,QC051014,1921,Ste. Edwidge de Clifton,QC,1.0,78.0
QC155020,1911,Winslow & St. Romain,QC055019,1921,Winslow N. & St. Romain,QC,1.0,76.37
QC155025,1911,Martinville vl,QC051005,1921,Clifton W.-O.,QC,0.9966,45.56
QC156008,1911,St. Joseph,QC052008,1921,St. Joseph du Lac,QC,1.0,79.71
QC157002,1911,Ste. Aurélie,QC040005,1921,Ste. Aurélie (Metgermette N. pt.),QC,1.0,44.83
QC157017,1911,St. Prosper (Mission),QC053019,1921,St. Prosper (Watford W.-O.),QC,1.0,73.75
QC158003,1911,Chester N.,QC038003,1921,Chester N. (St. Christophe),QC,1.0,57.19
QC158028,1911,Stanfold,QC038006,1921,Princeville (Stanfold),QC,1.0,56.69
QC158032,1911,Wickham,QC054014,1921,Wickham E.,QC,1.0,74.2
QC158036,1911,Arthabaskaville t-v,QC038020,1921,"Arthabaska, T-V",QC,1.0,77.0
QC159004,1911,Douglastown,QC056007,1921,Douglas E.,QC,1.0,76.67
QC160004,1911,Westmount c,QC076016,1921,"Westmount, C",QC,1.0,71.69
QC162003,1911,Présentation de la Ste. Vierge,QC076004,1921,"La Présentation T. S. Vierge, par.",QC,1.0,58.49
QC162009,1911,St. Raphaël de l'Ile Bizard,QC076003,1921,"Ile Bizard, par.",QC,1.0,40.74
QC162012,1911,Dorval t-v,QC076019,1921,"Dorval, T-V",QC,0.9803,74.85
QC162014,1911,Montréal W-O t-v,QC076026,1921,"Montréal W.-O., T-V",QC,1.0,72.18
QC162018,1911,Ste. Anne de Bellevue t-v,QC076031,1921,"Ste. Anne de Bellevue, T-V",QC,1.0,76.81
QC162020,1911,Verdun t-v,QC076015,1921,"Verdun, C",QC,1.0,59.76
QC162027,1911,St. Pierre aux Liens vl,QC076035,1921,"St. Pierre aux Liens, T-V",QC,1.0,72.35
QC162028,1911,Senneville vl,QC076040,1921,"Senneville, VL",QC,1.0,75.59
QC163001,1911,St. Alphonse,QC060002,1921,St. Alphonse de Rodriguez,QC,1.0,75.41
QC163002,1911,St. Ambroise,QC060003,1921,St. Ambroise de Kildare,QC,1.0,78.0
QC163005,1911,St. Cléophas,QC060006,1921,St. Cléophas de Brandon,QC,1.0,78.0
QC163008,1911,Ste. Émilie,QC060009,1921,Ste. Emélie de l'Energie,QC,1.0,70.0
QC164001,1911,Mont Carmel,QC061001,1921,Mont Carmel (Notre Dame du),QC,1.0,70.53
QC164007,1911,St. Denis,QC061007,1921,St. Denis de la Bouteillerie,QC,1.0,64.05
QC164008,1911,St. Éleuthère & UNO,QC061008,1921,St. Eleuthère (Pohénégamook),QC,1.0,74.68
QC165032,1911,Plaisance,QC062039,1921,Plaisance (Coeur Très Pur de la Bienheureuse Vierge Marie),QC,1.0,48.81
QC166002,1911,Sault St. Louis,QC064007,1921,Indian reserves (Sault St. Louis),QC,1.0,60.62
QC166008,1911,St. Cyprien,QC077001,1921,St. Cyprien de Léry,QC,1.0,70.75
QC166012,1911,St. Rémi,QC077005,1921,St. Rémi de La Salle,QC,1.0,59.41
QC168002,1911,Rivière des Prairies,QC076006,1921,"Rivière des Prairies, par.",QC,1.0,66.16
QC168003,1911,Sault au Récollet (partie),QC076025,1921,"Montréal N., T-V",QC,1.0,25.29
QC168005,1911,St. Elzéar de Laval,QC076042,1921,"St. Elzéar, par.",QC,1.0,53.29
QC168006,1911,St. François de Sales,QC076043,1921,"St. François de Sales, par.",QC,1.0,66.54
QC168019,1911,Ste. Rose vl,QC076049,1921,"Ste. Rose, T-V",QC,1.0,64.52
QC169002,1911,Notre-Dame du Perpétuel Secours,QC066001,1921,Notre Dame de Charny,QC,1.0,71.18
QC169012,1911,St. Romuald,QC066012,1921,St. Romuald d'Etchemin,QC,1.0,76.67
QC170007,1911,Ste. Louise,QC067009,1921,Ste. Louise des Aulnaies,QC,1.0,69.71
QC170008,1911,St. Marcel,QC067001,1921,Arago (St. Marcel),QC,1.0,75.71
QC171011,1911,St. Jean Deschaillons,QC068001,1921,Deschaillons (St. Jean),QC,1.0,68.18
QC171013,1911,St. Narcisse,QC068014,1921,St. Narcisse de Beaurivage,QC,1.0,74.21
QC171014,1911,St. Patrice,QC068016,1921,St. Patrice de Beaurivage,QC,0.9816,72.78
QC171015,1911,Ste. Philomène,QC068017,1921,Ste. Philomène de Fortierville,QC,0.9949,74.55
QC171017,1911,Sacré-Coeur,QC068002,1921,Issoudun (N. D. du Sacré Cœur),QC,1.0,57.32
QC173002,1911,Louiseville,QC069003,1921,Louiseville (Rivière du Loup),QC,1.0,68.5
QC173004,1911,St. Charles de Mandeville,QC043006,1921,St. Charles de Mandeville,QC,1.0,73.33
QC175009,1911,St. Thomas,QC072010,1921,St. Thomas de Foucault,QC,1.0,73.75
QC176001,1911,Ascension,QC062025,1921,L'Ascension (Mousseau et Lynch),QC,1.0,39.5
QC176003,1911,St. Calixte,QC073003,1921,St. Calixte de Kilkenny,QC,1.0,75.29
QC177008,1911,St. François,QC074009,1921,St. François de la Rivière du Sud,QC,1.0,67.33
QC177009,1911,St. Paul de Montminy,QC074004,1921,Montminy (St. Paul),QC,1.0,58.72
QC177010,1911,St. Pierre,QC074012,1921,St. Pierre de la Rivière du Sud,QC,1.0,64.15
QC184003,1911,Manceau,QC078012,1921,St. Joseph de Blandford,QC,1.0,39.33
QC184004,1911,Nicolet,QC078003,1921,Nicolet (St. Jean Baptiste),QC,1.0,58.82
QC184022,1911,Annaville vl,QC078025,1921,"Annaville (St. Célestin), VL",QC,1.0,72.0
QC186003,1911,Deschambault,QC080003,1921,Deschambault (St. Joseph),QC,1.0,75.41
QC186019,1911,St. Marc,QC080033,1921,"St. Marc des Carrières, VL",QC,1.0,62.94
QC190016,1911,Lorette vl,QC081023,1921,"Loretteville, VL",QC,1.0,72.79
QC192015,1911,St. Jacques,QC099010,1921,St. Jacques le Majeur,QC,1.0,62.41
QC192016,1911,St. Joseph de Ham S.,QC099005,1921,Ham S. (St. Joseph),QC,1.0,50.18
QC192022,1911,Wolfestown,QC099014,1921,Wolfestown (St. Julien de),QC,1.0,53.17
QC192026,1911,Windsor Mills t-v,QC083012,1921,"Windsor, T-V",QC,1.0,73.1
QC192030,1911,D'Israéli vl,QC099018,1921,"D'Israeli, VL",QC,1.0,75.89
QC193004,1911,Notre-Dame de Macnider,QC070003,1921,Notre Dame de McNider,QC,1.0,69.4
QC193006,1911,Price,QC070017,1921,St. Octave de Métis N.,QC,1.0,14.66
QC193007,1911,Rimouski,QC084012,1921,St. Germain de Rimouski,QC,1.0,66.13
QC193013,1911,St. Damase,QC070007,1921,St. Damase,QC,1.0,74.29
QC193015,1911,St. Édouard des Méchins,QC070002,1921,Dalibaire & Romieux (St. Edouard),QC,1.0,29.29
QC193025,1911,St. Luc (Tessier),QC070014,1921,St. Luc de Matane,QC,1.0,45.46
QC193030,1911,St. Octave de Métis,QC070018,1921,St. Octave de Métis S.,QC,1.0,69.16
QC193031,1911,St. Paul des Capucins,QC070004,1921,Romieux (Les Capucins),QC,1.0,46.61
QC193033,1911,St. Ulric,QC070020,1921,St. Ulric de la Rivière Blanche,QC,1.0,35.79
QC193037,1911,Amqui vl,QC070023,1921,"St. Benoit Joseph Labre (Amqui), VL",QC,1.0,30.33
QC193040,1911,Petit Métis vl,QC070021,1921,"Petit Métis, VL",QC,1.0,71.87
QC194003,1911,Ste. Angèle,QC085003,1921,Ste. Angèle de Monnoir,QC,1.0,76.67
QC195002,1911,Notre-Dame,QC091008,1921,St. Hyacinthe (Notre Dame de),QC,1.0,62.31
QC195004,1911,St. Bernard,QC091003,1921,St. Bernard de Michaudville,QC,1.0,70.53
QC196002,1911,St. Athanase,QC059003,1921,St. Athanase de Bleury,QC,1.0,68.03
QC196008,1911,St. Grégoire le Grand,QC059006,1921,St. Grégoire le Grand de Monnoir,QC,1.0,74.09
QC196012,1911,St. Paul,QC092007,1921,St. Paul de l'Ile aux Noix,QC,1.0,50.08
QC196016,1911,St. Jean t-v,QC092009,1921,"St. Jean, C",QC,1.0,71.93
QC197009,1911,St. Valérien,QC087009,1921,St. Valérien de Milton,QC,1.0,79.41
QC197018,1911,West Shefford vl,QC087018,1921,"Shefford W.-O., VL",QC,1.0,75.29
QC199002,1911,St. Ignace,QC089001,1921,Côteau du Lac (St. Ignace),QC,0.9895,68.89
QC200001,1911,Barford,QC090001,1921,Barford (N. & S.),QC,1.0,70.83
QC201002,1911,Cacouna,QC095002,1921,Cacouna (St. Georges),QC,1.0,65.0
QC201007,1911,Rivière du Loup,QC095024,1921,St. Patrice de la Rivière du Loup,QC,1.0,73.75
QC201011,1911,St. Cyprien,QC095010,1921,St. Cyprien (Hocquart),QC,1.0,76.67
QC201023,1911,Fraserville t-v,QC095029,1921,"Rivière du Loup, C",QC,1.0,51.21
QC201024,1911,Cacouna vl,QC095031,1921,"Cacouna (St. Georges de), VL",QC,0.9995,66.84
QC202009,1911,St. Jovite,QC096003,1921,De Salaberry & Grandison (St. Jovite),QC,0.994,59.79
QC202011,1911,Ste. Lucie,QC096012,1921,Ste. Lucie (Doncaster),QC,1.0,73.75
QC202013,1911,St. Sauveur,QC096014,1921,St. Sauveur des Monts,QC,1.0,78.12
QC202014,1911,Ste. Sophie,QC096015,1921,Ste. Sophie de la Corne,QC,1.0,75.29
QC202015,1911,Ste. Thérèse,QC096016,1921,Ste. Thérèse de Blainville,QC,0.9988,74.21
QC202020,1911,Ste. Agathe vl,QC096018,1921,"Ste. Agathe des Monts, T-V",QC,1.0,75.5
QC203001,1911,Banlieue Trois-Rivières,QC093001,1921,"Banlieue (Trois-Rivières, par.)",QC,1.0,76.55
QC203008,1911,St. Mathieu,QC093009,1921,St. Mathieu du Lac Bellemare,QC,1.0,56.41
QC203013,1911,Shawinigan Falls t-v,QC093014,1921,"Shawinigan Falls, C",QC,1.0,77.95
QC204001,1911,Rigaud,QC097001,1921,Rigaud (Ste. Madeleine),QC,1.0,58.97
QC204007,1911,Vaudreuil,QC097006,1921,St. Michel de Vaudreuil,QC,0.9815,69.38
QC205001,1911,Aumond,QC057001,1921,Aumond,QC,1.0,76.0
QC205002,1911,Aylwin,QC057002,1921,Aylwin,QC,1.0,76.0
QC205003,1911,Baskatong,QC057003,1921,Baskatong,QC,1.0,76.0
QC205004,1911,Bouchette,QC057004,1921,Bouchette,QC,1.0,76.0
QC205005,1911,Cameron,QC057005,1921,Cameron,QC,1.0,76.0
QC205006,1911,Denholm,QC057006,1921,Denholm,QC,1.0,76.0
QC205007,1911,Eardley,QC057007,1921,Eardley,QC,1.0,76.0
