old_place_id,new_place_id,province,old_canonical_name,new_canonical_name,old_years_active,new_years_active,confidence,reason
PLACE_ON046002_1901,PLACE_ON057002,ON,"Brantford, West—Ouest",Brantford W-O,1901,1881;1891;1901;1911,registry_diff,registry_diff
PLACE_ON046004_1891,PLACE_ON103008,ON,"Paris, Town—Ville","Paris, Town—Ville",1891;1901,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON046032,PLACE_ON147017,ON,Murillo,Oliver,1891,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON046053,PLACE_ON127011,ON,Dawson,Dawson,1891,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON047003_1851,PLACE_ON170004,ON,"London, St. Andrew’s Ward","London, Ward—Quartier No. 4",1851,1851;1861;1871;1881,registry_diff,registry_diff
PLACE_ON047004_1851,PLACE_ON170006,ON,"London, St. David’s Ward","London, Ward—Quartier No. 6",1851,1851;1861;1871;1881,registry_diff,registry_diff
PLACE_ON048003,PLACE_ON133010,ON,"Whitby, Town—Ville",Whitby,1871,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON048003_1891,PLACE_ON056001,ON,Brantford,Brantford E,1891,1881;1891;1901;1911,registry_diff,registry_diff
PLACE_ON049001,PLACE_ON133009,ON,Uxbridge,Uxbridge,1851;1861;1871,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON049001_1891_1901,PLACE_ON059001,ON,Albemarle & Cape Croker Ind. Reserve,Albemarle & Cape Croker I R,1891;1901,1891;1901;1911,registry_diff,registry_diff
PLACE_ON049002_1901,PLACE_ON104002_1921,ON,Amabel & Saugeen Ind. Reserve,Amabel,1901,1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON050004,PLACE_ON104019,ON,"Kincardine, Town—Ville","Kincardine, Town—Ville",1861;1871;1881;1891;1901,1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON050006,PLACE_ON104025,ON,"Lucknow, Village","Lucknow, Village",1891;1901,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON051003_1881,PLACE_ON136007,ON,"Bolton, Village","Bolton, Village",1881;1891;1901,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON052002,PLACE_ON061009,ON,"Hintonburg, Village",Hintonburg Ottawa city part,1901,1901;1911,registry_diff,registry_diff
PLACE_ON052002_1891,PLACE_ON104002_1921,ON,Amabel & Saugeen,Amabel,1891,1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON052006,PLACE_ON105004,ON,North Gower,Gower N,1891;1901,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON052007,PLACE_ON061010,ON,"Ottawa East, Village",Ottawa E Ottawa city part,1891;1901,1891;1901;1911,registry_diff,registry_diff
PLACE_ON053001_1901,PLACE_ON145005_1901,ON,"Cornwall, Town—Ville","Cornwall, T-V",1901,1851;1861;1901;1911;1921,registry_diff,registry_diff
PLACE_ON053003_1891,PLACE_ON145002,ON,Finch,Finch,1891;1901,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON053004,PLACE_ON145003,ON,Osmabruck,Osnabruck,1891;1901,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON054001,PLACE_ON132005_1891,ON,Hamilton,Hamilton,1851;1861;1871,1851;1861;1871;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON054001_1911,PLACE_ON102002,ON,Aird Island & Shedden,Aird Island,1911,1901;1911;1921,registry_diff,registry_diff
PLACE_ON054002_1911,PLACE_ON127001_1911,ON,Allan,Allan,1881;1891;1911,1881;1891;1911;1921,registry_diff,registry_diff
PLACE_ON054003,PLACE_ON127002_1881,ON,Assiginack,Assiginack,1881;1891;1901;1911,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON054004,PLACE_ON146006,ON,Baldwin & Merritt,Baldwin,1911,1911;1921,registry_diff,registry_diff
PLACE_ON054006,PLACE_ON127003,ON,Barrie Island,Barrie Island,1891;1901;1911,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON054007,PLACE_ON127004_1911,ON,Bidwell,BidweIl,1891;1911,1911;1921,registry_diff,registry_diff
PLACE_ON054010,PLACE_ON102006,ON,Burpee,Bright,1891;1901;1911,1911;1921,registry_diff,registry_diff
PLACE_ON054013,PLACE_ON127007,ON,"Cartier, Ermatinger, etc",Campbell,1911,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON054014,PLACE_ON127009,ON,Chapleau District,Carnarvon,1911,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON054016_1911,PLACE_ON146019,ON,Cartier,Cartier,1911,1901;1911;1921,registry_diff,registry_diff
PLACE_ON054017,PLACE_ON146022,ON,Collins Inlet,Chapleau,1901;1911,1901;1911;1921,registry_diff,registry_diff
PLACE_ON054018,PLACE_ON102009,ON,Craig,Cobden,1911,1911;1921,registry_diff,registry_diff
PLACE_ON054019,PLACE_ON127010,ON,"Creighton, Snider & Waters",Cockburn,1911,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON054020_1911,PLACE_ON054020,ON,Collins,Collins,1911,1901;1911,registry_diff,registry_diff
PLACE_ON054022,PLACE_ON146028,ON,Dowling,Creighton,1911,1911;1921,registry_diff,registry_diff
PLACE_ON054023,PLACE_ON127011,ON,Duck Island & Robinson,Dawson,1911,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON054024,PLACE_ON102012,ON,"Dunlop, Fleck, Gough & Shakespeare",Day,1911,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON054026,PLACE_ON148054,ON,"Foster, Lome, Louise & Nairn",Denton,1911,1911;1921,registry_diff,registry_diff
PLACE_ON054029_1911,PLACE_ON146034,ON,Drury,Drury,1911,1911;1921,registry_diff,registry_diff
PLACE_ON054030,PLACE_ON127012,ON,"Gould, Haughton & Wells",Duck Island,1911,1911;1921,registry_diff,registry_diff
PLACE_ON054032_1911,PLACE_ON054032,ON,Ermatinger,Ermatinger,1911,1911,registry_diff,registry_diff
PLACE_ON054033,PLACE_ON102017,ON,"Harrow, May & Salter",Esten & Spragge,1911,1911;1921,registry_diff,registry_diff
PLACE_ON054035,PLACE_ON146042,ON,John Island,Foster,1901;1911,1911;1921,registry_diff,registry_diff
PLACE_ON054036,PLACE_ON102023,ON,Kirk wood & Lefroy,Galbraith,1911,1901;1911;1921,registry_diff,registry_diff
PLACE_ON054039,PLACE_ON146047,ON,Lumsden & Rayside,Gough,1911,1911;1921,registry_diff,registry_diff
PLACE_ON054040,PLACE_ON102027,ON,MacKinnon,Gould,1911,1911;1921,registry_diff,registry_diff
PLACE_ON054041,PLACE_ON146049,ON,Mills,Graham,1891;1901;1911,1911;1921,registry_diff,registry_diff
PLACE_ON054042,PLACE_ON102028,ON,New Post,Grassett,1911,1911;1921,registry_diff,registry_diff
PLACE_ON054044,PLACE_ON146055,ON,Picnic Island,Harrow,1901;1911,1911;1921,registry_diff,registry_diff
PLACE_ON054050,PLACE_ON102045,ON,Tehkummah,Kirkwood,1881;1891;1901;1911,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON054053,PLACE_ON102052,ON,Transcontinental Ry,Long,1911,1911;1921,registry_diff,registry_diff
PLACE_ON054055,PLACE_ON146076,ON,Other Parts,Louise,1911,1911;1921,registry_diff,registry_diff
PLACE_ON054056,PLACE_ON102064,ON,Chapleau I R,Morin,1911,1901;1911;1921,registry_diff,registry_diff
PLACE_ON054057,PLACE_ON146077,ON,Gore Bay I R,Lumsden,1911,1911;1921,registry_diff,registry_diff
PLACE_ON054058,PLACE_ON146081,ON,Manitowaning I R,Mackinnon,1911,1911;1921,registry_diff,registry_diff
PLACE_ON054059,PLACE_ON146087,ON,Thessalon I R,May,1911,1911;1921,registry_diff,registry_diff
PLACE_ON054062,PLACE_ON127015,ON,Chelmsford t-v,Mills,1911,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON054063_1911,PLACE_ON054063,ON,Mountjoy,Mountjoy,1911,1911,registry_diff,registry_diff
PLACE_ON054064_1911,PLACE_ON054064,ON,Munro Siding,Munro Siding,1911,1911,registry_diff,registry_diff
PLACE_ON054065,PLACE_ON146093,ON,Massey t-v,Nairn,1911,1911;1921,registry_diff,registry_diff
PLACE_ON054068_1911,PLACE_ON148142,ON,Ogden,Ogden,1911,1911;1921,registry_diff,registry_diff
PLACE_ON054069_1911,PLACE_ON146114,ON,Pardee,Strathearn,1911,1911;1921,registry_diff,registry_diff
PLACE_ON054070_1911,PLACE_ON102068,ON,Parkinson,Parkinson,1911,1901;1911;1921,registry_diff,registry_diff
PLACE_ON054071_1911,PLACE_ON102069,ON,Patton,Patton,1911,1901;1911;1921,registry_diff,registry_diff
PLACE_ON054072_1911,PLACE_ON054072,ON,Picnic Island,Picnic Island,1911,1901;1911,registry_diff,registry_diff
PLACE_ON054073_1911,PLACE_ON054073,ON,Pogamasing,Pogamasing,1911,1911,registry_diff,registry_diff
PLACE_ON054074_1911,PLACE_ON054074,ON,Poulin,Poulin,1911,1911,registry_diff,registry_diff
PLACE_ON054075_1911,PLACE_ON054075,ON,Price & Fripp,Price & Fripp,1911,1911,registry_diff,registry_diff
PLACE_ON054076_1911,PLACE_ON148090,ON,Porcupine Branch T N O Ry,Hoyle,1911,1911;1921,registry_diff,registry_diff
PLACE_ON054077_1911,PLACE_ON054077,ON,Ramsay,Ramsay,1911,1911,registry_diff,registry_diff
PLACE_ON054078_1911,PLACE_ON146103,ON,Rayside,Rayside,1911,1911;1921,registry_diff,registry_diff
PLACE_ON054079_1911,PLACE_ON054079,ON,Ridout,Ridout,1911,1911,registry_diff,registry_diff
PLACE_ON054080_1911,PLACE_ON127016,ON,Robinson,Robinson,1911,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON054081_1911,PLACE_ON102076,ON,Rose,Rose,1911,1911;1921,registry_diff,registry_diff
PLACE_ON054082_1911,PLACE_ON127017,ON,Rutherford,Rutherford,1911,1911;1921,registry_diff,registry_diff
PLACE_ON054083_1911,PLACE_ON146105,ON,Salter,Salter,1911,1911;1921,registry_diff,registry_diff
PLACE_ON054084_1911,PLACE_ON127018,ON,Sandfield,Sandfield,1911,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON054085_1911,PLACE_ON146110,ON,Shakespeare,Shakespeare,1911,1911;1921,registry_diff,registry_diff
PLACE_ON054086_1911,PLACE_ON148161,ON,Shaw,Shaw,1911,1911;1921,registry_diff,registry_diff
PLACE_ON054087_1911,PLACE_ON102079,ON,Shedden,Shedden,1911,1911;1921,registry_diff,registry_diff
PLACE_ON054088_1911,PLACE_ON054088,ON,Sheguiandah,Sheguiandah,1911,1891;1911,registry_diff,registry_diff
PLACE_ON054089_1911,PLACE_ON146112,ON,Snider,Snider,1911,1911;1921,registry_diff,registry_diff
PLACE_ON054090_1911,PLACE_ON102085,ON,Striker,Striker,1911,1901;1911;1921,registry_diff,registry_diff
PLACE_ON054091_1911,PLACE_ON054091,ON,Sutton,Sutton,1911,1911,registry_diff,registry_diff
PLACE_ON054092_1911,PLACE_ON127020,ON,Tehkummah,Tehkummah,1911,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON054093_1911,PLACE_ON102092,ON,Thessalon,Thessalon E,1911,1911;1921,registry_diff,registry_diff
PLACE_ON054094_1911,PLACE_ON102093,ON,Thompson,Thompson,1911,1901;1911;1921,registry_diff,registry_diff
PLACE_ON054095_1911,PLACE_ON148176,ON,Thornloe,Thornelow,1911,1911;1921,registry_diff,registry_diff
PLACE_ON054096_1911,PLACE_ON054096,ON,Tisdale tp & Porcupine district,Tisdale tp & Porcupine district,1911,1911,registry_diff,registry_diff
PLACE_ON054097_1911,PLACE_ON054097,ON,Transcontinental Ry,Transcontinental Ry,1911,1911,registry_diff,registry_diff
PLACE_ON054098_1911,PLACE_ON146120,ON,Trill,Trill,1911,1911;1921,registry_diff,registry_diff
PLACE_ON054099_1911,PLACE_ON148181,ON,Turnbull,Turnbull,1911,1911;1921,registry_diff,registry_diff
PLACE_ON054100_1911,PLACE_ON102096,ON,Victoria,Victoria,1911,1911;1921,registry_diff,registry_diff
PLACE_ON054101_1911,PLACE_ON146124,ON,Waters,Waters,1911,1911;1921,registry_diff,registry_diff
PLACE_ON054102_1911,PLACE_ON102099,ON,Wells,Wells,1911,1901;1911;1921,registry_diff,registry_diff
PLACE_ON054103_1911,PLACE_ON148184,ON,Whitesides,Whitesides,1911,1911;1921,registry_diff,registry_diff
PLACE_ON054104_1911,PLACE_ON148185,ON,Whitney,Whitney,1911,1911;1921,registry_diff,registry_diff
PLACE_ON054105_1911,PLACE_ON054105,ON,Windermere Lake,Windermere Lake,1911,1911,registry_diff,registry_diff
PLACE_ON054106_1911,PLACE_ON054106,ON,Woman River,Woman River,1911,1911,registry_diff,registry_diff
PLACE_ON054107_1911,PLACE_ON054107,ON,Other parts,Other parts,1911,1911,registry_diff,registry_diff
PLACE_ON054108_1911,PLACE_ON054108,ON,Chapleau I R,Chapleau I R,1911,1911,registry_diff,registry_diff
PLACE_ON054109_1911,PLACE_ON054109,ON,Gore Bay I R,Gore Bay I R,1911,1911,registry_diff,registry_diff
PLACE_ON054110_1911,PLACE_ON054110,ON,Manitowaning I R,Manitowaning I R,1911,1911,registry_diff,registry_diff
PLACE_ON054111_1911,PLACE_ON054111,ON,Thessalon I R,Thessalon I R,1911,1911,registry_diff,registry_diff
PLACE_ON054112_1911,PLACE_ON054112,ON,Whitefish River Mouth I R,Whitefish River Mouth I R,1911,1911,registry_diff,registry_diff
PLACE_ON054113_1911,PLACE_ON102109,ON,Blind River t-v,"Blind River, T-V",1911,1911;1921,registry_diff,registry_diff
PLACE_ON054114_1911,PLACE_ON146131,ON,Chelmsford t-v,"Chelmsford, T-V",1911,1911;1921,registry_diff,registry_diff
PLACE_ON054115_1911,PLACE_ON127023,ON,Gore Bay t-v,"Gore Bay, Town—Ville",1911,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON054116_1911,PLACE_ON127024,ON,Little Current t-v,"Little Current, T-V",1911,1901;1911;1921,registry_diff,registry_diff
PLACE_ON054117_1911,PLACE_ON146133,ON,Massey t-v,"Massey, T-V",1911,1911;1921,registry_diff,registry_diff
PLACE_ON054118_1911,PLACE_ON102111,ON,Thessalon t-v,"Thessalon, T-V",1911,1901;1911;1921,registry_diff,registry_diff
PLACE_ON054119_1911,PLACE_ON146135,ON,Webbwood t-v,"Webbwood, T-V",1911,1911;1921,registry_diff,registry_diff
PLACE_ON055003,PLACE_ON132002_1891,ON,"Brighton, Township",Brighton,1871,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON055004_1911,PLACE_ON055004,ON,English River,English River,1911,1911,registry_diff,registry_diff
PLACE_ON055007_1911,PLACE_ON055007,ON,Gargantua,Gargantua,1911,1911,registry_diff,registry_diff
PLACE_ON055024,PLACE_ON102088,ON,Tarbutt,Tarbutt,1881;1901;1911,1881;1901;1911;1921,registry_diff,registry_diff
PLACE_ON056001_1891,PLACE_ON145001,ON,Cornwall,Cornwall,1891,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON056001_1911,PLACE_ON056001,ON,Brantford E,Brantford E,1881;1911,1881;1891;1901;1911,registry_diff,registry_diff
PLACE_ON056004_1891,PLACE_ON056004,ON,"Cornwall, West, Ward—Quartier","Cornwall, West, Ward—Quartier",1891,1891,registry_diff,registry_diff
PLACE_ON056004_1911,PLACE_ON103005,ON,Onondago,Onondaga,1911,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON057001_1881,PLACE_ON109009,ON,"Aylmer, Town—Ville","Aylmer, Town—Ville",1881;1891;1901,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON057006_1851,PLACE_ON057006,ON,"Belmont, Methuen","Belmont, Methuen",1851;1861;1871,1851;1861;1871,registry_diff,registry_diff
PLACE_ON058001_1911,PLACE_ON124004,ON,Elizabethtown,Elizabethtown,1851;1861;1871;1881;1891;1901;1911,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON058002_1911,PLACE_ON124009,ON,Yonge & Escott front,Yonge & Escott Front,1911,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON058003_1911,PLACE_ON124010,ON,Yonge & Escott rear,"Yonge and Escott, Rear",1911,1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON058004_1911,PLACE_ON124011,ON,Brockville t-v,"Brockville, T-V",1911,1851;1861;1911;1921,registry_diff,registry_diff
PLACE_ON058005_1911,PLACE_ON124013,ON,Athens vl,"Athens, Village",1911,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON058006_1891,PLACE_ON121016,ON,"Ridgetown, Town—Ville","Ridgetown, Town—Ville",1891;1901,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON058007_1871,PLACE_ON125011,ON,"Dysart, Dudley, Harcourt, Guilford, Harbum, Bruton","Dysart, Dudley, Harcourt & C.",1871,1871;1881,registry_diff,registry_diff
PLACE_ON059001_1911,PLACE_ON059001,ON,Albemarle & Cape Croker I R,Albemarle & Cape Croker I R,1911,1891;1901;1911,registry_diff,registry_diff
PLACE_ON059002,PLACE_ON104002_1921,ON,Amabel & Saugeen I R,Amabel,1911,1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON059004_1901,PLACE_ON110011,ON,"Sandwich, East—Est",Sandwich E,1901,1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON059005_1901,PLACE_ON110012,ON,"Sandwich, South—Sud",Sandwich S,1901,1901;1911;1921,registry_diff,registry_diff
PLACE_ON059007,PLACE_ON067005,ON,"Sandwich, West—Ouest",Sandwich W-O,1901,1861;1871;1881;1891;1901;1911,registry_diff,registry_diff
PLACE_ON059008,PLACE_ON119007_1871,ON,"Marysburg, S",Marysborough N,1871,1871;1881,registry_diff,registry_diff
PLACE_ON059008_1901,PLACE_ON110014,ON,"Tilbury, North—Nord",Tilbury N,1901,1901;1911;1921,registry_diff,registry_diff
PLACE_ON059009,PLACE_ON140006,ON,"Marysburg, N",Marysburg S,1871,1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON059009_1901,PLACE_ON110026,ON,"Tilbury (part), Village","Tilbury (pt), T-V",1901,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON059010,PLACE_ON110015,ON,"Tilbury, West—Ouest",Tilbury W-O,1901,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON059011_1901,PLACE_ON110027,ON,"Walkerville, Town—Ville","Walkerville, T-V",1901,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON059012_1901,PLACE_ON110016,ON,"Windsor, City—Cité","Windsor, C",1901,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON060003_1871,PLACE_ON118025,ON,"Belleville, Town—Ville","Belleville, C",1871,1851;1861;1871;1881;1891;1901;1921,registry_diff,registry_diff
PLACE_ON060003_1901,PLACE_ON110002_1881,ON,"Colchester, North—Nord",Colchester N,1901,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON060005_1901,PLACE_ON110018,ON,"Essex, Town—Ville","Essex, T-V",1901,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON060006,PLACE_ON110004_1901,ON,"Gosfield, North—Nord",Gosfield N,1901,1901;1911;1921,registry_diff,registry_diff
PLACE_ON060007,PLACE_ON110005,ON,"Gosfield, South—Sud",Gosfield S,1901,1901;1911;1921,registry_diff,registry_diff
PLACE_ON061005,PLACE_ON111018,ON,"Portsmouth, Village","Portsmouth, Village",1861;1871;1881;1891;1901,1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON061009_1911,PLACE_ON061009,ON,Hintonburg Ottawa city part,Hintonburg Ottawa city part,1911,1901;1911,registry_diff,registry_diff
PLACE_ON062005,PLACE_ON118012,ON,Madoc,Madoc,1871,1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON062007,PLACE_ON062007_1871,ON,"Tudor, Wollaston, Limerick, Cashel","Tudor, Wollaston, Limerick, Cashel",1871,1871,registry_diff,registry_diff
PLACE_ON062007_1891,PLACE_ON110015,ON,Tilbury,Tilbury W-O,1891,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON062008,PLACE_ON110026,ON,"Tilbury Centre (Village), part","Tilbury (pt), T-V",1891,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON062009_1891,PLACE_ON110027,ON,Walkerville,"Walkerville, T-V",1891,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON062010_1891,PLACE_ON110016,ON,"Windsor, Town—Ville","Windsor, C",1891,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON063005,PLACE_ON110018,ON,"Essex Centre, Village","Essex, T-V",1891,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON064009,PLACE_ON106009,ON,"Shelburne, Village","Shelburne, Village",1891;1901,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON065001,PLACE_ON103007_1891,ON,"Brantford, Town of","Brantford, City—Cité",1851;1861,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_ON065002,PLACE_ON103001,ON,Brantford,Brantford,1851;1861,1851;1861;1921,registry_diff,registry_diff
PLACE_ON065004,PLACE_ON016001,ON,"Dumfries, South","Dumfries, S",1851;1861,1851;1861;1871,registry_diff,registry_diff
PLACE_ON065005_1871,PLACE_ON065005,ON,"Pittsburg, Howe Island",Pittsburgh,1871,1851;1861;1871,registry_diff,registry_diff
PLACE_ON065006,PLACE_ON103005,ON,Onondag,Onondaga,1851;1861,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
