from,to
NS015999_1881,PLACE_NS009999
NS008999_1881,PLACE_NS010999
NS018999_1881,PLACE_NS046999
NS004999_1881,PLACE_NS013999
NS020999_1881,PLACE_NS016999
NS013999_1881,PLACE_NS052999
NS017008_1881,PLACE_NS037008
NS017013_1881,PLACE_NS037013
NS017003_1881,PLACE_NS037003
NS017010_1881,PLACE_NS037010
NS017007_1881,PLACE_NS037007
NS017009_1881,PLACE_NS037009
NS022013_1881,PLACE_NS022013
NS020015_1881,PLACE_NS020015
NS020025_1881,PLACE_NS039027
NS017001_1881,PLACE_NS037001
NS005006_1881,PLACE_NS043004
NS010016_1881,PLACE_NS010016
NS010999_1881,PLACE_NS034999
NS009008_1881,PLACE_NS033007
NS007002_1881,PLACE_NS007002
NS018012_1881,PLACE_NS018012
NS014002_1881,PLACE_NS014002
NS014003_1881,PLACE_NS014003
NS006007_1881,PLACE_NS006007
NS006006_1881,PLACE_NS006006
NS014999_1881,PLACE_NS053999
NS020008_1881,PLACE_NS020008
NS004015_1881,PLACE_NS004015_1881
NS009003_1881,PLACE_NS009003
NS009004_1881,PLACE_NS009004
NS009006_1881,PLACE_NS009006
NS020017_1881,PLACE_NS020017
NS010013_1881,PLACE_NS010013
NS012001_1881,PLACE_NS012001
PE003010_1881,PLACE_PE001001
PE003009_1881,PLACE_PE139002
PE003008_1881,PLACE_PE001003
PE003007_1881,PLACE_PE001004
PE003006_1881,PLACE_PE001005
PE003005_1881,PLACE_PE001006
PE003004_1881,PLACE_PE001007
PE003003_1881,PLACE_PE132009
PE003002_1881,PLACE_PE001009
PE003001_1881,PLACE_PE001010
PE003016_1881,PLACE_PE001011
PE003015_1881,PLACE_PE001012
PE003014_1881,PLACE_PE139013
PE003013_1881,PLACE_PE001014
PE003012_1881,PLACE_PE001015
PE003011_1881,PLACE_PE001016
PE003018_1881,PLACE_PE001017_1871
PE003019_1881,PLACE_PE134019
PE003020_1881,PLACE_PE134020
PE003021_1881,PLACE_PE134021
PE003017_1881,PLACE_PE001021
PE003022_1881,PLACE_PE001023
PE001001_1881,PLACE_PE135002
PE001002_1881,PLACE_PE135003
PE001003_1881,PLACE_PE135004
PE001004_1881,PLACE_PE135005
PE001005_1881,PLACE_PE135006
PE001006_1881,PLACE_PE135007
PE001007_1881,PLACE_PE135008
PE001008_1881,PLACE_PE135009
PE001009_1881,PLACE_PE135010
PE001010_1881,PLACE_PE135011
PE001011_1881,PLACE_PE135012
PE001012_1881,PLACE_PE135013
PE001013_1881,PLACE_PE135014
PE001014_1881,PLACE_PE135015
PE001015_1881,PLACE_PE135016
PE001016_1881,PLACE_PE135017
PE001018_1881,PLACE_PE135018
PE001019_1881,PLACE_PE135019
PE001020_1881,PLACE_PE135020
PE001021_1881,PLACE_PE135021
PE001022_1881,PLACE_PE135022
PE001023_1881,PLACE_PE135023
PE001024_1881,PLACE_PE135024
PE001017_1881,PLACE_PE133001
PE002002_1881,PLACE_PE136002
PE002003_1881,PLACE_PE136003
PE002004_1881,PLACE_PE136004
PE002005_1881,PLACE_PE136005
PE002006_1881,PLACE_PE136006
PE002007_1881,PLACE_PE136007
PE002008_1881,PLACE_PE136008
PE002009_1881,PLACE_PE136009
PE002010_1881,PLACE_PE136010
PE002011_1881,PLACE_PE136011
PE002012_1881,PLACE_PE136012
PE002013_1881,PLACE_PE136013
PE002014_1881,PLACE_PE136014
PE002015_1881,PLACE_PE136015
PE002016_1881,PLACE_PE136016
PE002017_1881,PLACE_PE136017
PE002018_1881,PLACE_PE136018
PE002019_1881,PLACE_PE136019
PE002020_1881,PLACE_PE136020
PE002021_1881,PLACE_PE136021
PE002022_1881,PLACE_PE136022
PE002023_1881,PLACE_PE136023
PE002024_1881,PLACE_PE136024
PE002001_1881,PLACE_PE136001
ON135006_1881,PLACE_ON135006
ON153010_1881,PLACE_ON153010
ON175011_1881,PLACE_ON175011
NL998999_1881,PLACE_NL998999
QC096007_1881,PLACE_QC037001
QC096003_1881,PLACE_QC037002
QC096011_1881,PLACE_QC037003
QC096005_1881,PLACE_QC142004
QC096006_1881,PLACE_QC137007
QC096014_1881,PLACE_QC037006
QC096013_1881,PLACE_QC037008
QC096012_1881,PLACE_QC037010
QC096002_1881,PLACE_QC096002
QC096001_1881,PLACE_QC096001
QC096010_1881,PLACE_QC137014
QC096004_1881,PLACE_QC037017
QC058011_1881,PLACE_QC138002
QC058002_1881,PLACE_QC143003
QC058008_1881,PLACE_QC058008_1881
QC058006_1881,PLACE_QC058006_1861
QC058007_1881,PLACE_QC138008
QC058001_1881,PLACE_QC138009
QC058003_1881,PLACE_QC039010_1861
QC058004_1881,PLACE_QC138011
QC058010_1881,PLACE_QC138012
QC058012_1881,PLACE_QC058012_1881
QC058009_1881,PLACE_QC138006
QC048020_1881,PLACE_QC048020
QC048004_1881,PLACE_QC040004
QC048002_1881,PLACE_QC040008
QC048014_1881,PLACE_QC048014_1871
QC048015_1881,PLACE_QC048015
QC048009_1881,PLACE_QC048009_1881
QC048006_1881,PLACE_QC139016
QC048010_1881,PLACE_QC048010_1861
QC048017_1881,PLACE_QC048017_1881
QC048016_1881,PLACE_QC048016_1881
QC048003_1881,PLACE_QC048003
QC048001_1881,PLACE_QC139020
QC048012_1881,PLACE_QC139006_1881
QC048008_1881,PLACE_QC048008
QC048019_1881,PLACE_QC048019
QC048005_1881,PLACE_QC040018_1881_1921
QC048013_1881,PLACE_QC048013_1881
QC048018_1881,PLACE_QC048018
QC048007_1881,PLACE_QC048007_1881
QC073008_1881,PLACE_QC140003_1881
QC073003_1881,PLACE_QC073003_1881
QC073006_1881,PLACE_QC145003
QC073005_1881,PLACE_QC041004
QC073004_1881,PLACE_QC041005_1871
QC073002_1881,PLACE_QC145006
QC073007_1881,PLACE_QC041008_1871
QC045009_1881,PLACE_QC045009
QC045008_1881,PLACE_QC045008_1881
QC045004_1881,PLACE_QC141003
QC045001_1881,PLACE_QC141002
QC045005_1881,PLACE_QC045005_1881
QC045007_1881,PLACE_QC045007
QC045011_1881,PLACE_QC141008
QC045002_1881,PLACE_QC141009
QC045010_1881,PLACE_QC045010_1881
QC045006_1881,PLACE_QC045006_1861
QC045003_1881,PLACE_QC042017
QC086003_1881,PLACE_QC147001
QC086002_1881,PLACE_QC142003
QC086001_1881,PLACE_QC142005
QC086006_1881,PLACE_QC147004
QC086007_1881,PLACE_QC147005
QC086009_1881,PLACE_QC142009
QC086011_1881,PLACE_QC086011
QC086008_1881,PLACE_QC043012
QC086005_1881,PLACE_QC086005
QC086004_1881,PLACE_QC142002_1871
QC038009_1881,PLACE_QC038009_1881
QC038005_1881,PLACE_QC038005_1881
QC038002_1881,PLACE_QC038002_1881
QC038008_1881,PLACE_QC038008_1881
QC038016_1881,PLACE_QC038016
QC038004_1881,PLACE_QC044011
QC038007_1881,PLACE_QC038007_1881
QC038011_1881,PLACE_QC038011
QC038003_1881,PLACE_QC038003_1881
QC038001_1881,PLACE_QC038001_1871
QC038015_1881,PLACE_QC038015_1881
QC038006_1881,PLACE_QC143013
QC060004_1881,PLACE_QC144001_1881
QC060005_1881,PLACE_QC144002_1881
QC060001_1881,PLACE_QC144003
QC060006_1881,PLACE_QC144004
QC060003_1881,PLACE_QC045005_1861
QC060002_1881,PLACE_QC144006
QC067008_1881,PLACE_QC046001_1881
QC067006_1881,PLACE_QC145003_1881
QC067002_1881,PLACE_QC145006_1881
QC067010_1881,PLACE_QC067010_1881
QC067009_1881,PLACE_QC145009
QC067004_1881,PLACE_QC046006_1881
QC066007_1881,PLACE_QC145012
QC066004_1881,PLACE_QC145013
QC066005_1881,PLACE_QC098003
QC066008_1881,PLACE_QC098004_1861
QC066006_1881,PLACE_QC098005
QC066009_1881,PLACE_QC098006_1881
QC066003_1881,PLACE_QC150014
QC067001_1881,PLACE_QC145007
QC067003_1881,PLACE_QC150017
QC067007_1881,PLACE_QC046011
QC067005_1881,PLACE_QC067005
QC082001_1881,PLACE_QC151001
QC082002_1881,PLACE_QC146004
QC082009_1881,PLACE_QC082009_1881
QC082014_1881,PLACE_QC151005
QC082003_1881,PLACE_QC047007_1871
QC082004_1881,PLACE_QC082004_1871
QC082007_1881,PLACE_QC047013
QC082008_1881,PLACE_QC146011
QC082006_1881,PLACE_QC082006
QC082005_1881,PLACE_QC047017
QC082013_1881,PLACE_QC082013
QC082010_1881,PLACE_QC146016
QC082012_1881,PLACE_QC082012
QC082999_1881,PLACE_QC146999
QC077012_1881,PLACE_QC077012
QC077006_1881,PLACE_QC048002_1861
QC077009_1881,PLACE_QC077009
QC077010_1881,PLACE_QC147004_1881
QC077007_1881,PLACE_QC077007_1881
QC077003_1881,PLACE_QC147009
QC077002_1881,PLACE_QC152007_1881
QC077004_1881,PLACE_QC147011_1881
QC077008_1881,PLACE_QC077008
QC077001_1881,PLACE_QC147011
QC077005_1881,PLACE_QC147014
QC077011_1881,PLACE_QC147008
QC071003_1881,PLACE_QC049001_1861
QC071001_1881,PLACE_QC071001_1881
QC071007_1881,PLACE_QC153004
QC071004_1881,PLACE_QC071004
QC071002_1881,PLACE_QC071002
QC071006_1881,PLACE_QC049007_1861_1921
QC071005_1881,PLACE_QC049008_1861
QC076015_1881,PLACE_QC076015_1881
QC076017_1881,PLACE_QC076017_1881
QC076021_1881,PLACE_QC076021
QC076020_1881,PLACE_QC076020
QC076018_1881,PLACE_QC076018
QC076026_1881,PLACE_QC076026
QC076019_1881,PLACE_QC149019
QC076028_1881,PLACE_QC076028
QC076023_1881,PLACE_QC154028
QC076022_1881,PLACE_QC076022_1881
QC076024_1881,PLACE_QC076024
QC076025_1881,PLACE_QC076025
QC076027_1881,PLACE_QC076027
QC076016_1881,PLACE_QC050018
QC076030_1881,PLACE_QC149015
QC076002_1881,PLACE_QC149030
QC076010_1881,PLACE_QC149032
QC076009_1881,PLACE_QC076009_1881
QC076011_1881,PLACE_QC149041
QC076007_1881,PLACE_QC149036
QC076005_1881,PLACE_QC149037
QC076003_1881,PLACE_QC149033
QC076006_1881,PLACE_QC149034
QC054019_1881,PLACE_QC155001
QC054010_1881,PLACE_QC051003
QC054002_1881,PLACE_QC150003_1881
QC054017_1881,PLACE_QC054017_1881
QC054014_1881,PLACE_QC054014_1881
QC054016_1881,PLACE_QC150007_1861
QC054003_1881,PLACE_QC051008
QC054008_1881,PLACE_QC150009_1881
QC054012_1881,PLACE_QC054012_1881
QC054001_1881,PLACE_QC150008_1881
QC054009_1881,PLACE_QC150012
QC054004_1881,PLACE_QC054004_1881
QC054021_1881,PLACE_QC051013
QC054011_1881,PLACE_QC054011_1881
QC054018_1881,PLACE_QC150021
QC054006_1881,PLACE_QC054006
QC095008_1881,PLACE_QC156001
QC095004_1881,PLACE_QC052002_1881
QC095009_1881,PLACE_QC151003
QC095013_1881,PLACE_QC052004_1881
QC095012_1881,PLACE_QC052005_1861
QC095005_1881,PLACE_QC151006
QC095011_1881,PLACE_QC052007
QC095007_1881,PLACE_QC156008
QC095003_1881,PLACE_QC095003_1881
QC095010_1881,PLACE_QC052010
QC095001_1881,PLACE_QC052011_1881
QC095002_1881,PLACE_QC052015
QC047007_1881,PLACE_QC152001_1881
QC047001_1881,PLACE_QC152002_1881
QC047008_1881,PLACE_QC157005_1881
QC047004_1881,PLACE_QC047004_1871
QC047012_1881,PLACE_QC047012_1881
QC047002_1881,PLACE_QC053008
QC047014_1881,PLACE_QC152007_1881_1891
QC047013_1881,PLACE_QC047013_1881
QC047010_1881,PLACE_QC047010_1881
QC047009_1881,PLACE_QC047009_1881
QC047003_1881,PLACE_QC053015
QC047005_1881,PLACE_QC047005_1871
QC047006_1881,PLACE_QC047006_1871
QC052023_1881,PLACE_QC052023
QC052020_1881,PLACE_QC052020
QC052019_1881,PLACE_QC153003
QC052021_1881,PLACE_QC052021
QC052010_1881,PLACE_QC052010_1881
QC052009_1881,PLACE_QC153005_1871
QC052006_1881,PLACE_QC052006_1881
QC052033_1881,PLACE_QC052033
QC052013_1881,PLACE_QC052013
QC052011_1881,PLACE_QC158010
QC052029_1881,PLACE_QC052029
QC052024_1881,PLACE_QC052024
QC052028_1881,PLACE_QC052028
QC052001_1881,PLACE_QC052001_1881
QC052005_1881,PLACE_QC052005_1881
QC052032_1881,PLACE_QC052032
QC052018_1881,PLACE_QC052018
QC052030_1881,PLACE_QC052030_1881
QC052017_1881,PLACE_QC052017
QC052022_1881,PLACE_QC052022
QC052027_1881,PLACE_QC052027
QC052003_1881,PLACE_QC052003_1871
QC052008_1881,PLACE_QC158032
QC052007_1881,PLACE_QC153035
QC052016_1881,PLACE_QC052016
QC052026_1881,PLACE_QC052026
QC052015_1881,PLACE_QC038024
QC052025_1881,PLACE_QC153032
QC039001_1881,PLACE_QC056003
QC039008_1881,PLACE_QC039008_1881
QC039013_1881,PLACE_QC154005
QC039021_1881,PLACE_QC159006
QC039006_1881,PLACE_QC039006_1881
QC039009_1881,PLACE_QC039009
QC039017_1881,PLACE_QC056012_1871
QC039005_1881,PLACE_QC154003
QC039023_1881,PLACE_QC039023_1881
QC039007_1881,PLACE_QC039007_1881
QC039016_1881,PLACE_QC056002
QC039014_1881,PLACE_QC039014_1881
QC039003_1881,PLACE_QC154018
QC039019_1881,PLACE_QC056023
QC039018_1881,PLACE_QC039018_1881
QC039015_1881,PLACE_QC056025
QC039002_1881,PLACE_QC154019
QC039012_1881,PLACE_QC056029
QC039999_1881,PLACE_QC039999_1881
QC091007_1881,PLACE_QC155001_1881
QC091008_1881,PLACE_QC091008
QC091006_1881,PLACE_QC155018
QC091012_1881,PLACE_QC155002_1881
QC072009_1881,PLACE_QC161001
QC072005_1881,PLACE_QC058002
QC072003_1881,PLACE_QC058003_1861
QC072006_1881,PLACE_QC058004
QC072002_1881,PLACE_QC058005_1871
QC072001_1881,PLACE_QC072001
QC072004_1881,PLACE_QC058007
QC072008_1881,PLACE_QC072008
QC072007_1881,PLACE_QC058012
QC091010_1881,PLACE_QC155005
QC092002_1881,PLACE_QC158001_1881
QC092005_1881,PLACE_QC158003_1881
QC092007_1881,PLACE_QC162006
QC092004_1881,PLACE_QC092004_1871
QC092011_1881,PLACE_QC092011
QC092009_1881,PLACE_QC092009_1881
QC092001_1881,PLACE_QC157004_1881
QC091011_1881,PLACE_QC091011_1881
QC091019_1881,PLACE_QC155013
QC092006_1881,PLACE_QC162018
QC091009_1881,PLACE_QC155022
QC091014_1881,PLACE_QC155004
QC091013_1881,PLACE_QC091013_1881
QC092008_1881,PLACE_QC162026
QC087012_1881,PLACE_QC087012
QC087010_1881,PLACE_QC087010
QC087011_1881,PLACE_QC159004_1871
QC087002_1881,PLACE_QC060005_1871
QC087013_1881,PLACE_QC060007
QC087005_1881,PLACE_QC159007
QC087008_1881,PLACE_QC159008
QC087006_1881,PLACE_QC087006_1881
QC087007_1881,PLACE_QC060011
QC087009_1881,PLACE_QC060012
QC087003_1881,PLACE_QC158013
QC087004_1881,PLACE_QC158014
QC087001_1881,PLACE_QC158001_1871
QC042007_1881,PLACE_QC159002_1861
QC042003_1881,PLACE_QC159003_1871
QC042013_1881,PLACE_QC042013_1881
QC042001_1881,PLACE_QC042001
QC042005_1881,PLACE_QC164007_1871
QC042012_1881,PLACE_QC042012_1871
QC042009_1881,PLACE_QC042009
QC042002_1881,PLACE_QC042002_1871
QC042004_1881,PLACE_QC159014
QC042010_1881,PLACE_QC042010_1881
QC042006_1881,PLACE_QC061015
QC097006_1881,PLACE_QC176005
QC097005_1881,PLACE_QC097005_1881
QC097001_1881,PLACE_QC097001
QC097022_1881,PLACE_QC097022
QC097007_1881,PLACE_QC097007_1881
QC097019_1881,PLACE_QC176016
QC097003_1881,PLACE_QC097003_1881
QC097999_1881,PLACE_QC097999
QC097013_1881,PLACE_QC097013
QC097015_1881,PLACE_QC176031
QC097023_1881,PLACE_QC097023
QC097033_1881,PLACE_QC176036
QC097018_1881,PLACE_QC176038
QC097017_1881,PLACE_QC176039
QC097014_1881,PLACE_QC097014
QC097012_1881,PLACE_QC176041
QC097002_1881,PLACE_QC097002
QC097016_1881,PLACE_QC176029
QC069002_1881,PLACE_QC064001_1871
QC069007_1881,PLACE_QC161003_1861
QC069004_1881,PLACE_QC166003
QC069005_1881,PLACE_QC064003_1861
QC069006_1881,PLACE_QC064004_1881
QC069003_1881,PLACE_QC166006
QC069001_1881,PLACE_QC161002
QC070006_1881,PLACE_QC161008
QC070004_1881,PLACE_QC161009
QC070003_1881,PLACE_QC070003
QC070005_1881,PLACE_QC070005_1881
QC070001_1881,PLACE_QC166012
QC070007_1881,PLACE_QC077006_1881
QC070002_1881,PLACE_QC077007
QC088008_1881,PLACE_QC162002
QC088010_1881,PLACE_QC065003
QC088006_1881,PLACE_QC088006
QC088002_1881,PLACE_QC088002_1881
QC088003_1881,PLACE_QC088003
QC088005_1881,PLACE_QC162010
QC088004_1881,PLACE_QC088004
QC088007_1881,PLACE_QC065010_1861
QC088009_1881,PLACE_QC162003_1871
QC091016_1881,PLACE_QC163004
QC091017_1881,PLACE_QC091017
QC093005_1881,PLACE_QC168004
QC093006_1881,PLACE_QC168006
QC093002_1881,PLACE_QC163012
QC093001_1881,PLACE_QC163006
QC091015_1881,PLACE_QC091015
QC091018_1881,PLACE_QC091018
QC093003_1881,PLACE_QC168019
QC046010_1881,PLACE_QC169004_1881
QC046007_1881,PLACE_QC046007_1861
QC046009_1881,PLACE_QC164008
QC046004_1881,PLACE_QC046004
QC046008_1881,PLACE_QC046008_1881
QC046011_1881,PLACE_QC169011_1861
QC046012_1881,PLACE_QC046012_1881
QC046001_1881,PLACE_QC046001_1881_1881
QC046002_1881,PLACE_QC066016
QC043001_1881,PLACE_QC165003
QC043004_1881,PLACE_QC043004_1881
QC043006_1881,PLACE_QC043006
QC043002_1881,PLACE_QC165006
QC043003_1881,PLACE_QC067008
QC043007_1881,PLACE_QC043007_1881
QC043008_1881,PLACE_QC043008
QC043005_1881,PLACE_QC043005_1881
QC049010_1881,PLACE_QC166003_1871
QC049007_1881,PLACE_QC171002
QC049008_1881,PLACE_QC049008
QC049009_1881,PLACE_QC049009
QC049005_1881,PLACE_QC049005
QC049004_1881,PLACE_QC166008_1871
QC049006_1881,PLACE_QC166010_1871
QC049011_1881,PLACE_QC166009
QC049001_1881,PLACE_QC049001_1881
QC049003_1881,PLACE_QC049003_1871
QC049013_1881,PLACE_QC171013
QC049012_1881,PLACE_QC049012_1881
QC049014_1881,PLACE_QC166017
QC049002_1881,PLACE_QC166007_1881
QC091005_1881,PLACE_QC091005_1881
QC091002_1881,PLACE_QC155010
QC091004_1881,PLACE_QC155006
QC085008_1881,PLACE_QC085008
QC085001_1881,PLACE_QC085001
QC085009_1881,PLACE_QC085009
QC085011_1881,PLACE_QC168003_1881
QC085010_1881,PLACE_QC085010
QC085003_1881,PLACE_QC085003
QC085004_1881,PLACE_QC085004_1881
QC085006_1881,PLACE_QC173008
QC085007_1881,PLACE_QC167010
QC085005_1881,PLACE_QC085005
QC085999_1881,PLACE_QC085999
QC050001_1881,PLACE_QC050001
QC050002_1881,PLACE_QC050002
QC050005_1881,PLACE_QC050005
QC050009_1881,PLACE_QC050009
QC050010_1881,PLACE_QC050010_1851
QC050007_1881,PLACE_QC169010_1881
QC050008_1881,PLACE_QC050008_1881
QC050003_1881,PLACE_QC168010
QC050004_1881,PLACE_QC050004_1871
QC050011_1881,PLACE_QC050011_1881
QC050013_1881,PLACE_QC169012
QC065008_1881,PLACE_QC065008
QC065010_1881,PLACE_QC169006_1871
QC065005_1881,PLACE_QC072005
QC065003_1881,PLACE_QC072006
QC065002_1881,PLACE_QC169013
QC065001_1881,PLACE_QC175009
QC065012_1881,PLACE_QC065012
QC065009_1881,PLACE_QC170005
QC065007_1881,PLACE_QC072017
QC065006_1881,PLACE_QC072018
QC065004_1881,PLACE_QC072019
QC089003_1881,PLACE_QC176002
QC089007_1881,PLACE_QC089007_1881
QC089004_1881,PLACE_QC089004
QC089001_1881,PLACE_QC089001
QC089005_1881,PLACE_QC089005
QC089002_1881,PLACE_QC073008
QC089006_1881,PLACE_QC176011_1881
QC089008_1881,PLACE_QC073011
QC089999_1881,PLACE_QC170999_1881
QC044007_1881,PLACE_QC044007
QC044005_1881,PLACE_QC044005
QC044008_1881,PLACE_QC044008_1881
QC044004_1881,PLACE_QC044004_1861
QC044003_1881,PLACE_QC177010
QC044002_1881,PLACE_QC177011
QC044001_1881,PLACE_QC172004
QC078008_1881,PLACE_QC075001
QC078007_1881,PLACE_QC178003
QC078013_1881,PLACE_QC078013
QC078005_1881,PLACE_QC075005
QC078012_1881,PLACE_QC075006_1881
QC078004_1881,PLACE_QC075007_1851
QC078003_1881,PLACE_QC075008
QC078010_1881,PLACE_QC075009
QC078002_1881,PLACE_QC075010
QC078001_1881,PLACE_QC075013
QC078011_1881,PLACE_QC078011_1871
QC078006_1881,PLACE_QC075011
QC090003_1881,PLACE_QC173001_1871
QC090001_1881,PLACE_QC173003_1871
QC090002_1881,PLACE_QC173009
QC090008_1881,PLACE_QC173004_1881
QC090004_1881,PLACE_QC173002_1871
QC090006_1881,PLACE_QC173005
QC090009_1881,PLACE_QC173006
QC090005_1881,PLACE_QC173007
QC090007_1881,PLACE_QC173008_1881
QC051003_1881,PLACE_QC179002
QC051015_1881,PLACE_QC051015
QC051007_1881,PLACE_QC051007_1881
QC051004_1881,PLACE_QC051004
QC051014_1881,PLACE_QC051014
QC051013_1881,PLACE_QC175008
QC051012_1881,PLACE_QC175009_1881
QC051016_1881,PLACE_QC051016
QC051005_1881,PLACE_QC179012
QC051010_1881,PLACE_QC175012
QC051008_1881,PLACE_QC175014
QC051009_1881,PLACE_QC078016
QC051001_1881,PLACE_QC051001_1881
QC051002_1881,PLACE_QC051002
QC051011_1881,PLACE_QC175020
QC098017_1881,PLACE_QC177021
QC098003_1881,PLACE_QC079002
QC098015_1881,PLACE_QC098015
QC098008_1881,PLACE_QC185005
QC098004_1881,PLACE_QC098004
QC098012_1881,PLACE_QC079006
QC098016_1881,PLACE_QC079008
QC098018_1881,PLACE_QC098018
QC098013_1881,PLACE_QC098013
QC098002_1881,PLACE_QC177016
QC098001_1881,PLACE_QC098001
QC098007_1881,PLACE_QC079021
QC098014_1881,PLACE_QC079022
QC098011_1881,PLACE_QC177006
QC098010_1881,PLACE_QC098010_1881
QC098005_1881,PLACE_QC079029
QC081016_1881,PLACE_QC181002
QC081002_1881,PLACE_QC178003_1871
QC081008_1881,PLACE_QC186004
QC081001_1881,PLACE_QC181005
QC081006_1881,PLACE_QC181007
QC081010_1881,PLACE_QC186008
QC081015_1881,PLACE_QC178008
QC081012_1881,PLACE_QC178010
QC081005_1881,PLACE_QC080010
QC081013_1881,PLACE_QC178012
QC081011_1881,PLACE_QC178013
QC081007_1881,PLACE_QC186014
QC081014_1881,PLACE_QC181016
QC081003_1881,PLACE_QC178016
QC081009_1881,PLACE_QC178017
QC079009_1881,PLACE_QC079009_1881
QC079008_1881,PLACE_QC079008_1881
QC079005_1881,PLACE_QC182003
QC079006_1881,PLACE_QC182004_1871
QC079007_1881,PLACE_QC182005
QC079002_1881,PLACE_QC183001
QC079001_1881,PLACE_QC183002
QC079013_1881,PLACE_QC079013_1881
QC079011_1881,PLACE_QC184002
QC079012_1881,PLACE_QC184003
QC079010_1881,PLACE_QC184004
QC080007_1881,PLACE_QC185001
QC080002_1881,PLACE_QC080002
QC080006_1881,PLACE_QC080006
QC080009_1881,PLACE_QC180007
QC080003_1881,PLACE_QC080003_1881
QC080011_1881,PLACE_QC081009
QC080008_1881,PLACE_QC081010_1881
QC080005_1881,PLACE_QC081011
QC080010_1881,PLACE_QC185011
QC061006_1881,PLACE_QC186001
QC061003_1881,PLACE_QC061003_1881
QC061008_1881,PLACE_QC181006
QC061011_1881,PLACE_QC186005
QC061002_1881,PLACE_QC061002_1881
QC061005_1881,PLACE_QC082008
QC061012_1881,PLACE_QC082009
QC061009_1881,PLACE_QC082010
QC061010_1881,PLACE_QC186006
QC053004_1881,PLACE_QC192003
QC053020_1881,PLACE_QC182004
QC053018_1881,PLACE_QC053018
QC053015_1881,PLACE_QC182006
QC053011_1881,PLACE_QC053011_1881
QC053014_1881,PLACE_QC099007
QC053021_1881,PLACE_QC099008
QC053016_1881,PLACE_QC182016
QC053001_1881,PLACE_QC192014
QC053013_1881,PLACE_QC182007
QC053006_1881,PLACE_QC182011
QC053012_1881,PLACE_QC053012
QC053019_1881,PLACE_QC182019
QC053008_1881,PLACE_QC182020
QC053017_1881,PLACE_QC053017
QC053022_1881,PLACE_QC192023
QC053003_1881,PLACE_QC053003_1871
QC053009_1881,PLACE_QC192026
QC053007_1881,PLACE_QC053007_1871
QC053005_1881,PLACE_QC083016
QC040020_1881,PLACE_QC040020_1881
QC040006_1881,PLACE_QC040006
QC040008_1881,PLACE_QC040008_1881
QC040011_1881,PLACE_QC040011_1881
QC040016_1881,PLACE_QC040016_1881
QC040018_1881,PLACE_QC040018_1881
QC040009_1881,PLACE_QC040009
QC040004_1881,PLACE_QC193012
QC040022_1881,PLACE_QC040022
QC040012_1881,PLACE_QC084007
QC040003_1881,PLACE_QC040003
QC040014_1881,PLACE_QC040014
QC040013_1881,PLACE_QC040013_1881
QC040015_1881,PLACE_QC040015
QC040010_1881,PLACE_QC040010_1871
QC040017_1881,PLACE_QC183027
QC040021_1881,PLACE_QC040021_1881
QC040002_1881,PLACE_QC040002
QC040023_1881,PLACE_QC040023
QC040005_1881,PLACE_QC084018
QC040999_1881,PLACE_QC040999_1881
QC040007_1881,PLACE_QC188008
QC063010_1881,PLACE_QC189002
QC063001_1881,PLACE_QC063001_1881
QC063006_1881,PLACE_QC189006
QC063008_1881,PLACE_QC063008
QC063012_1881,PLACE_QC063012
QC063003_1881,PLACE_QC063003_1881
QC063004_1881,PLACE_QC063004_1881
QC063002_1881,PLACE_QC085008_1881
