from,to,overlap_type,iou,year_from,year_to
NS043004_1911,NS009004_1921,CONTAINS,0.7169,1911,1921
NS043008_1911,NS009009_1921,CONTAINS,0.8704,1911,1921
NS043008_1911,NS009027_1921,CONTAINS,0.1296,1911,1921
NS043011_1911,NS009012_1921,CONTAINS,0.4465,1911,1921
NS043011_1911,NS009013_1921,CONTAINS,0.5535,1911,1921
NS043012_1911,NS009014_1921,CONTAINS,0.8698,1911,1921
NS044008_1911,NS010008_1921,CONTAINS,0.6403,1911,1921
NS044008_1911,NS010009_1921,CONTAINS,0.3597,1911,1921
NS044011_1911,NS010012_1921,CONTAINS,0.0155,1911,1921
NS044011_1911,NS010032_1921,CONTAINS,0.4072,1911,1921
NS044011_1911,NS010026_1921,CONTAINS,0.5773,1911,1921
NS044012_1911,NS010014_1921,CONTAINS,0.3434,1911,1921
NS044012_1911,NS010013_1921,CONTAINS,0.6566,1911,1921
NS044017_1911,NS010019_1921,CONTAINS,0.7817,1911,1921
NS044017_1911,NS010020_1921,CONTAINS,0.2183,1911,1921
NS045020_1911,NS011021_1921,CONTAINS,0.3449,1911,1921
NS045020_1911,NS011020_1921,CONTAINS,0.6551,1911,1921
NS045031_1911,NS011034_1921,CONTAINS,0.2427,1911,1921
NS045031_1911,NS011033_1921,CONTAINS,0.7547,1911,1921
NS045043_1911,NS011043_1921,WITHIN,0.2227,1911,1921
NS045044_1911,NS011043_1921,WITHIN,0.1054,1911,1921
NS045045_1911,NS011043_1921,WITHIN,0.0826,1911,1921
NS045046_1911,NS011043_1921,WITHIN,0.0822,1911,1921
NS045047_1911,NS011043_1921,WITHIN,0.0554,1911,1921
NS045048_1911,NS011043_1921,WITHIN,0.4517,1911,1921
NS046004_1911,NS012999_1921,WITHIN,0.3009,1911,1921
NS046014_1911,NS012017_1921,CONTAINS,0.0769,1911,1921
NS046014_1911,NS012013_1921,CONTAINS,0.9228,1911,1921
NS046999_1911,NS012999_1921,WITHIN,0.6991,1911,1921
NS047023_1911,NS013024_1921,CONTAINS,0.0812,1911,1921
NS047023_1911,NS013022_1921,CONTAINS,0.9188,1911,1921
NS047024_1911,NS013023_1921,WITHIN,0.4391,1911,1921
NS047025_1911,NS013023_1921,WITHIN,0.5609,1911,1921
NS049007_1911,NS015027_1921,CONTAINS,0.5625,1911,1921
NS049007_1911,NS015026_1921,CONTAINS,0.4375,1911,1921
NS049013_1911,NS015011_1921,CONTAINS,0.4892,1911,1921
NS049013_1911,NS015012_1921,CONTAINS,0.5108,1911,1921
NS049028_1911,NS015029_1921,CONTAINS,0.6606,1911,1921
NS049028_1911,NS015028_1921,CONTAINS,0.3294,1911,1921
NS050020_1911,NS016021_1921,CONTAINS,0.6736,1911,1921
NS050020_1911,NS016032_1921,CONTAINS,0.3264,1911,1921
NS050036_1911,NS016014_1921,CONTAINS,0.6833,1911,1921
NS050036_1911,NS016039_1921,CONTAINS,0.3167,1911,1921
NS051002_1911,NS018002_1921,WITHIN,0.5623,1911,1921
NS051011_1911,NS018002_1921,WITHIN,0.4377,1911,1921
NS051017_1911,NS018016_1921,CONTAINS,0.9235,1911,1921
NS051017_1911,NS018017_1921,CONTAINS,0.0765,1911,1921
NS052004_1911,NS017012_1921,CONTAINS,0.0484,1911,1921
NS052005_1911,NS019003_1921,WITHIN,0.1622,1911,1921
NS052007_1911,NS019002_1921,WITHIN,0.7897,1911,1921
NS052009_1911,NS019003_1921,WITHIN,0.8378,1911,1921
NS052017_1911,NS019011_1921,WITHIN,0.3004,1911,1921
NS052024_1911,NS019002_1921,WITHIN,0.2103,1911,1921
NS052025_1911,NS019011_1921,WITHIN,0.6996,1911,1921
NS052999_1911,NS019015_1921,CONTAINS,0.0011,1911,1921
NS053007_1911,NS021999_1921,WITHIN,0.078,1911,1921
NS053018_1911,NS021020_1921,CONTAINS,0.0013,1911,1921
NS053018_1911,NS021002_1921,CONTAINS,0.04,1911,1921
NS053019_1911,NS021019_1921,CONTAINS,0.0373,1911,1921
NS053999_1911,NS021999_1921,WITHIN,0.922,1911,1921
NT218999_1911,QC086094_1921,CONTAINS,0.0001,1911,1921
NT218999_1911,QC086096_1921,CONTAINS,0.0,1911,1921
NT218999_1911,MB170003_1921,CONTAINS,0.0,1911,1921
NT218999_1911,NT220001_1921,CONTAINS,0.6615,1911,1921
ON054005_1911,ON146007_1921,CONTAINS,0.4973,1911,1921
ON054005_1911,ON146091_1921,CONTAINS,0.5027,1911,1921
ON054009_1911,ON146999_1921,WITHIN,0.0028,1911,1921
ON054011_1911,ON148177_1921,WITHIN,0.0322,1911,1921
ON054014_1911,ON127009_1921,CONTAINS,0.8925,1911,1921
ON054015_1911,ON148177_1921,WITHIN,0.0318,1911,1921
ON054020_1911,ON146999_1921,WITHIN,0.0027,1911,1921
ON054021_1911,ON146999_1921,WITHIN,0.0028,1911,1921
ON054031_1911,ON146999_1921,WITHIN,0.0028,1911,1921
ON054032_1911,ON146999_1921,WITHIN,0.0028,1911,1921
ON054034_1911,ON102999_1921,WITHIN,0.0015,1911,1921
ON054045_1911,ON102999_1921,WITHIN,0.0007,1911,1921
ON054048_1911,ON102999_1921,WITHIN,0.0,1911,1921
ON054049_1911,ON148177_1921,WITHIN,0.0315,1911,1921
ON054060_1911,ON146127_1921,CONTAINS,0.0273,1911,1921
ON054061_1911,ON146999_1921,WITHIN,0.0027,1911,1921
ON054063_1911,ON148201_1921,CONTAINS,0.0279,1911,1921
ON054064_1911,ON146999_1921,WITHIN,0.0001,1911,1921
ON054066_1911,ON146999_1921,WITHIN,0.0028,1911,1921
ON054067_1911,ON148191_1921,WITHIN,0.0026,1911,1921
ON055002_1911,ON102001_1921,WITHIN,0.677,1911,1921
ON055004_1911,ON102999_1921,WITHIN,0.0,1911,1921
ON055007_1911,ON102105_1921,WITHIN,0.0002,1911,1921
ON055013_1911,ON102003_1921,CONTAINS,0.1141,1911,1921
ON055013_1911,ON102046_1921,CONTAINS,0.8665,1911,1921
ON055015_1911,ON102999_1921,WITHIN,0.0002,1911,1921
ON055017_1911,ON102061_1921,CONTAINS,0.4995,1911,1921
ON055020_1911,ON102072_1921,CONTAINS,0.163,1911,1921
ON055020_1911,ON102071_1921,CONTAINS,0.837,1911,1921
ON055025_1911,ON102090_1921,CONTAINS,0.7366,1911,1921
ON055025_1911,ON102075_1921,CONTAINS,0.2634,1911,1921
ON055026_1911,ON102999_1921,WITHIN,0.0006,1911,1921
ON055028_1911,ON102104_1921,CONTAINS,0.0001,1911,1921
ON055028_1911,ON102082_1921,CONTAINS,0.0046,1911,1921
ON055028_1911,ON102060_1921,CONTAINS,0.0047,1911,1921
ON055028_1911,ON102037_1921,CONTAINS,0.0047,1911,1921
ON055028_1911,ON102058_1921,CONTAINS,0.0048,1911,1921
ON055028_1911,ON102032_1921,CONTAINS,0.0047,1911,1921
ON055028_1911,ON102097_1921,CONTAINS,0.0048,1911,1921
ON055028_1911,ON102102_1921,CONTAINS,0.0047,1911,1921
ON055028_1911,ON102022_1921,CONTAINS,0.0047,1911,1921
ON055028_1911,ON102050_1921,CONTAINS,0.0047,1911,1921
ON055028_1911,ON102049_1921,CONTAINS,0.0047,1911,1921
ON055028_1911,ON102101_1921,CONTAINS,0.0048,1911,1921
ON055028_1911,ON102029_1921,CONTAINS,0.0048,1911,1921
ON055028_1911,ON102018_1921,CONTAINS,0.0048,1911,1921
ON055028_1911,ON102021_1921,CONTAINS,0.006,1911,1921
ON055028_1911,ON102066_1921,CONTAINS,0.0047,1911,1921
ON055028_1911,ON102091_1921,CONTAINS,0.0047,1911,1921
ON055028_1911,ON102034_1921,CONTAINS,0.0047,1911,1921
ON055028_1911,ON102054_1921,CONTAINS,0.0047,1911,1921
ON055028_1911,ON102098_1921,CONTAINS,0.0047,1911,1921
ON055028_1911,ON102025_1921,CONTAINS,0.0047,1911,1921
ON055028_1911,ON102057_1921,CONTAINS,0.0047,1911,1921
ON055028_1911,ON102086_1921,CONTAINS,0.0047,1911,1921
ON055028_1911,ON102084_1921,CONTAINS,0.0047,1911,1921
ON055028_1911,ON102030_1921,CONTAINS,0.0047,1911,1921
ON055028_1911,ON102081_1921,CONTAINS,0.0047,1911,1921
ON055028_1911,ON102065_1921,CONTAINS,0.0046,1911,1921
ON055028_1911,ON102005_1921,CONTAINS,0.0052,1911,1921
ON055028_1911,ON102067_1921,CONTAINS,0.0007,1911,1921
ON055028_1911,ON102038_1921,CONTAINS,0.0015,1911,1921
ON055028_1911,ON102056_1921,CONTAINS,0.0022,1911,1921
ON055028_1911,ON102036_1921,CONTAINS,0.0022,1911,1921
ON055028_1911,ON102100_1921,CONTAINS,0.0021,1911,1921
ON055028_1911,ON102011_1921,CONTAINS,0.0022,1911,1921
ON055028_1911,ON102024_1921,CONTAINS,0.0023,1911,1921
ON055028_1911,ON102080_1921,CONTAINS,0.0023,1911,1921
ON055028_1911,ON102094_1921,CONTAINS,0.0015,1911,1921
ON055028_1911,ON102059_1921,CONTAINS,0.0022,1911,1921
ON055028_1911,ON102103_1921,CONTAINS,0.0001,1911,1921
ON055028_1911,ON102106_1921,CONTAINS,0.0336,1911,1921
ON055028_1911,ON102105_1921,CONTAINS,0.2416,1911,1921
ON055030_1911,ON102999_1921,WITHIN,0.0,1911,1921
ON055032_1911,ON102042_1921,CONTAINS,0.3373,1911,1921
ON055033_1911,ON102107_1921,WITHIN,0.0775,1911,1921
ON055037_1911,ON102999_1921,WITHIN,0.0007,1911,1921
ON056001_1911,ON103001_1921,WITHIN,0.4513,1911,1921
ON056004_1911,ON103005_1921,CONTAINS,0.389,1911,1921
ON056005_1911,ON103006_1921,WITHIN,0.1179,1911,1921
ON057002_1911,ON103001_1921,WITHIN,0.5487,1911,1921
ON059001_1911,ON104001_1921,CONTAINS,0.7997,1911,1921
ON059002_1911,ON104002_1921,CONTAINS,0.8697,1911,1921
ON059005_1911,ON104024_1921,CONTAINS,0.0107,1911,1921
ON060002_1911,ON104026_1921,CONTAINS,0.0099,1911,1921
ON061010_1911,ON105011_1921,WITHIN,0.089,1911,1921
ON061011_1911,ON105011_1921,WITHIN,0.0869,1911,1921
ON061012_1911,ON105011_1921,WITHIN,0.027,1911,1921
ON061013_1911,ON105011_1921,WITHIN,0.0653,1911,1921
ON067003_1911,ON110011_1921,CONTAINS,0.9311,1911,1921
ON067003_1911,ON110019_1921,CONTAINS,0.023,1911,1921
ON067003_1911,ON110025_1921,CONTAINS,0.023,1911,1921
ON067003_1911,ON110023_1921,CONTAINS,0.023,1911,1921
ON067005_1911,ON110022_1921,CONTAINS,0.0268,1911,1921
ON069003_1911,ON111003_1921,WITHIN,0.5002,1911,1921
ON072001_1911,ON114024_1921,CONTAINS,0.0086,1911,1921
ON075006_1911,ON115006_1921,CONTAINS,0.801,1911,1921
ON075006_1911,ON115011_1921,CONTAINS,0.199,1911,1921
ON077001_1911,ON153009_1921,WITHIN,0.4005,1911,1921
ON078001_1911,ON153009_1921,WITHIN,0.3408,1911,1921
ON079013_1911,ON118024_1921,CONTAINS,0.1739,1911,1921
ON079013_1911,ON118021_1921,CONTAINS,0.7874,1911,1921
ON080007_1911,ON118029_1921,CONTAINS,0.0043,1911,1921
ON080009_1911,ON118030_1921,CONTAINS,0.008,1911,1921
ON080012_1911,ON118025_1921,CONTAINS,0.7962,1911,1921
ON084004_1911,ON121021_1921,CONTAINS,0.0109,1911,1921
ON084004_1911,ON121006_1921,CONTAINS,0.9314,1911,1921
ON085003_1911,ON121020_1921,CONTAINS,0.0062,1911,1921
ON085003_1911,ON121019_1921,CONTAINS,0.0062,1911,1921
ON085005_1911,ON121023_1921,CONTAINS,0.0217,1911,1921
ON087001_1911,ON122001_1921,CONTAINS,0.9414,1911,1921
ON087010_1911,ON122018_1921,WITHIN,0.2999,1911,1921
ON088004_1911,ON122008_1921,CONTAINS,0.9344,1911,1921
ON088005_1911,ON122009_1921,CONTAINS,0.6506,1911,1921
ON092001_1911,ON101001_1921,CONTAINS,0.3344,1911,1921
ON092001_1911,ON101003_1921,CONTAINS,0.3312,1911,1921
ON092001_1911,ON101005_1921,CONTAINS,0.3343,1911,1921
ON092004_1911,ON125001_1921,CONTAINS,0.7109,1911,1921
ON092006_1911,ON101007_1921,CONTAINS,0.3801,1911,1921
ON092006_1911,ON101002_1921,CONTAINS,0.318,1911,1921
ON092006_1911,ON101006_1921,CONTAINS,0.3018,1911,1921
ON092011_1911,ON125004_1921,CONTAINS,0.8999,1911,1921
ON092012_1911,ON125005_1921,CONTAINS,0.8849,1911,1921
ON093004_1911,ON126004_1921,WITHIN,0.8513,1911,1921
ON093009_1911,ON126009_1921,CONTAINS,0.1491,1911,1921
ON094001_1911,ON128016_1921,CONTAINS,0.6657,1911,1921
ON098008_1911,ON129008_1921,CONTAINS,0.7332,1911,1921
ON098011_1911,ON129022_1921,CONTAINS,0.5324,1911,1921
ON098011_1911,ON129023_1921,CONTAINS,0.0042,1911,1921
ON098011_1911,ON129011_1921,CONTAINS,0.4634,1911,1921
ON099002_1911,ON130999_1921,WITHIN,0.0645,1911,1921
ON099004_1911,ON148203_1921,CONTAINS,0.0271,1911,1921
ON099013_1911,ON148999_1921,WITHIN,0.0062,1911,1921
ON099014_1911,ON130013_1921,WITHIN,0.5727,1911,1921
ON099015_1911,ON148199_1921,CONTAINS,0.0274,1911,1921
ON099023_1911,ON148197_1921,CONTAINS,0.0278,1911,1921
ON099027_1911,ON146130_1921,CONTAINS,0.0259,1911,1921
ON099033_1911,ON130999_1921,WITHIN,0.0266,1911,1921
ON099041_1911,ON146085_1921,CONTAINS,0.4542,1911,1921
ON099041_1911,ON146026_1921,CONTAINS,0.5458,1911,1921
ON099044_1911,ON148192_1921,CONTAINS,0.0276,1911,1921
ON099064_1911,ON130999_1921,WITHIN,0.0256,1911,1921
ON099070_1911,ON148082_1921,CONTAINS,0.9289,1911,1921
ON099087_1911,ON148999_1921,WITHIN,0.0077,1911,1921
ON099089_1911,ON130013_1921,WITHIN,0.4273,1911,1921
ON099091_1911,ON148017_1921,CONTAINS,0.0278,1911,1921
ON099095_1911,ON148113_1921,CONTAINS,0.389,1911,1921
ON099097_1911,ON130048_1921,CONTAINS,0.4941,1911,1921
ON099097_1911,ON130059_1921,CONTAINS,0.5027,1911,1921
ON099098_1911,ON146999_1921,WITHIN,0.0032,1911,1921
ON099099_1911,ON146079_1921,WITHIN,0.9023,1911,1921
ON102001_1911,ON132010_1921,CONTAINS,0.1142,1911,1921
ON102001_1911,ON132001_1921,CONTAINS,0.8858,1911,1921
ON104005_1911,ON133011_1921,WITHIN,0.9256,1911,1921
ON104006_1911,ON133012_1921,CONTAINS,0.1884,1911,1921
ON105001_1911,ON105011_1921,WITHIN,0.0461,1911,1921
ON105002_1911,ON105011_1921,WITHIN,0.0939,1911,1921
ON105003_1911,ON105011_1921,WITHIN,0.0829,1911,1921
ON105004_1911,ON105011_1921,WITHIN,0.0764,1911,1921
ON105006_1911,ON105011_1921,WITHIN,0.0845,1911,1921
ON105007_1911,ON105011_1921,WITHIN,0.0722,1911,1921
ON105008_1911,ON105011_1921,WITHIN,0.0764,1911,1921
ON106006_1911,ON134012_1921,CONTAINS,0.3038,1911,1921
ON108006_1911,ON135053_1921,CONTAINS,0.0125,1911,1921
ON108008_1911,ON135009_1921,CONTAINS,0.649,1911,1921
ON108008_1911,ON135010_1921,CONTAINS,0.1431,1911,1921
ON108017_1911,ON135051_1921,CONTAINS,0.0071,1911,1921
ON108017_1911,ON135021_1921,CONTAINS,0.6285,1911,1921
ON108017_1911,ON135020_1921,CONTAINS,0.3644,1911,1921
ON108037_1911,ON135041_1921,CONTAINS,0.7874,1911,1921
ON108040_1911,ON135045_1921,CONTAINS,0.568,1911,1921
ON108040_1911,ON135044_1921,CONTAINS,0.3984,1911,1921
ON108999_1911,ON135999_1921,CONTAINS,0.4137,1911,1921
ON108999_1911,ON135003_1921,CONTAINS,0.5863,1911,1921
ON109004_1911,ON136008_1921,CONTAINS,0.009,1911,1921
ON110006_1911,ON137012_1921,CONTAINS,0.5045,1911,1921
ON115001_1911,ON140001_1921,CONTAINS,0.8374,1911,1921
ON115007_1911,ON140007_1921,CONTAINS,0.7904,1911,1921
ON116002_1911,ON142035_1921,CONTAINS,0.0419,1911,1921
ON116003_1911,ON142004_1921,WITHIN,0.5237,1911,1921
ON116006_1911,ON142004_1921,WITHIN,0.4763,1911,1921
ON116007_1911,ON142023_1921,WITHIN,0.5573,1911,1921
ON116009_1911,ON142023_1921,WITHIN,0.4427,1911,1921
ON117002_1911,ON142006_1921,CONTAINS,0.3342,1911,1921
ON117002_1911,ON142005_1921,CONTAINS,0.6658,1911,1921
ON117005_1911,ON142018_1921,CONTAINS,0.2933,1911,1921
ON117005_1911,ON142030_1921,CONTAINS,0.3548,1911,1921
ON117005_1911,ON142011_1921,CONTAINS,0.352,1911,1921
ON117012_1911,ON142025_1921,CONTAINS,0.5972,1911,1921
ON117012_1911,ON142024_1921,CONTAINS,0.4028,1911,1921
ON117017_1911,ON142013_1921,WITHIN,0.009,1911,1921
ON119004_1911,ON144029_1921,CONTAINS,0.0113,1911,1921
ON123023_1911,ON141016_1921,CONTAINS,0.8822,1911,1921
ON123027_1911,ON147034_1921,WITHIN,0.0006,1911,1921
ON123028_1911,ON147034_1921,WITHIN,0.0,1911,1921
ON123029_1911,ON120007_1921,CONTAINS,0.882,1911,1921
ON123032_1911,ON147035_1921,WITHIN,0.0044,1911,1921
ON123035_1911,ON147035_1921,WITHIN,0.0035,1911,1921
ON123039_1911,ON147025_1921,CONTAINS,0.3099,1911,1921
ON123039_1911,ON147007_1921,CONTAINS,0.3173,1911,1921
ON123039_1911,ON147012_1921,CONTAINS,0.3728,1911,1921
ON123040_1911,ON141021_1921,CONTAINS,0.9058,1911,1921
ON123044_1911,ON120012_1921,CONTAINS,0.8181,1911,1921
ON123048_1911,ON141026_1921,CONTAINS,0.7268,1911,1921
ON123058_1911,ON147034_1921,WITHIN,0.0,1911,1921
ON123060_1911,ON120014_1921,CONTAINS,0.8112,1911,1921
ON129003_1911,ON116002_1921,CONTAINS,0.2161,1911,1921
ON129003_1911,ON116010_1921,CONTAINS,0.2659,1911,1921
ON129012_1911,ON149017_1921,CONTAINS,0.0089,1911,1921
ON129018_1911,ON116999_1921,WITHIN,0.2406,1911,1921
ON129020_1911,ON116999_1921,WITHIN,0.2445,1911,1921
ON129999_1911,ON149999_1921,CONTAINS,0.9247,1911,1921
ON130001_1911,ON150002_1921,WITHIN,0.0066,1911,1921
ON130005_1911,ON150010_1921,CONTAINS,0.1726,1911,1921
ON132003_1911,ON151017_1921,CONTAINS,0.0184,1911,1921
ON132012_1911,ON151011_1921,CONTAINS,0.0159,1911,1921
ON135002_1911,ON153002_1921,WITHIN,0.7338,1911,1921
ON136001_1911,ON154016_1921,CONTAINS,0.0205,1911,1921
ON138001_1911,ON154013_1921,CONTAINS,0.0107,1911,1921
ON138002_1911,ON154011_1921,WITHIN,0.1226,1911,1921
ON138003_1911,ON154011_1921,WITHIN,0.2985,1911,1921
PE139002_1911,PE001022_1921,CONTAINS,0.009,1911,1921
PE139013_1911,PE001024_1921,CONTAINS,0.0332,1911,1921
PE140004_1911,PE002025_1921,CONTAINS,0.0229,1911,1921
PE140012_1911,PE002012_1921,CONTAINS,0.8602,1911,1921
PE140012_1911,PE002024_1921,CONTAINS,0.1398,1911,1921
PE140019_1911,PE002026_1921,CONTAINS,0.0329,1911,1921
PE141013_1911,PE003024_1921,CONTAINS,0.0061,1911,1921
SK207001_1911,SK171001_1921,CONTAINS,0.0303,1911,1921
SK207001_1911,SK171006_1921,CONTAINS,0.0305,1911,1921
SK207001_1911,SK171007_1921,CONTAINS,0.0384,1911,1921
SK207001_1911,SK171011_1921,CONTAINS,0.0432,1911,1921
SK207001_1911,SK171002_1921,CONTAINS,0.041,1911,1921
SK207001_1911,SK171003_1921,CONTAINS,0.0445,1911,1921
SK207001_1911,SK171004_1921,CONTAINS,0.0442,1911,1921
SK207001_1911,SK171028_1921,CONTAINS,0.0001,1911,1921
SK207001_1911,SK171005_1921,CONTAINS,0.044,1911,1921
SK207001_1911,SK172001_1921,CONTAINS,0.0444,1911,1921
SK207001_1911,SK172029_1921,CONTAINS,0.0001,1911,1921
SK207001_1911,SK171008_1921,CONTAINS,0.0445,1911,1921
SK207001_1911,SK171009_1921,CONTAINS,0.0443,1911,1921
SK207001_1911,SK172046_1921,CONTAINS,0.0001,1911,1921
SK207001_1911,SK171010_1921,CONTAINS,0.0447,1911,1921
SK207001_1911,SK172006_1921,CONTAINS,0.0444,1911,1921
SK207001_1911,SK171012_1921,CONTAINS,0.0395,1911,1921
SK207001_1911,SK171013_1921,CONTAINS,0.0443,1911,1921
SK207001_1911,SK171014_1921,CONTAINS,0.0442,1911,1921
SK207001_1911,SK172011_1921,CONTAINS,0.0446,1911,1921
SK208001_1911,SK182033_1921,CONTAINS,0.0001,1911,1921
SK208001_1911,SK182007_1921,CONTAINS,0.0223,1911,1921
SK208001_1911,SK182043_1921,CONTAINS,0.0001,1911,1921
SK208001_1911,SK182008_1921,CONTAINS,0.0221,1911,1921
SK208001_1911,SK183005_1921,CONTAINS,0.0221,1911,1921
SK208001_1911,SK183037_1921,CONTAINS,0.0001,1911,1921
SK208001_1911,SK183036_1921,CONTAINS,0.0001,1911,1921
SK208001_1911,SK183006_1921,CONTAINS,0.0223,1911,1921
SK208001_1911,SK182042_1921,CONTAINS,0.0001,1911,1921
SK208001_1911,SK182011_1921,CONTAINS,0.0296,1911,1921
SK208001_1911,SK183041_1921,CONTAINS,0.0001,1911,1921
SK208001_1911,SK182012_1921,CONTAINS,0.0138,1911,1921
SK208001_1911,SK183009_1921,CONTAINS,0.019,1911,1921
SK208001_1911,SK183010_1921,CONTAINS,0.0177,1911,1921
SK208001_1911,SK183040_1921,CONTAINS,0.0001,1911,1921
SK208001_1911,SK183011_1921,CONTAINS,0.0221,1911,1921
SK208001_1911,SK183053_1921,CONTAINS,0.0001,1911,1921
SK208001_1911,SK183044_1921,CONTAINS,0.0001,1911,1921
SK208001_1911,SK183007_1921,CONTAINS,0.0147,1911,1921
SK208001_1911,SK183008_1921,CONTAINS,0.0163,1911,1921
SK208001_1911,SK183046_1921,CONTAINS,0.0001,1911,1921
SK208001_1911,SK183016_1921,CONTAINS,0.0216,1911,1921
SK208001_1911,SK183038_1921,CONTAINS,0.0001,1911,1921
SK208001_1911,SK183052_1921,CONTAINS,0.0001,1911,1921
SK208001_1911,SK183054_1921,CONTAINS,0.0001,1911,1921
SK208001_1911,SK183043_1921,CONTAINS,0.0001,1911,1921
SK208001_1911,SK182016_1921,CONTAINS,0.0158,1911,1921
SK208001_1911,SK183013_1921,CONTAINS,0.0191,1911,1921
SK208001_1911,SK182015_1921,CONTAINS,0.0243,1911,1921
SK208001_1911,SK183014_1921,CONTAINS,0.0176,1911,1921
SK208001_1911,SK186002_1921,CONTAINS,0.0208,1911,1921
SK208001_1911,SK183015_1921,CONTAINS,0.0221,1911,1921
SK208001_1911,SK186040_1921,CONTAINS,0.0001,1911,1921
SK208001_1911,SK182017_1921,CONTAINS,0.0211,1911,1921
SK208001_1911,SK186042_1921,CONTAINS,0.0001,1911,1921
SK208001_1911,SK186039_1921,CONTAINS,0.0001,1911,1921
SK208001_1911,SK186031_1921,CONTAINS,0.0001,1911,1921
SK208001_1911,SK183017_1921,CONTAINS,0.0221,1911,1921
SK208001_1911,SK183018_1921,CONTAINS,0.0221,1911,1921
SK208001_1911,SK186005_1921,CONTAINS,0.022,1911,1921
SK208001_1911,SK183050_1921,CONTAINS,0.0001,1911,1921
SK208001_1911,SK186006_1921,CONTAINS,0.0229,1911,1921
SK208001_1911,SK182018_1921,CONTAINS,0.0181,1911,1921
SK208001_1911,SK183034_1921,CONTAINS,0.0001,1911,1921
SK208001_1911,SK183020_1921,CONTAINS,0.0169,1911,1921
SK208001_1911,SK186010_1921,CONTAINS,0.0216,1911,1921
SK208001_1911,SK187028_1921,CONTAINS,0.0001,1911,1921
SK208001_1911,SK187001_1921,CONTAINS,0.0195,1911,1921
SK208001_1911,SK183022_1921,CONTAINS,0.0248,1911,1921
SK208001_1911,SK187032_1921,CONTAINS,0.0001,1911,1921
SK208001_1911,SK187003_1921,CONTAINS,0.0166,1911,1921
SK208001_1911,SK187002_1921,CONTAINS,0.0172,1911,1921
SK208001_1911,SK187024_1921,CONTAINS,0.0001,1911,1921
SK208001_1911,SK187033_1921,CONTAINS,0.0001,1911,1921
SK208001_1911,SK187006_1921,CONTAINS,0.0221,1911,1921
SK208001_1911,SK187005_1921,CONTAINS,0.0273,1911,1921
SK208001_1911,SK187004_1921,CONTAINS,0.0265,1911,1921
SK208001_1911,SK187029_1921,CONTAINS,0.0001,1911,1921
SK208001_1911,SK187027_1921,CONTAINS,0.0001,1911,1921
SK208001_1911,SK187031_1921,CONTAINS,0.0001,1911,1921
SK208001_1911,SK187007_1921,CONTAINS,0.0205,1911,1921
SK208001_1911,SK187008_1921,CONTAINS,0.0155,1911,1921
SK208002_1911,SK187022_1921,WITHIN,0.0725,1911,1921
SK208003_1911,SK188002_1921,WITHIN,0.1505,1911,1921
SK208004_1911,SK188002_1921,WITHIN,0.051,1911,1921
SK208005_1911,SK188001_1921,WITHIN,0.0,1911,1921
SK208006_1911,SK188001_1921,WITHIN,0.0,1911,1921
SK208007_1911,SK188001_1921,WITHIN,0.0,1911,1921
SK208008_1911,SK188002_1921,WITHIN,0.0799,1911,1921
SK208009_1911,SK188001_1921,WITHIN,0.0,1911,1921
SK208010_1911,SK187022_1921,WITHIN,0.1115,1911,1921
SK208011_1911,SK188002_1921,WITHIN,0.001,1911,1921
SK208012_1911,SK188001_1921,WITHIN,0.0,1911,1921
SK208013_1911,SK188002_1921,WITHIN,0.1271,1911,1921
SK208014_1911,SK183023_1921,WITHIN,0.4446,1911,1921
SK208015_1911,SK187022_1921,WITHIN,0.0549,1911,1921
SK208017_1911,SK188001_1921,WITHIN,0.0,1911,1921
SK208018_1911,SK187022_1921,WITHIN,0.2346,1911,1921
SK208019_1911,SK183023_1921,WITHIN,0.5554,1911,1921
SK208020_1911,SK188002_1921,WITHIN,0.0881,1911,1921
SK208021_1911,SK182019_1921,WITHIN,0.2494,1911,1921
SK208022_1911,SK187010_1921,WITHIN,0.0024,1911,1921
SK208023_1911,SK182019_1921,WITHIN,0.432,1911,1921
SK208024_1911,SK186025_1921,WITHIN,0.0723,1911,1921
SK208999_1911,SK186020_1921,CONTAINS,0.0106,1911,1921
SK208999_1911,SK187014_1921,CONTAINS,0.0082,1911,1921
SK208999_1911,SK187015_1921,CONTAINS,0.0082,1911,1921
SK208999_1911,SK187016_1921,CONTAINS,0.0076,1911,1921
SK208999_1911,SK186024_1921,CONTAINS,0.0083,1911,1921
SK208999_1911,SK187017_1921,CONTAINS,0.0073,1911,1921
SK208999_1911,SK187019_1921,CONTAINS,0.0083,1911,1921
SK208999_1911,SK187020_1921,CONTAINS,0.0083,1911,1921
SK208999_1911,SK187021_1921,CONTAINS,0.0072,1911,1921
SK209001_1911,SK180002_1921,CONTAINS,0.0295,1911,1921
SK209001_1911,SK180003_1921,CONTAINS,0.0244,1911,1921
SK209001_1911,SK180033_1921,CONTAINS,0.0001,1911,1921
SK209001_1911,SK180004_1921,CONTAINS,0.0296,1911,1921
SK209001_1911,SK181046_1921,CONTAINS,0.0001,1911,1921
SK209001_1911,SK181001_1921,CONTAINS,0.0223,1911,1921
SK209001_1911,SK181002_1921,CONTAINS,0.0268,1911,1921
SK209001_1911,SK181003_1921,CONTAINS,0.0252,1911,1921
SK209001_1911,SK180007_1921,CONTAINS,0.0153,1911,1921
