from,to,change_year
PLACE_ON129007_1911,PLACE_ON149008,1921
PLACE_ON129007_1911,PLACE_ON149004,1921
PLACE_ON129008_1911,PLACE_ON116005_1921,1921
PLACE_ON129008_1911,PLACE_ON116007,1921
PLACE_ON149007,PLACE_ON149017,1921
PLACE_ON129013,PLACE_ON116017,1921
PLACE_ON129013,PLACE_ON116013,1921
PLACE_ON129013,PLACE_ON116016,1921
PLACE_ON129999,PLACE_ON149999,1921
PLACE_ON130005_1911,PLACE_ON150010,1921
PLACE_ON132003_1891_1911,PLACE_ON151017,1921
PLACE_ON132012,PLACE_ON151011,1921
PLACE_ON136001_1911,PLACE_ON154016,1921
PLACE_ON138001_1911,PLACE_ON154013,1921
PLACE_PE139002,PLACE_PE001022,1921
PLACE_PE139013,PLACE_PE001024,1921
PLACE_PE140004,PLACE_PE002025,1921
PLACE_PE002012,PLACE_PE002024,1921
PLACE_PE140019,PLACE_PE002026,1921
PLACE_PE003013,PLACE_PE003024,1921
PLACE_SK207001,PLACE_SK171001,1921
PLACE_SK207001,PLACE_SK171006,1921
PLACE_SK207001,PLACE_SK171007,1921
PLACE_SK207001,PLACE_SK171011,1921
PLACE_SK207001,PLACE_SK171002,1921
PLACE_SK207001,PLACE_SK171003,1921
PLACE_SK207001,PLACE_SK171004,1921
PLACE_SK207001,PLACE_SK171028,1921
PLACE_SK207001,PLACE_SK171005,1921
PLACE_SK207001,PLACE_SK172001,1921
PLACE_SK207001,PLACE_SK172029,1921
PLACE_SK207001,PLACE_SK171008,1921
PLACE_SK207001,PLACE_SK171009,1921
PLACE_SK207001,PLACE_SK172046,1921
PLACE_SK207001,PLACE_SK171010,1921
PLACE_SK207001,PLACE_SK172006,1921
PLACE_SK207001,PLACE_SK171012,1921
PLACE_SK207001,PLACE_SK171013,1921
PLACE_SK207001,PLACE_SK171014,1921
PLACE_SK207001,PLACE_SK172011,1921
PLACE_SK208001,PLACE_SK182033,1921
PLACE_SK208001,PLACE_SK182007,1921
PLACE_SK208001,PLACE_SK182043,1921
PLACE_SK208001,PLACE_SK182008,1921
PLACE_SK208001,PLACE_SK183005,1921
PLACE_SK208001,PLACE_SK183037,1921
PLACE_SK208001,PLACE_SK183036,1921
PLACE_SK208001,PLACE_SK183006,1921
PLACE_SK208001,PLACE_SK182042,1921
PLACE_SK208001,PLACE_SK182011,1921
PLACE_SK208001,PLACE_SK183041,1921
PLACE_SK208001,PLACE_SK182012,1921
PLACE_SK208001,PLACE_SK183009,1921
PLACE_SK208001,PLACE_SK183010,1921
PLACE_SK208001,PLACE_SK183040,1921
PLACE_SK208001,PLACE_SK183011,1921
PLACE_SK208001,PLACE_SK183053,1921
PLACE_SK208001,PLACE_SK183044,1921
PLACE_SK208001,PLACE_SK183007,1921
PLACE_SK208001,PLACE_SK183008,1921
PLACE_SK208001,PLACE_SK183046,1921
PLACE_SK208001,PLACE_SK183016,1921
PLACE_SK208001,PLACE_SK183038,1921
PLACE_SK208001,PLACE_SK183052,1921
PLACE_SK208001,PLACE_SK183054,1921
PLACE_SK208001,PLACE_SK183043,1921
PLACE_SK208001,PLACE_SK182016,1921
PLACE_SK208001,PLACE_SK183013,1921
PLACE_SK208001,PLACE_SK182015,1921
PLACE_SK208001,PLACE_SK183014,1921
PLACE_SK208001,PLACE_SK186002,1921
PLACE_SK208001,PLACE_SK183015,1921
PLACE_SK208001,PLACE_SK186040,1921
PLACE_SK208001,PLACE_SK182017,1921
PLACE_SK208001,PLACE_SK186042,1921
PLACE_SK208001,PLACE_SK186039,1921
PLACE_SK208001,PLACE_SK186031,1921
PLACE_SK208001,PLACE_SK183017,1921
PLACE_SK208001,PLACE_SK183018,1921
PLACE_SK208001,PLACE_SK186005,1921
PLACE_SK208001,PLACE_SK183050,1921
PLACE_SK208001,PLACE_SK186006,1921
PLACE_SK208001,PLACE_SK182018,1921
PLACE_SK208001,PLACE_SK183034,1921
PLACE_SK208001,PLACE_SK183020,1921
PLACE_SK208001,PLACE_SK186010,1921
PLACE_SK208001,PLACE_SK187028,1921
PLACE_SK208001,PLACE_SK187001,1921
PLACE_SK208001,PLACE_SK183022,1921
PLACE_SK208001,PLACE_SK187032,1921
PLACE_SK208001,PLACE_SK187003,1921
PLACE_SK208001,PLACE_SK187002,1921
PLACE_SK208001,PLACE_SK187024,1921
PLACE_SK208001,PLACE_SK187033,1921
PLACE_SK208001,PLACE_SK187006,1921
PLACE_SK208001,PLACE_SK187005,1921
PLACE_SK208001,PLACE_SK187004,1921
PLACE_SK208001,PLACE_SK187029,1921
PLACE_SK208001,PLACE_SK187027,1921
PLACE_SK208001,PLACE_SK187031,1921
PLACE_SK208001,PLACE_SK187007,1921
PLACE_SK208001,PLACE_SK187008,1921
PLACE_SK208999,PLACE_SK186020,1921
PLACE_SK208999,PLACE_SK187014,1921
PLACE_SK208999,PLACE_SK187015,1921
PLACE_SK208999,PLACE_SK187016,1921
PLACE_SK208999,PLACE_SK186024,1921
PLACE_SK208999,PLACE_SK187017,1921
PLACE_SK208999,PLACE_SK187019,1921
PLACE_SK208999,PLACE_SK187020,1921
PLACE_SK208999,PLACE_SK187021,1921
PLACE_SK209001,PLACE_SK180002,1921
PLACE_SK209001,PLACE_SK180003,1921
PLACE_SK209001,PLACE_SK180033,1921
PLACE_SK209001,PLACE_SK180004,1921
PLACE_SK209001,PLACE_SK181046,1921
PLACE_SK209001,PLACE_SK181001,1921
PLACE_SK209001,PLACE_SK181002,1921
PLACE_SK209001,PLACE_SK181003,1921
PLACE_SK209001,PLACE_SK180007,1921
PLACE_SK209001,PLACE_SK180006,1921
PLACE_SK209001,PLACE_SK180008,1921
PLACE_SK209001,PLACE_SK181044,1921
PLACE_SK209001,PLACE_SK181006,1921
PLACE_SK209001,PLACE_SK181050,1921
PLACE_SK209001,PLACE_SK181007,1921
PLACE_SK209001,PLACE_SK180010,1921
PLACE_SK209001,PLACE_SK180011,1921
PLACE_SK209001,PLACE_SK180028,1921
PLACE_SK209001,PLACE_SK180030,1921
PLACE_SK209001,PLACE_SK180021,1921
PLACE_SK209001,PLACE_SK180012,1921
PLACE_SK209001,PLACE_SK181011,1921
PLACE_SK209001,PLACE_SK181012,1921
PLACE_SK209001,PLACE_SK180014,1921
PLACE_SK209001,PLACE_SK180016,1921
PLACE_SK209001,PLACE_SK181016,1921
PLACE_SK209001,PLACE_SK181015,1921
PLACE_SK209001,PLACE_SK181017,1921
PLACE_SK209001,PLACE_SK185039,1921
PLACE_SK209001,PLACE_SK184006,1921
PLACE_SK209001,PLACE_SK185049,1921
PLACE_SK209001,PLACE_SK185001,1921
PLACE_SK209001,PLACE_SK184038,1921
PLACE_SK209001,PLACE_SK181049,1921
PLACE_SK209001,PLACE_SK185002,1921
PLACE_SK209001,PLACE_SK185003,1921
PLACE_SK209001,PLACE_SK185008,1921
PLACE_SK209001,PLACE_SK185035,1921
PLACE_SK209001,PLACE_SK185045,1921
PLACE_SK209001,PLACE_SK185048,1921
PLACE_SK209001,PLACE_SK185050,1921
PLACE_SK210001,PLACE_SK179040,1921
PLACE_SK210001,PLACE_SK179003,1921
PLACE_SK210001,PLACE_SK179007,1921
PLACE_SK210001,PLACE_SK179008,1921
PLACE_SK210001,PLACE_SK179025,1921
PLACE_SK210001,PLACE_SK179011,1921
PLACE_SK210001,PLACE_SK179030,1921
PLACE_SK210001,PLACE_SK179012,1921
PLACE_SK210001,PLACE_SK179029,1921
PLACE_SK210001,PLACE_SK179015,1921
PLACE_SK210001,PLACE_SK179016,1921
PLACE_SK210001,PLACE_SK179041,1921
PLACE_SK210001,PLACE_SK179001,1921
PLACE_SK210001,PLACE_SK179002,1921
PLACE_SK210001,PLACE_SK179031,1921
PLACE_SK210001,PLACE_SK179006,1921
PLACE_SK210001,PLACE_SK179039,1921
PLACE_SK210001,PLACE_SK179010,1921
PLACE_SK210001,PLACE_SK179021,1921
PLACE_SK210001,PLACE_SK179027,1921
PLACE_SK210001,PLACE_SK179024,1921
PLACE_SK210001,PLACE_SK179034,1921
PLACE_SK210001,PLACE_SK179036,1921
PLACE_SK210001,PLACE_SK179014,1921
PLACE_SK210999,PLACE_SK184010,1921
PLACE_SK210999,PLACE_SK184001,1921
PLACE_SK210999,PLACE_SK184008,1921
PLACE_SK210999,PLACE_SK184009,1921
PLACE_SK211001,PLACE_SK173001,1921
PLACE_SK211001,PLACE_SK172028,1921
PLACE_SK211001,PLACE_SK173007,1921
PLACE_SK211001,PLACE_SK173048,1921
PLACE_SK211001,PLACE_SK172038,1921
PLACE_SK211001,PLACE_SK173047,1921
PLACE_SK211001,PLACE_SK173024,1921
PLACE_SK211001,PLACE_SK173008,1921
PLACE_SK211001,PLACE_SK173009,1921
PLACE_SK211001,PLACE_SK173010,1921
PLACE_SK211001,PLACE_SK173012,1921
PLACE_SK211001,PLACE_SK173043,1921
PLACE_SK211001,PLACE_SK173025,1921
PLACE_SK211001,PLACE_SK173013,1921
PLACE_SK211001,PLACE_SK173014,1921
PLACE_SK211001,PLACE_SK173035,1921
PLACE_SK211001,PLACE_SK174008,1921
PLACE_SK211001,PLACE_SK173015,1921
PLACE_SK211001,PLACE_SK173034,1921
PLACE_SK211001,PLACE_SK173037,1921
PLACE_SK211001,PLACE_SK173049,1921
PLACE_SK211001,PLACE_SK173016,1921
PLACE_SK211001,PLACE_SK173033,1921
PLACE_SK211001,PLACE_SK173029,1921
PLACE_SK211001,PLACE_SK173046,1921
PLACE_SK211001,PLACE_SK173030,1921
PLACE_SK211001,PLACE_SK173036,1921
PLACE_SK211001,PLACE_SK173019,1921
PLACE_SK211001,PLACE_SK173032,1921
PLACE_SK211001,PLACE_SK173017,1921
PLACE_SK211001,PLACE_SK173041,1921
PLACE_SK211001,PLACE_SK173027,1921
PLACE_SK211001,PLACE_SK174013,1921
PLACE_SK211001,PLACE_SK173026,1921
PLACE_SK211001,PLACE_SK173042,1921
PLACE_SK211001,PLACE_SK174029,1921
PLACE_SK211001,PLACE_SK173021,1921
PLACE_SK211001,PLACE_SK173038,1921
PLACE_SK211001,PLACE_SK173028,1921
PLACE_SK211001,PLACE_SK173039,1921
PLACE_SK211001,PLACE_SK173020,1921
PLACE_SK211001,PLACE_SK173031,1921
PLACE_SK211001,PLACE_SK176035,1921
PLACE_SK211001,PLACE_SK174028,1921
PLACE_SK211001,PLACE_SK174036,1921
PLACE_SK211001,PLACE_SK173022,1921
PLACE_SK211001,PLACE_SK173045,1921
PLACE_SK211001,PLACE_SK173023,1921
PLACE_SK211001,PLACE_SK174020,1921
PLACE_SK211001,PLACE_SK174019,1921
PLACE_SK211001,PLACE_SK173040,1921
PLACE_SK211001,PLACE_SK177039,1921
PLACE_SK211001,PLACE_SK177001,1921
PLACE_SK211001,PLACE_SK174002,1921
PLACE_SK211001,PLACE_SK174009,1921
PLACE_SK211001,PLACE_SK174031,1921
PLACE_SK211001,PLACE_SK174037,1921
PLACE_SK211001,PLACE_SK174035,1921
PLACE_SK211001,PLACE_SK174011,1921
PLACE_SK211001,PLACE_SK174025,1921
PLACE_SK211001,PLACE_SK174027,1921
PLACE_SK211001,PLACE_SK174032,1921
PLACE_SK211001,PLACE_SK174015,1921
PLACE_SK211001,PLACE_SK174016,1921
PLACE_SK211001,PLACE_SK174017,1921
PLACE_SK211001,PLACE_SK174018,1921
PLACE_SK211001,PLACE_SK174021,1921
PLACE_SK211001,PLACE_SK174022,1921
PLACE_SK211001,PLACE_SK174030,1921
PLACE_SK211001,PLACE_SK174023,1921
PLACE_SK211001,PLACE_SK174034,1921
PLACE_SK211001,PLACE_SK174024,1921
PLACE_SK211001,PLACE_SK174033,1921
PLACE_SK211001,PLACE_SK178004,1921
PLACE_SK211001,PLACE_SK178005,1921
PLACE_SK211001,PLACE_SK178006,1921
PLACE_SK211001,PLACE_SK178012,1921
PLACE_SK211001,PLACE_SK178037,1921
PLACE_SK211001,PLACE_SK177007,1921
PLACE_SK211001,PLACE_SK177008,1921
PLACE_SK211001,PLACE_SK177009,1921
PLACE_SK211001,PLACE_SK177045,1921
PLACE_SK211001,PLACE_SK177006,1921
PLACE_SK211001,PLACE_SK178002,1921
PLACE_SK211001,PLACE_SK177010,1921
PLACE_SK211001,PLACE_SK178001,1921
PLACE_SK211001,PLACE_SK177035,1921
PLACE_SK211001,PLACE_SK177013,1921
PLACE_SK211001,PLACE_SK177037,1921
PLACE_SK211001,PLACE_SK177050,1921
PLACE_SK211001,PLACE_SK177047,1921
PLACE_SK211001,PLACE_SK177012,1921
PLACE_SK211001,PLACE_SK178046,1921
PLACE_SK211001,PLACE_SK177015,1921
PLACE_SK211001,PLACE_SK178007,1921
PLACE_SK211001,PLACE_SK177016,1921
PLACE_SK211001,PLACE_SK177014,1921
PLACE_SK211001,PLACE_SK177044,1921
PLACE_SK211001,PLACE_SK177034,1921
PLACE_SK211001,PLACE_SK178009,1921
PLACE_SK211001,PLACE_SK178039,1921
PLACE_SK211001,PLACE_SK177041,1921
PLACE_SK211001,PLACE_SK178026,1921
PLACE_SK211001,PLACE_SK177046,1921
PLACE_SK211001,PLACE_SK177020,1921
PLACE_SK211001,PLACE_SK178045,1921
PLACE_SK211001,PLACE_SK177032,1921
PLACE_SK211001,PLACE_SK177042,1921
PLACE_SK211001,PLACE_SK178029,1921
PLACE_SK211001,PLACE_SK178015,1921
PLACE_SK211001,PLACE_SK178014,1921
PLACE_SK211001,PLACE_SK177031,1921
PLACE_SK211001,PLACE_SK177036,1921
PLACE_SK211001,PLACE_SK177022,1921
PLACE_SK211001,PLACE_SK178019,1921
PLACE_SK211001,PLACE_SK182037,1921
PLACE_SK211001,PLACE_SK178032,1921
PLACE_SK211001,PLACE_SK178036,1921
PLACE_SK211001,PLACE_SK178040,1921
PLACE_SK211001,PLACE_SK182031,1921
PLACE_SK211001,PLACE_SK182047,1921
PLACE_SK211001,PLACE_SK178021,1921
PLACE_SK211001,PLACE_SK178033,1921
PLACE_SK211001,PLACE_SK178043,1921
PLACE_SK211001,PLACE_SK178030,1921
PLACE_SK211001,PLACE_SK178041,1921
PLACE_SK211001,PLACE_SK178017,1921
PLACE_SK211001,PLACE_SK178038,1921
PLACE_SK211001,PLACE_SK178044,1921
PLACE_SK211001,PLACE_SK178042,1921
PLACE_SK211001,PLACE_SK178028,1921
PLACE_SK211001,PLACE_SK178034,1921
PLACE_SK211001,PLACE_SK178022,1921
PLACE_SK211001,PLACE_SK178023,1921
PLACE_SK211001,PLACE_SK178035,1921
PLACE_SK211001,PLACE_SK178031,1921
PLACE_SK211001,PLACE_SK183039,1921
PLACE_SK211001,PLACE_SK182039,1921
PLACE_SK211001,PLACE_SK182029,1921
PLACE_SK211001,PLACE_SK182041,1921
PLACE_SK211001,PLACE_SK182038,1921
PLACE_SK211001,PLACE_SK183047,1921
PLACE_SK211999,PLACE_SK173044,1921
PLACE_SK212001,PLACE_SK184019,1921
PLACE_SK212001,PLACE_SK185038,1921
PLACE_SK212001,PLACE_SK184020,1921
PLACE_SK212001,PLACE_SK185032,1921
PLACE_SK212001,PLACE_SK184023,1921
PLACE_SK212001,PLACE_SK186034,1921
PLACE_SK212001,PLACE_SK186028,1921
PLACE_SK212001,PLACE_SK185017,1921
PLACE_SK212001,PLACE_SK186036,1921
PLACE_SK212001,PLACE_SK185018,1921
PLACE_SK212001,PLACE_SK186035,1921
PLACE_SK212001,PLACE_SK186007,1921
PLACE_SK212001,PLACE_SK186038,1921
PLACE_SK212001,PLACE_SK186011,1921
PLACE_SK212001,PLACE_SK185053,1921
PLACE_SK212001,PLACE_SK186012,1921
PLACE_SK212001,PLACE_SK186030,1921
PLACE_SK212002,PLACE_SK184017,1921
PLACE_SK212002,PLACE_SK184022,1921
PLACE_SK212002,PLACE_SK184027,1921
PLACE_SK212002,PLACE_SK185020,1921
PLACE_SK212002,PLACE_SK184031,1921
PLACE_SK212002,PLACE_SK184032,1921
PLACE_SK212002,PLACE_SK184033,1921
PLACE_SK212002,PLACE_SK186016,1921
PLACE_SK212002,PLACE_SK186017,1921
PLACE_SK212002,PLACE_SK186021,1921
PLACE_SK212002,PLACE_SK186022,1921
PLACE_SK212002,PLACE_SK186023,1921
PLACE_SK212002,PLACE_SK184014,1921
PLACE_SK212002,PLACE_SK184016,1921
PLACE_SK212002,PLACE_SK184021,1921
PLACE_SK212002,PLACE_SK184025,1921
PLACE_SK212002,PLACE_SK184026,1921
PLACE_SK212002,PLACE_SK184030,1921
PLACE_SK213001,PLACE_SK175003,1921
PLACE_SK213001,PLACE_SK175004,1921
PLACE_SK213001,PLACE_SK175005,1921
PLACE_SK213001,PLACE_SK176001,1921
PLACE_SK213001,PLACE_SK176002,1921
PLACE_SK213001,PLACE_SK176051,1921
PLACE_SK213001,PLACE_SK175009,1921
PLACE_SK213001,PLACE_SK176067,1921
PLACE_SK213001,PLACE_SK175010,1921
PLACE_SK213001,PLACE_SK176006,1921
PLACE_SK213001,PLACE_SK176056,1921
PLACE_SK213001,PLACE_SK176007,1921
PLACE_SK213001,PLACE_SK175001,1921
PLACE_SK213001,PLACE_SK175002,1921
PLACE_SK213001,PLACE_SK175006,1921
PLACE_SK213001,PLACE_SK176036,1921
PLACE_SK214001,PLACE_SK172008,1921
PLACE_SK214001,PLACE_SK172009,1921
PLACE_SK214001,PLACE_SK172030,1921
PLACE_SK214001,PLACE_SK172013,1921
PLACE_SK214001,PLACE_SK172039,1921
PLACE_SK214001,PLACE_SK172045,1921
PLACE_SK214001,PLACE_SK172014,1921
PLACE_SK214001,PLACE_SK172019,1921
PLACE_SK214001,PLACE_SK172047,1921
PLACE_SK214001,PLACE_SK172027,1921
PLACE_SK214001,PLACE_SK176004,1921
PLACE_SK214001,PLACE_SK176062,1921
PLACE_SK214001,PLACE_SK176009,1921
PLACE_SK214001,PLACE_SK176058,1921
PLACE_SK214001,PLACE_SK176046,1921
PLACE_SK214001,PLACE_SK176013,1921
PLACE_SK214001,PLACE_SK176034,1921
PLACE_SK214001,PLACE_SK176014,1921
PLACE_SK214001,PLACE_SK176063,1921
PLACE_SK214001,PLACE_SK176065,1921
PLACE_SK214001,PLACE_SK176047,1921
PLACE_SK214001,PLACE_SK176018,1921
PLACE_SK214001,PLACE_SK176041,1921
PLACE_SK214001,PLACE_SK176019,1921
PLACE_SK214001,PLACE_SK176020,1921
PLACE_SK214001,PLACE_SK176050,1921
PLACE_SK214001,PLACE_SK177017,1921
PLACE_SK214001,PLACE_SK176061,1921
PLACE_SK215001,PLACE_SK175013,1921
PLACE_SK215001,PLACE_SK175014,1921
PLACE_SK215001,PLACE_SK175032,1921
PLACE_SK215001,PLACE_SK176011,1921
PLACE_SK215001,PLACE_SK175007,1921
PLACE_SK215001,PLACE_SK175012,1921
PLACE_SK215001,PLACE_SK175011,1921
PLACE_SK215001,PLACE_SK176053,1921
PLACE_SK215001,PLACE_SK175036,1921
PLACE_SK215001,PLACE_SK175017,1921
PLACE_SK215001,PLACE_SK175018,1921
PLACE_SK215001,PLACE_SK176015,1921
PLACE_SK215001,PLACE_SK175047,1921
PLACE_SK215001,PLACE_SK176016,1921
PLACE_SK215001,PLACE_SK175015,1921
PLACE_SK215001,PLACE_SK175016,1921
PLACE_SK215001,PLACE_SK175045,1921
PLACE_SK216001,PLACE_SK181004,1921
PLACE_SK216001,PLACE_SK181005,1921
PLACE_SK216001,PLACE_SK181051,1921
PLACE_SK216001,PLACE_SK181009,1921
PLACE_SK216001,PLACE_SK181013,1921
PLACE_SK216001,PLACE_SK181010,1921
PLACE_SK216001,PLACE_SK182027,1921
PLACE_SK216001,PLACE_SK182044,1921
PLACE_SK216001,PLACE_SK182005,1921
PLACE_SK216001,PLACE_SK181014,1921
PLACE_SK216001,PLACE_SK181031,1921
PLACE_SK216001,PLACE_SK182009,1921
PLACE_SK216001,PLACE_SK181018,1921
PLACE_SK216001,PLACE_SK182046,1921
PLACE_SK216001,PLACE_SK181019,1921
PLACE_SK216001,PLACE_SK185005,1921
PLACE_SK216001,PLACE_SK182013,1921
PLACE_SK216001,PLACE_SK185036,1921
PLACE_SK216001,PLACE_SK185006,1921
PLACE_SK216001,PLACE_SK185041,1921
PLACE_SK216001,PLACE_SK186001,1921
PLACE_SK216001,PLACE_SK185051,1921
PLACE_SK216001,PLACE_SK186033,1921
PLACE_QC142004,PLACE_QC037015,1921
PLACE_QC142012_1911,PLACE_QC037007,1921
PLACE_QC143003,PLACE_QC039014_1921,1921
PLACE_QC143003,PLACE_QC039003,1921
PLACE_QC144005,PLACE_QC040023_1921,1921
PLACE_QC040011_1921,PLACE_QC040029,1921
PLACE_QC144016,PLACE_QC040013,1921
PLACE_QC144018,PLACE_QC040015_1921,1921
PLACE_QC144018,PLACE_QC040028,1921
PLACE_QC055016_1921,PLACE_QC055023,1921
PLACE_QC144032,PLACE_QC055021,1921
PLACE_QC144032,PLACE_QC055002,1921
PLACE_QC145001_1901,PLACE_QC041001_1921,1921
PLACE_QC145001_1901,PLACE_QC041012,1921
PLACE_QC145001_1901,PLACE_QC041011_1921,1921
PLACE_QC145002,PLACE_QC041002_1921,1921
PLACE_QC145002,PLACE_QC041010_1921,1921
PLACE_QC145002,PLACE_QC041009,1921
PLACE_QC145006,PLACE_QC041013_1921,1921
PLACE_QC146003_1911,PLACE_QC042018,1921
PLACE_QC146007,PLACE_QC042011_1921,1921
PLACE_QC146016_1911,PLACE_QC042003,1921
PLACE_QC043007_1921,PLACE_QC043013,1921
PLACE_QC148004_1901,PLACE_QC044023,1921
PLACE_QC148004_1901,PLACE_QC044005_1921,1921
PLACE_QC148006,PLACE_QC044007_1921,1921
PLACE_QC148006,PLACE_QC044024,1921
PLACE_QC148011_1911,PLACE_QC044002_1921,1921
PLACE_QC148011_1911,PLACE_QC044020,1921
PLACE_QC148015,PLACE_QC044016,1921
PLACE_QC148015,PLACE_QC044017,1921
PLACE_QC149003_1911,PLACE_QC045003_1921,1921
PLACE_QC149003_1911,PLACE_QC045009_1921,1921
PLACE_QC149004,PLACE_QC045008_1921,1921
PLACE_QC150003_1911,PLACE_QC046008_1921,1921
PLACE_QC150003_1911,PLACE_QC046003_1921,1921
PLACE_QC150014,PLACE_QC098008,1921
PLACE_QC150014,PLACE_QC098013_1921,1921
PLACE_QC150018,PLACE_QC098011,1921
PLACE_QC150018,PLACE_QC098009_1921,1921
PLACE_QC151001,PLACE_QC047030,1921
PLACE_QC151001,PLACE_QC047014,1921
PLACE_QC151002_1911,PLACE_QC047034,1921
PLACE_QC151003_1901,PLACE_QC047003_1921,1921
PLACE_QC151003_1901,PLACE_QC047004_1921,1921
PLACE_QC151003_1901,PLACE_QC047033,1921
PLACE_QC047006_1921,PLACE_QC047037,1921
PLACE_QC047015,PLACE_QC047036,1921
PLACE_QC151017,PLACE_QC047035,1921
PLACE_QC151018,PLACE_QC047039,1921
PLACE_QC151020,PLACE_QC047022,1921
PLACE_QC151020,PLACE_QC047038,1921
PLACE_QC152004,PLACE_QC048013_1921,1921
PLACE_QC153004,PLACE_QC049004_1921,1921
PLACE_QC153004,PLACE_QC049011_1921,1921
PLACE_QC153004,PLACE_QC049010,1921
PLACE_QC153009_1911,PLACE_QC049012_1921,1921
PLACE_QC154002_1911,PLACE_QC050007_1921,1921
PLACE_QC154002_1911,PLACE_QC050001_1921,1921
PLACE_QC154004,PLACE_QC050023,1921
PLACE_QC154007,PLACE_QC063003_1921,1921
PLACE_QC154011_1911,PLACE_QC050006_1921,1921
PLACE_QC154014,PLACE_QC050024,1921
PLACE_QC154017,PLACE_QC050010_1921,1921
PLACE_QC154021_1911,PLACE_QC050020,1921
PLACE_QC154029,PLACE_QC063008_1921,1921
PLACE_QC154029,PLACE_QC063019,1921
PLACE_QC154031,PLACE_QC063035,1921
PLACE_QC154032,PLACE_QC063020,1921
PLACE_QC154033,PLACE_QC063036,1921
PLACE_QC154039,PLACE_QC063031,1921
PLACE_QC154039,PLACE_QC063013,1921
PLACE_QC154043,PLACE_QC050022,1921
PLACE_QC154043,PLACE_QC050021,1921
PLACE_QC154052,PLACE_QC086064,1921
PLACE_QC086003,PLACE_QC086009,1921
PLACE_QC154054,PLACE_QC086047,1921
PLACE_QC154054,PLACE_QC086088,1921
PLACE_QC154054,PLACE_QC086055,1921
PLACE_QC154054,PLACE_QC086043,1921
PLACE_QC154054,PLACE_QC086016,1921
PLACE_QC154054,PLACE_QC086020,1921
PLACE_QC154054,PLACE_QC086063,1921
PLACE_QC154054,PLACE_QC086013,1921
PLACE_QC154056,PLACE_QC086068,1921
PLACE_QC154056,PLACE_QC086078,1921
PLACE_QC154056,PLACE_QC086076,1921
PLACE_QC154056,PLACE_QC086042,1921
PLACE_QC154056,PLACE_QC086086,1921
PLACE_QC154056,PLACE_QC086044,1921
PLACE_QC154056,PLACE_QC086079,1921
PLACE_QC154056,PLACE_QC086087,1921
PLACE_QC154056,PLACE_QC086054,1921
PLACE_QC154056,PLACE_QC086060,1921
PLACE_QC154056,PLACE_QC086058,1921
PLACE_QC154056,PLACE_QC086082,1921
PLACE_QC154056,PLACE_QC086062,1921
PLACE_QC154059,PLACE_QC086015,1921
PLACE_QC154059,PLACE_QC086085,1921
PLACE_QC154059,PLACE_QC086083,1921
PLACE_QC154059,PLACE_QC086017,1921
PLACE_QC154059,PLACE_QC086051,1921
PLACE_QC154059,PLACE_QC086012,1921
PLACE_QC154059,PLACE_QC086025,1921
PLACE_QC154059,PLACE_QC086045,1921
PLACE_QC154059,PLACE_QC086052,1921
PLACE_QC154059,PLACE_QC086019,1921
PLACE_QC154059,PLACE_QC086022,1921
PLACE_QC154059,PLACE_QC086059,1921
PLACE_QC154059,PLACE_QC086026,1921
PLACE_QC154059,PLACE_QC086024,1921
PLACE_QC154060,PLACE_QC086053,1921
PLACE_QC154060,PLACE_QC086011_1921,1921
PLACE_QC154060,PLACE_QC086048,1921
PLACE_QC154060,PLACE_QC086089,1921
PLACE_QC154060,PLACE_QC086023,1921
PLACE_QC086070,PLACE_QC086049,1921
PLACE_QC086073,PLACE_QC086046,1921
PLACE_QC086073,PLACE_QC086014,1921
PLACE_QC086073,PLACE_QC086066,1921
PLACE_QC086073,PLACE_QC086072,1921
PLACE_QC086073,PLACE_QC086027,1921
PLACE_QC086004,PLACE_QC086002,1921
PLACE_QC154066,PLACE_QC086084,1921
PLACE_QC154066,PLACE_QC086038,1921
PLACE_QC154999_1911,PLACE_QC086033,1921
PLACE_QC154999_1911,PLACE_QC086029,1921
PLACE_QC154999_1911,PLACE_QC086021,1921
PLACE_QC154999_1911,PLACE_QC086030,1921
PLACE_QC154999_1911,PLACE_QC086074,1921
PLACE_QC154999_1911,PLACE_QC086057,1921
PLACE_QC154999_1911,PLACE_QC086018,1921
PLACE_QC154999_1911,PLACE_QC086056,1921
PLACE_QC154999_1911,PLACE_QC086035,1921
PLACE_QC154999_1911,PLACE_QC086039,1921
PLACE_QC154999_1911,PLACE_QC086037,1921
PLACE_QC154999_1911,PLACE_QC050999_1921,1921
PLACE_QC154999_1911,PLACE_QC063999,1921
PLACE_QC154999_1911,PLACE_QC086067,1921
PLACE_QC154999_1911,PLACE_QC086080,1921
PLACE_QC154999_1911,PLACE_QC086071,1921
PLACE_QC154999_1911,PLACE_QC086075,1921
PLACE_QC154999_1911,PLACE_QC086061,1921
PLACE_QC154999_1911,PLACE_QC086031,1921
PLACE_QC154999_1911,PLACE_QC086050,1921
PLACE_QC154999_1911,PLACE_QC086069,1921
PLACE_QC154999_1911,PLACE_QC086065,1921
PLACE_QC154999_1911,PLACE_QC086040,1921
PLACE_QC154999_1911,PLACE_QC086077,1921
PLACE_QC154999_1911,PLACE_QC086041,1921
PLACE_QC154999_1911,PLACE_QC086032,1921
PLACE_QC154999_1911,PLACE_QC086028,1921
PLACE_QC154999_1911,PLACE_QC086034,1921
