wikidata_qid,wikidata_label,place_id,place_type,name,province,year_min,year_max,num_years,num_chains_for_qid
Q17147002,Kemptville,PLACE_ON085003_1891,CSD,Kemptville,ON,1891,1891,1,3
Q17147002,Kemptville,PLACE_ON082003_1901,CSD,"Kemptville, Village",ON,1901,1901,1,3
Q172,Toronto,PLACE_ON043001,CSD,"Toronto, City",ON,1851,1851,1,2
Q172,Toronto,PLACE_ON154011,CSD,"Toronto, C",ON,1921,1921,1,2
Q1742133,Kings County,CD_PE_King's,CD,King's,PE,1871,1891,3,3
Q1742133,Kings County,CD_PE_King's_1891,CD,King's,PE,1891,1891,1,3
Q1742133,Kings County,CD_PE_Kings,CD,Kings,PE,1901,1921,3,3
Q1743441,Ryley,PLACE_AB006019,CSD,Ryley vl (T50 R17 MW4),AB,1911,1911,1,2
Q1743441,Ryley,PLACE_AB198034_1921,CSD,"Ryley, VL",AB,1921,1921,1,2
Q1743545,Cardston,PLACE_NT202024,CSD,Cardston,NT,1901,1901,1,3
Q1743545,Cardston,PLACE_AB004005,CSD,Cardston t-v,AB,1911,1911,1,3
Q1743545,Cardston,PLACE_AB190020_1921,CSD,"Cardston, T-V",AB,1921,1921,1,3
Q1743694,Sedgewick,PLACE_AB006020,CSD,Sedgewick vl (T44 R12 MW4),AB,1911,1911,1,2
Q1743694,Sedgewick,PLACE_AB195040_1921,CSD,"Sedgewick, VL",AB,1921,1921,1,2
Q1743705,High River,PLACE_NT202049,CSD,High River,NT,1901,1901,1,3
Q1743705,High River,PLACE_AB003005,CSD,High River t-v,AB,1911,1911,1,3
Q1743705,High River,PLACE_AB192018_1921,CSD,"High River, T-V",AB,1921,1921,1,3
Q1743833,Lacombe,PLACE_NT202058,CSD,Lacombe,NT,1901,1901,1,3
Q1743833,Lacombe,PLACE_AB005006,CSD,Lacombe t-v,AB,1911,1911,1,3
Q1743833,Lacombe,PLACE_AB196028_1921,CSD,"Lacombe, T-V",AB,1921,1921,1,3
Q1743848,Lamont,PLACE_AB007010,CSD,Lamont vl (T55 R19 MW4),AB,1911,1911,1,2
Q1743848,Lamont,PLACE_AB198029_1921,CSD,"Lamont, VL",AB,1921,1921,1,2
Q1743949,Didsbury,PLACE_NT202036,CSD,Didsbury,NT,1901,1901,1,3
Q1743949,Didsbury,PLACE_AB005004,CSD,Didsbury t-v,AB,1911,1911,1,3
Q1743949,Didsbury,PLACE_AB194027_1921,CSD,"Didsbury, T-V",AB,1921,1921,1,3
Q1743985,Peace River,PLACE_AB203029,CSD,"Peace River, T-V",AB,1921,1921,1,2
Q1743985,Peace River,PLACE_AB204016_1921,CSD,857. Peace,AB,1921,1921,1,2
Q1744021,Stony Plain,PLACE_AB002008,CSD,Stony Plain t-v,AB,1911,1911,1,2
Q1744021,Stony Plain,PLACE_AB199022_1921,CSD,"Stony Plain, T-V",AB,1921,1921,1,2
Q1744046,Pincher Creek,PLACE_NT202091,CSD,Pincher Creek,NT,1901,1901,1,3
Q1744046,Pincher Creek,PLACE_AB003009,CSD,Pincher Creek t-v,AB,1911,1911,1,3
Q1744046,Pincher Creek,PLACE_AB190027_1921,CSD,"Pincher Creek, T-V",AB,1921,1921,1,3
Q1744063,Ponoka,PLACE_AB005008,CSD,Ponoka t-v,AB,1911,1911,1,2
Q1744063,Ponoka,PLACE_AB196029_1921,CSD,"Ponoka, T-V",AB,1921,1921,1,2
Q1744077,Provost,PLACE_AB005020,CSD,Provost vl (T39 R2 MW4),AB,1911,1911,1,2
Q1744077,Provost,PLACE_AB195039_1921,CSD,"Provost, VL",AB,1921,1921,1,2
Q1744143,Nanton,PLACE_NT202082,CSD,Nanton,NT,1901,1901,1,3
Q1744143,Nanton,PLACE_AB003007,CSD,Nanton t-v,AB,1911,1911,1,3
Q1744143,Nanton,PLACE_AB192019_1921,CSD,"Nanton, T-V",AB,1921,1921,1,3
Q1744192,Spirit River,PLACE_AB204013_1921,CSD,829. Spirit River,AB,1921,1921,1,2
Q1744192,Spirit River,PLACE_AB204026,CSD,"Spirit River, VL",AB,1921,1921,1,2
Q1746019,Stettler,PLACE_AB005010,CSD,Stettler t-v,AB,1911,1911,1,2
Q1746019,Stettler,PLACE_AB196030_1921,CSD,"Stettler, T-V",AB,1921,1921,1,2
Q1746026,Morinville,PLACE_NT202079,CSD,Morinville,NT,1901,1901,1,3
Q1746026,Morinville,PLACE_AB002015,CSD,Morinville vl (T55 R25 MW4),AB,1911,1911,1,3
Q1746026,Morinville,PLACE_AB199020_1921,CSD,"Morinville, T-V",AB,1921,1921,1,3
Q1746037,Taber,PLACE_AB004008,CSD,Taber t-v,AB,1911,1911,1,2
Q1746037,Taber,PLACE_AB189026_1921,CSD,"Taber, T-V",AB,1921,1921,1,2
Q1746515,Warner,PLACE_AB004023,CSD,Warner vl (T4 R17 MW4),AB,1911,1911,1,3
Q1746515,Warner,PLACE_AB189012,CSD,36. Warner,AB,1921,1921,1,3
Q1746515,Warner,PLACE_AB189031_1921,CSD,"Warner, VL",AB,1921,1921,1,3
Q1746566,Claresholm,PLACE_AB003004,CSD,Claresholm t-v,AB,1911,1911,1,2
Q1746566,Claresholm,PLACE_AB190021_1921,CSD,"Claresholm, T-V",AB,1921,1921,1,2
Q177690,Perth County,CD_ON_Perth,CD,Perth,ON,1851,1861,2,2
Q177690,Perth County,CD_ON_Perth_1921,CD,Perth,ON,1921,1921,1,2
Q179553,Saanich,PLACE_BC003012,CSD,Saanich N & S,BC,1881,1891,2,2
Q179553,Saanich,PLACE_BC212004,CSD,Saanich,BC,1911,1921,2,2
Q1798108,Parry Sound District,CD_ON_Parry_Sound,CD,Parry Sound,ON,1871,1871,1,2
Q1798108,Parry Sound District,CD_ON_Parry_Sound_1911,CD,Parry Sound,ON,1911,1921,2,2
Q1805026,Langenburg,PLACE_NT203062,CSD,Langenburg,NT,1901,1901,1,3
Q1805026,Langenburg,PLACE_SK215021,CSD,Langenburg vl (T21 R31 MW1),SK,1911,1911,1,3
Q1805026,Langenburg,PLACE_SK175044_1921,CSD,"Langenburg, VL",SK,1921,1921,1,3
Q1805495,Lanigan,PLACE_SK209005,CSD,Lanigan t-v,SK,1911,1911,1,2
Q1805495,Lanigan,PLACE_SK181024_1921,CSD,"Lanigan, T-V",SK,1921,1921,1,2
Q1815566,Manitoulin District,CD_ON_Manitoulin,CD,Manitoulin,ON,1871,1871,1,2
Q1815566,Manitoulin District,CD_ON_Manitoulin_1921,CD,Manitoulin,ON,1921,1921,1,2
Q1817854,Borden,PLACE_SK216013,CSD,Borden vl (T39 R9 MW3),SK,1911,1911,1,2
Q1817854,Borden,PLACE_SK186029_1921,CSD,"Borden, VL",SK,1921,1921,1,2
Q182625,Windsor,PLACE_ON110016_1911,CSD,"Windsor, C",ON,1871,1921,4,3
Q182625,Windsor,PLACE_ON062010_1891,CSD,"Windsor, Town—Ville",ON,1891,1891,1,3
Q182625,Windsor,PLACE_ON059012_1901,CSD,"Windsor, City—Cité",ON,1901,1901,1,3
Q18345798,Grandview,PLACE_MB009013_1901,CSD,Grandview,MB,1901,1901,1,2
Q18345798,Grandview,PLACE_MB168003_1921,CSD,Grandview,MB,1921,1921,1,2
Q1834784,Gadsby,PLACE_AB005017,CSD,Gadsby vl (T38 R17 MW4),AB,1911,1911,1,2
Q1834784,Gadsby,PLACE_AB196042_1921,CSD,"Gadsby, VL",AB,1921,1921,1,2
Q1841172,Wawanesa,PLACE_MB015011,CSD,Wawanesa vl (T7 R17 MW1),MB,1911,1911,1,2
Q1841172,Wawanesa,PLACE_MB161012_1921,CSD,"Wawanesa, VL",MB,1921,1921,1,2
Q1850051,Bancroft,PLACE_ON080014_1911,CSD,Bancroft vl,ON,1911,1911,1,2
Q1850051,Bancroft,PLACE_ON118028,CSD,"Bancroft, VL",ON,1911,1921,2,2
Q18632575,Norwood,PLACE_ON138020,CSD,"Norwood, VL",ON,1881,1921,5,2
Q18632575,Norwood,PLACE_ON112012_1911,CSD,Norwood vl,ON,1911,1911,1,2
Q1866018,Fort Qu'Appelle,PLACE_NT203040,CSD,Fort Qu’Appelle,NT,1901,1901,1,2
Q1866018,Fort Qu'Appelle,PLACE_SK176048_1921,CSD,"Fort Qu'Appelle, VL",SK,1921,1921,1,2
Q1878805,Nokomis,PLACE_SK209006,CSD,Nokomis t-v,SK,1911,1911,1,2
Q1878805,Nokomis,PLACE_SK181025_1921,CSD,"Nokomis, T-V",SK,1921,1921,1,2
Q1886298,Carstairs,PLACE_NT202025,CSD,Carstairs,NT,1901,1901,1,3
Q1886298,Carstairs,PLACE_AB001013,CSD,Carstairs vl (T30 R1 MW5),AB,1911,1911,1,3
Q1886298,Carstairs,PLACE_AB194035_1921,CSD,"Carstairs, VL",AB,1921,1921,1,3
Q1890931,Mannville,PLACE_AB007013,CSD,Mannville vl (T50 R9 MW4),AB,1911,1911,1,2
Q1890931,Mannville,PLACE_AB198031_1921,CSD,"Mannville, VL",AB,1921,1921,1,2
Q1893229,Revelstoke,PLACE_BC211002,CSD,Revelstoke,BC,1911,1921,2,2
Q1893229,Revelstoke,PLACE_BC211008,CSD,"Revelstoke, C",BC,1911,1921,2,2
Q1893562,Moosomin,PLACE_NT203068,CSD,"Moosomin, North—Nord",NT,1901,1901,1,4
Q1893562,Moosomin,PLACE_NT203069,CSD,"Moosomin, South—Sud",NT,1901,1901,1,4
Q1893562,Moosomin,PLACE_SK213007_1911,CSD,Moosomin t-v,SK,1911,1911,1,4
Q1893562,Moosomin,PLACE_SK175026_1921,CSD,"Moosomin, T-V",SK,1921,1921,1,4
Q1904228,Melfort,PLACE_SK212019,CSD,Melfort t-v,SK,1911,1911,1,2
Q1904228,Melfort,PLACE_SK184035_1921,CSD,"Melfort, T-V",SK,1921,1921,1,2
Q1904521,Warman,PLACE_SK216031,CSD,Warman vl (T38 R5 MW3),SK,1911,1911,1,2
Q1904521,Warman,PLACE_SK185052_1921,CSD,"Warman, VL",SK,1921,1921,1,2
Q1904554,Weyburn,PLACE_NT203100,CSD,Weyburn,NT,1901,1901,1,4
Q1904554,Weyburn,PLACE_NT203101,CSD,"Weyburn, North—Nord",NT,1901,1901,1,4
Q1904554,Weyburn,PLACE_SK207009,CSD,Weyburn t-v,SK,1911,1911,1,4
Q1904554,Weyburn,PLACE_SK172021_1921,CSD,"Weyburn, C",SK,1921,1921,1,4
Q1904589,Stirling,PLACE_NT202117,CSD,Sterling,NT,1901,1901,1,2
Q1904589,Stirling,PLACE_AB004022,CSD,Sterling vl (T6 R19 MW4),AB,1911,1911,1,2
Q1909185,Lemberg,PLACE_SK215004,CSD,Lemberg t-v,SK,1911,1911,1,2
Q1909185,Lemberg,PLACE_SK175024_1921,CSD,"Lemberg, T-V",SK,1921,1921,1,2
Q1909230,Balcarres,PLACE_SK215009,CSD,Balcarres vl (T21 R11 MW2),SK,1911,1911,1,2
Q1909230,Balcarres,PLACE_SK176032_1921,CSD,"Balcarres, VL",SK,1921,1921,1,2
Q1909256,Balgonie,PLACE_NT204002,CSD,Balgonie,NT,1901,1901,1,3
Q1909256,Balgonie,PLACE_SK214004,CSD,Balgonie t-v,SK,1911,1911,1,3
Q1909256,Balgonie,PLACE_SK176023_1921,CSD,"Balgonie, T-V",SK,1921,1921,1,3
Q1909957,Birch Hills,PLACE_NT205007,CSD,Birch Hills,NT,1901,1901,1,3
Q1909957,Birch Hills,PLACE_SK212021,CSD,Birch Hills vl (T46 R24 MW2),SK,1911,1911,1,3
Q1909957,Birch Hills,PLACE_SK185033_1921,CSD,"Birch Hills, VL",SK,1921,1921,1,3
Q1910039,Bredenbury,PLACE_SK215010,CSD,Bredenbury vl (T22 R1 MW2),SK,1911,1911,1,2
Q1910039,Bredenbury,PLACE_SK175020_1921,CSD,"Bredenbury, T-V",SK,1921,1921,1,2
Q1910658,Fleming,PLACE_SK213004,CSD,Fleming t-v,SK,1911,1911,1,2
Q1910658,Fleming,PLACE_SK175022_1921,CSD,"Fleming, T-V",SK,1921,1921,1,2
Q1910937,Francis,PLACE_SK213005,CSD,Francis t-v,SK,1911,1911,1,2
Q1910937,Francis,PLACE_SK176024_1921,CSD,"Francis, T-V",SK,1921,1921,1,2
Q1911125,Govan,PLACE_SK209017,CSD,Govan vl (T27 R22 MW2),SK,1911,1911,1,2
Q1911125,Govan,PLACE_SK181022_1921,CSD,"Govan, T-V",SK,1921,1921,1,2
Q1911166,Grenfell,PLACE_SK213016,CSD,Grenfel vl (T17 R7 MW2),SK,1911,1911,1,2
Q1911166,Grenfell,PLACE_SK175023_1921,CSD,"Grenfell, T-V",SK,1921,1921,1,2
Q1911196,Gull Lake,PLACE_NT204030,CSD,Gull Lake,NT,1901,1901,1,3
Q1911196,Gull Lake,PLACE_SK211012,CSD,Gull Lake vl (T13 R19 MW3),SK,1911,1911,1,3
Q1911196,Gull Lake,PLACE_SK178027_1921,CSD,"Gull Lake, T-V",SK,1921,1921,1,3
Q1911281,Hague,PLACE_SK216021,CSD,Hague vl (T41 R3 MW3),SK,1911,1911,1,2
Q1911281,Hague,PLACE_SK185040_1921,CSD,"Hague, VL",SK,1921,1921,1,2
Q1911299,Hanley,PLACE_SK216004,CSD,Hanley t-v,SK,1911,1911,1,2
Q1911299,Hanley,PLACE_SK181023_1921,CSD,"Hanley, T-V",SK,1921,1921,1,2
Q1911442,Herbert,PLACE_SK211013,CSD,Herbert vl (T17 R9 MW3),SK,1911,1911,1,2
Q1911442,Herbert,PLACE_SK177027_1921,CSD,"Herbert, T-V",SK,1921,1921,1,2
Q1911477,Hudson Bay,PLACE_SK212023,CSD,Hudson Bay Jc vl (T45 R3 MW2),SK,1911,1911,1,2
Q1911477,Hudson Bay,PLACE_SK184037_1921,CSD,"Hudson Bay Jct, VL",SK,1921,1921,1,2
Q1911671,Indian Head,PLACE_NT203054,CSD,Indian Head,NT,1901,1901,1,3
Q1911671,Indian Head,PLACE_SK213006,CSD,Indian Head t-v,SK,1911,1911,1,3
Q1911671,Indian Head,PLACE_SK176025_1921,CSD,"Indian Head, T-V",SK,1921,1921,1,3
Q1911758,Millet,PLACE_AB006016,CSD,Millet vl (T47 R25 MW4),AB,1911,1911,1,2
Q1911758,Millet,PLACE_AB196045_1921,CSD,"Millet, VL",AB,1921,1921,1,2
Q1914775,Ituna,PLACE_SK209020,CSD,Ituna vl (T25 R11 MW2),SK,1911,1911,1,2
Q1914775,Ituna,PLACE_SK180025_1921,CSD,"Ituna, VL",SK,1921,1921,1,2
Q1914835,Kindersley,PLACE_SK211004,CSD,Kindersley t-v,SK,1911,1911,1,2
Q1914835,Kindersley,PLACE_SK183026_1921,CSD,"Kindersley, T-V",SK,1921,1921,1,2
Q1914869,Kinistino,PLACE_SK212024,CSD,Kinistino vl (T45 R21 MW2),SK,1911,1911,1,2
Q1914869,Kinistino,PLACE_SK185043_1921,CSD,"Kinistino, VL",SK,1921,1921,1,2
Q1915005,Lampman,PLACE_SK207024,CSD,Lampman vl (T5 R6 MW2),SK,1911,1911,1,2
Q1915005,Lampman,PLACE_SK171038_1921,CSD,"Lampman, VL",SK,1921,1921,1,2
Q1915082,Langham,PLACE_SK216005,CSD,Langham t-v,SK,1911,1911,1,2
Q1915082,Langham,PLACE_SK182024_1921,CSD,"Langham, T-V",SK,1921,1921,1,2
Q1915126,Lashburn,PLACE_SK208039,CSD,Lashburn vl (T48 R25 MW3),SK,1911,1911,1,2
Q1915126,Lashburn,PLACE_SK187025_1921,CSD,"Lashburn, VL",SK,1921,1921,1,2
Q1915278,Lumsden,PLACE_NT204037,CSD,Lumsden,NT,1901,1901,1,3
Q1915278,Lumsden,PLACE_SK214006,CSD,Lumsden t-v,SK,1911,1911,1,3
Q1915278,Lumsden,PLACE_SK176026_1921,CSD,"Lumsden, T-V",SK,1921,1921,1,3
Q1915299,Luseland,PLACE_SK208041,CSD,Luseland vl (T36 R24 MW3),SK,1911,1911,1,2
Q1915299,Luseland,PLACE_SK183045_1921,CSD,"Luseland, VL",SK,1921,1921,1,2
Q1915322,Macklin,PLACE_SK208042,CSD,Macklin vl (T39 R28 MW3),SK,1911,1911,1,2
Q1915322,Macklin,PLACE_SK183027_1921,CSD,"Macklin, T-V",SK,1921,1921,1,2
Q1915344,Maidstone,PLACE_SK208043,CSD,Maidstone vl (T47 R23 MW3),SK,1911,1911,1,2
Q1915344,Maidstone,PLACE_SK187026_1921,CSD,"Maidstone, VL",SK,1921,1921,1,2
Q1915371,Maple Creek,PLACE_NT204038,CSD,Maple Creek,NT,1891,1901,2,3
Q1915371,Maple Creek,PLACE_SK211005,CSD,Maple Creek t-v,SK,1911,1911,1,3
Q1915371,Maple Creek,PLACE_SK174026_1921,CSD,"Maple Creek, T-V",SK,1921,1921,1,3
Q1915411,Midale,PLACE_SK207028,CSD,Midale vl (T5 R11 MW2),SK,1911,1911,1,2
Q1915411,Midale,PLACE_SK172043_1921,CSD,"Midale, VL",SK,1921,1921,1,2
Q1915440,Milestone,PLACE_NT204043,CSD,Milestone,NT,1901,1901,1,3
Q1915440,Milestone,PLACE_SK214007,CSD,Milestone t-v,SK,1911,1911,1,3
Q1915440,Milestone,PLACE_SK172022_1921,CSD,"Milestone, T-V",SK,1921,1921,1,3
Q1915492,Morse,PLACE_SK211015,CSD,Morse vl (T17 R8 MW3),SK,1911,1911,1,2
Q1915492,Morse,PLACE_SK177028_1921,CSD,"Morse, T-V",SK,1921,1921,1,2
Q1916323,Ogema,PLACE_SK214027,CSD,Ogema vl (T7 R22 MW2),SK,1911,1911,1,2
Q1916323,Ogema,PLACE_SK172023_1921,CSD,"Ogema, T-V",SK,1921,1921,1,2
Q1916342,Osler,PLACE_SK216028,CSD,Osler vl (T39 R4 MW3),SK,1911,1911,1,2
Q1916342,Osler,PLACE_SK185047_1921,CSD,"Osler, VL",SK,1921,1921,1,2
Q1916369,Outlook,PLACE_SK216006,CSD,Outlook t-v,SK,1911,1911,1,2
Q1916369,Outlook,PLACE_SK181026_1921,CSD,"Outlook, T-V",SK,1921,1921,1,2
Q1916400,Oxbow,PLACE_NT203075,CSD,Oxbow,NT,1901,1901,1,3
Q1916400,Oxbow,PLACE_SK207008,CSD,Oxbow t-v,SK,1911,1911,1,3
Q1916400,Oxbow,PLACE_SK171026_1921,CSD,"Oxbow, T-V",SK,1921,1921,1,3
Q1916426,Pense,PLACE_SK214028,CSD,Pense vl (T17 R22 MW2),SK,1911,1911,1,2
Q1916426,Pense,PLACE_SK176060_1921,CSD,"Pense, VL",SK,1921,1921,1,2
Q1916627,Qu'Appelle,PLACE_NT203081,CSD,Qu’Appelle,NT,1881,1901,3,4
Q1916627,Qu'Appelle,PLACE_NT203082,CSD,"Qu’Appelle, South—Sud",NT,1901,1901,1,4
Q1916627,Qu'Appelle,PLACE_SK213008,CSD,Qu'Appelle t-v,SK,1911,1911,1,4
Q1916627,Qu'Appelle,PLACE_SK176027_1921,CSD,"Qu'Appelle, T-V",SK,1921,1921,1,4
Q1916651,Radisson,PLACE_SK216029,CSD,Radisson vl (T41 R10 MW3),SK,1911,1911,1,2
Q1916651,Radisson,PLACE_SK186027_1921,CSD,"Radisson, T-V",SK,1921,1921,1,2
Q1916667,Radville,PLACE_SK214029,CSD,Radville vl (T5 R18 MW2),SK,1911,1911,1,2
Q1916667,Radville,PLACE_SK172024_1921,CSD,"Radville, T-V",SK,1921,1921,1,2
Q1916677,Raymore,PLACE_SK209031,CSD,Raymore vl (T28 R18 MW2),SK,1911,1911,1,2
Q1916677,Raymore,PLACE_SK180038_1921,CSD,"Raymore, VL",SK,1921,1921,1,2
Q1916714,Redvers,PLACE_SK207031,CSD,Redvers vl (T7 R32 MW1),SK,1911,1911,1,2
Q1916714,Redvers,PLACE_SK171042_1921,CSD,"Redvers, VL",SK,1921,1921,1,2
Q1916811,Rocanville,PLACE_NT203086,CSD,Rocanville,NT,1901,1901,1,3
Q1916811,Rocanville,PLACE_SK213021,CSD,Rocanville vl (T16 R31 MW1),SK,1911,1911,1,3
Q1916811,Rocanville,PLACE_SK175048_1921,CSD,"Rocanville, VL",SK,1921,1921,1,3
Q1916875,Rosetown,PLACE_SK208048,CSD,Rosetown vl (T30 R15 MW3),SK,1911,1911,1,2
Q1916875,Rosetown,PLACE_SK182025_1921,CSD,"Rosetown, T-V",SK,1921,1921,1,2
Q1916887,Rosthern,PLACE_NT205050,CSD,Rosthern,NT,1901,1901,1,3
Q1916887,Rosthern,PLACE_SK216007,CSD,Rosthern t-v,SK,1911,1911,1,3
Q1916887,Rosthern,PLACE_SK185029_1921,CSD,"Rosthern, T-V",SK,1921,1921,1,3
Q1916905,Rouleau,PLACE_NT204059,CSD,Rouleau,NT,1901,1901,1,3
Q1916905,Rouleau,PLACE_SK214008,CSD,Rouleau t-v,SK,1911,1911,1,3
Q1916905,Rouleau,PLACE_SK176028_1921,CSD,"Rouleau, T-V",SK,1921,1921,1,3
Q1916924,Saltcoats,PLACE_NT203089,CSD,Saltcoats,NT,1901,1901,1,3
Q1916924,Saltcoats,PLACE_SK215006,CSD,Saltcoats t-v,SK,1911,1911,1,3
Q1916924,Saltcoats,PLACE_SK175027_1921,CSD,"Saltcoats, T-V",SK,1921,1921,1,3
Q1916940,Scott,PLACE_SK208028,CSD,Scott t-v,SK,1911,1911,1,2
Q1916940,Scott,PLACE_SK183028_1921,CSD,"Scott, T-V",SK,1921,1921,1,2
Q1916980,Shellbrook,PLACE_NT205058,CSD,Shellbrook,NT,1901,1901,1,3
Q1916980,Shellbrook,PLACE_SK212025,CSD,Shellbrook vl (T49 R3 MW3),SK,1911,1911,1,3
Q1916980,Shellbrook,PLACE_SK186041_1921,CSD,"Shellbrook, VL",SK,1921,1921,1,3
Q1916992,Sintaluta,PLACE_NT203091,CSD,Sintaluta,NT,1901,1901,1,3
Q1916992,Sintaluta,PLACE_SK213009,CSD,Sintaluta t-v,SK,1911,1911,1,3
Q1916992,Sintaluta,PLACE_SK176029_1921,CSD,"Sintaluta, T-V",SK,1921,1921,1,3
Q1917001,Southey,PLACE_SK214030,CSD,Southey vl (T23 R18 MW2),SK,1911,1911,1,2
Q1917001,Southey,PLACE_SK176066_1921,CSD,"Southey, VL",SK,1921,1921,1,2
Q1917066,Springside,PLACE_SK210015,CSD,Springside vl,SK,1911,1911,1,2
Q1917066,Springside,PLACE_SK179033_1921,CSD,"Springside, VL",SK,1921,1921,1,2
Q1917229,Star City,PLACE_SK212026,CSD,Star City vl (T45 R17 MW2),SK,1911,1911,1,2
Q1917229,Star City,PLACE_SK184039_1921,CSD,"Star City, VL",SK,1921,1921,1,2
Q1917272,Strasbourg,PLACE_SK214009,CSD,Strassburg t-v,SK,1911,1911,1,2
Q1917272,Strasbourg,PLACE_SK176030_1921,CSD,"Strasbourg, T-V",SK,1921,1921,1,2
Q1917345,Tisdale,PLACE_SK212029,CSD,Tisdale vl (T45 R17 MW2),SK,1911,1911,1,2
Q1917345,Tisdale,PLACE_SK184036_1921,CSD,"Tisdale, T-V",SK,1921,1921,1,2
Q1917375,Unity,PLACE_SK208051,CSD,Unity vl (T40 R22 MW3),SK,1911,1911,1,2
Q1917375,Unity,PLACE_SK183029_1921,CSD,"Unity, T-V",SK,1921,1921,1,2
Q1917423,Vonda,PLACE_SK216008,CSD,Vonda t-v,SK,1911,1911,1,2
Q1917423,Vonda,PLACE_SK185030_1921,CSD,"Vonda, T-V",SK,1921,1921,1,2
Q1917448,Wadena,PLACE_SK209036,CSD,Wadena vl (T34 R13 MW2),SK,1911,1911,1,2
Q1917448,Wadena,PLACE_SK180018_1921,CSD,"Wadena, T-V",SK,1921,1921,1,2
Q1917497,Waldheim,PLACE_NT205066,CSD,Waldheim,NT,1901,1901,1,2
Q1917497,Waldheim,PLACE_SK185051,CSD,"Waldheim, VL",SK,1921,1921,1,2
Q1917505,Wapella,PLACE_NT203098,CSD,Wapella,NT,1901,1901,1,3
Q1917505,Wapella,PLACE_SK213010,CSD,Wapella t-v,SK,1911,1911,1,3
Q1917505,Wapella,PLACE_SK175028_1921,CSD,"Wapella, T-V",SK,1921,1921,1,3
Q1917524,Watrous,PLACE_SK209007,CSD,Watrous t-v,SK,1911,1911,1,2
Q1917524,Watrous,PLACE_SK181028_1921,CSD,"Watrous, T-V",SK,1921,1921,1,2
Q1917538,Watson,PLACE_SK209008,CSD,Watson t-v,SK,1911,1911,1,2
Q1917538,Watson,PLACE_SK180019_1921,CSD,"Watson, T-V",SK,1921,1921,1,2
Q1917553,Wawota,PLACE_NT203099,CSD,Wawota,NT,1901,1901,1,3
Q1917553,Wawota,PLACE_SK207035,CSD,Wawota vl (T11 R1 MW2),SK,1911,1911,1,3
Q1917553,Wawota,PLACE_SK171046_1921,CSD,"Wawota, VL",SK,1921,1921,1,3
Q1917595,Whitewood,PLACE_NT203103,CSD,Whitewood,NT,1901,1901,1,3
Q1917595,Whitewood,PLACE_SK213011,CSD,Whitewood t-v,SK,1911,1911,1,3
Q1917595,Whitewood,PLACE_SK175029_1921,CSD,"Whitewood, T-V",SK,1921,1921,1,3
Q1917621,Wilkie,PLACE_SK208029,CSD,Wilkie t-v,SK,1911,1911,1,2
Q1917621,Wilkie,PLACE_SK183030_1921,CSD,"Wilkie, T-V",SK,1921,1921,1,2
Q1917681,Wolseley,PLACE_NT203108,CSD,Wolseley,NT,1901,1901,1,3
Q1917681,Wolseley,PLACE_SK213012,CSD,Wolseley t-v,SK,1911,1911,1,3
Q1917681,Wolseley,PLACE_SK175030_1921,CSD,"Wolseley, T-V",SK,1921,1921,1,3
Q1917692,Wynyard,PLACE_SK209037,CSD,Wynyard vl (T32 R16 MW2),SK,1911,1911,1,2
Q1917692,Wynyard,PLACE_SK180020_1921,CSD,"Wynyard, T-V",SK,1921,1921,1,2
Q1917717,Yellow Grass,PLACE_NT204079,CSD,Yellow Grass,NT,1901,1901,1,3
Q1917717,Yellow Grass,PLACE_SK214010,CSD,Yellow Grass t-v,SK,1911,1911,1,3
Q1917717,Yellow Grass,PLACE_SK172025_1921,CSD,"Yellow Grass, T-V",SK,1921,1921,1,3
Q1917781,Zealandia,PLACE_SK208052,CSD,Zealandia vl (T30 R13 MW3),SK,1911,1911,1,2
Q1917781,Zealandia,PLACE_SK182026_1921,CSD,"Zealandia, T-V",SK,1921,1921,1,2
Q1930,Ottawa,CD_ON_Bytown,CD,Bytown,ON,1851,1851,1,4
Q1930,Ottawa,CD_ON_Ottawa,CD,Ottawa,ON,1861,1861,1,4
Q1930,Ottawa,CD_ON_Ottawa_City,CD,Ottawa City,ON,1871,1911,5,4
Q1930,Ottawa,PLACE_ON105011_1921,CSD,"Ottawa, C",ON,1921,1921,1,4
Q1930444,Granum,PLACE_AB003018,CSD,Granum vl (T10 R26 MW4),AB,1911,1911,1,2
Q1930444,Granum,PLACE_AB190024_1921,CSD,"Granum, T-V",AB,1921,1921,1,2
Q1931946,Middlesex County,CD_ON_Middlesex,CD,Middlesex,ON,1851,1861,2,2
Q1931946,Middlesex County,CD_ON_Middlesex_1921,CD,Middlesex,ON,1921,1921,1,2
Q1938153,Smiths Falls,PLACE_ON085006_1891,CSD,"Smith’s Falls, Town—Ville",ON,1861,1891,4,5
Q1938153,Smiths Falls,PLACE_ON081010_1901,CSD,"Smiths Falls (part), Town—Ville",ON,1901,1901,1,5
Q1938153,Smiths Falls,PLACE_ON082006,CSD,"Smiths Falls (part), Town—Ville",ON,1901,1901,1,5
