identifier_id:ID,:LABEL,value,identifier_type,year:int
TCPUID_ON015002_1851,E42_Identifier,ON015002,TCP_UID,1851
TCPUID_ON078005_1861,E42_Identifier,ON078005,TCP_UID,1861
TCPUID_ON015005_1851,E42_Identifier,ON015005,TCP_UID,1851
TCPUID_ON078009_1861,E42_Identifier,ON078009,TCP_UID,1861
TCPUID_ON062002_1871,E42_Identifier,ON062002,TCP_UID,1871
TCPUID_ON122002_1881,E42_Identifier,ON122002,TCP_UID,1881
TCPUID_ON074015_1891,E42_Identifier,ON074015,TCP_UID,1891
TCPUID_ON071015_1901,E42_Identifier,ON071015,TCP_UID,1901
TCPUID_ON078008_1861,E42_Identifier,ON078008,TCP_UID,1861
TCPUID_ON016006_1851,E42_Identifier,ON016006,TCP_UID,1851
TCPUID_ON079009_1861,E42_Identifier,ON079009,TCP_UID,1861
TCPUID_ON026012_1871,E42_Identifier,ON026012,TCP_UID,1871
TCPUID_ON016008_1851,E42_Identifier,ON016008,TCP_UID,1851
TCPUID_ON079007_1861,E42_Identifier,ON079007,TCP_UID,1861
TCPUID_ON026010_1871,E42_Identifier,ON026010,TCP_UID,1871
TCPUID_ON079013_1861,E42_Identifier,ON079013,TCP_UID,1861
TCPUID_ON026007_1871,E42_Identifier,ON026007,TCP_UID,1871
TCPUID_ON079017_1861,E42_Identifier,ON079017,TCP_UID,1861
TCPUID_ON016010_1851,E42_Identifier,ON016010,TCP_UID,1851
TCPUID_ON079019_1861,E42_Identifier,ON079019,TCP_UID,1861
TCPUID_ON016001_1851,E42_Identifier,ON016001,TCP_UID,1851
TCPUID_ON079008_1861,E42_Identifier,ON079008,TCP_UID,1861
TCPUID_ON025002_1871,E42_Identifier,ON025002,TCP_UID,1871
TCPUID_ON173002_1881,E42_Identifier,ON173002,TCP_UID,1881
TCPUID_ON077002_1891,E42_Identifier,ON077002,TCP_UID,1891
TCPUID_ON016007_1851,E42_Identifier,ON016007,TCP_UID,1851
TCPUID_ON079012_1861,E42_Identifier,ON079012,TCP_UID,1861
TCPUID_ON016002_1851,E42_Identifier,ON016002,TCP_UID,1851
TCPUID_ON079015_1861,E42_Identifier,ON079015,TCP_UID,1861
TCPUID_ON025001_1871,E42_Identifier,ON025001,TCP_UID,1871
TCPUID_ON016011_1851,E42_Identifier,ON016011,TCP_UID,1851
TCPUID_ON079004_1861,E42_Identifier,ON079004,TCP_UID,1861
TCPUID_ON017005_1851,E42_Identifier,ON017005,TCP_UID,1851
TCPUID_ON080006_1861,E42_Identifier,ON080006,TCP_UID,1861
TCPUID_ON080007_1861,E42_Identifier,ON080007,TCP_UID,1861
TCPUID_ON017004_1851,E42_Identifier,ON017004,TCP_UID,1851
TCPUID_ON080005_1861,E42_Identifier,ON080005,TCP_UID,1861
TCPUID_ON017006_1851,E42_Identifier,ON017006,TCP_UID,1851
TCPUID_ON080008_1861,E42_Identifier,ON080008,TCP_UID,1861
TCPUID_ON018001_1851,E42_Identifier,ON018001,TCP_UID,1851
TCPUID_ON081001_1861,E42_Identifier,ON081001,TCP_UID,1861
TCPUID_ON004010_1871,E42_Identifier,ON004010,TCP_UID,1871
TCPUID_ON018004_1851,E42_Identifier,ON018004,TCP_UID,1851
TCPUID_ON081004_1861,E42_Identifier,ON081004,TCP_UID,1861
TCPUID_ON018005_1851,E42_Identifier,ON018005,TCP_UID,1851
TCPUID_ON081005_1861,E42_Identifier,ON081005,TCP_UID,1861
TCPUID_ON018010_1851,E42_Identifier,ON018010,TCP_UID,1851
TCPUID_ON081011_1861,E42_Identifier,ON081011,TCP_UID,1861
TCPUID_ON004009_1871,E42_Identifier,ON004009,TCP_UID,1871
TCPUID_ON018003_1851,E42_Identifier,ON018003,TCP_UID,1851
TCPUID_ON081003_1861,E42_Identifier,ON081003,TCP_UID,1861
TCPUID_ON018006_1851,E42_Identifier,ON018006,TCP_UID,1851
TCPUID_ON081006_1861,E42_Identifier,ON081006,TCP_UID,1861
TCPUID_ON004001_1871,E42_Identifier,ON004001,TCP_UID,1871
TCPUID_ON179003_1881,E42_Identifier,ON179003,TCP_UID,1881
TCPUID_ON082002_1891,E42_Identifier,ON082002,TCP_UID,1891
TCPUID_ON079002_1901,E42_Identifier,ON079002,TCP_UID,1901
TCPUID_ON018007_1851,E42_Identifier,ON018007,TCP_UID,1851
TCPUID_ON081007_1861,E42_Identifier,ON081007,TCP_UID,1861
TCPUID_ON004008_1871,E42_Identifier,ON004008,TCP_UID,1871
TCPUID_ON018008_1851,E42_Identifier,ON018008,TCP_UID,1851
TCPUID_ON081009_1861,E42_Identifier,ON081009,TCP_UID,1861
TCPUID_ON004007_1871,E42_Identifier,ON004007,TCP_UID,1871
TCPUID_ON179001_1881,E42_Identifier,ON179001,TCP_UID,1881
TCPUID_ON019004_1851,E42_Identifier,ON019004,TCP_UID,1851
TCPUID_ON082014_1861,E42_Identifier,ON082014,TCP_UID,1861
TCPUID_ON082004_1861,E42_Identifier,ON082004,TCP_UID,1861
TCPUID_ON019009_1851,E42_Identifier,ON019009,TCP_UID,1851
TCPUID_ON082005_1861,E42_Identifier,ON082005,TCP_UID,1861
TCPUID_ON080006_1871,E42_Identifier,ON080006,TCP_UID,1871
TCPUID_ON112006_1881,E42_Identifier,ON112006,TCP_UID,1881
TCPUID_ON083003_1891,E42_Identifier,ON083003,TCP_UID,1891
TCPUID_ON080003_1901,E42_Identifier,ON080003,TCP_UID,1901
TCPUID_ON089002_1911,E42_Identifier,ON089002,TCP_UID,1911
TCPUID_ON123005_1921,E42_Identifier,ON123005,TCP_UID,1921
TCPUID_ON019008_1851,E42_Identifier,ON019008,TCP_UID,1851
TCPUID_ON082008_1861,E42_Identifier,ON082008,TCP_UID,1861
TCPUID_ON019011_1851,E42_Identifier,ON019011,TCP_UID,1851
TCPUID_ON082011_1861,E42_Identifier,ON082011,TCP_UID,1861
TCPUID_ON080003_1871,E42_Identifier,ON080003,TCP_UID,1871
TCPUID_ON112003_1881,E42_Identifier,ON112003,TCP_UID,1881
TCPUID_ON083009_1891,E42_Identifier,ON083009,TCP_UID,1891
TCPUID_ON080009_1901,E42_Identifier,ON080009,TCP_UID,1901
TCPUID_ON089005_1911,E42_Identifier,ON089005,TCP_UID,1911
TCPUID_ON123011_1921,E42_Identifier,ON123011,TCP_UID,1921
TCPUID_ON019012_1851,E42_Identifier,ON019012,TCP_UID,1851
TCPUID_ON082013_1861,E42_Identifier,ON082013,TCP_UID,1861
TCPUID_ON019001_1851,E42_Identifier,ON019001,TCP_UID,1851
TCPUID_ON082015_1861,E42_Identifier,ON082015,TCP_UID,1861
TCPUID_ON082001_1861,E42_Identifier,ON082001,TCP_UID,1861
TCPUID_ON079006_1871,E42_Identifier,ON079006,TCP_UID,1871
TCPUID_ON111001_1881,E42_Identifier,ON111001,TCP_UID,1881
TCPUID_ON084001_1891,E42_Identifier,ON084001,TCP_UID,1891
TCPUID_ON081001_1901,E42_Identifier,ON081001,TCP_UID,1901
TCPUID_ON090001_1911,E42_Identifier,ON090001,TCP_UID,1911
TCPUID_ON123001_1921,E42_Identifier,ON123001,TCP_UID,1921
TCPUID_ON019002_1851,E42_Identifier,ON019002,TCP_UID,1851
TCPUID_ON082002_1861,E42_Identifier,ON082002,TCP_UID,1861
TCPUID_ON019006_1851,E42_Identifier,ON019006,TCP_UID,1851
TCPUID_ON082006_1861,E42_Identifier,ON082006,TCP_UID,1861
TCPUID_ON079007_1871,E42_Identifier,ON079007,TCP_UID,1871
TCPUID_ON111009_1881,E42_Identifier,ON111009,TCP_UID,1881
TCPUID_ON084005_1891,E42_Identifier,ON084005,TCP_UID,1891
TCPUID_ON081005_1901,E42_Identifier,ON081005,TCP_UID,1901
TCPUID_ON019010_1851,E42_Identifier,ON019010,TCP_UID,1851
TCPUID_ON082010_1861,E42_Identifier,ON082010,TCP_UID,1861
TCPUID_ON079001_1871,E42_Identifier,ON079001,TCP_UID,1871
TCPUID_ON111010_1881,E42_Identifier,ON111010,TCP_UID,1881
TCPUID_ON084007_1891,E42_Identifier,ON084007,TCP_UID,1891
TCPUID_ON020001_1851,E42_Identifier,ON020001,TCP_UID,1851
TCPUID_ON083001_1861,E42_Identifier,ON083001,TCP_UID,1861
TCPUID_ON020006_1851,E42_Identifier,ON020006,TCP_UID,1851
TCPUID_ON083006_1861,E42_Identifier,ON083006,TCP_UID,1861
TCPUID_ON021001_1851,E42_Identifier,ON021001,TCP_UID,1851
TCPUID_ON084001_1861,E42_Identifier,ON084001,TCP_UID,1861
TCPUID_ON063001_1871,E42_Identifier,ON063001,TCP_UID,1871
TCPUID_ON117002_1881,E42_Identifier,ON117002,TCP_UID,1881
TCPUID_ON001001_1851,E42_Identifier,ON001001,TCP_UID,1851
TCPUID_ON084002_1861,E42_Identifier,ON084002,TCP_UID,1861
TCPUID_ON063006_1871,E42_Identifier,ON063006,TCP_UID,1871
TCPUID_ON117001_1881,E42_Identifier,ON117001,TCP_UID,1881
TCPUID_ON087002_1891,E42_Identifier,ON087002,TCP_UID,1891
TCPUID_ON084002_1901,E42_Identifier,ON084002,TCP_UID,1901
TCPUID_ON092005_1911,E42_Identifier,ON092005,TCP_UID,1911
TCPUID_ON125002_1921,E42_Identifier,ON125002,TCP_UID,1921
TCPUID_ON001002_1851,E42_Identifier,ON001002,TCP_UID,1851
TCPUID_ON084004_1861,E42_Identifier,ON084004,TCP_UID,1861
TCPUID_ON021003_1851,E42_Identifier,ON021003,TCP_UID,1851
TCPUID_ON084009_1861,E42_Identifier,ON084009,TCP_UID,1861
TCPUID_ON063005_1871,E42_Identifier,ON063005,TCP_UID,1871
TCPUID_ON117007_1881,E42_Identifier,ON117007,TCP_UID,1881
TCPUID_ON022001_1851,E42_Identifier,ON022001,TCP_UID,1851
TCPUID_ON085001_1861,E42_Identifier,ON085001,TCP_UID,1861
TCPUID_ON018004_1871,E42_Identifier,ON018004,TCP_UID,1871
TCPUID_ON144001_1881,E42_Identifier,ON144001,TCP_UID,1881
TCPUID_ON022002_1851,E42_Identifier,ON022002,TCP_UID,1851
TCPUID_ON085002_1861,E42_Identifier,ON085002,TCP_UID,1861
TCPUID_ON021005_1871,E42_Identifier,ON021005,TCP_UID,1871
TCPUID_ON022003_1851,E42_Identifier,ON022003,TCP_UID,1851
TCPUID_ON085003_1861,E42_Identifier,ON085003,TCP_UID,1861
TCPUID_ON018005_1871,E42_Identifier,ON018005,TCP_UID,1871
TCPUID_ON144002_1881,E42_Identifier,ON144002,TCP_UID,1881
TCPUID_ON094005_1891,E42_Identifier,ON094005,TCP_UID,1891
TCPUID_ON022004_1851,E42_Identifier,ON022004,TCP_UID,1851
TCPUID_ON085004_1861,E42_Identifier,ON085004,TCP_UID,1861
TCPUID_ON022005_1851,E42_Identifier,ON022005,TCP_UID,1851
TCPUID_ON085005_1861,E42_Identifier,ON085005,TCP_UID,1861
TCPUID_ON021006_1871,E42_Identifier,ON021006,TCP_UID,1871
TCPUID_ON022006_1851,E42_Identifier,ON022006,TCP_UID,1851
TCPUID_ON085006_1861,E42_Identifier,ON085006,TCP_UID,1861
TCPUID_ON021004_1871,E42_Identifier,ON021004,TCP_UID,1871
TCPUID_ON145003_1881,E42_Identifier,ON145003,TCP_UID,1881
TCPUID_ON088004_1891,E42_Identifier,ON088004,TCP_UID,1891
TCPUID_ON085005_1901,E42_Identifier,ON085005,TCP_UID,1901
TCPUID_ON093007_1911,E42_Identifier,ON093007,TCP_UID,1911
TCPUID_ON126007_1921,E42_Identifier,ON126007,TCP_UID,1921
TCPUID_ON023012_1851,E42_Identifier,ON023012,TCP_UID,1851
TCPUID_ON110007_1861,E42_Identifier,ON110007,TCP_UID,1861
TCPUID_ON086007_1861,E42_Identifier,ON086007,TCP_UID,1861
TCPUID_ON023008_1851,E42_Identifier,ON023008,TCP_UID,1851
TCPUID_ON086010_1861,E42_Identifier,ON086010,TCP_UID,1861
TCPUID_ON023011_1851,E42_Identifier,ON023011,TCP_UID,1851
TCPUID_ON086014_1861,E42_Identifier,ON086014,TCP_UID,1861
TCPUID_ON009001_1871,E42_Identifier,ON009001,TCP_UID,1871
TCPUID_ON167001_1881,E42_Identifier,ON167001,TCP_UID,1881
TCPUID_ON016004_1851,E42_Identifier,ON016004,TCP_UID,1851
TCPUID_ON079002_1861,E42_Identifier,ON079002,TCP_UID,1861
TCPUID_ON023007_1851,E42_Identifier,ON023007,TCP_UID,1851
TCPUID_ON086006_1861,E42_Identifier,ON086006,TCP_UID,1861
TCPUID_ON008004_1871,E42_Identifier,ON008004,TCP_UID,1871
TCPUID_ON169005_1881,E42_Identifier,ON169005,TCP_UID,1881
TCPUID_ON092003_1891,E42_Identifier,ON092003,TCP_UID,1891
TCPUID_ON089003_1901,E42_Identifier,ON089003,TCP_UID,1901
TCPUID_ON096003_1911,E42_Identifier,ON096003,TCP_UID,1911
TCPUID_ON128007_1921,E42_Identifier,ON128007,TCP_UID,1921
TCPUID_ON016003_1851,E42_Identifier,ON016003,TCP_UID,1851
TCPUID_ON079011_1861,E42_Identifier,ON079011,TCP_UID,1861
TCPUID_ON023010_1851,E42_Identifier,ON023010,TCP_UID,1851
TCPUID_ON086003_1861,E42_Identifier,ON086003,TCP_UID,1861
TCPUID_ON007007_1871,E42_Identifier,ON007007,TCP_UID,1871
TCPUID_ON168007_1881,E42_Identifier,ON168007,TCP_UID,1881
TCPUID_ON092002_1891,E42_Identifier,ON092002,TCP_UID,1891
TCPUID_ON089002_1901,E42_Identifier,ON089002,TCP_UID,1901
TCPUID_ON097002_1911,E42_Identifier,ON097002,TCP_UID,1911
TCPUID_ON128004_1921,E42_Identifier,ON128004,TCP_UID,1921
TCPUID_ON023002_1851,E42_Identifier,ON023002,TCP_UID,1851
TCPUID_ON086005_1861,E42_Identifier,ON086005,TCP_UID,1861
TCPUID_ON007003_1871,E42_Identifier,ON007003,TCP_UID,1871
TCPUID_ON023004_1851,E42_Identifier,ON023004,TCP_UID,1851
TCPUID_ON086008_1861,E42_Identifier,ON086008,TCP_UID,1861
TCPUID_ON007004_1871,E42_Identifier,ON007004,TCP_UID,1871
TCPUID_ON168004_1881,E42_Identifier,ON168004,TCP_UID,1881
TCPUID_ON093005_1891,E42_Identifier,ON093005,TCP_UID,1891
TCPUID_ON090005_1901,E42_Identifier,ON090005,TCP_UID,1901
TCPUID_ON097004_1911,E42_Identifier,ON097004,TCP_UID,1911
TCPUID_ON128010_1921,E42_Identifier,ON128010,TCP_UID,1921
TCPUID_ON023001_1851,E42_Identifier,ON023001,TCP_UID,1851
TCPUID_ON086009_1861,E42_Identifier,ON086009,TCP_UID,1861
TCPUID_ON025003_1851,E42_Identifier,ON025003,TCP_UID,1851
TCPUID_ON087001_1861,E42_Identifier,ON087001,TCP_UID,1861
TCPUID_ON011003_1871,E42_Identifier,ON011003,TCP_UID,1871
TCPUID_ON157003_1881,E42_Identifier,ON157003,TCP_UID,1881
TCPUID_ON025001_1851,E42_Identifier,ON025001,TCP_UID,1851
TCPUID_ON087002_1861,E42_Identifier,ON087002,TCP_UID,1861
TCPUID_ON011001_1871,E42_Identifier,ON011001,TCP_UID,1871
TCPUID_ON157001_1881,E42_Identifier,ON157001,TCP_UID,1881
TCPUID_ON098002_1891,E42_Identifier,ON098002,TCP_UID,1891
TCPUID_ON094002_1901,E42_Identifier,ON094002,TCP_UID,1901
TCPUID_ON100002_1911,E42_Identifier,ON100002,TCP_UID,1911
TCPUID_ON131002_1921,E42_Identifier,ON131002,TCP_UID,1921
TCPUID_ON025002_1851,E42_Identifier,ON025002,TCP_UID,1851
TCPUID_ON087003_1861,E42_Identifier,ON087003,TCP_UID,1861
TCPUID_ON012001_1871,E42_Identifier,ON012001,TCP_UID,1871
TCPUID_ON025005_1851,E42_Identifier,ON025005,TCP_UID,1851
TCPUID_ON087005_1861,E42_Identifier,ON087005,TCP_UID,1861
TCPUID_ON012003_1871,E42_Identifier,ON012003,TCP_UID,1871
TCPUID_ON025007_1851,E42_Identifier,ON025007,TCP_UID,1851
TCPUID_ON087006_1861,E42_Identifier,ON087006,TCP_UID,1861
TCPUID_ON011002_1871,E42_Identifier,ON011002,TCP_UID,1871
TCPUID_ON157002_1881,E42_Identifier,ON157002,TCP_UID,1881
TCPUID_ON025004_1851,E42_Identifier,ON025004,TCP_UID,1851
TCPUID_ON087007_1861,E42_Identifier,ON087007,TCP_UID,1861
TCPUID_ON012002_1871,E42_Identifier,ON012002,TCP_UID,1871
TCPUID_ON158003_1881,E42_Identifier,ON158003,TCP_UID,1881
TCPUID_ON024001_1851,E42_Identifier,ON024001,TCP_UID,1851
TCPUID_ON088002_1861,E42_Identifier,ON088002,TCP_UID,1861
TCPUID_ON088003_1861,E42_Identifier,ON088003,TCP_UID,1861
TCPUID_ON024002_1851,E42_Identifier,ON024002,TCP_UID,1851
TCPUID_ON088005_1861,E42_Identifier,ON088005,TCP_UID,1861
TCPUID_ON055002_1871,E42_Identifier,ON055002,TCP_UID,1871
TCPUID_ON123002_1881,E42_Identifier,ON123002,TCP_UID,1881
TCPUID_ON099004_1891,E42_Identifier,ON099004,TCP_UID,1891
TCPUID_ON095004_1901,E42_Identifier,ON095004,TCP_UID,1901
TCPUID_ON088006_1861,E42_Identifier,ON088006,TCP_UID,1861
TCPUID_ON055001_1871,E42_Identifier,ON055001,TCP_UID,1871
TCPUID_ON123001_1881,E42_Identifier,ON123001,TCP_UID,1881
TCPUID_ON024009_1851,E42_Identifier,ON024009,TCP_UID,1851
TCPUID_ON088010_1861,E42_Identifier,ON088010,TCP_UID,1861
TCPUID_ON055005_1871,E42_Identifier,ON055005,TCP_UID,1871
TCPUID_ON123005_1881,E42_Identifier,ON123005,TCP_UID,1881
TCPUID_ON024006_1851,E42_Identifier,ON024006,TCP_UID,1851
TCPUID_ON088011_1861,E42_Identifier,ON088011,TCP_UID,1861
TCPUID_ON055006_1871,E42_Identifier,ON055006,TCP_UID,1871
TCPUID_ON024005_1851,E42_Identifier,ON024005,TCP_UID,1851
TCPUID_ON088012_1861,E42_Identifier,ON088012,TCP_UID,1861
TCPUID_ON055007_1871,E42_Identifier,ON055007,TCP_UID,1871
TCPUID_ON024003_1851,E42_Identifier,ON024003,TCP_UID,1851
TCPUID_ON088007_1861,E42_Identifier,ON088007,TCP_UID,1861
TCPUID_ON054003_1871,E42_Identifier,ON054003,TCP_UID,1871
TCPUID_ON124002_1881,E42_Identifier,ON124002,TCP_UID,1881
TCPUID_ON100003_1891,E42_Identifier,ON100003,TCP_UID,1891
TCPUID_ON096003_1901,E42_Identifier,ON096003,TCP_UID,1901
TCPUID_ON102002_1911,E42_Identifier,ON102002,TCP_UID,1911
TCPUID_ON132004_1921,E42_Identifier,ON132004,TCP_UID,1921
TCPUID_ON024007_1851,E42_Identifier,ON024007,TCP_UID,1851
TCPUID_ON088008_1861,E42_Identifier,ON088008,TCP_UID,1861
TCPUID_ON054001_1871,E42_Identifier,ON054001,TCP_UID,1871
TCPUID_ON026005_1851,E42_Identifier,ON026005,TCP_UID,1851
TCPUID_ON089001_1861,E42_Identifier,ON089001,TCP_UID,1861
TCPUID_ON049005_1871,E42_Identifier,ON049005,TCP_UID,1871
TCPUID_ON026007_1851,E42_Identifier,ON026007,TCP_UID,1851
TCPUID_ON089002_1861,E42_Identifier,ON089002,TCP_UID,1861
TCPUID_ON049007_1871,E42_Identifier,ON049007,TCP_UID,1871
TCPUID_ON133007_1881,E42_Identifier,ON133007,TCP_UID,1881
TCPUID_ON101008_1891,E42_Identifier,ON101008,TCP_UID,1891
TCPUID_ON097008_1901,E42_Identifier,ON097008,TCP_UID,1901
TCPUID_ON103002_1911,E42_Identifier,ON103002,TCP_UID,1911
TCPUID_ON133002_1921,E42_Identifier,ON133002,TCP_UID,1921
TCPUID_ON089005_1861,E42_Identifier,ON089005,TCP_UID,1861
TCPUID_ON049008_1871,E42_Identifier,ON049008,TCP_UID,1871
TCPUID_ON133008_1881,E42_Identifier,ON133008,TCP_UID,1881
TCPUID_ON101011_1891,E42_Identifier,ON101011,TCP_UID,1891
TCPUID_ON097011_1901,E42_Identifier,ON097011,TCP_UID,1901
TCPUID_ON103003_1911,E42_Identifier,ON103003,TCP_UID,1911
TCPUID_ON133004_1921,E42_Identifier,ON133004,TCP_UID,1921
TCPUID_ON026009_1851,E42_Identifier,ON026009,TCP_UID,1851
TCPUID_ON089007_1861,E42_Identifier,ON089007,TCP_UID,1861
TCPUID_ON049004_1871,E42_Identifier,ON049004,TCP_UID,1871
TCPUID_ON133004_1881,E42_Identifier,ON133004,TCP_UID,1881
TCPUID_ON101014_1891,E42_Identifier,ON101014,TCP_UID,1891
TCPUID_ON097014_1901,E42_Identifier,ON097014,TCP_UID,1901
TCPUID_ON103004_1911,E42_Identifier,ON103004,TCP_UID,1911
TCPUID_ON133006_1921,E42_Identifier,ON133006,TCP_UID,1921
TCPUID_ON026006_1851,E42_Identifier,ON026006,TCP_UID,1851
TCPUID_ON089009_1861,E42_Identifier,ON089009,TCP_UID,1861
TCPUID_ON026003_1851,E42_Identifier,ON026003,TCP_UID,1851
TCPUID_ON089010_1861,E42_Identifier,ON089010,TCP_UID,1861
TCPUID_ON049001_1871,E42_Identifier,ON049001,TCP_UID,1871
TCPUID_ON026002_1851,E42_Identifier,ON026002,TCP_UID,1851
TCPUID_ON089004_1861,E42_Identifier,ON089004,TCP_UID,1861
TCPUID_ON048001_1871,E42_Identifier,ON048001,TCP_UID,1871
TCPUID_ON132001_1881,E42_Identifier,ON132001,TCP_UID,1881
TCPUID_ON103002_1891,E42_Identifier,ON103002,TCP_UID,1891
TCPUID_ON099002_1901,E42_Identifier,ON099002,TCP_UID,1901
TCPUID_ON104001_1911,E42_Identifier,ON104001,TCP_UID,1911
TCPUID_ON133003_1921,E42_Identifier,ON133003,TCP_UID,1921
TCPUID_ON026004_1851,E42_Identifier,ON026004,TCP_UID,1851
TCPUID_ON089006_1861,E42_Identifier,ON089006,TCP_UID,1861
TCPUID_ON049002_1871,E42_Identifier,ON049002,TCP_UID,1871
TCPUID_ON027009_1851,E42_Identifier,ON027009,TCP_UID,1851
TCPUID_ON090001_1861,E42_Identifier,ON090001,TCP_UID,1861
TCPUID_ON014006_1871,E42_Identifier,ON014006,TCP_UID,1871
TCPUID_ON166006_1881,E42_Identifier,ON166006,TCP_UID,1881
TCPUID_ON027008_1851,E42_Identifier,ON027008,TCP_UID,1851
TCPUID_ON090002_1861,E42_Identifier,ON090002,TCP_UID,1861
TCPUID_ON014007_1871,E42_Identifier,ON014007,TCP_UID,1871
TCPUID_ON166007_1881,E42_Identifier,ON166007,TCP_UID,1881
TCPUID_ON048002_1891,E42_Identifier,ON048002,TCP_UID,1891
TCPUID_ON127003_1901,E42_Identifier,ON127003,TCP_UID,1901
TCPUID_ON027006_1851,E42_Identifier,ON027006,TCP_UID,1851
TCPUID_ON090003_1861,E42_Identifier,ON090003,TCP_UID,1861
TCPUID_ON013001_1871,E42_Identifier,ON013001,TCP_UID,1871
TCPUID_ON028001_1851,E42_Identifier,ON028001,TCP_UID,1851
TCPUID_ON091001_1861,E42_Identifier,ON091001,TCP_UID,1861
TCPUID_ON040002_1871,E42_Identifier,ON040002,TCP_UID,1871
TCPUID_ON028002_1851,E42_Identifier,ON028002,TCP_UID,1851
TCPUID_ON091003_1861,E42_Identifier,ON091003,TCP_UID,1861
TCPUID_ON040001_1871,E42_Identifier,ON040001,TCP_UID,1871
TCPUID_ON141004_1881,E42_Identifier,ON141004,TCP_UID,1881
TCPUID_ON054004_1891,E42_Identifier,ON054004,TCP_UID,1891
TCPUID_ON051004_1901,E42_Identifier,ON051004,TCP_UID,1901
TCPUID_ON109002_1911,E42_Identifier,ON109002,TCP_UID,1911
TCPUID_ON136002_1921,E42_Identifier,ON136002,TCP_UID,1921
TCPUID_ON028003_1851,E42_Identifier,ON028003,TCP_UID,1851
TCPUID_ON091002_1861,E42_Identifier,ON091002,TCP_UID,1861
TCPUID_ON028004_1851,E42_Identifier,ON028004,TCP_UID,1851
TCPUID_ON091005_1861,E42_Identifier,ON091005,TCP_UID,1861
TCPUID_ON039002_1871,E42_Identifier,ON039002,TCP_UID,1871
TCPUID_ON140004_1881,E42_Identifier,ON140004,TCP_UID,1881
TCPUID_ON107003_1891,E42_Identifier,ON107003,TCP_UID,1891
TCPUID_ON103003_1901,E42_Identifier,ON103003,TCP_UID,1901
TCPUID_ON109008_1911,E42_Identifier,ON109008,TCP_UID,1911
TCPUID_ON136009_1921,E42_Identifier,ON136009,TCP_UID,1921
TCPUID_ON091006_1861,E42_Identifier,ON091006,TCP_UID,1861
TCPUID_ON029006_1851,E42_Identifier,ON029006,TCP_UID,1851
TCPUID_ON092005_1861,E42_Identifier,ON092005,TCP_UID,1861
TCPUID_ON030002_1871,E42_Identifier,ON030002,TCP_UID,1871
TCPUID_ON172002_1881,E42_Identifier,ON172002,TCP_UID,1881
TCPUID_ON108001_1891,E42_Identifier,ON108001,TCP_UID,1891
TCPUID_ON104001_1901,E42_Identifier,ON104001,TCP_UID,1901
TCPUID_ON110002_1911,E42_Identifier,ON110002,TCP_UID,1911
TCPUID_ON029009_1851,E42_Identifier,ON029009,TCP_UID,1851
TCPUID_ON092006_1861,E42_Identifier,ON092006,TCP_UID,1861
TCPUID_ON029011_1851,E42_Identifier,ON029011,TCP_UID,1851
TCPUID_ON092011_1861,E42_Identifier,ON092011,TCP_UID,1861
TCPUID_ON030006_1871,E42_Identifier,ON030006,TCP_UID,1871
TCPUID_ON029010_1851,E42_Identifier,ON029010,TCP_UID,1851
TCPUID_ON092014_1861,E42_Identifier,ON092014,TCP_UID,1861
TCPUID_ON030007_1871,E42_Identifier,ON030007,TCP_UID,1871
TCPUID_ON029001_1851,E42_Identifier,ON029001,TCP_UID,1851
TCPUID_ON092012_1861,E42_Identifier,ON092012,TCP_UID,1861
TCPUID_ON029003_1851,E42_Identifier,ON029003,TCP_UID,1851
TCPUID_ON092007_1861,E42_Identifier,ON092007,TCP_UID,1861
TCPUID_ON029002_1851,E42_Identifier,ON029002,TCP_UID,1851
TCPUID_ON092008_1861,E42_Identifier,ON092008,TCP_UID,1861
TCPUID_ON029003_1871,E42_Identifier,ON029003,TCP_UID,1871
TCPUID_ON171003_1881,E42_Identifier,ON171003,TCP_UID,1881
TCPUID_ON109004_1891,E42_Identifier,ON109004,TCP_UID,1891
TCPUID_ON105004_1901,E42_Identifier,ON105004,TCP_UID,1901
TCPUID_ON111005_1911,E42_Identifier,ON111005,TCP_UID,1911
TCPUID_ON137008_1921,E42_Identifier,ON137008,TCP_UID,1921
TCPUID_ON029005_1851,E42_Identifier,ON029005,TCP_UID,1851
TCPUID_ON092009_1861,E42_Identifier,ON092009,TCP_UID,1861
TCPUID_ON030001_1871,E42_Identifier,ON030001,TCP_UID,1871
TCPUID_ON030006_1851,E42_Identifier,ON030006,TCP_UID,1851
TCPUID_ON093002_1861,E42_Identifier,ON093002,TCP_UID,1861
TCPUID_ON057004_1871,E42_Identifier,ON057004,TCP_UID,1871
TCPUID_ON030002_1851,E42_Identifier,ON030002,TCP_UID,1851
TCPUID_ON093004_1861,E42_Identifier,ON093004,TCP_UID,1861
TCPUID_ON057003_1871,E42_Identifier,ON057003,TCP_UID,1871
TCPUID_ON125017_1881,E42_Identifier,ON125017,TCP_UID,1881
TCPUID_ON030008_1851,E42_Identifier,ON030008,TCP_UID,1851
TCPUID_ON093011_1861,E42_Identifier,ON093011,TCP_UID,1861
TCPUID_ON057001_1871,E42_Identifier,ON057001,TCP_UID,1871
TCPUID_ON093001_1861,E42_Identifier,ON093001,TCP_UID,1861
TCPUID_ON030007_1851,E42_Identifier,ON030007,TCP_UID,1851
TCPUID_ON093006_1861,E42_Identifier,ON093006,TCP_UID,1861
